osmid,y,x,street_count,dc,cc,bc,vul,sub,eff,time,highway,ref,geometry
25872232,-23.5444987,-46.6297656,3,0.0009057971014492753,0.03785349991297894,0.06328601768074578,0.000747270174772803,3.439499435062266,0.05269975723834646,73364.69998240471,,,POINT (-46.6297656 -23.5444987)
25872236,-23.5448763,-46.6305184,3,0.0009057971014492753,0.03345385174248721,0.0405076871724979,0.0016693509754705039,3.3628092425193707,0.05269975723834646,73364.69998240471,,,POINT (-46.6305184 -23.5448763)
25872254,-23.5428224,-46.6291191,3,0.0009057971014492753,0.04051598302270962,0.05913731231146186,0.0006646706096613556,3.3884648007572657,0.05269975723834646,73364.69998240471,,,POINT (-46.6291191 -23.5428224)
25872264,-23.5436253,-46.6297566,4,0.0012077294685990338,0.03807587052035671,0.004159200100703815,0.00023724026161345553,5.099306427988293,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.6297566 -23.5436253)
25872274,-23.5394006,-46.6271577,4,0.0012077294685990338,0.03914862595127502,0.05041122656432135,0.0003545072230026635,6.044050790721741,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.6271577 -23.5394006)
25872723,-23.5332714,-46.6254827,3,0.0009057971014492753,0.03470822656210969,0.015757119128258314,3.5276077609050675e-05,3.453936807001929,0.05269975723834646,73364.69998240471,,,POINT (-46.6254827 -23.5332714)
25872726,-23.5330563,-46.6255492,3,0.0009057971014492753,0.03599483188536584,0.015755295314503252,3.613932978020283e-05,3.996081297578737,0.05269975723834646,73364.69998240471,,,POINT (-46.6255492 -23.5330563)
25872749,-23.5320811,-46.6259967,4,0.0012077294685990338,0.03530813837015487,0.031506478771528686,0.0006563983602633919,5.019639991479085,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.6259967 -23.5320811)
25872763,-23.5316319,-46.6257805,4,0.0012077294685990338,0.03385465580321258,0.029616487491453427,0.0007815744524014649,4.950376468428026,0.05269975723834646,73364.69998240471,crossing,,POINT (-46.6257805 -23.5316319)
25872766,-23.5326836,-46.6252162,3,0.0009057971014492753,0.03453945383677853,0.011941335832901336,0.000710345293268647,3.362233225037736,0.05269975723834646,73364.69998240471,,,POINT (-46.6252162 -23.5326836)
25875892,-23.5287456,-46.6312713,3,0.0009057971014492753,0.034911141706852035,0.0005787343440379673,4.5871983066194626e-05,3.9138900947708346,0.05269975723834646,73364.69998240471,,,POINT (-46.6312713 -23.5287456)
25875912,-23.52485,-46.6297992,3,0.0009057971014492753,0.03239321246054191,0.014126277889742538,5.25247120710023e-05,3.5564007830248388,0.05269975723834646,73364.69998240471,,,POINT (-46.6297992 -23.52485)
25875921,-23.5217505,-46.6343656,3,0.0009057971014492753,0.02912240049055746,0.0005858089781244482,0.0008198296182009817,3.055406438347309,0.05269975723834646,73364.69998240471,motorway_junction,,POINT (-46.6343656 -23.5217505)
25875933,-23.5216281,-46.6364197,3,0.0006038647342995169,0.02435049743159571,0.008697426561405592,0.0003215568876632389,2.4073883632186552,0.05269975723834646,73364.69998240471,,,POINT (-46.6364197 -23.5216281)
25875960,-23.5216195,-46.636985,3,0.0009057971014492753,0.024974844099732888,0.0087429585019931,0.0002474077040725892,2.3624109629061136,0.05269975723834646,73364.69998240471,,,POINT (-46.636985 -23.5216195)
25876402,-23.5208216,-46.6303373,3,0.00030193236714975844,0.0,0.0,-9.654745894729862e-05,1.6513838650815829,0.05269975723834646,73364.69998240471,,,POINT (-46.6303373 -23.5208216)
25876404,-23.5200054,-46.6301737,3,0.00030193236714975844,0.030994291948215454,0.0,-7.343475082105262e-05,1.6473100371729479,0.05269975723834646,73364.69998240471,,,POINT (-46.6301737 -23.5200054)
25908565,-23.523301,-46.6307945,3,0.0009057971014492753,0.00030193236714975844,0.00029472830281728157,0.00044316371873261834,3.403531855329543,0.05269975723834646,73364.69998240471,,,POINT (-46.6307945 -23.523301)
25908745,-23.5236755,-46.6309494,3,0.0009057971014492753,0.0004025764895330112,1.1854789407873332e-06,-7.664501658503133e-05,4.032723101080434,0.05269975723834646,73364.69998240471,,,POINT (-46.6309494 -23.5236755)
25927014,-23.5254031,-46.6312275,3,0.0012077294685990338,0.029636691285130183,0.0014500004650585061,0.0005371091256908165,3.2205599611163915,0.05269975723834646,73364.69998240471,,,POINT (-46.6312275 -23.5254031)
25927015,-23.5266085,-46.6313508,3,0.0009057971014492753,0.02980248778017306,0.01663905411349643,0.00017291228642965007,3.2726158447645863,0.05269975723834646,73364.69998240471,,,POINT (-46.6313508 -23.5266085)
25927018,-23.5264105,-46.6310338,3,0.0009057971014492753,0.03445873451418632,0.034794562775193806,0.003697004070396792,3.503324882606853,0.05269975723834646,73364.69998240471,,,POINT (-46.6310338 -23.5264105)
25927315,-23.5275121,-46.6314845,3,0.0009057971014492753,0.02808066668785777,0.011157447279970737,0.00023610035866356244,3.24964341509002,0.05269975723834646,73364.69998240471,,,POINT (-46.6314845 -23.5275121)
25927318,-23.5279337,-46.6312772,3,0.0009057971014492753,0.03572369994313663,0.03479273896143875,0.003769616542159808,4.000132375851392,0.05269975723834646,73364.69998240471,,,POINT (-46.6312772 -23.5279337)
25928248,-23.530254,-46.6317405,3,0.0009057971014492753,0.037615965859987256,0.0024830232769325463,0.00013450791087528762,3.322421346716593,0.05269975723834646,73364.69998240471,,,POINT (-46.6317405 -23.530254)
25928388,-23.534495,-46.6330324,3,0.0009057971014492753,0.0370859614298227,0.002564521549128662,0.00012132521663087691,3.466446393529044,0.05269975723834646,73364.69998240471,,,POINT (-46.6330324 -23.534495)
25928438,-23.5352466,-46.6337902,3,0.0009057971014492753,0.03416396315102208,0.0019080017328223888,0.00010481226905213335,3.3797024142339622,0.05269975723834646,73364.69998240471,,,POINT (-46.6337902 -23.5352466)
25928439,-23.5352713,-46.6331286,3,0.0009057971014492753,0.0385552811811164,0.007959123181308475,0.0005706322007063549,3.268582482507451,0.05269975723834646,73364.69998240471,,,POINT (-46.6331286 -23.5352713)
25928614,-23.5353735,-46.6331395,3,0.0009057971014492753,0.04014686691031339,0.007957299367553409,0.0007310463695921283,3.2726650395465424,0.05269975723834646,73364.69998240471,,,POINT (-46.6331395 -23.5353735)
25928755,-23.5414795,-46.634182,4,0.0012077294685990338,0.03745925908863903,0.10720688316473428,0.01595197740533199,4.282670090681183,0.05269975723834646,73364.69998240471,,,POINT (-46.634182 -23.5414795)
25928842,-23.5468886,-46.6377089,3,0.0009057971014492753,0.03351511725285287,0.08391865428408488,0.019470401220018863,3.262799610765855,0.05269975723834646,73364.69998240471,,,POINT (-46.6377089 -23.5468886)
25928939,-23.5495812,-46.6385465,3,0.0009057971014492753,0.028488739669503743,0.02786996926371432,0.013020666055334706,3.262808044912862,0.05269975723834646,73364.69998240471,,,POINT (-46.6385465 -23.5495812)
25928961,-23.5481572,-46.6387749,3,0.0009057971014492753,0.03498061934975462,0.06399539272116339,0.0006613075123789962,3.2648071344725427,0.05269975723834646,73364.69998240471,,,POINT (-46.6387749 -23.5481572)
25928964,-23.5493388,-46.6387877,3,0.0009057971014492753,0.03376940273255789,0.02540611078531397,0.00040085201543201134,3.3159894494727777,0.05269975723834646,73364.69998240471,,,POINT (-46.6387877 -23.5493388)
25929039,-23.5548213,-46.6371573,3,0.0009057971014492753,0.03658186515941756,0.01985468523640966,0.0007477881695855088,3.380005077958746,0.05269975723834646,73364.69998240471,,,POINT (-46.6371573 -23.5548213)
25929410,-23.5579874,-46.6385024,3,0.0009057971014492753,0.039648535764232884,0.04063248387925795,0.0017650913033497545,3.2645269933959824,0.05269975723834646,73364.69998240471,,,POINT (-46.6385024 -23.5579874)
25929413,-23.5588307,-46.6388251,3,0.0009057971014492753,0.03809685178717459,0.040634307693013016,0.0012493740070425936,3.284459706941368,0.05269975723834646,73364.69998240471,,,POINT (-46.6388251 -23.5588307)
25929414,-23.5590528,-46.6385968,3,0.0009057971014492753,0.031226952768722532,0.03692525029663352,0.0040753888363197705,3.2871698702011063,0.05269975723834646,73364.69998240471,,,POINT (-46.6385968 -23.5590528)
25929616,-23.5659574,-46.6408524,3,0.0009057971014492753,0.037175617286513,0.0008787134671866724,0.0020072723288408257,3.2903111107818277,0.05269975723834646,73364.69998240471,,,POINT (-46.6408524 -23.5659574)
25947658,-23.5686478,-46.6399769,4,0.0015096618357487923,0.03092616531325188,0.007279675611668753,0.0008673723535014688,4.370887265622686,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.6399769 -23.5686478)
25947729,-23.5748166,-46.6413631,1,0.00030193236714975844,0.034570320647026746,0.0,9.127391634990164e-06,1.641517186382277,0.05269975723834646,73364.69998240471,,,POINT (-46.6413631 -23.5748166)
26359231,-23.5691303,-46.607751,3,0.0009057971014492753,0.02913641267328649,0.0002928132983744713,0.00039371769957655253,3.776659656609564,0.05269975723834646,73364.69998240471,,,POINT (-46.607751 -23.5691303)
26359247,-23.5681322,-46.609198,3,0.0009057971014492753,0.031988867684051805,0.004697186730806549,0.002489848685541081,3.285173381918492,0.05269975723834646,73364.69998240471,,,POINT (-46.609198 -23.5681322)
28149783,-23.5540326,-46.6607945,4,0.0009057971014492753,0.025710849174396314,0.000685365155146916,-5.1218007523582766e-05,3.6249596761876397,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.6607945 -23.5540326)
60609673,-23.5590237,-46.6592911,3,0.0009057971014492753,0.02572636940055425,0.002429994157017226,-3.5201864020817584e-05,3.7405649950693918,0.05269975723834646,73364.69998240471,,,POINT (-46.6592911 -23.5590237)
60609692,-23.5620582,-46.6558638,4,0.0012077294685990338,0.027749307006563077,0.00916766853114308,0.00021068967895094694,4.788796604157083,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.6558638 -23.5620582)
60609697,-23.5619455,-46.6557503,4,0.0012077294685990338,0.02770482745910652,0.010327691788951111,9.338606268110146e-05,4.553279605002328,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.6557503 -23.5619455)
60609753,-23.5637843,-46.6576459,4,0.0012077294685990338,0.028759729927321207,0.007840068633445826,9.261568890828684e-05,4.948624474890735,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.6576459 -23.5637843)
60609766,-23.5629117,-46.6567507,4,0.0012077294685990338,0.02819927401586036,0.006458058663187994,0.00012941457663136232,4.841008882627429,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.6567507 -23.5629117)
60609796,-23.5626748,-46.6589131,4,0.0012077294685990338,0.028198507245063228,0.002210823919707312,1.4367044954007224e-05,5.141108177385348,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.6589131 -23.5626748)
60609797,-23.5618125,-46.6580167,4,0.0012077294685990338,0.026677367749786282,0.0008251663219392986,3.7872355358744945e-05,5.1657408474505475,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.6580167 -23.5618125)
60609819,-23.5716371,-46.6437558,3,0.0006038647342995169,0.0,0.0,-8.125307821338366e-05,2.5248775506728847,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.6437558 -23.5716371)
60609822,-23.5712662,-46.6441975,4,0.0009057971014492753,0.0276006148363008,0.0016922258072498359,-4.7508722353857976e-05,3.5950708144382353,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.6441975 -23.5712662)
60609963,-23.5702059,-46.6438173,3,0.0009057971014492753,0.00030193236714975844,0.00015759991132385107,-3.254501589149036e-05,3.4277736162558927,0.05269975723834646,73364.69998240471,,,POINT (-46.6438173 -23.5702059)
60609973,-23.5700963,-46.6439398,4,0.0012077294685990338,0.028406801475039725,0.005479413750447088,0.00016836543191322688,4.553798658373605,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.6439398 -23.5700963)
60624525,-23.5480122,-46.6490136,4,0.0012077294685990338,0.031182821705183127,0.028495526476345717,0.0020638468126378726,4.432173154090503,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.6490136 -23.5480122)
60624537,-23.5635788,-46.659847,4,0.0012077294685990338,0.027402969219062528,0.0004797209138020939,2.3042752569976254e-06,4.784477254996416,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.659847 -23.5635788)
60624540,-23.5643295,-46.6606014,4,0.0009057971014492753,0.029400870403407983,0.0005690869421318644,-3.322672072702972e-05,3.6149164407665197,0.05269975723834646,73364.69998240471,,,POINT (-46.6606014 -23.5643295)
60624543,-23.5650694,-46.6613662,4,0.0006038647342995169,0.028538391652122862,0.0005709107558869218,-4.415093628981181e-05,2.5932723744691746,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.6613662 -23.5650694)
60624568,-23.5627206,-46.6607908,4,0.0006038647342995169,0.0,0.0,-6.022714411160634e-05,2.6682301540187026,0.05269975723834646,73364.69998240471,,,POINT (-46.6607908 -23.5627206)
60624571,-23.5609861,-46.658955,4,0.0012077294685990338,0.02689205034443622,0.0020132740482188653,-2.8281871686897752e-08,5.131680379477466,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.658955 -23.5609861)
60624576,-23.5618347,-46.6598769,4,0.0012077294685990338,0.027402969219062528,0.0017348418241030922,-1.1631184623842946e-05,4.721130744969104,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.6598769 -23.5618347)
60624596,-23.5599107,-46.6601752,4,0.0012077294685990338,0.025062967175109165,0.0002748757872934299,-3.4890171384409736e-05,4.626065855739339,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.6601752 -23.5599107)
60624603,-23.5607897,-46.6610672,4,0.0006038647342995169,0.026907877781711192,0.0,-7.291998700752235e-05,2.66385099642439,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.6610672 -23.5607897)
60624611,-23.5590326,-46.6611701,4,0.0009057971014492753,0.025725518491994327,0.00023327789368708852,-7.891636804645262e-05,2.6499148385213385,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.6611701 -23.5590326)
60634932,-23.5254833,-46.6255558,5,0.0015096618357487923,0.033494550297118224,0.03488774865892576,0.0022028994631848107,6.388063373118774,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.6255558 -23.5254833)
60634933,-23.5259257,-46.6255608,3,0.0012077294685990338,0.03307754214880312,0.009935928557241083,-1.4867858040753088e-05,3.3983537627589193,0.05269975723834646,73364.69998240471,,,POINT (-46.6255608 -23.5259257)
60634934,-23.5264274,-46.6255716,3,0.0012077294685990338,0.032260533237394244,0.0041414242563740655,-6.431180761319815e-05,3.5201821770028783,0.05269975723834646,73364.69998240471,,,POINT (-46.6255716 -23.5264274)
60634935,-23.5273444,-46.6256175,3,0.0012077294685990338,0.031894421081017234,0.005011977348096056,-6.0729545317689036e-05,3.590515297414395,0.05269975723834646,73364.69998240471,,,POINT (-46.6256175 -23.5273444)
60634936,-23.5254873,-46.625306,4,0.0015096618357487923,0.0345421382105501,0.03057478374467413,0.0011107825387178575,5.317045611183739,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.625306 -23.5254873)
60634939,-23.5255003,-46.623228,4,0.002113526570048309,0.032932933600946616,0.034163928169288434,0.002394816174511637,4.323356812409288,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.623228 -23.5255003)
60634941,-23.5254486,-46.6220505,3,0.0015096618357487923,0.03221843859355273,0.0051645908966973806,0.00038713215283460944,4.182779186105262,0.05269975723834646,73364.69998240471,,,POINT (-46.6220505 -23.5254486)
60641012,-23.5522917,-46.6376347,3,0.0009057971014492753,0.033023121550008236,0.0053242272155245825,0.00033900625291651085,3.38128250615388,0.05269975723834646,73364.69998240471,,,POINT (-46.6376347 -23.5522917)
60641027,-23.5520563,-46.6359282,3,0.0009057971014492753,0.03743446924337708,0.02291467252534813,0.0003964033832659304,3.4490614313515,0.05269975723834646,73364.69998240471,,,POINT (-46.6359282 -23.5520563)
60641028,-23.5518993,-46.635442,5,0.0015096618357487923,0.03673477193061713,0.025046916227409517,0.00045153323145514016,6.322741586620923,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.635442 -23.5518993)
60641030,-23.5517667,-46.634943,4,0.0012077294685990338,0.03624306921340416,0.013109837546581028,0.0002458019611351819,5.189190772865597,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.634943 -23.5517667)
60641031,-23.5519876,-46.6344161,3,0.0012077294685990338,0.03595406622306256,0.011837866036441774,0.00025880673005742146,3.389631465672575,0.05269975723834646,73364.69998240471,crossing,,POINT (-46.6344161 -23.5519876)
60641034,-23.5520574,-46.6342543,3,0.0009057971014492753,0.03654147644289201,0.013398332116018197,0.0003795066516789069,3.3550616458813254,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.6342543 -23.5520574)
60641038,-23.5522027,-46.633903,3,0.0012077294685990338,0.0356165505185725,0.016586590793793567,0.00024153746411957708,3.314387230347531,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.633903 -23.5522027)
60641043,-23.5525309,-46.6329267,4,0.0012077294685990338,0.0334902236277579,0.01460899746787411,0.0007728636443488111,4.4345981331772855,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.6329267 -23.5525309)
60641048,-23.5517762,-46.6325558,3,0.0012077294685990338,0.0344004390179881,0.019169102004768936,0.001042525088071028,3.354655981274921,0.05269975723834646,73364.69998240471,,,POINT (-46.6325558 -23.5517762)
60641052,-23.5504696,-46.6319095,3,0.0009057971014492753,0.033224490648737996,0.0184133418998977,0.001057533958478993,3.3564151224677836,0.05269975723834646,73364.69998240471,,,POINT (-46.6319095 -23.5504696)
60641086,-23.5511669,-46.6354804,3,0.0009057971014492753,0.03493937047243864,0.008839040324955824,0.0002978630510422376,3.5556382331140446,0.05269975723834646,73364.69998240471,,,POINT (-46.6354804 -23.5511669)
60641088,-23.5514227,-46.6353811,3,0.0009057971014492753,0.036243491429960695,0.008837216511200766,0.00023029780130828553,3.6101196598011716,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.6353811 -23.5514227)
60641089,-23.5451434,-46.6336403,3,0.0009057971014492753,0.03210937233567091,0.009410709576059472,0.0008760214777578683,3.261680546075377,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.6336403 -23.5451434)
60641100,-23.5486338,-46.6322968,3,0.0012077294685990338,0.03561818155572402,0.013613597853828263,0.0008904194442985628,3.322642597475702,0.05269975723834646,73364.69998240471,,,POINT (-46.6322968 -23.5486338)
60641101,-23.549387,-46.6320901,4,0.0012077294685990338,0.0369687402484413,0.017802846810576544,0.0007426347010245924,4.3004111342510605,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.6320901 -23.549387)
60641102,-23.5494719,-46.6328143,3,0.0012077294685990338,0.03561818155572402,0.004487442505700196,0.0006978525503252337,3.2609094215300125,0.05269975723834646,73364.69998240471,,,POINT (-46.6328143 -23.5494719)
60641149,-23.5546563,-46.6356661,3,0.0009057971014492753,0.03370903097002867,0.0013768561150708483,0.0001754666166277343,3.908631371910844,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.6356661 -23.5546563)
60641181,-23.5554251,-46.6360307,3,0.0009057971014492753,0.03520465871191231,0.001968830753557938,0.00026237843470664824,3.5788421616332315,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.6360307 -23.5554251)
60641188,-23.5593063,-46.6376933,4,0.0015096618357487923,0.03531896084947638,0.018322109563852013,0.0006548426881813319,4.419391453745884,0.05269975723834646,73364.69998240471,traffic_signals,,POINT (-46.6376933 -23.5593063)
60641197,-23.5582121,-46.6391686,4,0.0015096618357487923,0.03602776135845272,0.01424493151452004,0.0008096607147675967,4.394932570161335,0.05269975723834646,73364.69998240471,,,POINT (-46.6391686 -23.5582121)
60641199,-23.5593312,-46.6401017,3,0.0009057971014492753,0.032800646329444655,0.0021888354634574773,0.0002076275955835418,3.5439842984908365,0.05269975723834646,73364.69998240471,,,POINT (-46.6401017 -23.5593312)
60641200,-23.5588189,-46.6408305,4,0.0012077294685990338,0.03394848820256677,0.004615049573160792,0.0003626884603737388,4.582132710944822,0.05269975723834646,73364.69998240471,,,POINT (-46.6408305 -23.5588189)
