u,v,key,osmid,oneway,name,highway,reversed,length,ebc,vulnerability,lanes,geometry,maxspeed,bridge,ref,junction
1454061088,1454061106,0,132124522,False,Rua Henrique Toledo,residential,False,124.297,0.001589527816736793,0.997264746674229,,"LINESTRING (-45.840835 -23.2159366, -45.8408363 -23.216234, -45.8408075 -23.2163926, -45.84075 -23.2165323, -45.8406185 -23.2167211, -45.8403945 -23.2169198)",,,,
1454061088,1454060972,0,132124536,False,Rua Henrique Toledo,residential,False,22.847,0.04645412471966935,,,"LINESTRING (-45.840835 -23.2159366, -45.8407793 -23.2158923, -45.8407341 -23.2158713, -45.8406355 -23.2158608)",,,,
1454061106,1454061088,0,132124522,False,Rua Henrique Toledo,residential,True,124.297,0.00158433328138798,,,"LINESTRING (-45.8403945 -23.2169198, -45.8406185 -23.2167211, -45.84075 -23.2165323, -45.8408075 -23.2163926, -45.8408363 -23.216234, -45.840835 -23.2159366)",,,,
1454061109,1454061111,0,132124528,False,Rua Tiago E Bessa,residential,False,79.92,0.00158433328138798,0.9973990571981348,,"LINESTRING (-45.8409181 -23.2171993, -45.8414412 -23.216665)",,,,
1454061111,1454061125,0,132124528,False,Rua Tiago E Bessa,residential,False,27.194,0.00014025245441795232,0.9998405036942849,,"LINESTRING (-45.8414412 -23.216665, -45.841635 -23.2164974)",,,,
1454061111,1454061109,0,132124528,False,Rua Tiago E Bessa,residential,True,79.92,0.001589527816736793,,,"LINESTRING (-45.8414412 -23.216665, -45.8409181 -23.2171993)",,,,
1454061111,1454061179,0,132139399,False,Rua Paulo R Aparecido,residential,True,26.674,0.0030232195730091945,0.9996329458003111,,"LINESTRING (-45.8414412 -23.216665, -45.8414599 -23.2165714, -45.8414693 -23.2164999, -45.8414689 -23.2164272)",,,,
1454061125,1454061111,0,132124528,False,Rua Tiago E Bessa,residential,True,27.194,0.00014025245441795232,,,"LINESTRING (-45.841635 -23.2164974, -45.8414412 -23.216665)",,,,
1454061125,1454203444,0,132124528,False,Rua Tiago E Bessa,residential,False,114.309,0.0011965859534816992,0.9996918878561656,,"LINESTRING (-45.841635 -23.2164974, -45.8418016 -23.2163229, -45.8418465 -23.2162636, -45.8418727 -23.2162071, -45.8420206 -23.215559)",,,,
1454061125,1454061179,0,132124538,False,Rua Tiago Estrada Bessa,residential,False,18.972,0.00058115719406042,0.9999658042446988,,"LINESTRING (-45.841635 -23.2164974, -45.8415672 -23.2164833, -45.8415115 -23.2164568, -45.8414689 -23.2164272)",,,,
1454061142,1454052710,0,132124056,False,Rua Hélio Siqueira Pinto,residential,False,35.947,0.008903087285508999,,,"LINESTRING (-45.8440208 -23.2136448, -45.8441808 -23.2139327)",,,,
1454061142,1454061151,0,132124056,False,Rua Hélio Siqueira Pinto,residential,True,61.161,0.02035463834902824,0.9987124051117802,,"LINESTRING (-45.8440208 -23.2136448, -45.8437309 -23.2131636)",,,,
1454061142,1454203444,0,132139402,False,Rua Clarisse Franco Rodrigues,residential,True,323.88400000000007,0.013619552231052899,0.9997572372768484,,"LINESTRING (-45.8440208 -23.2136448, -45.8427268 -23.2141065, -45.8426854 -23.2141339, -45.8426421 -23.2141758, -45.842384 -23.2144884, -45.8421954 -23.2147514, -45.8421721 -23.2148003, -45.8421486 -23.2148847, -45.8420206 -23.215559)",,,,
1454061151,1454061142,0,132124056,False,Rua Hélio Siqueira Pinto,residential,False,61.161,0.022734057105258533,,,"LINESTRING (-45.8437309 -23.2131636, -45.8440208 -23.2136448)",,,,
1454061151,1454052681,0,132124056,False,Rua Hélio Siqueira Pinto,residential,True,29.877,0.04275641422049401,,,"LINESTRING (-45.8437309 -23.2131636, -45.8435948 -23.2129258)",,,,
1454061151,1454061177,0,132124535,False,Rua José Carlos Fraterno de Aguiar,residential,False,377.924,0.11081400842504155,0.9986435583001755,,"LINESTRING (-45.8437309 -23.2131636, -45.8424582 -23.213612, -45.8423315 -23.2136788, -45.8422554 -23.2137425, -45.8419481 -23.2141174, -45.8416859 -23.2144706, -45.8416155 -23.2146, -45.8415672 -23.2147528, -45.8414461 -23.2154606)",,,,
1454061177,1454052866,0,132124068,False,Rua Jaime Pinto Machado,residential,False,49.686,0.09957855415467995,,,"LINESTRING (-45.8414461 -23.2154606, -45.8409662 -23.2153889)",,,,
1454061177,1454203444,0,132124068,False,Rua Jaime Pinto Machado,residential,True,59.72,0.017648347272003092,0.9983779549247696,,"LINESTRING (-45.8414461 -23.2154606, -45.8420206 -23.215559)",,,,
1454061177,1454061151,0,132124535,False,Rua José Carlos Fraterno de Aguiar,residential,True,377.924,0.022445583119573984,,,"LINESTRING (-45.8414461 -23.2154606, -45.8415672 -23.2147528, -45.8416155 -23.2146, -45.8416859 -23.2144706, -45.8419481 -23.2141174, -45.8422554 -23.2137425, -45.8423315 -23.2136788, -45.8424582 -23.213612, -45.8437309 -23.2131636)",,,,
1454061177,1454061179,0,132139399,False,Rua Paulo R Aparecido,residential,False,107.88600000000001,0.005115318684743617,0.9992485208467732,,"LINESTRING (-45.8414461 -23.2154606, -45.8414385 -23.2163015, -45.8414465 -23.2163619, -45.8414689 -23.2164272)",,,,
1454061179,1454061125,0,132124538,False,Rua Tiago Estrada Bessa,residential,True,18.972,0.0005713123127802919,,,"LINESTRING (-45.8414689 -23.2164272, -45.8415115 -23.2164568, -45.8415672 -23.2164833, -45.841635 -23.2164974)",,,,
1454061179,1454061111,0,132139399,False,Rua Paulo R Aparecido,residential,False,26.674,0.0030336086437068206,,,"LINESTRING (-45.8414689 -23.2164272, -45.8414693 -23.2164999, -45.8414599 -23.2165714, -45.8414412 -23.216665)",,,,
1454061179,1454061177,0,132139399,False,Rua Paulo R Aparecido,residential,True,107.88600000000001,0.005109579959977342,,,"LINESTRING (-45.8414689 -23.2164272, -45.8414465 -23.2163619, -45.8414385 -23.2163015, -45.8414461 -23.2154606)",,,,
1454061211,1454052767,0,132124060,False,Rua Hélio Siqueira Pinto,residential,False,123.088,0.010964365487507143,,,"LINESTRING (-45.8441401 -23.2147707, -45.8437834 -23.215828)",,,,
1454061211,1454052716,0,132124060,False,Rua Hélio Siqueira Pinto,residential,True,35.948,0.0004920956487108888,,,"LINESTRING (-45.8441401 -23.2147707, -45.844248 -23.214463)",,,,
1454061211,1454203501,0,132124539,False,Rua Silvio de Souza Rezende Filho,residential,False,181.724,0.009067931329891749,0.9991752884860355,,"LINESTRING (-45.8441401 -23.2147707, -45.8437844 -23.2148822, -45.8436124 -23.2149395, -45.8434871 -23.2149988, -45.8433556 -23.215085, -45.8432892 -23.2151984, -45.8432496 -23.2153087, -45.843138 -23.2158977)",,,,
1454061244,1454203501,0,132139409,False,Rua Jairo Veneziani,residential,True,220.442,0.00158433328138798,0.997373399796025,,"LINESTRING (-45.8421511 -23.2175782, -45.8429056 -23.2168222, -45.8429901 -23.2166848, -45.843033 -23.2164826, -45.843138 -23.2158977)",,,,
1454061261,1454203444,0,132124068,False,Rua Jaime Pinto Machado,residential,False,57.772,0.030754341353531008,0.9946841859799646,,"LINESTRING (-45.842574 -23.2156652, -45.8420206 -23.215559)",,,,
1454061261,1454203501,0,132124068,False,Rua Jaime Pinto Machado,residential,True,63.169,0.020455560750090952,0.9958564324306407,,"LINESTRING (-45.842574 -23.2156652, -45.843138 -23.2158977)",,,,
1454061261,1454052750,0,132124544,False,Rua Antônio Cunha,residential,True,241.858,0.004739147749900439,,,"LINESTRING (-45.842574 -23.2156652, -45.8426951 -23.2150985, -45.8427514 -23.2149371, -45.8428748 -23.2147503, -45.8430424 -23.214587, -45.843249 -23.2144946, -45.8440351 -23.2142172)",,,,
1454061261,1454061284,0,132139405,False,Rua Pedro Medeiros,residential,False,229.23399999999998,0.001589527816736793,0.9972345647593427,,"LINESTRING (-45.842574 -23.2156652, -45.8425093 -23.216111, -45.8424758 -23.2162731, -45.8424342 -23.2164373, -45.8423939 -23.2165162, -45.8423383 -23.2165784, -45.8421107 -23.2168304, -45.8415126 -23.2173881)",,,,
1454061284,1454061261,0,132139405,False,Rua Pedro Medeiros,residential,True,229.234,0.00158433328138798,,,"LINESTRING (-45.8415126 -23.2173881, -45.8421107 -23.2168304, -45.8423383 -23.2165784, -45.8423939 -23.2165162, -45.8424342 -23.2164373, -45.8424758 -23.2162731, -45.8425093 -23.216111, -45.842574 -23.2156652)",,,,
1454061305,1454052784,0,132124545,False,Rua Adilson Aparecido da Cruz,residential,True,200.78400000000002,0.00158433328138798,,,"LINESTRING (-45.8426844 -23.2178307, -45.8434045 -23.2171473, -45.843518 -23.2170048, -45.8435734 -23.2167935, -45.84366 -23.21634)",,,,
1454067830,1454067832,0,132124857,False,Rua Edison Coutinho,residential,False,102.117,0.001589527816736793,0.9972497786318556,,"LINESTRING (-45.8408859 -23.2146425, -45.8399018 -23.2144831)",,,,
1454067830,1454067838,0,132124504,True,Rua Me. Tereza de Calcuta,residential,False,82.15599999999999,0.06641078201893218,0.9993036157994662,,"LINESTRING (-45.8408859 -23.2146425, -45.8409188 -23.2144434, -45.8409771 -23.2143073, -45.8410878 -23.214139, -45.8412058 -23.2139775)",,,,
1454067832,1454067830,0,132124857,False,Rua Edison Coutinho,residential,True,102.117,0.00158433328138798,,,"LINESTRING (-45.8399018 -23.2144831, -45.8408859 -23.2146425)",,,,
1454067838,3370554248,0,132124504,True,Rua Me. Tereza de Calcuta,residential,False,63.994,0.077313072809021,0.9990549105945442,,"LINESTRING (-45.8412058 -23.2139775, -45.8415592 -23.2135024)",,,,
1454067838,3370554246,0,132124859,False,Rua Cristiane Quitéria Oliveira Porto,residential,True,9.884,0.0015013938669852648,0.9991679733648422,,"LINESTRING (-45.8412058 -23.2139775, -45.841297 -23.2140071)",,,,
1454067838,1454067843,0,132124859,False,Rua Cristiane Quitéria Oliveira Porto,residential,False,118.23,0.001589527816736793,0.9971740676060413,,"LINESTRING (-45.8412058 -23.2139775, -45.8411314 -23.2139615, -45.8410482 -23.213956, -45.8400556 -23.214043)",,,,
1454067843,1454067838,0,132124859,False,Rua Cristiane Quitéria Oliveira Porto,residential,True,118.23,0.00158433328138798,,,"LINESTRING (-45.8400556 -23.214043, -45.8410482 -23.213956, -45.8411314 -23.2139615, -45.8412058 -23.2139775)",,,,
1454067867,3370554247,0,330089457,False,Rua Paulo L Cursino,residential,True,124.431,0.00158433328138798,0.9973865964839159,,"LINESTRING (-45.8402262 -23.2134736, -45.841437 -23.2133554)",,,,
1454067877,8113824080,0,132124864,False,Rua Pedro Rodolfo,residential,True,178.49699999999996,0.00158433328138798,0.9971649979414933,,"LINESTRING (-45.8405741 -23.2128593, -45.8407284 -23.2130716, -45.8407579 -23.2130988, -45.8407934 -23.2131068, -45.840837 -23.2131055, -45.8419689 -23.212965, -45.8420151 -23.2129684, -45.842054 -23.2129829, -45.8421503 -23.213043)",,,,
1454067932,5327748891,0,132124877,False,Rua Brejauveira,residential,False,153.957,0.017199106539920007,0.9738840757584016,,"LINESTRING (-45.8425219 -23.210621, -45.842451 -23.2105579, -45.8423531 -23.2104851, -45.8422713 -23.2104371, -45.8421687 -23.2104087, -45.842055 -23.2103979, -45.8414861 -23.2104648, -45.8410992 -23.2105086)",,,,
1454067932,1454047425,0,132124877,False,Rua Brejauveira,residential,True,244.874,0.03365539452495975,,,"LINESTRING (-45.8425219 -23.210621, -45.8426098 -23.2107111, -45.8428331 -23.2110089, -45.8429411 -23.2111417, -45.8430504 -23.2112643, -45.8431103 -23.2113187, -45.8431763 -23.2113706, -45.843316 -23.2114656, -45.8433679 -23.2115134, -45.8434022 -23.2115656, -45.8434809 -23.2118188, -45.8435006 -23.2120358, -45.8435399 -23.2121262, -45.8436481 -23.2122708, -45.8438039 -23.2124044)",,,,
1454067932,5327749325,0,1135242008,False,,unclassified,False,911.101,0.015661524076671342,0.9754792151492558,,"LINESTRING (-45.8425219 -23.210621, -45.8425961 -23.2105908, -45.8426872 -23.2105505, -45.8427708 -23.2105078, -45.8428234 -23.2104726, -45.8429712 -23.2103304, -45.8430899 -23.2101962, -45.8432251 -23.2100287, -45.8432984 -23.209901, -45.8433396 -23.2098323, -45.8434588 -23.2095207, -45.8435708 -23.2093561, -45.8437418 -23.2091725, -45.8440022 -23.208971, -45.8440825 -23.2088902, -45.8441314 -23.2088088, -45.8441281 -23.2087115, -45.8440952 -23.2086295, -45.8438842 -23.20832, -45.8437291 -23.2080052, -45.8436741 -23.2078413, -45.8436412 -23.2077001, -45.8436546 -23.2074407, -45.84365 -23.20722, -45.8436037 -23.2070672, -45.8434629 -23.2068829, -45.8433663 -23.2067701, -45.8432563 -23.2066817, -45.8431269 -23.2066111, -45.8422177 -23.2060688, -45.8413218 -23.2054611, -45.8411656 -23.2053631, -45.8401322 -23.2047869)",,,,
1454067970,1454067981,0,"[551694074, 132139415]",False,Rua Brejauveira,residential,False,339.07500000000005,0.00475299984416394,0.9930087472922706,,"LINESTRING (-45.837389 -23.2132189, -45.8365797 -23.2141446, -45.8361337 -23.2146659, -45.8360352 -23.2147966, -45.8359654 -23.2149223, -45.8357281 -23.2154325, -45.8355624 -23.2157407)",,,,
1454067970,5327749439,0,"[132124877, 132139415]",False,Rua Brejauveira,residential,True,324.364,0.007869721053451769,0.9882405617687929,,"LINESTRING (-45.837389 -23.2132189, -45.8381367 -23.2126809, -45.8382386 -23.212623, -45.8384947 -23.2125127, -45.8386496 -23.2124067, -45.8387207 -23.2123414, -45.8387724 -23.2122914, -45.8390091 -23.2120351, -45.8395898 -23.2114373, -45.839738 -23.2112937)",,,,
1454067970,5327749494,0,551694073,False,Rua Brejauveira,residential,False,148.67200000000003,0.001589527816736793,0.9974792606404053,,"LINESTRING (-45.837389 -23.2132189, -45.8371811 -23.2132793, -45.8370566 -23.2133279, -45.836868 -23.2134173, -45.8366393 -23.2134908, -45.8364163 -23.2135171, -45.8362333 -23.2134908, -45.8361239 -23.2134589, -45.8360117 -23.2134144)",,,,
1454067981,1454067970,0,"[551694074, 132139415]",False,Rua Brejauveira,residential,True,339.07500000000005,0.004737416238117501,,,"LINESTRING (-45.8355624 -23.2157407, -45.8357281 -23.2154325, -45.8359654 -23.2149223, -45.8360352 -23.2147966, -45.8361337 -23.2146659, -45.8365797 -23.2141446, -45.837389 -23.2132189)",,,,
1454067981,5327749507,0,551694075,False,,residential,False,232.4,0.001589527816736793,0.9976393588898289,,"LINESTRING (-45.8355624 -23.2157407, -45.8354571 -23.2160297, -45.8354028 -23.2162312, -45.8353794 -23.2164013, -45.835374 -23.2166872, -45.8353985 -23.2168433, -45.8354443 -23.2169852, -45.8355135 -23.2170921, -45.8354632 -23.2171266, -45.8353242 -23.2172111, -45.8351927 -23.2172795, -45.8350904 -23.2173596, -45.8350269 -23.2174476, -45.8349869 -23.2175527)",,,,
1454067981,5327789960,0,551698748,False,,residential,True,91.44099999999999,0.001589527816736793,0.9976393588898289,,"LINESTRING (-45.8355624 -23.2157407, -45.8356905 -23.2157758, -45.8359004 -23.2158491, -45.8359721 -23.2158904, -45.8360781 -23.2159687, -45.8361347 -23.2160183, -45.8361579 -23.2160482, -45.836182 -23.2161018, -45.8362088 -23.2161351, -45.8362732 -23.2161924)",,,,
1454071098,6217647005,0,"[664298880, 132125169, 870725439]",False,,unclassified,False,964.185,0.001589527816736793,0.9973449730003188,,"LINESTRING (-45.831348 -23.2052836, -45.8310054 -23.2053323, -45.8299412 -23.2055351, -45.8297347 -23.205593, -45.8281575 -23.2060935, -45.8279785 -23.2061243, -45.8278511 -23.2061089, -45.8277103 -23.2060429, -45.8276217 -23.2059788, -45.8275956 -23.2059271, -45.8276043 -23.2058549, -45.8276298 -23.2058044, -45.8278162 -23.2055369, -45.8279966 -23.2053083, -45.8280422 -23.2052411, -45.8281448 -23.205055, -45.8283191 -23.2048041, -45.8285169 -23.2044954, -45.8285645 -23.2044461, -45.8286329 -23.2043851, -45.8286785 -23.2043333, -45.8288381 -23.2041459, -45.8290923 -23.2039105, -45.8293638 -23.2036171, -45.8293853 -23.2035993, -45.8294182 -23.2035943, -45.829447 -23.2036008, -45.8295771 -23.2036547, -45.8296539 -23.2036664, -45.8297219 -23.2036544, -45.829789 -23.2036233, -45.8298775 -23.2035438, -45.8299794 -23.2034128, -45.8300203 -23.2033306, -45.8300413 -23.2032375, -45.8300481 -23.20317, -45.8300522 -23.20314, -45.8300585 -23.2031267, -45.8300833 -23.2031084, -45.8300971 -23.2031041, -45.830147 -23.2031007, -45.8301846 -23.2030911, -45.8302154 -23.2030689, -45.8305769 -23.2025361, -45.8307284 -23.2021589)",,,,
1454071098,5327749325,0,"[1135242008, 132125169, 1135242009]",False,,unclassified,True,1089.762,0.006306165913459042,0.9898050118570177,,"LINESTRING (-45.831348 -23.2052836, -45.831865 -23.2051388, -45.8319374 -23.2051068, -45.8321292 -23.204981, -45.832207 -23.2049481, -45.8328071 -23.2047943, -45.8332966 -23.2046723, -45.8333872 -23.2046414, -45.8334522 -23.2046069, -45.8343226 -23.203929, -45.8344057 -23.203839, -45.8344929 -23.2037194, -45.8348334 -23.2030877, -45.8349676 -23.2028418, -45.8350434 -23.2027654, -45.835146 -23.2027001, -45.8352707 -23.2026736, -45.8355577 -23.2026088, -45.8358316 -23.202568, -45.8362727 -23.202609, -45.8363774 -23.2026353, -45.8364636 -23.2026569, -45.836621 -23.2026965, -45.8369739 -23.2028843, -45.8376496 -23.2032844, -45.8377263 -23.2033299, -45.8388686 -23.2040217, -45.8401322 -23.2047869)",,yes,,
1454071098,1454071110,0,132125172,False,,unclassified,False,128.346,0.003173861098124773,0.9949750477773956,,"LINESTRING (-45.831348 -23.2052836, -45.831525 -23.2058371, -45.8315545 -23.2060183, -45.8315505 -23.2061945, -45.8315022 -23.2064078)",,,,
1454071110,1454071117,0,132125172,False,,unclassified,False,439.08,0.001589527816736793,0.9975388860962757,,"LINESTRING (-45.8315022 -23.2064078, -45.8314633 -23.2065902, -45.8314218 -23.2066839, -45.8313078 -23.2069242, -45.8312783 -23.2070228, -45.8311515 -23.2074783, -45.831112 -23.2075769, -45.8309631 -23.2078314, -45.8308256 -23.207991, -45.8306788 -23.2081919, -45.8305702 -23.2084009, -45.8302382 -23.2092211, -45.8301712 -23.2093376, -45.8300807 -23.2094442, -45.829907 -23.2095872, -45.8295563 -23.2098232)",,,,
1454071110,1454071098,0,132125172,False,,unclassified,True,128.346,0.003163472027427147,,,"LINESTRING (-45.8315022 -23.2064078, -45.8315505 -23.2061945, -45.8315545 -23.2060183, -45.831525 -23.2058371, -45.831348 -23.2052836)",,,,
1454071117,1454071110,0,132125172,False,,unclassified,True,439.08,0.00158433328138798,,,"LINESTRING (-45.8295563 -23.2098232, -45.829907 -23.2095872, -45.8300807 -23.2094442, -45.8301712 -23.2093376, -45.8302382 -23.2092211, -45.8305702 -23.2084009, -45.8306788 -23.2081919, -45.8308256 -23.207991, -45.8309631 -23.2078314, -45.831112 -23.2075769, -45.8311515 -23.2074783, -45.8312783 -23.2070228, -45.8313078 -23.2069242, -45.8314218 -23.2066839, -45.8314633 -23.2065902, -45.8315022 -23.2064078)",,,,
1454139110,5355173610,0,132121030,False,Estrada Municipal Glaudistom P de Oliveira,secondary,False,345.413,0.03795388077139677,0.9655608686705462,,"LINESTRING (-45.850275 -23.2199371, -45.8495803 -23.2206435, -45.8490211 -23.2211698, -45.8485667 -23.221681, -45.8480662 -23.2222842)",,,,
1454139110,1454021634,0,132121030,False,Estrada Municipal Glaudistom P de Oliveira,secondary,True,96.887,0.03360129122621298,,,"LINESTRING (-45.850275 -23.2199371, -45.8506433 -23.2195135, -45.8506987 -23.2194323, -45.8507221 -23.2193384, -45.8507253 -23.2192015)",,,,
1454139110,1454017596,0,132129632,False,Rua José Pinto da Cunha,residential,True,325.053,0.07641189544589616,,,"LINESTRING (-45.850275 -23.2199371, -45.8488575 -23.2189131, -45.8487502 -23.2187862, -45.8486912 -23.2186592, -45.8486469 -23.2183721, -45.8485504 -23.2177004)",,,,
1454185783,1454008398,0,330090731,True,,residential,False,21.882,0.001202197661290693,,,"LINESTRING (-45.8478145 -23.2106983, -45.848026 -23.210729)",,,,
1454185783,1454008402,0,330090732,False,,residential,False,22.421,0.004496335533736188,,,"LINESTRING (-45.8478145 -23.2106983, -45.8477069 -23.2106646, -45.8476122 -23.2106214)",,,,
1454203444,1454061177,0,132124068,False,Rua Jaime Pinto Machado,residential,False,59.72,0.01987766869253546,,,"LINESTRING (-45.8420206 -23.215559, -45.8414461 -23.2154606)",,,,
1454203444,1454061261,0,132124068,False,Rua Jaime Pinto Machado,residential,True,57.772,0.027935691652381682,,,"LINESTRING (-45.8420206 -23.215559, -45.842574 -23.2156652)",,,,
1454203444,1454061125,0,132124528,False,Rua Tiago E Bessa,residential,True,114.309,0.001211625370110653,,,"LINESTRING (-45.8420206 -23.215559, -45.8418727 -23.2162071, -45.8418465 -23.2162636, -45.8418016 -23.2163229, -45.841635 -23.2164974)",,,,
1454203444,1454061142,0,132139402,False,Rua Clarisse Franco Rodrigues,residential,False,323.884,0.014188646559692264,,,"LINESTRING (-45.8420206 -23.215559, -45.8421486 -23.2148847, -45.8421721 -23.2148003, -45.8421954 -23.2147514, -45.842384 -23.2144884, -45.8426421 -23.2141758, -45.8426854 -23.2141339, -45.8427268 -23.2141065, -45.8440208 -23.2136448)",,,,
1454203501,1454061261,0,132124068,False,Rua Jaime Pinto Machado,residential,False,63.169,0.02288149945622285,,,"LINESTRING (-45.843138 -23.2158977, -45.842574 -23.2156652)",,,,
1454203501,1454052828,0,132124068,False,Rua Jaime Pinto Machado,residential,True,37.561,0.004712742195210639,,,"LINESTRING (-45.843138 -23.2158977, -45.8434693 -23.216044)",,,,
1454203501,1454061211,0,132124539,False,Rua Silvio de Souza Rezende Filho,residential,True,181.72400000000002,0.012846865097917002,,,"LINESTRING (-45.843138 -23.2158977, -45.8432496 -23.2153087, -45.8432892 -23.2151984, -45.8433556 -23.215085, -45.8434871 -23.2149988, -45.8436124 -23.2149395, -45.8437844 -23.2148822, -45.8441401 -23.2147707)",,,,
1454203501,1454061244,0,132139409,False,Rua Jairo Veneziani,residential,False,220.442,0.001589527816736793,,,"LINESTRING (-45.843138 -23.2158977, -45.843033 -23.2164826, -45.8429901 -23.2166848, -45.8429056 -23.2168222, -45.8421511 -23.2175782)",,,,
1454248242,1453990678,0,132115237,False,Rua Netuno,residential,False,131.659,0.013337953455714943,,,"LINESTRING (-45.8563362 -23.2055891, -45.8551821 -23.205063)",,,,
1454248242,1453987119,0,132115237,False,Rua Netuno,residential,True,169.82,0.015755491044215537,,,"LINESTRING (-45.8563362 -23.2055891, -45.857816 -23.2062838)",,,,
1454248242,2061113650,0,132116451,False,Rua Vesta,residential,False,63.819,0.010834525168273454,0.9992910348664478,,"LINESTRING (-45.8563362 -23.2055891, -45.8560564 -23.2061022)",,,,
1454248242,1453990675,0,132116451,False,Rua Vesta,residential,True,61.018,0.006559185644053048,,,"LINESTRING (-45.8563362 -23.2055891, -45.8566103 -23.2051016)",,,,
1454889053,1453958828,0,132214758,False,Rua das Cidreiras,residential,True,156.253,0.0015843332813879796,,,"LINESTRING (-45.8611533 -23.1974399, -45.8622149 -23.1979044, -45.8623617 -23.1979408, -45.8625623 -23.1979287)",,,,
1454899412,1453950123,0,132110340,False,Praça Benedito Ugolino da Silva Guerra,residential,False,45.647,0.0027457138899401622,,,"LINESTRING (-45.8644229 -23.1954324, -45.864265 -23.1958164)",,,,
1454899412,1453950289,0,132110340,False,Praça Benedito Ugolino da Silva Guerra,residential,True,129.151,0.0007965077880926409,,,"LINESTRING (-45.8644229 -23.1954324, -45.8649731 -23.1943868)",,,,
1454899416,1453950122,0,885743517,False,Rua Teodomiro Costa,residential,True,48.334,0.0024858387072038313,,,"LINESTRING (-45.8642615 -23.1953022, -45.8642372 -23.1948681)",,,,
1454899416,1454899412,0,132216057,True,,residential,False,24.872,0.0015947223520856064,,,"LINESTRING (-45.8642615 -23.1953022, -45.8642904 -23.1953719, -45.8643224 -23.1954169, -45.8643607 -23.1954316, -45.8644229 -23.1954324)",,,,
1455087455,3161589330,0,448343874,True,Avenida dos Astronautas,secondary,False,461.918,0.09109979912964176,0.9896276169541621,,"LINESTRING (-45.8625557 -23.201609, -45.8621479 -23.2020062, -45.86192 -23.2022502, -45.8617268 -23.2025313, -45.8615511 -23.2028994, -45.8614576 -23.2032267, -45.8613699 -23.2035815, -45.8612171 -23.2042557, -45.8611411 -23.204604, -45.861124 -23.204934, -45.8611205 -23.2050926, -45.8611012 -23.2052172, -45.861035 -23.2053982)",60,,,
1455087457,3160449694,0,132231882,True,,residential,False,19.154,0.029291984831956785,0.9998045281478602,,"LINESTRING (-45.8636349 -23.2005619, -45.8635392 -23.20071)",,,,
1455087457,3160449709,0,448343874,True,Avenida dos Astronautas,secondary,False,19.261,0.032552854397174175,0.9996329491711298,,"LINESTRING (-45.8636349 -23.2005619, -45.8635071 -23.2006892)",60,,,
1455133624,1454044923,0,472739642,True,Avenida dos Astronautas,secondary,False,619.614,0.1192992807985318,,,"LINESTRING (-45.860633 -23.2057939, -45.8605526 -23.2058272, -45.8604715 -23.2058539, -45.8604031 -23.2058892, -45.8603382 -23.2059254, -45.8602743 -23.2059802, -45.8597261 -23.2065711, -45.8595217 -23.2068011, -45.8583672 -23.2081001, -45.8581969 -23.2083143, -45.8576398 -23.2090149, -45.8575632 -23.2091479, -45.8574717 -23.2093377, -45.857362 -23.2096107, -45.8572864 -23.2098963, -45.8572045 -23.2102514)",60,,,
2024367581,1453969558,0,132113623,False,Rua Avião Universal,residential,True,71.826,0.00544626738792977,,,"LINESTRING (-45.8597549 -23.2010985, -45.8603998 -23.2008418)",,,,
2024367581,1453969591,0,448342026,False,Rua Avião Universal,residential,False,45.009,0.006360197520354705,,,"LINESTRING (-45.8597549 -23.2010985, -45.8593589 -23.2012756)",,,,
2024367581,1453969499,0,132113603,False,Rua Avião Muniz,residential,False,228.537,0.04170475948561166,,,"LINESTRING (-45.8597549 -23.2010985, -45.8605713 -23.2028435, -45.8606957 -23.2029493)",,,,
2024367581,1453969544,0,132113603,False,Rua Avião Muniz,residential,True,213.607,0.023792425526826037,,,"LINESTRING (-45.8597549 -23.2010985, -45.8591612 -23.1998366, -45.8591491 -23.1997836, -45.8591732 -23.1997282, -45.8594474 -23.1993769)",,,,
2024367591,2024367592,0,132114094,False,Rua Aquarius,residential,True,61.989,0.010656723418389389,0.9988589026145418,,"LINESTRING (-45.8575499 -23.2042631, -45.8580922 -23.2045128)",,,,
2024367591,1453979257,0,819285517,False,Rua Fênix,residential,False,63.356,0.0005526620050540893,,,"LINESTRING (-45.8575499 -23.2042631, -45.8572779 -23.2047751)",,,,
2024367591,1453979238,0,819285517,False,Rua Fênix,residential,True,63.367,0.0027883339255296603,,,"LINESTRING (-45.8575499 -23.2042631, -45.8578272 -23.2037534)",,,,
2024367591,1453979243,0,132114094,False,Rua Aquarius,residential,False,209.953,0.004901903732245017,,,"LINESTRING (-45.8575499 -23.2042631, -45.8557895 -23.2034308, -45.8557231 -23.2033994)",,,,
2024367592,2024367591,0,132114094,False,Rua Aquarius,residential,False,61.989,0.008905509025153484,,,"LINESTRING (-45.8580922 -23.2045128, -45.8575499 -23.2042631)",,,,
2024367592,1453979249,0,132114094,False,Rua Aquarius,residential,True,63.222,0.008719310426173363,,,"LINESTRING (-45.8580922 -23.2045128, -45.858645 -23.204768)",,,,
2024367592,1453987113,0,132115198,False,Rua Lince,residential,False,126.478,0.005475071551319256,,,"LINESTRING (-45.8580922 -23.2045128, -45.857575 -23.2054758, -45.8575443 -23.2055327)",,,,
2024367592,1453987112,0,132115198,False,Rua Lince,residential,True,145.603,0.005877279708569616,,,"LINESTRING (-45.8580922 -23.2045128, -45.8586994 -23.2033995, -45.8587304 -23.2033421)",,,,
