u,v,key,osmid,oneway,name,highway,reversed,length,geometry,ebc,junction,bridge
7812477972,7812477973,0,837081106,False,,residential,True,67.602,"LINESTRING (-45.851883 -23.2075479, -45.8514247 -23.2079863)",0.009432234432234432,,
7812477973,8982529174,0,132119314,False,Rua Poncãs,residential,True,51.09,"LINESTRING (-45.8514247 -23.2079863, -45.851062 -23.2076701)",0.018430200751629315,,
7812477973,7812477972,0,837081106,False,,residential,False,67.602,"LINESTRING (-45.8514247 -23.2079863, -45.851883 -23.2075479)",0.009432234432234432,,
7812477973,1454008412,0,132119314,False,Rua Poncãs,residential,False,219.612,"LINESTRING (-45.8514247 -23.2079863, -45.8521979 -23.2086603, -45.8530138 -23.2093152)",0.02702991452991453,,
8863783287,1454012747,0,132119310,False,Rua dos Jaburus,residential,False,34.847,"LINESTRING (-45.8490605 -23.2119048, -45.8487518 -23.2117717)",0.06559623247123246,,
8863783287,1454006788,0,132119310,False,Rua dos Jaburus,residential,True,63.778,"LINESTRING (-45.8490605 -23.2119048, -45.8496187 -23.2121613)",0.05261737880556561,,
8863783287,3179135113,0,957938180,False,Rua dos Mutuns,residential,False,29.230999999999998,"LINESTRING (-45.8490605 -23.2119048, -45.8489892 -23.2118372, -45.8489732 -23.2118001, -45.8489775 -23.2117668, -45.8489956 -23.2117355, -45.849041 -23.2116926)",0.0035524594453165883,,
8982529158,8982529166,0,132119314,False,Rua Poncãs,residential,False,8.447,"LINESTRING (-45.8501601 -23.2071148, -45.8502404 -23.2071328)",0.019160066124351845,,
8982529158,8982529159,0,970576363,False,,residential,True,64.401,"LINESTRING (-45.8501601 -23.2071148, -45.8502777 -23.2065458)",0.025566021280306984,,
8982529158,1454011088,0,132119314,False,Rua Poncãs,residential,True,210.893,"LINESTRING (-45.8501601 -23.2071148, -45.8500566 -23.2070915, -45.8497747 -23.2071055, -45.8494941 -23.2071922, -45.8493318 -23.2072869, -45.8491967 -23.2074096, -45.849102 -23.2075277, -45.8489834 -23.2076904, -45.8487909 -23.2079545, -45.8486362 -23.2081667)",0.059478021978021975,,
8982529159,8982529158,0,970576363,False,,residential,False,64.401,"LINESTRING (-45.8502777 -23.2065458, -45.8501601 -23.2071148)",0.026465201465201465,,
8982529159,8982529165,0,970576363,False,,residential,True,17.433,"LINESTRING (-45.8502777 -23.2065458, -45.8504413 -23.2065902)",0.008410954125239838,,
8982529159,8982881550,0,970607478,False,,residential,False,22.857,"LINESTRING (-45.8502777 -23.2065458, -45.8500631 -23.2064879)",0.009432234432234432,,
8982529165,8982529159,0,970576363,False,,residential,False,17.433,"LINESTRING (-45.8504413 -23.2065902, -45.8502777 -23.2065458)",0.00931013431013431,,
8982529165,8982529166,0,970576363,False,,residential,True,63.732,"LINESTRING (-45.8504413 -23.2065902, -45.8502404 -23.2071328)",0.010164835164835163,,
8982529165,8982881549,0,970607477,False,,residential,False,23.303,"LINESTRING (-45.8504413 -23.2065902, -45.8506626 -23.2066407)",0.009432234432234432,,
8982529166,8982529158,0,132119314,False,Rua Poncãs,residential,True,8.447,"LINESTRING (-45.8502404 -23.2071328, -45.8501601 -23.2071148)",0.02583943833943834,,
8982529166,8982529165,0,970576363,False,,residential,False,63.732,"LINESTRING (-45.8502404 -23.2071328, -45.8504413 -23.2065902)",0.011064015349729632,,
8982529166,8982529168,0,132119314,False,Rua Poncãs,residential,False,72.643,"LINESTRING (-45.8502404 -23.2071328, -45.8503995 -23.2071685, -45.8505566 -23.2072336, -45.8506915 -23.2073482, -45.8507337 -23.207384, -45.8508306 -23.2074685)",0.006246669996669997,,
8982529168,8982529174,0,132119314,False,Rua Poncãs,residential,False,32.585,"LINESTRING (-45.8508306 -23.2074685, -45.851062 -23.2076701)",0.0013965201465201465,,
8982529168,8982529174,1,970576364,False,,residential,True,169.145,"LINESTRING (-45.8508306 -23.2074685, -45.8513412 -23.2070327, -45.8513504 -23.2070302, -45.8513573 -23.2070315, -45.8515169 -23.2071621, -45.8515236 -23.2071806, -45.8515169 -23.2072003, -45.851062 -23.2076701)",0.0013965201465201465,,
8982529168,8982529166,0,132119314,False,Rua Poncãs,residential,True,72.64299999999999,"LINESTRING (-45.8508306 -23.2074685, -45.8507337 -23.207384, -45.8506915 -23.2073482, -45.8505566 -23.2072336, -45.8503995 -23.2071685, -45.8502404 -23.2071328)",0.013825222396650967,,
8982529174,7812477973,0,132119314,False,Rua Poncãs,residential,False,51.09,"LINESTRING (-45.851062 -23.2076701, -45.8514247 -23.2079863)",0.010851648351648351,,
8982529174,8982529168,0,132119314,False,Rua Poncãs,residential,True,32.585,"LINESTRING (-45.851062 -23.2076701, -45.8508306 -23.2074685)",0.005185796346510634,,
8982529174,8982529168,1,970576364,False,,residential,False,169.145,"LINESTRING (-45.851062 -23.2076701, -45.8515169 -23.2072003, -45.8515236 -23.2071806, -45.8515169 -23.2071621, -45.8513573 -23.2070315, -45.8513504 -23.2070302, -45.8513412 -23.2070327, -45.8508306 -23.2074685)",0.005185796346510634,,
8982881549,8982529165,0,970607477,False,,residential,True,23.303,"LINESTRING (-45.8506626 -23.2066407, -45.8504413 -23.2065902)",0.009432234432234432,,
8982881550,8982529159,0,970607478,False,,residential,True,22.857,"LINESTRING (-45.8500631 -23.2064879, -45.8502777 -23.2065458)",0.009432234432234433,,
8992284788,7808796936,0,971572552,False,,residential,False,66.316,"LINESTRING (-45.8461055 -23.2136133, -45.845549 -23.2137243, -45.8455255 -23.2137212, -45.8454849 -23.2136861)",0.009432234432234432,,
