u,v,key,osmid,oneway,name,highway,maxspeed,reversed,length,geometry,ebc,junction,bridge
1454006744,1453987252,0,312091242,True,Avenida Lívio Veneziani,residential,,False,137.737,"LINESTRING (-45.8560786 -23.2099786, -45.8562114 -23.2099699, -45.8562993 -23.2099668, -45.8563918 -23.2099385, -45.856481 -23.2098898, -45.8565353 -23.2098541, -45.8567499 -23.2096766, -45.8570811 -23.2093697, -45.8571516 -23.209305)",0.19678621187241876,,
1454006745,3179135102,0,312091242,True,Avenida Lívio Veneziani,residential,,False,31.796,"LINESTRING (-45.855503 -23.2099582, -45.8558133 -23.209979)",0.10104105850859098,,
1454006745,5355099068,0,132122679,False,Avenida Lívio Veneziani,residential,,False,231.332,"LINESTRING (-45.855503 -23.2099582, -45.8551593 -23.2098689, -45.8549005 -23.2097678, -45.8545102 -23.2096026, -45.8543587 -23.2095509, -45.8542138 -23.209504, -45.8540359 -23.2094657, -45.8535376 -23.2093766, -45.8533508 -23.209345)",0.0945167150882391,,
1454006760,1454006745,0,132119120,True,,residential,,False,25.201,"LINESTRING (-45.8556745 -23.2101163, -45.8556312 -23.2100546, -45.8555928 -23.2100151, -45.855503 -23.2099582)",0.09586859596598205,,
1454006760,3179135102,0,312091243,True,Avenida dos Tangarás,residential,,False,21.444000000000003,"LINESTRING (-45.8556745 -23.2101163, -45.8556894 -23.2100866, -45.8557158 -23.2100486, -45.8557438 -23.2100186, -45.8557683 -23.2100003, -45.8558133 -23.209979)",0.11915735468691134,,
1454006763,1454006760,0,132119120,True,,residential,,False,21.712000000000003,"LINESTRING (-45.8556773 -23.2103103, -45.8556871 -23.2101882, -45.8556745 -23.2101163)",0.10577783839066793,,
1454006767,1454008414,0,132119122,False,Avenida dos Tangarás,residential,,True,276.564,"LINESTRING (-45.8553087 -23.210222, -45.8550601 -23.2100839, -45.8547691 -23.2099286, -45.8544955 -23.2098159, -45.8542751 -23.2097534, -45.8538695 -23.2096482, -45.8535197 -23.2095962, -45.8531945 -23.2095783, -45.8529647 -23.2095822, -45.8527484 -23.2096016)",0.012286630082196584,,
1454006767,1454006760,0,312091243,True,Avenida dos Tangarás,residential,,False,41.783,"LINESTRING (-45.8553087 -23.210222, -45.8553812 -23.2102308, -45.855452 -23.2102291, -45.8555599 -23.2102053, -45.8556086 -23.210185, -45.855643 -23.2101579, -45.8556745 -23.2101163)",0.10924811226222539,,
1454006785,1454008413,0,132119124,False,Avenida das Curruiras,residential,,True,30.524,"LINESTRING (-45.8526658 -23.2112599, -45.8529603 -23.2112141)",0.025145321974139705,,
1454006785,3179135121,0,312091250,True,Avenida das Curruiras,residential,,False,25.063000000000002,"LINESTRING (-45.8526658 -23.2112599, -45.8525639 -23.2113157, -45.8524543 -23.211374)",0.020101412681461955,,
1454006787,1454017538,0,312091253,False,Avenida das Curruiras,residential,,False,50.748,"LINESTRING (-45.8518511 -23.2115503, -45.8513896 -23.2117188)",0.013565994698439839,,
1454006787,3179135150,0,312091246,True,Avenida das Curruiras,residential,,False,12.549,"LINESTRING (-45.8518511 -23.2115503, -45.8518877 -23.2115165, -45.8519499 -23.2114852)",0.015083096979648701,,
1454006788,8863783287,0,132119310,False,Rua dos Jaburus,residential,,False,63.778,"LINESTRING (-45.8496187 -23.2121613, -45.8490605 -23.2119048)",0.04148285105657474,,
1454006788,1454017543,0,132119310,False,Rua dos Jaburus,residential,,True,88.24,"LINESTRING (-45.8496187 -23.2121613, -45.8503858 -23.2125256)",0.030523782977261903,,
1454006788,1454012796,0,312091253,False,Avenida das Curruiras,residential,,True,117.292,"LINESTRING (-45.8496187 -23.2121613, -45.8507258 -23.2118831)",0.0065457086700929056,,
1454008398,1454008399,0,132119311,True,,residential,,False,12.510000000000002,"LINESTRING (-45.848026 -23.210729, -45.8480492 -23.2107219, -45.8480737 -23.2107221, -45.8480967 -23.2107297, -45.8481158 -23.2107438, -45.8481288 -23.2107629)",0.030062115984700644,roundabout,
1454008399,1454012823,0,132119122,False,Avenida dos Tangarás,residential,,False,99.711,"LINESTRING (-45.8481288 -23.2107629, -45.8490845 -23.2105823)",0.0292286582546912,,
1454008399,1454008400,0,132119311,True,,residential,,False,12.184000000000001,"LINESTRING (-45.8481288 -23.2107629, -45.8481342 -23.2107842, -45.8481319 -23.210806, -45.8481222 -23.2108261, -45.848106 -23.2108422, -45.8480851 -23.2108527)",0.012289979994087494,roundabout,
1454008400,1454021600,0,312091244,False,Rua dos Jaburus,residential,,True,20.775,"LINESTRING (-45.8480851 -23.2108527, -45.8481239 -23.2110361)",0.004978458642251746,,
1454008400,1454008401,0,132119311,True,,residential,,False,14.744,"LINESTRING (-45.8480851 -23.2108527, -45.8480614 -23.2108565, -45.8480376 -23.2108531, -45.8480163 -23.2108429, -45.8479997 -23.2108269, -45.8479896 -23.2108068, -45.8479871 -23.2107849)",0.01670652591013292,roundabout,
1454008401,1454185783,0,132119313,True,,residential,,False,20.096,"LINESTRING (-45.8479871 -23.2107849, -45.8478145 -23.2106983)",0.012571891387567353,,
1454008401,1454008398,0,132119311,True,,residential,,False,7.677,"LINESTRING (-45.8479871 -23.2107849, -45.8479927 -23.2107625, -45.8480062 -23.2107431, -45.848026 -23.210729)",0.0041346345225655575,roundabout,
1454008402,5327748879,0,132122679,False,Avenida Lívio Veneziani,residential,,False,11.893,"LINESTRING (-45.847635 -23.2106263, -45.8475228 -23.2106547)",0.07735574024641131,,
1454008402,1454011088,0,132119314,False,Rua Poncãs,residential,,False,313.016,"LINESTRING (-45.847635 -23.2106263, -45.8474359 -23.2100673, -45.8474346 -23.2099884, -45.8474413 -23.2099095, -45.8474533 -23.2098343, -45.8474855 -23.2097555, -45.8486362 -23.2081667)",0.014958688186968525,,
1454008402,1454011089,0,132122679,False,Avenida Lívio Veneziani,residential,,True,321.701,"LINESTRING (-45.847635 -23.2106263, -45.8477484 -23.2105998, -45.8480287 -23.2105418, -45.8485276 -23.2104728, -45.8496387 -23.2102664, -45.8502067 -23.2101114, -45.8506892 -23.2099513)",0.0840113396455761,,
1454008402,1454185783,0,330090732,False,,residential,,True,20.11,"LINESTRING (-45.847635 -23.2106263, -45.8477069 -23.2106646, -45.8478145 -23.2106983)",0.02688662426241091,,
1454008412,5355099068,0,132122679,False,Avenida Lívio Veneziani,residential,,True,34.599,"LINESTRING (-45.8530138 -23.2093152, -45.8533508 -23.209345)",0.0975392799592307,,
1454008412,7812477973,0,132119314,False,Rua Poncãs,residential,,True,219.612,"LINESTRING (-45.8530138 -23.2093152, -45.8521979 -23.2086603, -45.8514247 -23.2079863)",0.017503690703981774,,
1454008412,1454011089,0,132122679,False,Avenida Lívio Veneziani,residential,,False,249.132,"LINESTRING (-45.8530138 -23.2093152, -45.8528271 -23.2093278, -45.8523953 -23.2093931, -45.8519997 -23.2094966, -45.8511287 -23.2098219, -45.8506892 -23.2099513)",0.08482054750749925,,
1454008413,1454006785,0,132119124,False,Avenida das Curruiras,residential,,False,30.524,"LINESTRING (-45.8529603 -23.2112141, -45.8526658 -23.2112599)",0.02351143656562377,,
1454008413,1454012726,0,132119316,False,Rua dos Macucos,residential,,False,61.342,"LINESTRING (-45.8529603 -23.2112141, -45.8528867 -23.2106666)",0.03849095280745528,,
1454008413,1454006738,0,132119124,False,Avenida das Curruiras,residential,,True,175.616,"LINESTRING (-45.8529603 -23.2112141, -45.85329 -23.211228, -45.8534963 -23.2112534, -45.8537304 -23.2113223, -45.8540623 -23.2114275, -45.8543184 -23.2115667, -45.8544694 -23.2116828, -45.8545376 -23.2117353)",0.005992650599048058,,
1454008414,1454012664,0,132119316,False,Rua dos Macucos,residential,,True,59.249,"LINESTRING (-45.8527484 -23.2096016, -45.8528205 -23.2101303)",0.007255156919727826,,
1454008414,1454006767,0,132119122,False,Avenida dos Tangarás,residential,,False,276.56399999999996,"LINESTRING (-45.8527484 -23.2096016, -45.8529647 -23.2095822, -45.8531945 -23.2095783, -45.8535197 -23.2095962, -45.8538695 -23.2096482, -45.8542751 -23.2097534, -45.8544955 -23.2098159, -45.8547691 -23.2099286, -45.8550601 -23.2100839, -45.8553087 -23.210222)",0.09980231306765446,,
1454008414,1454012811,0,132119122,False,Avenida dos Tangarás,residential,,True,270.861,"LINESTRING (-45.8527484 -23.2096016, -45.8524344 -23.2096519, -45.8518983 -23.2097838, -45.851216 -23.210002, -45.850216 -23.2103089)",0.01061291331231204,,
1454011088,1454011089,0,132119446,False,Rua Goiabeiras,residential,,False,288.787,"LINESTRING (-45.8486362 -23.2081667, -45.8506892 -23.2099513)",0.008175971538040505,,
1454011088,8982529158,0,132119314,False,Rua Poncãs,residential,,False,210.89299999999997,"LINESTRING (-45.8486362 -23.2081667, -45.8487909 -23.2079545, -45.8489834 -23.2076904, -45.849102 -23.2075277, -45.8491967 -23.2074096, -45.8493318 -23.2072869, -45.8494941 -23.2071922, -45.8497747 -23.2071055, -45.8500566 -23.2070915, -45.8501601 -23.2071148)",0.023634290089171433,,
1454011088,1454008402,0,132119314,False,Rua Poncãs,residential,,True,313.01599999999996,"LINESTRING (-45.8486362 -23.2081667, -45.8474855 -23.2097555, -45.8474533 -23.2098343, -45.8474413 -23.2099095, -45.8474346 -23.2099884, -45.8474359 -23.2100673, -45.847635 -23.2106263)",0.021195748012250472,,
1454011089,1454011088,0,132119446,False,Rua Goiabeiras,residential,,True,288.787,"LINESTRING (-45.8506892 -23.2099513, -45.8486362 -23.2081667)",0.012668735205681025,,
1454011089,1454008402,0,132122679,False,Avenida Lívio Veneziani,residential,,False,321.701,"LINESTRING (-45.8506892 -23.2099513, -45.8502067 -23.2101114, -45.8496387 -23.2102664, -45.8485276 -23.2104728, -45.8480287 -23.2105418, -45.8477484 -23.2105998, -45.847635 -23.2106263)",0.07260181727768525,,
1454011089,1454008412,0,132122679,False,Avenida Lívio Veneziani,residential,,True,249.132,"LINESTRING (-45.8506892 -23.2099513, -45.8511287 -23.2098219, -45.8519997 -23.2094966, -45.8523953 -23.2093931, -45.8528271 -23.2093278, -45.8530138 -23.2093152)",0.09173730620774959,,
1454011096,2061117199,0,132119546,False,Rua Tuiras,residential,,False,105.171,"LINESTRING (-45.8481896 -23.2112869, -45.8491996 -23.2111054)",0.057765062660382865,,
1454011096,1454021600,0,312091244,False,Rua dos Jaburus,residential,,False,28.685,"LINESTRING (-45.8481896 -23.2112869, -45.8481239 -23.2110361)",0.11412060216886223,,
1454011096,1454012747,0,"[312091244, 132119310]",False,Rua dos Jaburus,residential,,True,85.254,"LINESTRING (-45.8481896 -23.2112869, -45.8482124 -23.2114256, -45.8482452 -23.2115051, -45.8482788 -23.211547, -45.8487518 -23.2117717)",0.039410081749644436,,
1454012659,2061117199,0,132119546,False,Rua Tuiras,residential,,True,124.789,"LINESTRING (-45.8503877 -23.2108463, -45.8491996 -23.2111054)",0.06889079342987625,,
1454012659,1454012811,0,312091245,False,Rua das Jacutingas,residential,,False,62.279,"LINESTRING (-45.8503877 -23.2108463, -45.850216 -23.2103089)",0.02030258910980243,,
1454012659,1454012743,0,312091245,False,Rua das Jacutingas,residential,,True,60.836,"LINESTRING (-45.8503877 -23.2108463, -45.8505721 -23.2113665)",0.036026007646673824,,
1454012659,1454012664,0,132119546,False,Rua Tuiras,residential,,False,261.47999999999996,"LINESTRING (-45.8503877 -23.2108463, -45.8514249 -23.2105138, -45.8521431 -23.210272, -45.852521 -23.21018, -45.8528205 -23.2101303)",0.05987559390860939,,
1454012664,1454008414,0,132119316,False,Rua dos Macucos,residential,,False,59.249,"LINESTRING (-45.8528205 -23.2101303, -45.8527484 -23.2096016)",0.07416021093216103,,
1454012664,1454012726,0,132119316,False,Rua dos Macucos,residential,,True,60.016,"LINESTRING (-45.8528205 -23.2101303, -45.8528867 -23.2106666)",0.04074585501890053,,
1454012664,1454012686,0,132119546,False,Rua Tuiras,residential,,False,274.278,"LINESTRING (-45.8528205 -23.2101303, -45.8532191 -23.2101227, -45.8535121 -23.2101397, -45.8537967 -23.2101809, -45.8541123 -23.2102757, -45.854345 -23.210348, -45.8546852 -23.2104996, -45.8549924 -23.2106806, -45.8552934 -23.210898)",0.0441799237981504,,
1454012664,1454012659,0,132119546,False,Rua Tuiras,residential,,True,261.48,"LINESTRING (-45.8528205 -23.2101303, -45.852521 -23.21018, -45.8521431 -23.210272, -45.8514249 -23.2105138, -45.8503877 -23.2108463)",0.07774999363603463,,
1454012686,1454045031,0,132121717,False,Travessa Sarah Suzan Sacilotti de Oliveira,residential,,False,36.584,"LINESTRING (-45.8552934 -23.210898, -45.85539 -23.2112148)",0.06517497281044077,,
1454012686,3179135092,0,312091239,False,Avenida das Sairas,residential,,False,35.155,"LINESTRING (-45.8552934 -23.210898, -45.855078 -23.2111445)",0.0304214087773201,,
1454012686,1454006737,0,312091239,False,Avenida das Sairas,residential,,True,39.501,"LINESTRING (-45.8552934 -23.210898, -45.8555415 -23.2106256)",0.02225444577628397,,
1454012686,1454012664,0,132119546,False,Rua Tuiras,residential,,True,274.278,"LINESTRING (-45.8552934 -23.210898, -45.8549924 -23.2106806, -45.8546852 -23.2104996, -45.854345 -23.210348, -45.8541123 -23.2102757, -45.8537967 -23.2101809, -45.8535121 -23.2101397, -45.8532191 -23.2101227, -45.8528205 -23.2101303)",0.11198209049935165,,
1454012689,3179135092,0,312091239,False,Avenida das Sairas,residential,,True,23.679,"LINESTRING (-45.8549289 -23.2113075, -45.855078 -23.2111445)",0.015462062567973896,,
1454012689,1454012726,0,132119547,False,Rua dos Mutuns,residential,,False,226.24300000000002,"LINESTRING (-45.8549289 -23.2113075, -45.8547369 -23.2111754, -45.8545437 -23.2110558, -45.8543023 -23.2109227, -45.8541079 -23.210845, -45.8539188 -23.210781, -45.8536814 -23.2107169, -45.8534105 -23.210675, -45.8530982 -23.2106677, -45.8528867 -23.2106666)",0.018582064487236923,,
1454012689,1454006738,0,312091239,False,Avenida das Sairas,residential,,False,62.147,"LINESTRING (-45.8549289 -23.2113075, -45.8545944 -23.2116764, -45.8545376 -23.2117353)",0.03929255403441946,,
1454012726,1454012664,0,132119316,False,Rua dos Macucos,residential,,False,60.016,"LINESTRING (-45.8528867 -23.2106666, -45.8528205 -23.2101303)",0.05772314205755762,,
1454012726,1454008413,0,132119316,False,Rua dos Macucos,residential,,True,61.342,"LINESTRING (-45.8528867 -23.2106666, -45.8529603 -23.2112141)",0.029588365912743678,,
1454012726,1454012743,0,132119547,False,Rua dos Mutuns,residential,,False,249.349,"LINESTRING (-45.8528867 -23.2106666, -45.8525652 -23.2107238, -45.8522111 -23.2108292, -45.8516416 -23.2110249, -45.8505721 -23.2113665)",0.033760545714755334,,
1454012726,1454012689,0,132119547,False,Rua dos Mutuns,residential,,True,226.243,"LINESTRING (-45.8528867 -23.2106666, -45.8530982 -23.2106677, -45.8534105 -23.210675, -45.8536814 -23.2107169, -45.8539188 -23.210781, -45.8541079 -23.210845, -45.8543023 -23.2109227, -45.8545437 -23.2110558, -45.8547369 -23.2111754, -45.8549289 -23.2113075)",0.010299929937115569,,
1454012743,1454012745,0,132119547,False,Rua dos Mutuns,residential,,False,130.025,"LINESTRING (-45.8505721 -23.2113665, -45.8493341 -23.2116363)",0.013458809594893352,,
1454012743,1454012659,0,312091245,False,Rua das Jacutingas,residential,,False,60.836,"LINESTRING (-45.8505721 -23.2113665, -45.8503877 -23.2108463)",0.04175203455879674,,
1454012743,1454012796,0,312091245,False,Rua das Jacutingas,residential,,True,59.552,"LINESTRING (-45.8505721 -23.2113665, -45.8507258 -23.2118831)",0.05443851017063536,,
1454012743,1454012726,0,132119547,False,Rua dos Mutuns,residential,,True,249.349,"LINESTRING (-45.8505721 -23.2113665, -45.8516416 -23.2110249, -45.8522111 -23.2108292, -45.8525652 -23.2107238, -45.8528867 -23.2106666)",0.033553111308579436,,
1454012745,3179135113,0,132119547,False,Rua dos Mutuns,residential,,False,30.6,"LINESTRING (-45.8493341 -23.2116363, -45.849041 -23.2116926)",0.0037610002203598263,,
1454012745,1454012743,0,132119547,False,Rua dos Mutuns,residential,,True,130.025,"LINESTRING (-45.8493341 -23.2116363, -45.8505721 -23.2113665)",0.01701806062899823,,
1454012745,2061117199,0,132119551,False,,residential,,False,60.613,"LINESTRING (-45.8493341 -23.2116363, -45.8491996 -23.2111054)",0.012425317566943189,,
1454012747,8863783287,0,132119310,False,Rua dos Jaburus,residential,,True,34.847,"LINESTRING (-45.8487518 -23.2117717, -45.8490605 -23.2119048)",0.03557804214174274,,
1454012747,1454011096,0,"[312091244, 132119310]",False,Rua dos Jaburus,residential,,False,85.254,"LINESTRING (-45.8487518 -23.2117717, -45.8482788 -23.211547, -45.8482452 -23.2115051, -45.8482124 -23.2114256, -45.8481896 -23.2112869)",0.045349788374866744,,
1454012747,3179135113,0,132119547,False,Rua dos Mutuns,residential,,True,30.853,"LINESTRING (-45.8487518 -23.2117717, -45.8488912 -23.2117286, -45.849041 -23.2116926)",0.0014809424292182914,,
1454012796,1454017543,0,132120143,False,Rua dos Uiramirins,residential,,False,79.444,"LINESTRING (-45.8507258 -23.2118831, -45.8503858 -23.2125256)",0.023181972068662716,,
1454012796,1454012743,0,312091245,False,Rua das Jacutingas,residential,,False,59.552,"LINESTRING (-45.8507258 -23.2118831, -45.8505721 -23.2113665)",0.0563978516424777,,
1454012796,1454006788,0,312091253,False,Avenida das Curruiras,residential,,False,117.292,"LINESTRING (-45.8507258 -23.2118831, -45.8496187 -23.2121613)",0.005113406822150665,,
1454012796,1454017538,0,312091253,False,Avenida das Curruiras,residential,,True,70.254,"LINESTRING (-45.8507258 -23.2118831, -45.8513896 -23.2117188)",0.03003622892291958,,
1454012811,1454012823,0,132119122,False,Avenida dos Tangarás,residential,,True,119.564,"LINESTRING (-45.850216 -23.2103089, -45.8490845 -23.2105823)",0.010878718432688292,,
1454012811,1454012659,0,312091245,False,Rua das Jacutingas,residential,,True,62.279,"LINESTRING (-45.850216 -23.2103089, -45.8503877 -23.2108463)",0.00985204416819308,,
1454012811,1454008414,0,132119122,False,Avenida dos Tangarás,residential,,False,270.861,"LINESTRING (-45.850216 -23.2103089, -45.851216 -23.210002, -45.8518983 -23.2097838, -45.8524344 -23.2096519, -45.8527484 -23.2096016)",0.031223542285336633,,
1454012823,1454012811,0,132119122,False,Avenida dos Tangarás,residential,,False,119.564,"LINESTRING (-45.8490845 -23.2105823, -45.850216 -23.2103089)",0.02103880246410357,,
1454012823,1454008399,0,132119122,False,Avenida dos Tangarás,residential,,True,99.711,"LINESTRING (-45.8490845 -23.2105823, -45.8481288 -23.2107629)",0.011456522264078044,,
1454012823,2061117199,0,132119551,False,,residential,,True,59.344,"LINESTRING (-45.8490845 -23.2105823, -45.8491996 -23.2111054)",0.01434193783552682,,
1454017530,1454017532,0,132119125,False,Rua dos Canindés,residential,,False,56.768,"LINESTRING (-45.8535937 -23.2120341, -45.8530963 -23.2118068)",0.004987418164758066,,
1454017530,6308115793,0,132119125,False,Rua dos Canindés,residential,,True,55.361999999999995,"LINESTRING (-45.8535937 -23.2120341, -45.8537178 -23.2120881, -45.8540054 -23.2122133, -45.8540843 -23.2122452)",0.009771758755748903,,
1454017530,1454017531,0,132120138,False,Rua das Siriemas,residential,,False,194.54299999999998,"LINESTRING (-45.8535937 -23.2120341, -45.85357 -23.2120856, -45.8527623 -23.2136079)",0.00023031156036082146,,
1454017531,1454017533,0,132119310,False,Rua dos Jaburus,residential,,False,52.946,"LINESTRING (-45.8527623 -23.2136079, -45.8522986 -23.2133955)",0.025730136002044227,,
1454017531,6308115793,0,"[132133901, 132119310]",False,"['Avenida das Sairas', 'Rua dos Jaburus']",residential,,True,249.95100000000002,"LINESTRING (-45.8527623 -23.2136079, -45.8531896 -23.2138109, -45.8532281 -23.2138158, -45.8532573 -23.2138112, -45.8532724 -23.2137994, -45.8540407 -23.2123077, -45.8540843 -23.2122452)",0.0173629326338686,,
1454017531,1454017530,0,132120138,False,Rua das Siriemas,residential,,True,194.54299999999998,"LINESTRING (-45.8527623 -23.2136079, -45.85357 -23.2120856, -45.8535937 -23.2120341)",0.00025519089558498435,,
1454017532,1454017530,0,132119125,False,Rua dos Canindés,residential,,True,56.768,"LINESTRING (-45.8530963 -23.2118068, -45.8535937 -23.2120341)",0.006715598987766484,,
1454017532,1454017533,0,132120139,False,Rua Curios,residential,,False,194.558,"LINESTRING (-45.8530963 -23.2118068, -45.8522986 -23.2133955)",0.0007149921096965433,,
1454017532,1454017534,0,132119125,False,Rua dos Canindés,residential,,False,52.204,"LINESTRING (-45.8530963 -23.2118068, -45.8530191 -23.2117696, -45.8526369 -23.2116016)",0.0022655966775424895,,
1454017533,1454017536,0,132119310,False,Rua dos Jaburus,residential,,False,55.911,"LINESTRING (-45.8522986 -23.2133955, -45.8518077 -23.2131735)",0.0259431711556096,,
1454017533,1454017531,0,132119310,False,Rua dos Jaburus,residential,,True,52.946,"LINESTRING (-45.8522986 -23.2133955, -45.8527623 -23.2136079)",0.014666812388487256,,
1454017533,1454017532,0,132120139,False,Rua Curios,residential,,True,194.558,"LINESTRING (-45.8522986 -23.2133955, -45.8530963 -23.2118068)",0.0007496676831652201,,
1454017534,3179135157,0,132119125,False,Rua dos Canindés,residential,,False,28.307000000000002,"LINESTRING (-45.8526369 -23.2116016, -45.8524749 -23.2114934, -45.8524311 -23.2114355)",0.0030803726924416575,,
1454017534,1454017532,0,132119125,False,Rua dos Canindés,residential,,True,52.204,"LINESTRING (-45.8526369 -23.2116016, -45.8530191 -23.2117696, -45.8530963 -23.2118068)",0.003959101927082223,,
1454017534,1454017536,0,132120140,False,Rua dos Jaçanãs,residential,,False,194.245,"LINESTRING (-45.8526369 -23.2116016, -45.8526106 -23.2116515, -45.8518077 -23.2131735)",0.007397448268753687,,
1454017536,1454017537,0,132119310,False,Rua dos Jaburus,residential,,False,54.108,"LINESTRING (-45.8518077 -23.2131735, -45.8513332 -23.2129576)",0.04340910868004459,,
1454017536,1454017533,0,132119310,False,Rua dos Jaburus,residential,,True,55.911,"LINESTRING (-45.8518077 -23.2131735, -45.8522986 -23.2133955)",0.014914523115521298,,
1454017536,1454017534,0,132120140,False,Rua dos Jaçanãs,residential,,True,194.245,"LINESTRING (-45.8518077 -23.2131735, -45.8526106 -23.2116515, -45.8526369 -23.2116016)",0.004987975215807729,,
1454017536,1454017582,0,"[132120148, 860880373]",False,"['Rua Vicência Urbano da Silva', 'Rua Sandro Bezerra da Silva']",residential,,False,350.377,"LINESTRING (-45.8518077 -23.2131735, -45.851209 -23.214223, -45.8507539 -23.2150207, -45.85022 -23.2159663)",0.04495073891625615,,
1454017537,1454017540,0,132119310,False,Rua dos Jaburus,residential,,False,52.586,"LINESTRING (-45.8513332 -23.2129576, -45.8508729 -23.2127462)",0.05486821545375059,,
1454017537,1454017536,0,132119310,False,Rua dos Jaburus,residential,,True,54.108,"LINESTRING (-45.8513332 -23.2129576, -45.8518077 -23.2131735)",0.0299709875870104,,
1454017537,3179135115,0,312091256,False,Rua Cuitelos,residential,,True,157.383,"LINESTRING (-45.8513332 -23.2129576, -45.8520066 -23.2116847)",0.012498134049858186,,
1454017538,1454017540,0,132120142,False,Rua dos Socos,residential,,False,125.855,"LINESTRING (-45.8513896 -23.2117188, -45.8508729 -23.2127462)",0.010589918528333327,,
1454017538,1454012796,0,312091253,False,Avenida das Curruiras,residential,,False,70.254,"LINESTRING (-45.8513896 -23.2117188, -45.8507258 -23.2118831)",0.027966646666266005,,
1454017538,1454006787,0,312091253,False,Avenida das Curruiras,residential,,True,50.748,"LINESTRING (-45.8513896 -23.2117188, -45.8518511 -23.2115503)",0.019001592277454342,,
1454017540,1454017543,0,132119310,False,Rua dos Jaburus,residential,,False,55.494,"LINESTRING (-45.8508729 -23.2127462, -45.8503858 -23.2125256)",0.044854412269324934,,
1454017540,1454017537,0,132119310,False,Rua dos Jaburus,residential,,True,52.586,"LINESTRING (-45.8508729 -23.2127462, -45.8513332 -23.2129576)",0.04173136049270349,,
1454017540,1454017538,0,132120142,False,Rua dos Socos,residential,,True,125.855,"LINESTRING (-45.8508729 -23.2127462, -45.8513896 -23.2117188)",0.013955933850694264,,
1454017543,1454006788,0,132119310,False,Rua dos Jaburus,residential,,False,88.24,"LINESTRING (-45.8503858 -23.2125256, -45.8496187 -23.2121613)",0.03769800073539438,,
1454017543,1454017540,0,132119310,False,Rua dos Jaburus,residential,,True,55.494,"LINESTRING (-45.8503858 -23.2125256, -45.8508729 -23.2127462)",0.035083572630638764,,
1454017543,1454012796,0,132120143,False,Rua dos Uiramirins,residential,,True,79.444,"LINESTRING (-45.8503858 -23.2125256, -45.8507258 -23.2118831)",0.025778593949216423,,
1454017543,1454017553,0,132120145,False,Rua Três,residential,,False,66.09899999999999,"LINESTRING (-45.8503858 -23.2125256, -45.8502266 -23.2128021, -45.8501842 -23.2128619, -45.8501204 -23.2128983, -45.8500398 -23.2129163, -45.8499691 -23.2129178)",0.02099193909538737,,
1454017553,1454017557,0,132120145,False,Rua Três,residential,,False,48.067,"LINESTRING (-45.8499691 -23.2129178, -45.8499186 -23.2129674, -45.8497379 -23.2132917)",0.008434094640991192,,
1454017553,1454017557,1,"[132129657, 132129655]",False,"['Rua Um', 'Rua Quatro']",residential,,True,334.73900000000003,"LINESTRING (-45.8499691 -23.2129178, -45.8498901 -23.2128664, -45.8493503 -23.2126082, -45.8487395 -23.2123332, -45.8486687 -23.2123432, -45.8486234 -23.2123888, -45.8485135 -23.2126341, -45.8485175 -23.2126988, -45.8485443 -23.2127481, -45.8497379 -23.2132917)",0.008434094640991192,,
1454017553,1454017543,0,132120145,False,Rua Três,residential,,True,66.099,"LINESTRING (-45.8499691 -23.2129178, -45.8500398 -23.2129163, -45.8501204 -23.2128983, -45.8501842 -23.2128619, -45.8502266 -23.2128021, -45.8503858 -23.2125256)",0.02099193909538737,,
1454017557,1454017559,0,132120145,False,Rua Três,residential,,False,52.026,"LINESTRING (-45.8497379 -23.2132917, -45.8495151 -23.2137124)",0.012707120465741155,,
1454017557,1454017553,0,132120145,False,Rua Três,residential,,True,48.067,"LINESTRING (-45.8497379 -23.2132917, -45.8499186 -23.2129674, -45.8499691 -23.2129178)",0.008434094640991192,,
1454017557,1454017553,1,"[132129657, 132129655]",False,"['Rua Um', 'Rua Quatro']",residential,,False,334.739,"LINESTRING (-45.8497379 -23.2132917, -45.8485443 -23.2127481, -45.8485175 -23.2126988, -45.8485135 -23.2126341, -45.8486234 -23.2123888, -45.8486687 -23.2123432, -45.8487395 -23.2123332, -45.8493503 -23.2126082, -45.8498901 -23.2128664, -45.8499691 -23.2129178)",0.008434094640991192,,
1454017559,1454017561,0,132120145,False,Rua Três,residential,,False,46.971,"LINESTRING (-45.8495151 -23.2137124, -45.8493069 -23.214089)",0.0042730258247499625,,
1454017559,1454017557,0,132120145,False,Rua Três,residential,,True,52.026,"LINESTRING (-45.8495151 -23.2137124, -45.8497379 -23.2132917)",0.012707120465741155,,
1454017559,1454017575,0,132120146,False,Rua Cinco,residential,,False,123.616,"LINESTRING (-45.8495151 -23.2137124, -45.8484467 -23.2131911)",0.0042730258247499625,,
1454017561,1454017559,0,132120145,False,Rua Três,residential,,True,46.971,"LINESTRING (-45.8493069 -23.214089, -45.8495151 -23.2137124)",0.0042730258247499625,,
