osmid,y,x,street_count,dc,cc,nbc,com,ref,highway,geometry
1453979249,-23.204768,-45.858645,3,0.007326007326007326,0.04334370398462428,0.013450990076461559,27.31310692390306,,,POINT (-45.858645 -23.204768)
1453979250,-23.2023909,-45.8546211,4,0.009768009768009768,0.03601617352812218,0.007992741572761579,29.69809452308377,,,POINT (-45.8546211 -23.2023909)
1453979257,-23.2047751,-45.8572779,3,0.007326007326007326,0.03976876338154987,0.0008814514787192736,25.47818758173614,,,POINT (-45.8572779 -23.2047751)
1453979262,-23.2038243,-45.8552445,3,0.007326007326007326,0.039386695019130676,0.0018287591260222203,26.009366704273663,,,POINT (-45.8552445 -23.2038243)
1453987112,-23.2033421,-45.8587304,3,0.007326007326007326,0.04124905204041895,0.017696309795711598,26.942071786879502,,,POINT (-45.8587304 -23.2033421)
1453987113,-23.2055327,-45.8575443,3,0.007326007326007326,0.04286469019119758,0.008848988292256912,26.82312448416185,,,POINT (-45.8575443 -23.2055327)
1453987117,-23.2038477,-45.8591431,3,0.007326007326007326,0.04279282402592299,0.022584987344672965,25.655712518842314,,,POINT (-45.8591431 -23.2038477)
1453987119,-23.2062838,-45.857816,3,0.007326007326007326,0.04534062897480466,0.059537895209646814,27.11486299216404,,,POINT (-45.857816 -23.2062838)
1453987128,-23.2042407,-45.8547653,3,0.007326007326007326,0.04039614623164937,0.0030532704782670526,26.018546004462028,,,POINT (-45.8547653 -23.2042407)
1453987130,-23.2065026,-45.8596293,3,0.004884004884004884,0.047303121673899454,0.19021683650606078,23.40112962693562,,,POINT (-45.8596293 -23.2065026)
1453987131,-23.2063243,-45.8592457,3,0.007326007326007326,0.04663126569067163,0.02378666947078661,23.20641755390966,,,POINT (-45.8592457 -23.2063243)
1453987139,-23.204905,-45.8599962,3,0.007326007326007326,0.045786662591245655,0.04534365213941529,25.65381950734038,,,POINT (-45.8599962 -23.204905)
1453987149,-23.2018734,-45.8540935,1,0.002442002442002442,0.03474462373158197,0.0,9.716748311071056,,,POINT (-45.8540935 -23.2018734)
1453987150,-23.2027198,-45.8549598,3,0.007326007326007326,0.037201528809032686,0.00599868649917596,29.345520556927962,,,POINT (-45.8549598 -23.2027198)
1453987151,-23.2010765,-45.8569075,3,0.007326007326007326,0.03560292099708946,0.0039141025922063465,24.95862590548074,,,POINT (-45.8569075 -23.2010765)
1453987165,-23.2030571,-45.8553072,4,0.009768009768009768,0.03848440254082277,0.01741045857301076,37.38803875691114,,,POINT (-45.8553072 -23.2030571)
1453987174,-23.2022622,-45.8562382,3,0.007326007326007326,0.0371840460660424,0.005067918321538665,23.50836428068331,,,POINT (-45.8562382 -23.2022622)
1453987175,-23.2020314,-45.8565086,1,0.002442002442002442,0.03583024572020632,0.0,7.958279876655227,,,POINT (-45.8565086 -23.2020314)
1453987179,-23.2011453,-45.8551151,1,0.002442002442002442,0.03403326234415743,0.0,9.754715569931735,,,POINT (-45.8551151 -23.2011453)
1453987183,-23.2069501,-45.8592497,3,0.004884004884004884,0.04678567385521028,0.19080638847224166,22.397401047278485,,,POINT (-45.8592497 -23.2069501)
1453987185,-23.20465,-45.8542826,4,0.009768009768009768,0.040441569958564585,0.02190182101462305,36.895780067099636,,,POINT (-45.8542826 -23.20465)
1453987188,-23.2043493,-45.8538015,4,0.009768009768009768,0.039033067744034144,0.022478397328824975,40.72724041099129,,,POINT (-45.8538015 -23.2043493)
1453987190,-23.2040333,-45.8534374,3,0.007326007326007326,0.03761358225134608,0.0061262669384385135,30.135807717198137,,,POINT (-45.8534374 -23.2040333)
1453987194,-23.203213,-45.8526019,1,0.002442002442002442,0.03519121669806601,0.0,9.317930283029796,,,POINT (-45.8526019 -23.203213)
1453987200,-23.2042336,-45.8518151,1,0.002442002442002442,0.03478739574584815,0.0,7.655180285666591,,,POINT (-45.8518151 -23.2042336)
