osmid,y,x,highway,street_count,dc,cc,nbc,com,geometry
1454017595,-23.2170215,-45.8484751,,3,0.011650485436893204,0.058079160133008595,0.04734962838522903,22.222115745666535,POINT (-45.8484751 -23.2170215)
1454017596,-23.2177004,-45.8485504,,4,0.015533980582524271,0.060562717147774135,0.18250963596788103,27.293209134272615,POINT (-45.8485504 -23.2177004)
1454017599,-23.2162348,-45.850754,,3,0.011650485436893204,0.05430342379363447,0.019065335437747254,17.396461425827127,POINT (-45.850754 -23.2162348)
1454017600,-23.2156987,-45.8496876,,3,0.011650485436893204,0.054784556235674235,0.021251772197300515,16.21272532085991,POINT (-45.8496876 -23.2156987)
1454017601,-23.2154306,-45.8491543,,3,0.011650485436893204,0.05276077710313892,0.007217639489276373,14.697257856606424,POINT (-45.8491543 -23.2154306)
1454017604,-23.2152054,-45.8512914,turning_circle,1,0.003883495145631068,0.051490917839054025,0.0,6.674331658325919,POINT (-45.8512914 -23.2152054)
1454017605,-23.2148857,-45.8501256,turning_circle,1,0.003883495145631068,0.05192330445070815,0.0,6.466478366294603,POINT (-45.8501256 -23.2148857)
1454017606,-23.2147478,-45.8495084,turning_circle,1,0.003883495145631068,0.050101884185885875,0.0,6.170474199576,POINT (-45.8495084 -23.2147478)
1454021527,-23.2156402,-45.8495713,,3,0.011650485436893204,0.054251130746968225,0.017596238681164857,17.887876914081218,POINT (-45.8495713 -23.2156402)
1454021529,-23.2161387,-45.8492883,,3,0.011650485436893204,0.05463696853029796,0.010996927845047659,19.417038944057584,POINT (-45.8492883 -23.2161387)
1454021533,-23.2160473,-45.8503811,,3,0.011650485436893204,0.05590815613200629,0.04612744308802071,19.68748806119751,POINT (-45.8503811 -23.2160473)
1454021539,-23.2165566,-45.8500914,,3,0.011650485436893204,0.05587119206183637,0.03251148670177005,20.009023368371963,POINT (-45.8500914 -23.2165566)
