u,v,key,osmid,oneway,name,highway,maxspeed,reversed,length,geometry,ebc,vulnerability,junction,bridge
1454047338,5327748882,0,399152323,False,Avenida Lívio Veneziani,residential,,True,34.147999999999996,"LINESTRING (-45.8445979 -23.2117146, -45.8447062 -23.2115975, -45.8448339 -23.2114987)",0.15756361417569548,0.8256709646666727,,
1454047376,3370572769,0,132122682,True,,residential,,False,11.845,"LINESTRING (-45.8433694 -23.2126211, -45.8433866 -23.2125997, -45.8434097 -23.2125835, -45.8434367 -23.2125738, -45.8434655 -23.2125714)",0.16531027886343772,0.9968632297235295,roundabout,
1454047425,1454067932,0,132124877,False,Rua Brejauveira,residential,,False,244.87400000000002,"LINESTRING (-45.8438039 -23.2124044, -45.8436481 -23.2122708, -45.8435399 -23.2121262, -45.8435006 -23.2120358, -45.8434809 -23.2118188, -45.8434022 -23.2115656, -45.8433679 -23.2115134, -45.843316 -23.2114656, -45.8431763 -23.2113706, -45.8431103 -23.2113187, -45.8430504 -23.2112643, -45.8429411 -23.2111417, -45.8428331 -23.2110089, -45.8426098 -23.2107111, -45.8425219 -23.210621)",0.03510117251273933,0.9510551060853455,,
1454047425,1454047338,0,330090730,True,Avenida Lívio Veneziani,residential,,False,113.15700000000001,"LINESTRING (-45.8438039 -23.2124044, -45.844042 -23.2122702, -45.8441969 -23.2121723, -45.8442918 -23.2120798, -45.8444177 -23.2119338, -45.8445979 -23.2117146)",0.16236662873728125,,,
1454052675,1454052681,0,329135249,True,,residential,,False,22.756,"LINESTRING (-45.8435389 -23.2127277, -45.8435948 -23.2129258)",0.10663929154504527,0.9957589105116591,,
1454052675,1454052692,0,132122682,True,,residential,,False,9.298,"LINESTRING (-45.8435389 -23.2127277, -45.843516 -23.212746, -45.8434884 -23.2127575, -45.8434774 -23.2127588, -45.8434583 -23.212761)",0.05867098731839245,0.9997120575502193,roundabout,
1454052681,1454061151,0,132124056,False,Rua Hélio Siqueira Pinto,residential,,False,29.877,"LINESTRING (-45.8435948 -23.2129258, -45.8437309 -23.2131636)",0.10513036164844407,0.9894126005708727,,
1454052681,1454052692,0,329135249,True,,residential,,False,23.03,"LINESTRING (-45.8435948 -23.2129258, -45.8434583 -23.212761)",0.062181634638716704,0.9997183306168634,,
1454052692,3370572767,0,132122682,True,,residential,,False,7.687999999999999,"LINESTRING (-45.8434583 -23.212761, -45.8434284 -23.2127564, -45.8434015 -23.2127441, -45.8433906 -23.2127348)",0.12085262195710919,0.9994576100008915,roundabout,
1454052710,1454061142,0,132124056,False,Rua Hélio Siqueira Pinto,residential,,True,35.947,"LINESTRING (-45.8441808 -23.2139327, -45.8440208 -23.2136448)",0.007759798620878124,0.997397849043898,,
1454052710,1454052711,0,843936992,True,Rua Hélio Siqueira Pinto,residential,,False,21.501,"LINESTRING (-45.8441808 -23.2139327, -45.8442696 -23.214108)",0.009459808594029147,0.9993216949900927,,
1454052711,1454052712,0,132124058,True,Rua Hélio Siqueira Pinto,residential,,False,6.439,"LINESTRING (-45.8442696 -23.214108, -45.8442794 -23.2141152, -45.8442865 -23.2141248, -45.8442903 -23.2141358, -45.8442905 -23.2141474, -45.8442871 -23.2141586)",0.009712671163222794,0.9991320187771996,,
1454052712,1454052757,0,132124058,True,Rua Hélio Siqueira Pinto,residential,,False,6.02,"LINESTRING (-45.8442871 -23.2141586, -45.8442803 -23.2141684, -45.8442689 -23.2141769, -45.844255 -23.2141815, -45.8442382 -23.2141809)",0.006124535600615342,0.9998034993945724,,
1454052712,1454052716,0,330089121,True,Rua Hélio Siqueira Pinto,residential,,False,34.54600000000001,"LINESTRING (-45.8442871 -23.2141586, -45.8442947 -23.2142311, -45.8442893 -23.214322, -45.8442769 -23.2143935, -45.844248 -23.214463)",0.0035881355626074373,0.9996836199005991,,
1454052716,1454061211,0,132124060,False,Rua Hélio Siqueira Pinto,residential,,False,35.948,"LINESTRING (-45.844248 -23.214463, -45.8441401 -23.2147707)",0.0037901507673436634,0.9993169608191387,,
1454052716,1454052757,0,330089120,True,Rua Hélio Siqueira Pinto,residential,,False,31.384,"LINESTRING (-45.844248 -23.214463, -45.8442382 -23.2141809)",0.00030425963488843824,0.999833917732986,,
1454052731,1454052710,0,132124057,True,Rua Hélio Siqueira Pinto,residential,,False,20.411,"LINESTRING (-45.8442183 -23.214113, -45.8441808 -23.2139327)",0.005830347277683151,,,
1454052731,1454052711,0,132124058,True,Rua Hélio Siqueira Pinto,residential,,False,5.625,"LINESTRING (-45.8442183 -23.214113, -45.8442298 -23.214106, -45.844243 -23.2141027, -45.8442568 -23.2141034, -45.8442696 -23.214108)",0.0002528625691936433,,,
1454052732,1454052731,0,132124058,True,Rua Hélio Siqueira Pinto,residential,,False,1.378,"LINESTRING (-45.8442099 -23.2141227, -45.8442183 -23.214113)",0.006083209846876793,,,
1454052733,1454052750,0,330089119,True,Rua Pedro Medeiros,residential,,False,20.046,"LINESTRING (-45.8442263 -23.2141769, -45.8440351 -23.2142172)",0.0043886379895384,0.9997465227504221,,
1454052733,1454052732,0,132124058,True,Rua Hélio Siqueira Pinto,residential,,False,6.918999999999999,"LINESTRING (-45.8442263 -23.2141769, -45.8442157 -23.2141692, -45.8442082 -23.2141588, -45.8442046 -23.2141468, -45.8442052 -23.2141344, -45.8442099 -23.2141227)",0.00204015724596539,,,
1454052750,1454052732,0,330089118,True,Rua Pedro Medeiros,residential,,False,20.725,"LINESTRING (-45.8440351 -23.2142172, -45.8442099 -23.2141227)",0.004043052600911405,,,
1454052750,1454061261,0,132124544,False,Rua Antônio Cunha,residential,,False,241.858,"LINESTRING (-45.8440351 -23.2142172, -45.843249 -23.2144946, -45.8430424 -23.214587, -45.8428748 -23.2147503, -45.8427514 -23.2149371, -45.8426951 -23.2150985, -45.842574 -23.2156652)",0.006359316925536685,0.9990183448053965,,
1454052757,1454052733,0,132124058,True,Rua Hélio Siqueira Pinto,residential,,False,1.295,"LINESTRING (-45.8442382 -23.2141809, -45.8442263 -23.2141769)",0.006428795235503791,,,
1454052767,1454061211,0,132124060,False,Rua Hélio Siqueira Pinto,residential,,True,123.088,"LINESTRING (-45.8437834 -23.215828, -45.8441401 -23.2147707)",0.005971816817559657,0.9991386478332491,,
1454052767,1454052772,0,132124061,True,Rua Helio Siqueira Pinto,residential,,False,25.225,"LINESTRING (-45.8437834 -23.215828, -45.8437525 -23.2160023, -45.8437499 -23.2160525)",0.011923019838717658,0.9996787831933904,,
1454052772,1454052778,0,132124067,True,,residential,,False,9.167,"LINESTRING (-45.8437499 -23.2160525, -45.8437546 -23.2160726, -45.8437516 -23.2160931, -45.8437412 -23.2161113, -45.8437246 -23.2161252)",0.01205700951532842,0.9996984996947099,roundabout,
1454052778,1454052784,0,329135247,True,,residential,,False,24.78,"LINESTRING (-45.8437246 -23.2161252, -45.84366 -23.21634)",0.004032058576163855,0.9998639063728378,,
1454052778,1454052817,0,132124067,True,,residential,,False,9.482,"LINESTRING (-45.8437246 -23.2161252, -45.8437077 -23.2161321, -45.8436893 -23.2161343, -45.8436709 -23.2161317, -45.8436542 -23.2161244, -45.8436404 -23.2161129)",0.008024950939164565,0.9999054175564122,roundabout,
1454052784,1454052817,0,329135247,True,,residential,,False,25.332,"LINESTRING (-45.84366 -23.21634, -45.8436404 -23.2161129)",0.004032058576163855,0.9996671924197208,,
1454052784,1454061305,0,132124545,False,Rua Adilson Aparecido da Cruz,residential,,False,200.784,"LINESTRING (-45.84366 -23.21634, -45.8435734 -23.2167935, -45.843518 -23.2170048, -45.8434045 -23.2171473, -45.8426844 -23.2178307)",0.0020201520473622585,0.9975723808898386,,
1454052794,1454052767,0,132124061,True,Rua Helio Siqueira Pinto,residential,,False,24.21,"LINESTRING (-45.8436683 -23.2160183, -45.8437834 -23.215828)",0.0040114447797621995,,,
1454052794,1454052772,0,132124067,True,,residential,,False,10.02,"LINESTRING (-45.8436683 -23.2160183, -45.8436852 -23.2160158, -45.8437054 -23.2160173, -45.843724 -23.2160245, -45.8437394 -23.2160366, -45.8437499 -23.2160525)",0.00013398967661076207,,roundabout,
1454052801,1454052828,0,329135245,True,Rua Jaime Pinto Machado,residential,,False,17.461,"LINESTRING (-45.8436301 -23.2160971, -45.8434693 -23.216044)",0.011923019838717658,0.999336827407675,,
1454052801,3359546072,0,132124067,True,,residential,,False,8.221,"LINESTRING (-45.8436301 -23.2160971, -45.8436256 -23.2160791, -45.8436274 -23.2160607, -45.8436352 -23.2160436, -45.8436484 -23.2160297)",0.00013398967661076207,0.9999006884342327,roundabout,
1454052817,1454052801,0,132124067,True,,residential,,False,2.048,"LINESTRING (-45.8436404 -23.2161129, -45.8436301 -23.2160971)",0.01205700951532842,,roundabout,
1454052828,1454203501,0,132124068,False,Rua Jaime Pinto Machado,residential,,False,37.561,"LINESTRING (-45.8434693 -23.216044, -45.843138 -23.2158977)",0.013883391876515114,0.9979114156786709,,
1454052828,3359546072,0,329135245,True,Rua Jaime Pinto Machado,residential,,False,18.371,"LINESTRING (-45.8434693 -23.216044, -45.8436484 -23.2160297)",0.0040114447797621995,0.9997399080573285,,
1454052866,1454061177,0,132124068,False,Rua Jaime Pinto Machado,residential,,True,49.686,"LINESTRING (-45.8409662 -23.2153889, -45.8414461 -23.2154606)",0.008336219264829565,0.9949837993185665,,
1454052866,1454061043,0,330090729,True,Avenida Madre Tereza de Calcutá,residential,,False,20.607,"LINESTRING (-45.8409662 -23.2153889, -45.8409192 -23.2154639, -45.8408437 -23.2155342)",0.05224554918687406,0.9972618445122128,,
1454060955,3370554247,0,132124863,False,Rua Paulo L Cursino,residential,,True,27.681,"LINESTRING (-45.841706 -23.2133262, -45.841437 -23.2133554)",8.24551856066228e-06,0.9996396470028039,,
1454060955,8113824080,0,132124504,True,Rua Me. Tereza de Calcuta,residential,,False,55.785,"LINESTRING (-45.841706 -23.2133262, -45.8418126 -23.2132288, -45.8419132 -23.2131536, -45.8421503 -23.213043)",0.06374198123319975,0.9986402982775069,,
1454060964,1454067830,0,132124504,True,Rua Me. Tereza de Calcuta,residential,,False,60.656,"LINESTRING (-45.8407967 -23.2151818, -45.8408859 -23.2146425)",0.04810847804218407,0.9992202956263312,,
1454060964,1454061025,0,132124516,True,Rua Rogério Coutinho,residential,,False,12.931000000000001,"LINESTRING (-45.8407967 -23.2151818, -45.8408527 -23.2151758, -45.8409228 -23.2151731)",0.004137071144690003,0.998276158133962,,
1454060964,1454061077,0,330089455,False,Rua Rogério Coutinho,residential,,False,119.623,"LINESTRING (-45.8407967 -23.2151818, -45.8407015 -23.215199, -45.8406352 -23.2151971, -45.8396493 -23.2150077)",0.0020201520473622585,0.9967235187350615,,
1454060966,1454060964,0,132124504,True,Rua Me. Tereza de Calcuta,residential,,False,39.79,"LINESTRING (-45.8407074 -23.2155301, -45.8407967 -23.2151818)",0.05224554918687407,,,
1454060972,8113975279,0,871066962,False,,residential,,True,10.025,"LINESTRING (-45.8406355 -23.2158608, -45.840541 -23.2158366)",0.00582133610382757,0.9999006884342327,,
1454060972,1454061088,0,132124536,False,Rua Henrique Toledo,residential,,True,22.847,"LINESTRING (-45.8406355 -23.2158608, -45.8407341 -23.2158713, -45.8407793 -23.2158923, -45.840835 -23.2159366)",0.00030920694602483553,0.9996917881627262,,
1454060972,1454061059,0,"[786374201, 330089454]",True,Rua Madre Tereza de Calcutá,residential,,False,207.292,"LINESTRING (-45.8406355 -23.2158608, -45.8405627 -23.2159477, -45.8397854 -23.2166841, -45.8396186 -23.2168863, -45.8395663 -23.216983, -45.8395254 -23.2171044, -45.8394695 -23.2173386)",0.03133297053051667,0.9990707484264941,,
1454061025,1454052866,0,330090729,True,Avenida Madre Tereza de Calcutá,residential,,False,24.954,"LINESTRING (-45.8409228 -23.2151731, -45.8409665 -23.2152728, -45.8409739 -23.2153245, -45.8409662 -23.2153889)",0.007787892280545524,,,
1454061043,1454061088,0,132124522,False,Rua Henrique Toledo,residential,,False,44.754,"LINESTRING (-45.8408437 -23.2155342, -45.840835 -23.2159366)",0.021314665479311993,0.999211165820348,,
1454061043,1454061047,0,330090729,True,Avenida Madre Tereza de Calcutá,residential,,False,5.81,"LINESTRING (-45.8408437 -23.2155342, -45.8407947 -23.2155607)",0.03303349094053096,0.9996763883555347,,
1454061047,1454060966,0,132124514,True,,residential,,False,9.548,"LINESTRING (-45.8407947 -23.2155607, -45.8407074 -23.2155301)",0.01550764123984329,,,
1454061047,1454060972,0,330090729,True,Avenida Madre Tereza de Calcutá,residential,,False,37.14,"LINESTRING (-45.8407947 -23.2155607, -45.8407156 -23.2157209, -45.8406355 -23.2158608)",0.017525849700687678,,,
1454061059,7352719593,0,132125409,True,Via Cambuí,primary,,False,57.793,"LINESTRING (-45.8394695 -23.2173386, -45.8395555 -23.2175647, -45.8396843 -23.2178187)",0.031765860254951435,0.9981173281417222,,
1454061077,1454060964,0,330089455,False,Rua Rogério Coutinho,residential,,True,119.62299999999999,"LINESTRING (-45.8396493 -23.2150077, -45.8406352 -23.2151971, -45.8407015 -23.215199, -45.8407967 -23.2151818)",0.0020201520473622585,,,
1454061088,1454061043,0,132124522,False,Rua Henrique Toledo,residential,,True,44.754,"LINESTRING (-45.840835 -23.2159366, -45.8408437 -23.2155342)",0.0021026072329688814,,,
1454061088,1454061106,0,132124522,False,Rua Henrique Toledo,residential,,False,124.297,"LINESTRING (-45.840835 -23.2159366, -45.8408363 -23.216234, -45.8408075 -23.2163926, -45.84075 -23.2165323, -45.8406185 -23.2167211, -45.8403945 -23.2169198)",0.0020201520473622585,0.9969465621239488,,
1454061088,1454060972,0,132124536,False,Rua Henrique Toledo,residential,,False,22.847,"LINESTRING (-45.840835 -23.2159366, -45.8407793 -23.2158923, -45.8407341 -23.2158713, -45.8406355 -23.2158608)",0.019521265192367947,,,
1454061106,1454061088,0,132124522,False,Rua Henrique Toledo,residential,,True,124.297,"LINESTRING (-45.8403945 -23.2169198, -45.8406185 -23.2167211, -45.84075 -23.2165323, -45.8408075 -23.2163926, -45.8408363 -23.216234, -45.840835 -23.2159366)",0.0020201520473622585,,,
1454061109,1454061111,0,132124528,False,Rua Tiago E Bessa,residential,,False,79.92,"LINESTRING (-45.8409181 -23.2171993, -45.8414412 -23.216665)",0.0020201520473622585,0.996953508193331,,
1454061111,1454061125,0,132124528,False,Rua Tiago E Bessa,residential,,False,27.194,"LINESTRING (-45.8414412 -23.216665, -45.841635 -23.2164974)",0.00022262900113788158,0.9997794236418424,,
1454061111,1454061109,0,132124528,False,Rua Tiago E Bessa,residential,,True,79.92,"LINESTRING (-45.8414412 -23.216665, -45.8409181 -23.2171993)",0.0020201520473622585,,,
1454061111,1454061179,0,132139399,False,Rua Paulo R Aparecido,residential,,True,26.674,"LINESTRING (-45.8414412 -23.216665, -45.8414599 -23.2165714, -45.8414693 -23.2164999, -45.8414689 -23.2164272)",0.003809429575025973,0.9995502818316172,,
1454061125,1454061111,0,132124528,False,Rua Tiago E Bessa,residential,,True,27.194,"LINESTRING (-45.841635 -23.2164974, -45.8414412 -23.216665)",0.00022262900113788158,,,
1454061125,1454203444,0,132124528,False,Rua Tiago E Bessa,residential,,False,114.309,"LINESTRING (-45.841635 -23.2164974, -45.8418016 -23.2163229, -45.8418465 -23.2162636, -45.8418727 -23.2162071, -45.8420206 -23.215559)",0.0016184578681486613,0.9995738944906222,,
1454061125,1454061179,0,132124538,False,Rua Tiago Estrada Bessa,residential,,False,18.972,"LINESTRING (-45.841635 -23.2164974, -45.8415672 -23.2164833, -45.8415115 -23.2164568, -45.8414689 -23.2164272)",0.0007087023202889231,0.9999527087782056,,
1454061142,1454052710,0,132124056,False,Rua Hélio Siqueira Pinto,residential,,False,35.947,"LINESTRING (-45.8440208 -23.2136448, -45.8441808 -23.2139327)",0.011389259937224127,,,
1454061142,1454061151,0,132124056,False,Rua Hélio Siqueira Pinto,residential,,True,61.161,"LINESTRING (-45.8440208 -23.2136448, -45.8437309 -23.2131636)",0.02848795251209538,0.998293953613039,,
1454061142,1454203444,0,132139402,False,Rua Clarisse Franco Rodrigues,residential,,True,323.88400000000007,"LINESTRING (-45.8440208 -23.2136448, -45.8427268 -23.2141065, -45.8426854 -23.2141339, -45.8426421 -23.2141758, -45.842384 -23.2144884, -45.8421954 -23.2147514, -45.8421721 -23.2148003, -45.8421486 -23.2148847, -45.8420206 -23.215559)",0.01773885893017152,0.9996642698579835,,
1454061151,1454061142,0,132124056,False,Rua Hélio Siqueira Pinto,residential,,False,61.161,"LINESTRING (-45.8437309 -23.2131636, -45.8440208 -23.2136448)",0.02995624378150463,,,
1454061151,1454052681,0,132124056,False,Rua Hélio Siqueira Pinto,residential,,True,29.877,"LINESTRING (-45.8437309 -23.2131636, -45.8435948 -23.2129258)",0.06067270474211551,,,
1454061151,1454061177,0,132124535,False,Rua José Carlos Fraterno de Aguiar,residential,,False,377.924,"LINESTRING (-45.8437309 -23.2131636, -45.8424582 -23.213612, -45.8423315 -23.2136788, -45.8422554 -23.2137425, -45.8419481 -23.2141174, -45.8416859 -23.2144706, -45.8416155 -23.2146, -45.8415672 -23.2147528, -45.8414461 -23.2154606)",0.07430174200322107,0.9981269577620929,,
1454061177,1454052866,0,132124068,False,Rua Jaime Pinto Machado,residential,,False,49.686,"LINESTRING (-45.8414461 -23.2154606, -45.8409662 -23.2153889)",0.0527938761711581,,,
1454061177,1454203444,0,132124068,False,Rua Jaime Pinto Machado,residential,,True,59.72,"LINESTRING (-45.8414461 -23.2154606, -45.8420206 -23.215559)",0.020759329804251384,0.9984488786345875,,
1454061177,1454061151,0,132124535,False,Rua José Carlos Fraterno de Aguiar,residential,,True,377.924,"LINESTRING (-45.8414461 -23.2154606, -45.8415672 -23.2147528, -45.8416155 -23.2146, -45.8416859 -23.2144706, -45.8419481 -23.2141174, -45.8422554 -23.2137425, -45.8423315 -23.2136788, -45.8424582 -23.213612, -45.8437309 -23.2131636)",0.031312376366302075,,,
1454061177,1454061179,0,132139399,False,Rua Paulo R Aparecido,residential,,False,107.88600000000001,"LINESTRING (-45.8414461 -23.2154606, -45.8414385 -23.2163015, -45.8414465 -23.2163619, -45.8414689 -23.2164272)",0.0064157005667419475,0.9990839897259737,,
1454061179,1454061125,0,132124538,False,Rua Tiago Estrada Bessa,residential,,True,18.972,"LINESTRING (-45.8414689 -23.2164272, -45.8415115 -23.2164568, -45.8415672 -23.2164833, -45.841635 -23.2164974)",0.0007117256770945015,,,
1454061179,1454061111,0,132139399,False,Rua Paulo R Aparecido,residential,,False,26.674,"LINESTRING (-45.8414689 -23.2164272, -45.8414693 -23.2164999, -45.8414599 -23.2165714, -45.8414412 -23.216665)",0.0038094295750259735,,,
1454061179,1454061177,0,132139399,False,Rua Paulo R Aparecido,residential,,True,107.88600000000001,"LINESTRING (-45.8414689 -23.2164272, -45.8414465 -23.2163619, -45.8414385 -23.2163015, -45.8414461 -23.2154606)",0.006412677209936399,,,
1454061211,1454052767,0,132124060,False,Rua Hélio Siqueira Pinto,residential,,False,123.088,"LINESTRING (-45.8441401 -23.2147707, -45.8437834 -23.215828)",0.013883391876515114,,,
1454061211,1454052716,0,132124060,False,Rua Hélio Siqueira Pinto,residential,,True,35.948,"LINESTRING (-45.8441401 -23.2147707, -45.844248 -23.214463)",0.0005062748396246643,,,
1454061211,1454203501,0,132124539,False,Rua Silvio de Souza Rezende Filho,residential,,False,181.724,"LINESTRING (-45.8441401 -23.2147707, -45.8437844 -23.2148822, -45.8436124 -23.2149395, -45.8434871 -23.2149988, -45.8433556 -23.215085, -45.8432892 -23.2151984, -45.8432496 -23.2153087, -45.843138 -23.2158977)",0.011466041420773523,0.9989923493725534,,
1454061244,1454203501,0,132139409,False,Rua Jairo Veneziani,residential,,True,220.442,"LINESTRING (-45.8421511 -23.2175782, -45.8429056 -23.2168222, -45.8429901 -23.2166848, -45.843033 -23.2164826, -45.843138 -23.2158977)",0.0020201520473622585,0.9968907557000897,,
1454061261,1454203444,0,132124068,False,Rua Jaime Pinto Machado,residential,,False,57.772,"LINESTRING (-45.842574 -23.2156652, -45.8420206 -23.215559)",0.03864460558543575,0.9939215177809109,,
1454061261,1454203501,0,132124068,False,Rua Jaime Pinto Machado,residential,,True,63.169,"LINESTRING (-45.842574 -23.2156652, -45.843138 -23.2158977)",0.02565648070273808,0.9951863973024498,,
1454061261,1454052750,0,132124544,False,Rua Antônio Cunha,residential,,True,241.858,"LINESTRING (-45.842574 -23.2156652, -45.8426951 -23.2150985, -45.8427514 -23.2149371, -45.8428748 -23.2147503, -45.8430424 -23.214587, -45.843249 -23.2144946, -45.8440351 -23.2142172)",0.00601373153690969,,,
1454061261,1454061284,0,132139405,False,Rua Pedro Medeiros,residential,,False,229.23399999999998,"LINESTRING (-45.842574 -23.2156652, -45.8425093 -23.216111, -45.8424758 -23.2162731, -45.8424342 -23.2164373, -45.8423939 -23.2165162, -45.8423383 -23.2165784, -45.8421107 -23.2168304, -45.8415126 -23.2173881)",0.0020201520473622585,0.9967260224034211,,
1454061284,1454061261,0,132139405,False,Rua Pedro Medeiros,residential,,True,229.234,"LINESTRING (-45.8415126 -23.2173881, -45.8421107 -23.2168304, -45.8423383 -23.2165784, -45.8423939 -23.2165162, -45.8424342 -23.2164373, -45.8424758 -23.2162731, -45.8425093 -23.216111, -45.842574 -23.2156652)",0.0020201520473622585,,,
1454061305,1454052784,0,132124545,False,Rua Adilson Aparecido da Cruz,residential,,True,200.78400000000002,"LINESTRING (-45.8426844 -23.2178307, -45.8434045 -23.2171473, -45.843518 -23.2170048, -45.8435734 -23.2167935, -45.84366 -23.21634)",0.0020201520473622585,,,
1454067830,1454067832,0,132124857,False,Rua Edison Coutinho,residential,,False,102.117,"LINESTRING (-45.8408859 -23.2146425, -45.8399018 -23.2144831)",0.0020201520473622585,0.9968276743833516,,
1454067830,1454067838,0,132124504,True,Rua Me. Tereza de Calcuta,residential,,False,82.15599999999999,"LINESTRING (-45.8408859 -23.2146425, -45.8409188 -23.2144434, -45.8409771 -23.2143073, -45.8410878 -23.214139, -45.8412058 -23.2139775)",0.048108478042184065,0.999196949895801,,
1454067832,1454067830,0,132124857,False,Rua Edison Coutinho,residential,,True,102.117,"LINESTRING (-45.8399018 -23.2144831, -45.8408859 -23.2146425)",0.0020201520473622585,,,
1454067838,3370554248,0,132124504,True,Rua Me. Tereza de Calcuta,residential,,False,63.994,"LINESTRING (-45.8412058 -23.2139775, -45.8415592 -23.2135024)",0.06374198123319975,0.9989306545167024,,
1454067838,3370554246,0,132124859,False,Rua Cristiane Quitéria Oliveira Porto,residential,,True,9.884,"LINESTRING (-45.8412058 -23.2139775, -45.841297 -23.2140071)",0.0011584953577730504,0.9988739617669645,,
1454067838,1454067843,0,132124859,False,Rua Cristiane Quitéria Oliveira Porto,residential,,False,118.23,"LINESTRING (-45.8412058 -23.2139775, -45.8411314 -23.2139615, -45.8410482 -23.213956, -45.8400556 -23.214043)",0.0020201520473622585,0.9966975161634039,,
1454067843,1454067838,0,132124859,False,Rua Cristiane Quitéria Oliveira Porto,residential,,True,118.23,"LINESTRING (-45.8400556 -23.214043, -45.8410482 -23.213956, -45.8411314 -23.2139615, -45.8412058 -23.2139775)",0.0020201520473622585,,,
1454067867,3370554247,0,330089457,False,Rua Paulo L Cursino,residential,,True,124.431,"LINESTRING (-45.8402262 -23.2134736, -45.841437 -23.2133554)",0.0020201520473622585,0.9969410310475852,,
1454067877,8113824080,0,132124864,False,Rua Pedro Rodolfo,residential,,True,178.49699999999996,"LINESTRING (-45.8405741 -23.2128593, -45.8407284 -23.2130716, -45.8407579 -23.2130988, -45.8407934 -23.2131068, -45.840837 -23.2131055, -45.8419689 -23.212965, -45.8420151 -23.2129684, -45.842054 -23.2129829, -45.8421503 -23.213043)",0.0020201520473622585,0.9966356986563576,,
1454067932,5327748891,0,132124877,False,Rua Brejauveira,residential,,False,153.957,"LINESTRING (-45.8425219 -23.210621, -45.842451 -23.2105579, -45.8423531 -23.2104851, -45.8422713 -23.2104371, -45.8421687 -23.2104087, -45.842055 -23.2103979, -45.8414861 -23.2104648, -45.8410992 -23.2105086)",0.02176816900014842,0.9695144892076244,,
1454067932,1454047425,0,132124877,False,Rua Brejauveira,residential,,True,244.874,"LINESTRING (-45.8425219 -23.210621, -45.8426098 -23.2107111, -45.8428331 -23.2110089, -45.8429411 -23.2111417, -45.8430504 -23.2112643, -45.8431103 -23.2113187, -45.8431763 -23.2113706, -45.843316 -23.2114656, -45.8433679 -23.2115134, -45.8434022 -23.2115656, -45.8434809 -23.2118188, -45.8435006 -23.2120358, -45.8435399 -23.2121262, -45.8436481 -23.2122708, -45.8438039 -23.2124044)",0.03510117251273932,,,
1454067932,5327749325,0,1135242008,False,,unclassified,,False,911.101,"LINESTRING (-45.8425219 -23.210621, -45.8425961 -23.2105908, -45.8426872 -23.2105505, -45.8427708 -23.2105078, -45.8428234 -23.2104726, -45.8429712 -23.2103304, -45.8430899 -23.2101962, -45.8432251 -23.2100287, -45.8432984 -23.209901, -45.8433396 -23.2098323, -45.8434588 -23.2095207, -45.8435708 -23.2093561, -45.8437418 -23.2091725, -45.8440022 -23.208971, -45.8440825 -23.2088902, -45.8441314 -23.2088088, -45.8441281 -23.2087115, -45.8440952 -23.2086295, -45.8438842 -23.20832, -45.8437291 -23.2080052, -45.8436741 -23.2078413, -45.8436412 -23.2077001, -45.8436546 -23.2074407, -45.84365 -23.20722, -45.8436037 -23.2070672, -45.8434629 -23.2068829, -45.8433663 -23.2067701, -45.8432563 -23.2066817, -45.8431269 -23.2066111, -45.8422177 -23.2060688, -45.8413218 -23.2054611, -45.8411656 -23.2053631, -45.8401322 -23.2047869)",0.011997229505763618,0.9822341256157794,,
1454067970,1454067981,0,"[551694074, 132139415]",False,Rua Brejauveira,residential,,False,339.07500000000005,"LINESTRING (-45.837389 -23.2132189, -45.8365797 -23.2141446, -45.8361337 -23.2146659, -45.8360352 -23.2147966, -45.8359654 -23.2149223, -45.8357281 -23.2154325, -45.8355624 -23.2157407)",0.0060357195864047895,0.9917580519103982,,
1454067970,5327749439,0,"[132124877, 132139415]",False,Rua Brejauveira,residential,,True,324.364,"LINESTRING (-45.837389 -23.2132189, -45.8381367 -23.2126809, -45.8382386 -23.212623, -45.8384947 -23.2125127, -45.8386496 -23.2124067, -45.8387207 -23.2123414, -45.8387724 -23.2122914, -45.8390091 -23.2120351, -45.8395898 -23.2114373, -45.839738 -23.2112937)",0.010018305051204669,0.9861733257045598,,
1454067970,5327749494,0,551694073,False,Rua Brejauveira,residential,,False,148.67200000000003,"LINESTRING (-45.837389 -23.2132189, -45.8371811 -23.2132793, -45.8370566 -23.2133279, -45.836868 -23.2134173, -45.8366393 -23.2134908, -45.8364163 -23.2135171, -45.8362333 -23.2134908, -45.8361239 -23.2134589, -45.8360117 -23.2134144)",0.0020201520473622585,0.9970050658647815,,
1454067981,1454067970,0,"[551694074, 132139415]",False,Rua Brejauveira,residential,,True,339.07500000000005,"LINESTRING (-45.8355624 -23.2157407, -45.8357281 -23.2154325, -45.8359654 -23.2149223, -45.8360352 -23.2147966, -45.8361337 -23.2146659, -45.8365797 -23.2141446, -45.837389 -23.2132189)",0.006035719586404789,,,
1454067981,5327749507,0,551694075,False,,residential,,False,232.4,"LINESTRING (-45.8355624 -23.2157407, -45.8354571 -23.2160297, -45.8354028 -23.2162312, -45.8353794 -23.2164013, -45.835374 -23.2166872, -45.8353985 -23.2168433, -45.8354443 -23.2169852, -45.8355135 -23.2170921, -45.8354632 -23.2171266, -45.8353242 -23.2172111, -45.8351927 -23.2172795, -45.8350904 -23.2173596, -45.8350269 -23.2174476, -45.8349869 -23.2175527)",0.0020201520473622585,0.9972030918762463,,
