osmid,y,x,street_count,dc,cc,bc,vul,eff,highway,ref,geometry
457055161,-23.5387783,-46.6419706,4,0.0029784065524944155,0.039910276382287745,0.016450509571415525,-2.8041202849561233e-05,0.07609631930206648,,,POINT (-46.6419706 -23.5387783)
457055165,-23.5411437,-46.6401833,3,0.0022338049143708115,0.03974073400173428,0.002087032868709238,4.141961893448025e-06,0.07609631930206648,,,POINT (-46.6401833 -23.5411437)
457055171,-23.5369046,-46.6391175,4,0.0029784065524944155,0.03988148297767011,0.014137102612168448,6.82103823170841e-05,0.07609631930206648,,,POINT (-46.6391175 -23.5369046)
457055173,-23.5363141,-46.6382273,4,0.0029784065524944155,0.03842604638127815,0.0053131685313427225,7.347854129864981e-05,0.07609631930206648,,,POINT (-46.6382273 -23.5363141)
457055193,-23.5378808,-46.6359783,4,0.0029784065524944155,0.040348559832821485,0.029373755687609776,0.000666633297849324,0.07609631930206648,traffic_signals,,POINT (-46.6359783 -23.5378808)
457055197,-23.5378797,-46.6358594,4,0.0029784065524944155,0.04289756408892671,0.031446777302769596,0.0015399709455403822,0.07609631930206648,traffic_signals,,POINT (-46.6358594 -23.5378797)
457545317,-23.5416667,-46.642891,3,0.0022338049143708115,0.04104302729982357,0.027460857599357187,0.000564409053938818,0.07609631930206648,,,POINT (-46.642891 -23.5416667)
457545357,-23.5414999,-46.6457414,3,0.0022338049143708115,0.036980658697350614,0.0024825328973348184,-4.7268910052757594e-05,0.07609631930206648,,,POINT (-46.6457414 -23.5414999)
457545359,-23.5414815,-46.6466356,3,0.0022338049143708115,0.03879253403257009,0.004041809104489493,0.0001021104906054924,0.07609631930206648,traffic_signals,,POINT (-46.6466356 -23.5414815)
457545446,-23.542475,-46.6418947,3,0.0022338049143708115,0.04230661455232283,0.020369857182006616,0.0014333734259351708,0.07609631930206648,,,POINT (-46.6418947 -23.542475)
457559088,-23.5491372,-46.6485842,3,0.0022338049143708115,0.036089558487775904,0.014718225253040602,0.000403526893948297,0.07609631930206648,,,POINT (-46.6485842 -23.5491372)
457563209,-23.5525476,-46.6487934,3,0.0022338049143708115,0.04013792243113893,1.6645342133910669e-06,-0.00012612196048257258,0.07609631930206648,,,POINT (-46.6487934 -23.5525476)
457563212,-23.5520313,-46.6475367,3,0.0029784065524944155,0.04189113594244115,0.0007151948670203617,5.240279614874131e-05,0.07609631930206648,,,POINT (-46.6475367 -23.5520313)
457563216,-23.5537211,-46.6490387,3,0.0014892032762472078,0.0,0.0,-9.954233579969571e-05,0.07609631930206648,,,POINT (-46.6490387 -23.5537211)
457563224,-23.5541067,-46.6484965,3,0.0022338049143708115,0.04074869926473991,0.0005306793279257445,0.000379693530576306,0.07609631930206648,,,POINT (-46.6484965 -23.5541067)
457564838,-23.5548452,-46.6486445,4,0.0029784065524944155,0.034523119820622596,0.03440699595464794,0.001781758692359027,0.07609631930206648,traffic_signals,,POINT (-46.6486445 -23.5548452)
457564840,-23.5528067,-46.6475024,3,0.0022338049143708115,0.033319066901947185,0.034232467620833665,0.005092529533316248,0.07609631930206648,,,POINT (-46.6475024 -23.5528067)
457566688,-23.5564533,-46.6479824,4,0.0052122114668652275,0.03414030492170771,0.007693500192776124,0.0007511674089276256,0.07609631930206648,mini_roundabout,,POINT (-46.6479824 -23.5564533)
457566695,-23.5556322,-46.6479897,4,0.0029784065524944155,0.034516261052423,0.0028111232359498196,0.0005304488022357833,0.07609631930206648,traffic_signals,,POINT (-46.6479897 -23.5556322)
