osmid,y,x,highway,street_count,dc,cc,nbc,vul,ref,geometry
42446942,40.7482985,-73.9783302,traffic_signals,4,0.005305039787798408,0.06160744775156685,0.033982135124342665,0.0005376690278639819,,POINT (-73.9783302 40.7482985)
42446945,40.7489216,-73.9778802,traffic_signals,4,0.005305039787798408,0.06365477515355819,0.035131235002137606,0.0006629129303616288,,POINT (-73.9778802 40.7489216)
42446949,40.7501605,-73.9769755,traffic_signals,4,0.005305039787798408,0.06810176423711774,0.03778876722758525,0.001319889842894257,,POINT (-73.9769755 40.7501605)
42446971,40.7521215,-73.9755534,traffic_signals,3,0.003978779840848806,0.06019328390770148,0.021033390459269042,0.0006166319958391923,,POINT (-73.9755534 40.7521215)
42446977,40.752741,-73.975102,traffic_signals,3,0.003978779840848806,0.05799738103438534,0.01719466936836717,0.0005109339970451723,,POINT (-73.975102 40.752741)
42446986,40.7546125,-73.9737345,traffic_signals,4,0.005305039787798408,0.05697441752700422,0.0294611926928178,0.0006051371279195623,,POINT (-73.9737345 40.7546125)
42446987,40.7552316,-73.9732717,traffic_signals,4,0.005305039787798408,0.05871617861805533,0.029136577230667707,0.0005370483317591549,,POINT (-73.9732717 40.7552316)
42446991,40.756498,-73.972362,traffic_signals,4,0.005305039787798408,0.05347595077239248,0.025008549926224043,0.0003361288054387656,,POINT (-73.972362 40.756498)
42446994,40.7577574,-73.9714431,traffic_signals,4,0.005305039787798408,0.04879776899088949,0.021432118346929246,5.445081989573943e-05,,POINT (-73.9714431 40.7577574)
42446998,40.7590024,-73.970533,traffic_signals,4,0.005305039787798408,0.044680409293575835,0.01730467066627013,-0.00017693211602177696,,POINT (-73.970533 40.7590024)
42447007,40.7616103,-73.9686382,traffic_signals,4,0.005305039787798408,0.03790696697147936,0.005453294283832251,-0.0003427791009303815,,POINT (-73.9686382 40.7616103)
42447009,40.7622304,-73.9681876,traffic_signals,4,0.002652519893899204,0.0,0.0,-0.0009721599920629864,,POINT (-73.9681876 40.7622304)
42448338,40.7602895,-73.9716131,traffic_signals,4,0.005305039787798408,0.044680409293575835,0.015888734360428824,-0.0002309134628163445,,POINT (-73.9716131 40.7602895)
42448379,40.75896,-73.9684914,traffic_signals,5,0.00663129973474801,0.042398538858917936,0.010310810504715606,0.0004820507605325744,,POINT (-73.9684914 40.75896)
42448693,40.7401693,-73.9863033,traffic_signals,4,0.007957559681697613,0.05578474839581785,0.06054964276503144,0.001075898043897423,,POINT (-73.9863033 40.7401693)
42448701,40.7388354,-73.9831516,traffic_signals,4,0.010610079575596816,0.05331147110385023,0.05338172383728594,0.0007347804359920621,,POINT (-73.9831516 40.7388354)
42448707,40.7368956,-73.9785412,traffic_signals,4,0.007957559681697613,0.04984512238299247,0.05851607363530315,0.006195637198329222,,POINT (-73.9785412 40.7368956)
42448714,40.7354563,-73.9751359,traffic_signals,4,0.007957559681697613,0.04955316294640009,0.06032462185419764,0.008777128567720735,,POINT (-73.9751359 40.7354563)
42448811,40.755903,-73.9748081,traffic_signals,4,0.005305039787798408,0.06111997160181678,0.05917878421665704,0.0008876400740920092,,POINT (-73.9748081 40.755903)
42448813,40.7545735,-73.9716835,traffic_signals,4,0.005305039787798408,0.05697441752700422,0.01843404069934395,0.0003035774763724459,,POINT (-73.9716835 40.7545735)
42448996,40.7607173,-74.0020745,traffic_signals,3,0.005305039787798408,0.04216208305039001,0.0026946303627972397,0.0003143435776831565,,POINT (-74.0020745 40.7607173)
42449067,40.7340457,-73.9950635,traffic_signals,4,0.002652519893899204,0.03670102307567648,0.007157843009090273,-0.0007442085967227754,,POINT (-73.9950635 40.7340457)
42449076,40.7362021,-74.0035332,traffic_signals,4,0.003978779840848806,0.03262519097485647,0.008098606113961796,-0.0009034518666356146,,POINT (-74.0035332 40.7362021)
42449308,40.7457757,-73.9822189,traffic_signals,4,0.005305039787798408,0.06327503426358505,0.08948319099465163,0.005997214680988508,,POINT (-73.9822189 40.7457757)
42449314,40.7444458,-73.9790592,traffic_signals,4,0.005305039787798408,0.0604390125713832,0.011892305746380744,0.0005689659243334402,,POINT (-73.9790592 40.7444458)
42449333,40.7373314,-73.9926537,traffic_signals,4,0.005305039787798408,0.04399714647191206,0.025969641573973183,-6.72515910748647e-05,,POINT (-73.9926537 40.7373314)
42449683,40.7489448,-73.9798635,traffic_signals,4,0.005305039787798408,0.06329757814325497,0.010791833236292916,0.0005067950038127817,,POINT (-73.9798635 40.7489448)
