osmid,y,x,highway,street_count,dc,cc,nbc,vulnerability,com,ref,geometry
1453990679,-23.2074872,-45.8538537,,3,0.00967741935483871,0.04630917790773872,0.002791340789163004,0.9999922187985041,0.038977629899057946,,POINT (-45.8538537 -23.2074872)
1453990680,-23.2066779,-45.8586438,,3,0.00967741935483871,0.0567126573231742,0.09809015210005902,0.9983642201890182,0.03883110976242463,,POINT (-45.8586438 -23.2066779)
1453990681,-23.2090675,-45.8567195,,3,0.00967741935483871,0.05876490523409062,0.1694566887672067,0.9953081098292886,0.039971595205601125,,POINT (-45.8567195 -23.2090675)
1453990682,-23.2064096,-45.8580812,,3,0.00967741935483871,0.055631570660875915,0.09656705265631606,0.998162911935387,0.038576476700746216,,POINT (-45.8580812 -23.2064096)
1453990683,-23.2087967,-45.8561702,,3,0.00967741935483871,0.05493345692520247,0.010403613203609335,0.9990914865601968,0.03667769551315244,,POINT (-45.8561702 -23.2087967)
1453990684,-23.2068817,-45.8577039,,3,0.00967741935483871,0.05500848896434635,0.06593578172236617,0.9971546219591022,0.04522648568497834,,POINT (-45.8577039 -23.2068817)
1453990686,-23.207151,-45.8568478,,3,0.00967741935483871,0.053432091438745055,0.005450295645729433,0.9994246883563844,0.039041393139125864,,POINT (-45.8568478 -23.207151)
1453990687,-23.2087069,-45.8560003,,3,0.00967741935483871,0.05215429731558764,0.007541697686563974,0.999576433437771,0.035160255789328916,,POINT (-45.8560003 -23.2087069)
1453990688,-23.2069008,-45.856314,,3,0.00967741935483871,0.05154904222258312,0.0030152254337939225,0.9996953643890074,0.03948343373203731,,POINT (-45.856314 -23.2069008)
1453990689,-23.2084417,-45.8554694,,3,0.00967741935483871,0.05035872172444578,0.005669986988730812,0.9997336499532551,0.03559089216629538,,POINT (-45.8554694 -23.2084417)
1453990690,-23.2050771,-45.8538011,,3,0.00967741935483871,0.04881642228739003,0.026604852227192624,0.9987736375847693,0.05073511438692834,,POINT (-45.8538011 -23.2050771)
1453990692,-23.206372,-45.8551915,,3,0.00967741935483871,0.04835146676856504,0.0007314754313034562,0.99986362263395,0.043607236294426546,,POINT (-45.8551915 -23.206372)
1453990693,-23.2078389,-45.854415,,3,0.00967741935483871,0.047321261617299985,0.0019199717061038318,1.0000044603777258,0.03730025503829407,,POINT (-45.854415 -23.2078389)
1453990694,-23.2058613,-45.8540883,,3,0.00967741935483871,0.04641948868959978,0.0036092694817059794,1.0000128231071228,0.039592028287819825,,POINT (-45.8540883 -23.2058613)
1453990695,-23.2071701,-45.8533629,,3,0.00967741935483871,0.04444876946556189,0.00147944008024272,1.0001625873381368,0.03575464306892985,,POINT (-45.8533629 -23.2071701)
1453990699,-23.2056103,-45.8535393,,3,0.00967741935483871,0.04468880202740432,0.0014415311449967748,1.0000625809668406,0.04002805456811769,,POINT (-45.8535393 -23.2056103)
1453990700,-23.2068494,-45.8528467,,3,0.00967741935483871,0.04285939878016684,0.0003591610646433723,1.0002354030308516,0.03620820949452213,,POINT (-45.8528467 -23.2068494)
1454006732,-23.209641,-45.8569025,,3,0.004838709677419355,0.05960564635485462,0.15731262562913073,0.9983871382569706,0.038312775927399914,,POINT (-45.8569025 -23.209641)
1454006734,-23.2101369,-45.8561957,,3,0.004838709677419355,0.05965273287315608,0.16195002329495703,0.9976340391845597,0.040499715621932005,,POINT (-45.8561957 -23.2101369)
1454006735,-23.2103783,-45.8558198,,4,0.0064516129032258064,0.056279413620873076,0.16194481197597219,0.9977977427130484,0.05662198610102748,,POINT (-45.8558198 -23.2103783)
1454006737,-23.2106256,-45.8555415,,3,0.0064516129032258064,0.06083004992512854,0.060638002853525164,0.99832933318305,0.04919333864869332,,POINT (-45.8555415 -23.2106256)
1454006738,-23.2117353,-45.8545376,,3,0.00967741935483871,0.05571879965010622,0.02960814720324163,0.9973638216304289,0.035619422514089026,,POINT (-45.8545376 -23.2117353)
1454006744,-23.2099786,-45.8560786,,3,0.004838709677419355,0.05422829675102797,0.17313960603022666,0.9904684441987155,0.03916795997586393,,POINT (-45.8560786 -23.2099786)
1454006745,-23.2099582,-45.855503,,3,0.0064516129032258064,0.05865079862198559,0.22926196867262902,0.9903224184678442,0.03661291580861951,,POINT (-45.855503 -23.2099582)
1454006760,-23.2101163,-45.8556745,,4,0.0064516129032258064,0.05820998514226745,0.14669663286161724,0.9982819979431563,0.05053928573736781,,POINT (-45.8556745 -23.2101163)
1454006763,-23.2103103,-45.8556773,,3,0.004838709677419355,0.05670733369064598,0.10218570538384567,0.9994434695341984,0.047941859336585,,POINT (-45.8556773 -23.2103103)
1454006767,-23.210222,-45.8553087,,3,0.0064516129032258064,0.060337917080148976,0.04766616398479796,0.9982625659896587,0.04465507146629245,,POINT (-45.8553087 -23.210222)
1454006785,-23.2112599,-45.8526658,,3,0.0064516129032258064,0.05313600367723209,0.014240930491503732,0.9980590357956425,0.03391898106703335,,POINT (-45.8526658 -23.2112599)
1454006787,-23.2115503,-45.8518511,,3,0.0064516129032258064,0.05130388329566468,0.008566504499721446,0.9991069780403475,0.03398033796231302,,POINT (-45.8518511 -23.2115503)
1454006788,-23.2121613,-45.8496187,,3,0.00967741935483871,0.05545283879258781,0.019814405306846,0.9987165718399558,0.04290108121948665,,POINT (-45.8496187 -23.2121613)
1454008396,-23.2104728,-45.8485276,,3,0.0064516129032258064,0.05706085064762932,0.0803926604737698,0.9979069925575094,0.03667302006558959,,POINT (-45.8485276 -23.2104728)
1454008398,-23.210729,-45.848026,,3,0.004838709677419355,0.05282469620553092,0.0007562055660054515,0.9997097961952066,0.03358833509065819,,POINT (-45.848026 -23.210729)
1454008399,-23.2107629,-45.8481288,,3,0.0064516129032258064,0.05607567305360174,0.0038172567883078996,0.9993440257086778,0.033157348808821645,,POINT (-45.8481288 -23.2107629)
1454008400,-23.2108527,-45.8480851,,3,0.0064516129032258064,0.056389734510076686,0.005718643026902833,0.999162973392331,0.03313871536218538,,POINT (-45.8480851 -23.2108527)
1454008401,-23.2107849,-45.8479871,,3,0.004838709677419355,0.05335658238884045,0.002875107547445866,0.9996187777081914,0.03358616170325206,,POINT (-45.8479871 -23.2107849)
1454008402,-23.2106214,-45.8476122,,4,0.01129032258064516,0.05750078296273097,0.24841739441147842,0.9848712125556066,0.04660841035020525,,POINT (-45.8476122 -23.2106214)
1454008412,-23.2093152,-45.8530138,,3,0.00967741935483871,0.05745703117809126,0.2328516644548172,0.9899258058355416,0.0286101793771525,,POINT (-45.8530138 -23.2093152)
1454008413,-23.2112141,-45.8529603,,3,0.00967741935483871,0.05602366927631008,0.022225269284627553,0.9972187104241748,0.039579284511460415,,POINT (-45.8529603 -23.2112141)
1454008414,-23.2096016,-45.8527484,,3,0.00967741935483871,0.06124323051565811,0.04959244222861653,0.9981300178345593,0.04418580484363032,,POINT (-45.8527484 -23.2096016)
1454011088,-23.2081667,-45.8486362,,3,0.00967741935483871,0.05713640648883492,0.17431825747516175,0.9959423543747914,0.035743197597934526,,POINT (-45.8486362 -23.2081667)
1454011089,-23.2099513,-45.8506892,,3,0.00967741935483871,0.05702314761246475,0.22661833706127582,0.9925972855687131,0.0333212393354566,,POINT (-45.8506892 -23.2099513)
1454011096,-23.2112869,-45.8481896,,3,0.00967741935483871,0.0601396939578349,0.08376359181799503,0.9958132525149124,0.03854004440893322,,POINT (-45.8481896 -23.2112869)
1454012659,-23.2108463,-45.8503877,,4,0.012903225806451613,0.06142381553700575,0.08593751720850486,0.998236276099883,0.0646792235519214,,POINT (-45.8503877 -23.2108463)
1454012664,-23.2101303,-45.8528205,,4,0.012903225806451613,0.0615489786863425,0.10561918978942748,0.9964364470668606,0.06415750147694346,,POINT (-45.8528205 -23.2101303)
1454012686,-23.210898,-45.8552934,,4,0.012903225806451613,0.061706151767768294,0.09274936167727706,0.9959453078267486,0.056749605650892564,,POINT (-45.8552934 -23.210898)
1454012689,-23.2113075,-45.8549289,,3,0.00967741935483871,0.057875380897341594,0.02751304700806975,0.9981867793625326,0.04105185329394675,,POINT (-45.8549289 -23.2113075)
1454012726,-23.2106666,-45.8528867,,4,0.012903225806451613,0.05877062222068796,0.046188346724356885,0.9971526880052279,0.060330122877332956,,POINT (-45.8528867 -23.2106666)
1454012743,-23.2113665,-45.8505721,,4,0.012903225806451613,0.05867358448003609,0.05128874774292538,0.9958335893679815,0.0649422513138659,,POINT (-45.8505721 -23.2113665)
1454012745,-23.2116363,-45.8493341,,3,0.00967741935483871,0.058008759919958866,0.009807960125070922,0.9991765109523919,0.04571533305229768,,POINT (-45.8493341 -23.2116363)
1454012747,-23.2117717,-45.8487518,,3,0.00967741935483871,0.05733705635976192,0.0224404188350692,0.9985978598797605,0.034789384619191496,,POINT (-45.8487518 -23.2117717)
1454012796,-23.2118831,-45.8507258,,4,0.012903225806451613,0.05602366927631008,0.04059170366508092,0.9962003436000837,0.05776596881544501,,POINT (-45.8507258 -23.2118831)
1454012811,-23.2103089,-45.850216,,3,0.00967741935483871,0.061125490823277506,0.02608987966803673,0.9987851403076053,0.04349629156218543,,POINT (-45.850216 -23.2103089)
1454012823,-23.2105823,-45.8490845,,3,0.00967741935483871,0.060476847112468875,0.025568972804895673,0.9977566830825613,0.040297373314416705,,POINT (-45.8490845 -23.2105823)
1454017530,-23.2120341,-45.8535937,,3,0.00967741935483871,0.051434927697441596,0.003399314046038737,0.9997607885213196,0.03304025620654205,,POINT (-45.8535937 -23.2120341)
1454017531,-23.2136079,-45.8527623,,3,0.00967741935483871,0.05191228201481925,0.01980195074193032,0.9993531027455351,0.033481290594247703,,POINT (-45.8527623 -23.2136079)
1454017532,-23.2118068,-45.8530963,,3,0.00967741935483871,0.04990114206232047,0.0017136926165536271,0.9998127966918708,0.034232946305957496,,POINT (-45.8530963 -23.2118068)
1454017533,-23.2133955,-45.8522986,,3,0.00967741935483871,0.05119518862766539,0.01974011683988231,0.9991591351433755,0.03642574057673239,,POINT (-45.8522986 -23.2133955)
1454017534,-23.2116016,-45.8526369,,3,0.00967741935483871,0.05015385851444181,0.006294396776118082,0.9986779083967495,0.03640702072446059,,POINT (-45.8526369 -23.2116016)
1454017536,-23.2131735,-45.8518077,,4,0.012903225806451613,0.05155784123977568,0.05235696724277466,0.9895430925454906,0.0459321329530064,,POINT (-45.8518077 -23.2131735)
1454017537,-23.2129576,-45.8513332,,3,0.00967741935483871,0.05176105096448047,0.035065356979089246,0.9959751605767149,0.037430306066977816,,POINT (-45.8513332 -23.2129576)
1454017538,-23.2117188,-45.8513896,,3,0.00967741935483871,0.05403911135221859,0.020280884415301556,0.9983160285161273,0.039916250531988065,,POINT (-45.8513896 -23.2117188)
1454017540,-23.2127462,-45.8508729,,3,0.00967741935483871,0.05319683214216728,0.033381996043813145,0.9971260521826169,0.039002289238085325,,POINT (-45.8508729 -23.2127462)
1454017543,-23.2125256,-45.8503858,,4,0.012903225806451613,0.054888535871929094,0.036967043627618795,0.9858590738466135,0.04913016564083307,,POINT (-45.8503858 -23.2125256)
1454017553,-23.2129178,-45.8499691,,3,0.00967741935483871,0.05203749037871062,0.012653082495179529,0.9897163041768381,0.021902991038242576,,POINT (-45.8499691 -23.2129178)
1454017557,-23.2132917,-45.8497379,,3,0.00967741935483871,0.04945990059001568,0.009505445828339152,0.9927398692989273,0.015716663853000128,,POINT (-45.8497379 -23.2132917)
1454017559,-23.2137124,-45.8495151,,3,0.00967741935483871,0.0471182611189807,0.00635259784251394,0.9954623874110367,0.01712228327434305,,POINT (-45.8495151 -23.2137124)
1454017561,-23.214089,-45.8493069,,3,0.00967741935483871,0.04497492747218967,0.0,1.0006741048909435,0.014121936984613743,,POINT (-45.8493069 -23.214089)
1454017575,-23.2131911,-45.8484467,turning_circle,1,0.0032258064516129032,0.04497492747218967,0.0,1.0006741048909435,0.008418714544263474,,POINT (-45.8484467 -23.2131911)
1454017582,-23.2159663,-45.85022,,3,0.00967741935483871,0.05058643659407566,0.048551516588914274,0.9897086789896075,0.03428936286421653,,POINT (-45.85022 -23.2159663)
1454017584,-23.2165405,-45.8512413,,4,0.0064516129032258064,0.04759341572571115,0.014883537444600792,0.999506203943162,0.05189960382601606,,POINT (-45.8512413 -23.2165405)
1454017585,-23.2170402,-45.8510206,,3,0.00967741935483871,0.04976548527938476,0.027325905746982168,0.9979917690883716,0.03375359059233431,,POINT (-45.8510206 -23.2170402)
1454017586,-23.2175102,-45.8507534,,3,0.00967741935483871,0.0492783445473898,0.018770231394238522,0.9990734810563591,0.03261901672987203,,POINT (-45.8507534 -23.2175102)
1454017587,-23.2180168,-45.8504653,,3,0.00967741935483871,0.04885985326807276,0.015984516725238266,0.9988356984395297,0.03242359913426698,,POINT (-45.8504653 -23.2180168)
1454017590,-23.2146357,-45.8489594,turning_circle,1,0.0032258064516129032,0.04616761374141778,0.0,1.0003514945737244,0.009983420423335403,,POINT (-45.8489594 -23.2146357)
1454017591,-23.2151793,-45.8486543,,3,0.00967741935483871,0.048428990364474234,0.006420469068340245,0.9969933014218583,0.02393943855926663,,POINT (-45.8486543 -23.2151793)
1454017592,-23.2156703,-45.8483879,,3,0.00967741935483871,0.050212220580704146,0.016169275550904548,0.9983557995231959,0.03039140309273874,,POINT (-45.8483879 -23.2156703)
1454017594,-23.216338,-45.8483853,,3,0.00967741935483871,0.05142179313980691,0.030502593218328808,0.9967511231546754,0.03278276815212748,,POINT (-45.8483853 -23.216338)
1454017595,-23.2170215,-45.8484751,,3,0.00967741935483871,0.05310330747243773,0.042078939094913906,0.9950190983088266,0.03578460183219061,,POINT (-45.8484751 -23.2170215)
1454017596,-23.2177004,-45.8485504,,4,0.012903225806451613,0.055336010424700155,0.15533064085499787,0.9755028616353929,0.04395216608222744,,POINT (-45.8485504 -23.2177004)
1454017599,-23.2162348,-45.850754,,3,0.00967741935483871,0.04925423773391371,0.014937005902417637,0.9951114324391355,0.028013625499327444,,POINT (-45.850754 -23.2162348)
1454017600,-23.2156987,-45.8496876,,3,0.00967741935483871,0.04923817962396704,0.017237557139901116,0.9959133111724151,0.026107448182963202,,POINT (-45.8496876 -23.2156987)
1454017601,-23.2154306,-45.8491543,,3,0.00967741935483871,0.04773632760224825,0.005748255448930315,0.9971531720307137,0.023667081908283302,,POINT (-45.8491543 -23.2154306)
1454017604,-23.2152054,-45.8512914,turning_circle,1,0.0032258064516129032,0.04691699485915281,0.0,1.000145007425201,0.01074771603702701,,POINT (-45.8512914 -23.2152054)
1454017605,-23.2148857,-45.8501256,turning_circle,1,0.0032258064516129032,0.04690242436385494,0.0,1.000201909615503,0.01041300864145843,,POINT (-45.8501256 -23.2148857)
1454017606,-23.2147478,-45.8495084,turning_circle,1,0.0032258064516129032,0.04553770735763995,0.0,1.0003988338972172,0.009936351369062924,,POINT (-45.8495084 -23.2147478)
1454021527,-23.2156402,-45.8495713,,3,0.00967741935483871,0.048804590871421194,0.014436432295874097,0.998750861062497,0.02880495478759746,,POINT (-45.8495713 -23.2156402)
1454021529,-23.2161387,-45.8492883,,3,0.00967741935483871,0.04941539679398377,0.00951451240535243,0.9993644651910571,0.03126737367366176,,POINT (-45.8492883 -23.2161387)
1454021533,-23.2160473,-45.8503811,,3,0.00967741935483871,0.050375519163313176,0.03527688190600213,0.9951206257268469,0.03170287932797709,,POINT (-45.8503811 -23.2160473)
1454021539,-23.2165566,-45.8500914,,3,0.00967741935483871,0.05047232231652198,0.02558340534131553,0.9978868154942129,0.032220649562247065,,POINT (-45.8500914 -23.2165566)
1454021548,-23.2175643,-45.849561,,3,0.00967741935483871,0.050654303689959046,0.015131182136700339,0.9988834980163425,0.03336914934603294,,POINT (-45.849561 -23.2175643)
1454021549,-23.2180769,-45.849302,,3,0.00967741935483871,0.05268648402288956,0.027056702868546955,0.9973822454539475,0.035854240451751514,,POINT (-45.849302 -23.2180769)
1454021550,-23.217082,-45.8498884,,3,0.00967741935483871,0.05007486951313425,0.007871730721304688,0.999381669719892,0.032430616991853414,,POINT (-45.8498884 -23.217082)
1454021551,-23.2171159,-45.8499569,,3,0.00967741935483871,0.04944775524322269,0.005481092265427642,0.9996892010529334,0.03243350390478654,,POINT (-45.8499569 -23.2171159)
1454021553,-23.2176163,-45.849665,,3,0.00967741935483871,0.04914604830836736,0.013461089316910493,0.9992892909347385,0.0325608678295769,,POINT (-45.849665 -23.2176163)
1454021561,-23.2165992,-45.8501732,,3,0.00967741935483871,0.05054411193159735,0.017757362878393707,0.9986237632663204,0.03258553956514387,,POINT (-45.8501732 -23.2165992)
1454021562,-23.2168068,-45.8493325,,3,0.00967741935483871,0.04978599190756977,0.007118461046257525,0.9993892420904363,0.0325683861911538,,POINT (-45.8493325 -23.2168068)
1454021563,-23.2172949,-45.8490372,,3,0.00967741935483871,0.05093189661971601,0.008174125347884125,0.9992014103604034,0.03336172791416736,,POINT (-45.8490372 -23.2172949)
1454021572,-23.2162609,-45.8495231,,3,0.00967741935483871,0.0499795835034708,0.01345107239265652,0.9991335236836327,0.03216310547020716,,POINT (-45.8495231 -23.2162609)
1454021582,-23.2167481,-45.8492139,,3,0.00967741935483871,0.05032096841369859,0.012721008789749095,0.9992616572765258,0.03245153928472499,,POINT (-45.8492139 -23.2167481)
1454021589,-23.2185536,-45.8502746,,3,0.004838709677419355,0.04861606517032445,0.006540620672545213,0.9994097755211334,0.03238560053685371,,POINT (-45.8502746 -23.2185536)
1454021591,-23.2173348,-45.8477721,,3,0.00967741935483871,0.05471949509116409,0.12608016088706736,0.9810983699562903,0.02779145782669985,,POINT (-45.8477721 -23.2173348)
1454021600,-23.2110361,-45.8481239,,3,0.00967741935483871,0.0595292891019365,0.0851833518029162,0.9956189939474508,0.03481400536729072,,POINT (-45.8481239 -23.2110361)
1454021601,-23.2189427,-45.8482063,turning_circle,1,0.0032258064516129032,0.05184990351098202,0.0,0.9998690721414244,0.010838240319905768,,POINT (-45.8482063 -23.2189427)
1454021602,-23.2181361,-45.8503974,,3,0.0064516129032258064,0.046648897745671936,0.009980506829219552,0.9990623970471576,0.0323612394374086,,POINT (-45.8503974 -23.2181361)
1454021608,-23.2185482,-45.8505594,,3,0.004838709677419355,0.04861606517032445,0.044806635572841695,0.9981330712416175,0.03240050507799606,,POINT (-45.8505594 -23.2185482)
1454021610,-23.2184971,-45.8509403,,3,0.0064516129032258064,0.05079058565717602,0.08807514990477336,0.9797289224425887,0.03378588640178998,,POINT (-45.8509403 -23.2184971)
1454021634,-23.2192015,-45.8507253,,3,0.0064516129032258064,0.05456627457379203,0.0752293543308334,0.9874503540795898,0.03321281146122528,,POINT (-45.8507253 -23.2192015)
1454021651,-23.2164465,-45.8512923,,4,0.0064516129032258064,0.04704487390440398,0.0173049012348412,0.9984364073994652,0.05154410427072456,,POINT (-45.8512923 -23.2164465)
1454021656,-23.2162393,-45.8516256,,3,0.004838709677419355,0.04802855985104561,0.019506852669361485,0.9962263516185706,0.03402685805624575,,POINT (-45.8516256 -23.2162393)
1454021673,-23.2165742,-45.8552113,,3,0.004838709677419355,0.047691104903011886,0.05749607796994901,0.9943963658683058,0.03777790683912199,,POINT (-45.8552113 -23.2165742)
1454034399,-23.2229597,-45.8475276,,3,0.008064516129032258,0.04860042041886175,0.04977339053150729,0.9961683758994475,0.03282761180032569,,POINT (-45.8475276 -23.2229597)
1454034401,-23.2248419,-45.8459593,,3,0.0064516129032258064,0.042262713432660665,0.031108580087031285,0.9893883505821376,0.03404306495781246,,POINT (-45.8459593 -23.2248419)
1454036915,-23.226262,-45.8548765,,3,0.004838709677419355,0.04151056316954934,0.0017027984782948564,0.9999453776068054,0.021672710276299505,,POINT (-45.8548765 -23.226262)
1454036969,-23.2206477,-45.8550799,,4,0.008064516129032258,0.04525456781829737,0.035491687946219194,0.997489987636085,0.0491165246024598,,POINT (-45.8550799 -23.2206477)
1454044923,-23.2102514,-45.8572045,,3,0.004838709677419355,0.04128926428859624,0.11809007528545183,0.9679058385992056,0.03253248007081626,,POINT (-45.8572045 -23.2102514)
1454044940,-23.210246,-45.8569939,,3,0.004838709677419355,0.055013498388712466,0.10645492477697838,0.9916527477425315,0.03422591690394576,,POINT (-45.8569939 -23.210246)
1454044963,-23.2153668,-45.8561979,,3,0.0064516129032258064,0.05497845156593116,0.06149349430392469,0.9970002147694689,0.04045785419074098,,POINT (-45.8561979 -23.2153668)
1454044968,-23.2143757,-45.8567663,,3,0.004838709677419355,0.052095828372408726,0.002317020664120565,0.9991756305151812,0.0407948334664531,,POINT (-45.8567663 -23.2143757)
1454044977,-23.2136871,-45.8565488,,4,0.01129032258064516,0.05541723014461532,0.009077973118464068,0.9992523573062276,0.06065513405993171,,POINT (-45.8565488 -23.2136871)
1454044978,-23.2107636,-45.8564079,,4,0.012903225806451613,0.05475421243600576,0.05854817244366648,0.9952048641730625,0.05301254102556866,,POINT (-45.8564079 -23.2107636)
1454044981,-23.2136478,-45.8571112,,3,0.0064516129032258064,0.05418452110561051,0.007085786960091934,0.9993035980702933,0.0452652626844039,,POINT (-45.8571112 -23.2136478)
1454044982,-23.2137576,-45.8547733,,3,0.00967741935483871,0.05393778801843318,0.0,0.9998797773107696,0.022199330326412237,,POINT (-45.8547733 -23.2137576)
1454044989,-23.2122034,-45.8570548,,3,0.0064516129032258064,0.054174802780598295,0.005636513404216964,0.9993014982868206,0.04333155001113187,,POINT (-45.8570548 -23.2122034)
1454044991,-23.2122635,-45.8555472,,3,0.00967741935483871,0.05774261382206572,0.043141542245417254,0.9940438880076736,0.040545644123116086,,POINT (-45.8555472 -23.2122635)
1454045008,-23.2122748,-45.8553104,,3,0.00967741935483871,0.055687981729945754,0.0038779648444039498,0.9992758790974638,0.031507160673793555,,POINT (-45.8553104 -23.2122748)
1454045031,-23.2112148,-45.85539,,3,0.00967741935483871,0.05912726101658526,0.043012854720239496,0.9939448634266843,0.04128395937499941,,POINT (-45.85539 -23.2112148)
1454047338,-23.2117146,-45.8445979,,3,0.0064516129032258064,0.05460573314710762,0.32594580871210815,0.9427156440559482,0.030953568029229207,,POINT (-45.8445979 -23.2117146)
1454047376,-23.2126211,-45.8433694,,3,0.004838709677419355,0.04577233109610938,0.15440091319905272,0.9966160067434887,0.030766746275061235,,POINT (-45.8433694 -23.2126211)
1454047425,-23.2124044,-45.8438039,,3,0.0064516129032258064,0.042440861725899365,0.1851476952095798,0.9494025321483169,0.031461013639695404,,POINT (-45.8438039 -23.2124044)
1454052675,-23.2127277,-45.8435389,,3,0.004838709677419355,0.050162187644810396,0.18254859554953365,0.9928232245257113,0.0326030881734392,,POINT (-45.8435389 -23.2127277)
1454052681,-23.2129258,-45.8435948,,3,0.0064516129032258064,0.05003339620725954,0.17624954607757248,0.9921805073221273,0.03374338411158673,,POINT (-45.8435948 -23.2129258)
1454052692,-23.212761,-45.8434583,,3,0.004838709677419355,0.049626486963480786,0.09149190963407446,0.9995773288500783,0.03271994014943404,,POINT (-45.8434583 -23.212761)
1454052710,-23.2139327,-45.8441808,,3,0.0064516129032258064,0.0443183351042808,0.011784086782523375,0.9988338063258388,0.03388068760660462,,POINT (-45.8441808 -23.2139327)
1454052711,-23.214108,-45.8442696,,3,0.004838709677419355,0.04245279169405844,0.005959664391057374,0.9998232287331528,0.03274591359819831,,POINT (-45.8442696 -23.214108)
1454052712,-23.2141586,-45.8442871,,3,0.004838709677419355,0.040715995538616406,0.005954453072072546,1.0001839167283113,0.032621460612165455,,POINT (-45.8442871 -23.2141586)
1454052716,-23.214463,-45.844248,,3,0.0064516129032258064,0.03952779073522552,0.001667539355798246,1.0002518587871367,0.03313658832779277,,POINT (-45.844248 -23.214463)
1454052731,-23.214113,-45.8442183,,3,0.004838709677419355,0.038173979513835804,0.003017258564968189,1.0002042528124462,0.03289059723312184,,POINT (-45.8442183 -23.214113)
1454052732,-23.2141227,-45.8442099,,3,0.004838709677419355,0.03969662411660215,0.0030224698839530256,1.000348034701216,0.03350925470056127,,POINT (-45.8442099 -23.2141227)
1454052733,-23.2141769,-45.8442263,,3,0.004838709677419355,0.0378013407049904,0.003437295011113344,1.000388831062032,0.03349128510849492,,POINT (-45.8442263 -23.2141769)
1454052750,-23.2142172,-45.8440351,,3,0.0064516129032258064,0.04132598343182731,0.006760474544361145,0.9999386361025565,0.036331373344374,,POINT (-45.8440351 -23.2142172)
1454052757,-23.2141809,-45.8442382,,3,0.004838709677419355,0.039293822414885625,0.0034425063300981794,1.000478960666347,0.03274817465502272,,POINT (-45.8442382 -23.2141809)
1454052767,-23.215828,-45.8437834,,3,0.0064516129032258064,0.0382537503676831,0.012565792902183542,1.0003165059689811,0.0330440590547671,,POINT (-45.8437834 -23.215828)
1454052772,-23.2160525,-45.8437499,,3,0.004838709677419355,0.03685803696195556,0.007932930324665173,1.0006292986842649,0.03215875644966602,,POINT (-45.8437499 -23.2160525)
1454052778,-23.2161252,-45.8437246,,3,0.004838709677419355,0.035541755945546365,0.007927719005680338,1.0007860710746743,0.03040827814073689,,POINT (-45.8437246 -23.2161252)
1454052784,-23.21634,-45.84366,,3,0.0064516129032258064,0.03433184961391518,0.0031789045807493876,0.9989144321341805,0.02556024363245103,,POINT (-45.84366 -23.21634)
1454052794,-23.2160183,-45.8436683,,3,0.004838709677419355,0.03682658045637964,0.001655896607431341,1.0007039283750587,0.0326132100527681,,POINT (-45.8436683 -23.2160183)
1454052801,-23.2160971,-45.8436301,,3,0.004838709677419355,0.033194308797541164,0.007906873729740997,1.0001476580603588,0.03283688172311483,,POINT (-45.8436301 -23.2160971)
1454052817,-23.2161129,-45.8436404,,3,0.004838709677419355,0.03433965585530079,0.007912085048725832,1.0005151080458505,0.03052330993708161,,POINT (-45.8436404 -23.2161129)
1454052828,-23.216044,-45.8434693,,3,0.0064516129032258064,0.0397540948806562,0.012544947626244201,0.9993712703844916,0.035308420533497205,,POINT (-45.8434693 -23.216044)
1454052866,-23.2153889,-45.8409662,,3,0.0064516129032258064,0.04524101144360455,0.10898813969974513,0.9943589005536968,0.038071940667483185,,POINT (-45.8409662 -23.2153889)
1454060955,-23.2133262,-45.841706,,3,0.0064516129032258064,0.0411430379218451,0.07595778647383726,0.9995406206337095,0.02932602412289282,,POINT (-45.841706 -23.2133262)
1454060964,-23.2151818,-45.8407967,,4,0.008064516129032258,0.03918931078861185,0.07366968242613135,0.9952415334626986,0.03847964878060056,,POINT (-45.8407967 -23.2151818)
1454060966,-23.2155301,-45.8407074,,3,0.004838709677419355,0.040779210598518405,0.07208544145474151,0.9982038268234839,0.03611803052144509,,POINT (-45.8407074 -23.2155301)
1454060972,-23.2158608,-45.8406355,,4,0.00967741935483871,0.040779210598518405,0.09123759839560554,0.9984545769723906,0.04472974721728551,,POINT (-45.8406355 -23.2158608)
1454061025,-23.2151731,-45.8409228,,3,0.004838709677419355,0.044961538092174125,0.00909305678600587,0.997933165656429,0.03600634452529762,,POINT (-45.8409228 -23.2151731)
1454061043,-23.2155342,-45.8408437,,3,0.0064516129032258064,0.04368695587261004,0.1013777847562827,0.9979731979240106,0.033908836309279565,,POINT (-45.8408437 -23.2155342)
1454061047,-23.2155607,-45.8407947,,3,0.004838709677419355,0.041844096821116,0.053954612419618374,1.000052387013176,0.0367382776126299,,POINT (-45.8407947 -23.2155607)
1454061059,-23.2173386,-45.8394695,,3,0.004838709677419355,0.039465814712644647,0.1064675096821118,0.9971036234715325,0.03591417896871358,,POINT (-45.8394695 -23.2173386)
1454061077,-23.2150077,-45.8396493,,1,0.0032258064516129032,0.03769519691791162,0.0,1.0003692951543701,0.013689014057216026,,POINT (-45.8396493 -23.2150077)
1454061088,-23.2159366,-45.840835,,3,0.00967741935483871,0.04218892560978082,0.04802507967941287,0.9974477264061786,0.030014143695444116,,POINT (-45.840835 -23.2159366)
1454061106,-23.2169198,-45.8403945,turning_circle,1,0.0032258064516129032,0.04046237279346628,0.0,1.000486926792724,0.011249800211003573,,POINT (-45.8403945 -23.2169198)
