u,v,key,osmid,oneway,lanes,name,highway,reversed,length,ebc,vulnerability,geometry,maxspeed,bridge,ref,junction
1454036915,7808956270,0,132128520,False,,Avenida Doutor Amin Simão,tertiary,False,833.9030000000001,0.0016288487880412126,0.9991593727923443,"LINESTRING (-45.8548765 -23.226262, -45.8546859 -23.2261641, -45.854333 -23.2260068, -45.8540037 -23.2259407, -45.8536866 -23.2259529, -45.8533837 -23.2259523, -45.8531993 -23.2258879, -45.8530512 -23.2257661, -45.8529388 -23.2256147, -45.8529049 -23.2254316, -45.8529392 -23.2252329, -45.8529733 -23.2251573, -45.8531202 -23.2247835, -45.8534204 -23.2240817, -45.8535225 -23.2237898, -45.8535837 -23.2235031, -45.8536036 -23.2230443, -45.8536099 -23.2228549, -45.8536421 -23.2218531, -45.8536988 -23.2216224, -45.8538195 -23.2213577, -45.8539892 -23.2212228, -45.8541387 -23.2211303, -45.8545551 -23.2209473, -45.8548807 -23.2208284)",,,,
1454036969,1446671013,0,312071892,True,,Avenida Brigadeiro Faria Lima,tertiary,False,184.879,0.03406735751295337,,"LINESTRING (-45.8550799 -23.2206477, -45.854189 -23.2192006)",60,,,
1454036969,7808956270,0,312071902,False,,Avenida Doutor Amin Simão,tertiary,True,29.235,0.00486719075695313,0.9993496426971844,"LINESTRING (-45.8550799 -23.2206477, -45.8550456 -23.2207079, -45.8550269 -23.2207282, -45.8549806 -23.2207671, -45.8549431 -23.2207951, -45.8548807 -23.2208284)",,,,
1454044923,1454044940,0,132121710,True,,,secondary_link,False,22.745,0.0257251380889044,0.9938031150177633,"LINESTRING (-45.8572045 -23.2102514, -45.857136 -23.2102725, -45.8570956 -23.2102764, -45.8570577 -23.210274, -45.8570244 -23.2102655, -45.8569939 -23.210246)",,,,
1454044923,3178889269,0,472739642,True,,Avenida dos Astronautas,secondary,False,418.74299999999994,0.06610475721887062,0.9783652809399126,"LINESTRING (-45.8572045 -23.2102514, -45.8571534 -23.2104667, -45.857114 -23.2106242, -45.8570927 -23.2107641, -45.8571363 -23.2117471, -45.8571513 -23.2120847, -45.8571651 -23.2122911, -45.8572247 -23.2135492, -45.8572236 -23.2136558, -45.8572002 -23.2137468, -45.8571257 -23.213918, -45.8570928 -23.2139815)",60,,,
1454044940,1446671028,0,312071903,True,,Avenida dos Astronautas,secondary,False,45.716,0.08507051754169531,,"LINESTRING (-45.8569939 -23.210246, -45.8570731 -23.209928, -45.8570945 -23.2098454)",60,,,
1454044963,1454044968,0,312071903,True,,Avenida dos Astronautas,secondary,False,124.576,0.004180740249169765,0.9994890936664726,"LINESTRING (-45.8561979 -23.2153668, -45.8567663 -23.2143757)",60,,,
1454044963,2061113655,0,312091235,False,,Rua Oswaldo Ricci,residential,True,192.55599999999998,0.05951733898809759,0.997644501177665,"LINESTRING (-45.8561979 -23.2153668, -45.8561307 -23.215351, -45.85609 -23.2153235, -45.8560566 -23.2152808, -45.8560404 -23.215199, -45.8559729 -23.2137145)",,,,
1454044968,1446670989,0,312071903,True,,Avenida dos Astronautas,secondary,False,41.593,0.002073729974391043,,"LINESTRING (-45.8567663 -23.2143757, -45.8569489 -23.2140414)",60,,,
1454044968,3178889265,0,132121713,True,,Rua Professor Waldemar Ramos,residential,False,41.141000000000005,0.0021218992033714204,0.9998891499135479,"LINESTRING (-45.8567663 -23.2143757, -45.8567813 -23.2142174, -45.8567619 -23.2141221, -45.85673 -23.2140118)",,,,
1454044977,1454044981,0,312071906,False,,Rua Tenente Benedito Dias Pereira,residential,False,57.639,0.0015337216323358426,0.9999104939144179,"LINESTRING (-45.8565488 -23.2136871, -45.8571112 -23.2136478)",,,,
1454044977,2061113655,0,312071906,False,,Rua Tenente Benedito Dias Pereira,residential,True,58.932,0.004733984051965275,0.9997955546636823,"LINESTRING (-45.8565488 -23.2136871, -45.8559729 -23.2137145)",,,,
1454044977,2061113653,0,312071907,False,,Rua Professor Waldemar Ramos,residential,False,163.239,0.004358555973940818,0.9998953661253055,"LINESTRING (-45.8565488 -23.2136871, -45.8564832 -23.2122203)",,,,
1454044978,3179135189,0,312071907,False,,Rua Professor Waldemar Ramos,residential,False,57.337,0.0016616044309451493,0.996314366610387,"LINESTRING (-45.8564079 -23.2107636, -45.856374 -23.2102489)",,,,
1454044978,2061113653,0,312071907,False,,Rua Professor Waldemar Ramos,residential,True,162.161,3.573342862247633e-05,0.9999205791071596,"LINESTRING (-45.8564079 -23.2107636, -45.8564832 -23.2122203)",,,,
1454044978,2061113654,0,"[312091235, 132121716]",False,,"['Rua Oswaldo Ricci', 'Rua Chackler Elhage']",residential,False,218.546,0.002854703908840053,0.9989087685687984,"LINESTRING (-45.8564079 -23.2107636, -45.855907 -23.2107849, -45.8558423 -23.2108199, -45.8558193 -23.2108758, -45.8558771 -23.2122506)",,,,
1454044978,1446671022,0,132121716,False,,Rua Chackler Elhage,residential,True,59.529,0.05508499927651812,,"LINESTRING (-45.8564079 -23.2107636, -45.8569067 -23.210743, -45.8569899 -23.2107427)",,,,
1454044981,1454044977,0,312071906,False,,Rua Tenente Benedito Dias Pereira,residential,True,57.639,0.002995087075759746,,"LINESTRING (-45.8571112 -23.2136478, -45.8565488 -23.2136871)",,,,
1454044981,1454044989,0,312071903,True,,Avenida dos Astronautas,secondary,False,160.754,0.005420681251153741,0.9997702827666931,"LINESTRING (-45.8571112 -23.2136478, -45.8571161 -23.2135695, -45.8570548 -23.2122034)",60,,,
1454044982,2061113656,0,312071906,False,,Rua Tenente Benedito Dias Pereira,residential,False,61.269,0.00018152085442598218,0.9998532745232201,"LINESTRING (-45.8547733 -23.2137576, -45.8553726 -23.2137419)",,,,
1454044982,2061113656,1,"[132144369, 132144370, 132144371]",False,,"['Rua José Machado Faria', 'Rua Francisco Cipriano do Amaral']",residential,False,290.966,0.00018152085442598218,,"LINESTRING (-45.8547733 -23.2137576, -45.8548026 -23.2145766, -45.8548106 -23.2146283, -45.8548314 -23.214669, -45.8551311 -23.2148487, -45.8552856 -23.2148826, -45.8553571 -23.2148625, -45.8554175 -23.2148314, -45.8554326 -23.2147824, -45.8553726 -23.2137419)",,,,
1454044982,1454045008,0,"[132121715, 132144371]",False,,"['Rua Professor Luiz Gonzaga Rios', 'Rua José Machado Faria']",residential,True,211.981,0.0013134516506858834,0.9998313870469734,"LINESTRING (-45.8547733 -23.2137576, -45.854694 -23.2125804, -45.8547223 -23.2124819, -45.8548166 -23.2123605, -45.8548681 -23.2123176, -45.8549286 -23.2122934, -45.8553104 -23.2122748)",,,,
1454044989,2061113653,0,132121715,False,,Rua Professor Luiz Gonzaga Rios,residential,False,58.446,0.0019522324608807515,0.9998477455666006,"LINESTRING (-45.8570548 -23.2122034, -45.8569852 -23.2122069, -45.8564832 -23.2122203)",,,,
1454044989,1446671022,0,312071903,True,,Avenida dos Astronautas,secondary,False,162.558,0.005336238885685018,,"LINESTRING (-45.8570548 -23.2122034, -45.8570346 -23.2117488, -45.8569899 -23.2107427)",60,,,
1454044991,1454045008,0,132121715,False,,Rua Professor Luiz Gonzaga Rios,residential,False,24.232,0.002982172760651779,0.9991007724422954,"LINESTRING (-45.8555472 -23.2122635, -45.8553104 -23.2122748)",,,,
1454044991,2061113654,0,132121715,False,,Rua Professor Luiz Gonzaga Rios,residential,True,33.744,0.017365334352191206,0.9968597724408401,"LINESTRING (-45.8555472 -23.2122635, -45.8558771 -23.2122506)",,,,
1454044991,1454045031,0,132121717,False,,Travessa Sarah Suzan Sacilotti de Oliveira,residential,True,118.442,0.027902233074200193,0.9934880651404339,"LINESTRING (-45.8555472 -23.2122635, -45.8555469 -23.2118755, -45.855504 -23.2116142, -45.85539 -23.2112148)",,,,
1454045008,1454044991,0,132121715,False,,Rua Professor Luiz Gonzaga Rios,residential,True,24.232,0.003932166041331666,,"LINESTRING (-45.8553104 -23.2122748, -45.8555472 -23.2122635)",,,,
1454045008,2061113656,0,132144369,False,,Rua Francisco Cipriano do Amaral,residential,True,163.258,0.0009616546279044047,0.999724822248433,"LINESTRING (-45.8553104 -23.2122748, -45.8553726 -23.2137419)",,,,
1454045008,1454044982,0,"[132121715, 132144371]",False,,"['Rua Professor Luiz Gonzaga Rios', 'Rua José Machado Faria']",residential,False,211.981,0.0009881558300354086,,"LINESTRING (-45.8553104 -23.2122748, -45.8549286 -23.2122934, -45.8548681 -23.2123176, -45.8548166 -23.2123605, -45.8547223 -23.2124819, -45.854694 -23.2125804, -45.8547733 -23.2137576)",,,,
1454045031,1454012686,0,132121717,False,,Travessa Sarah Suzan Sacilotti de Oliveira,residential,True,36.584,0.022823838138515663,,"LINESTRING (-45.85539 -23.2112148, -45.8552934 -23.210898)",,,,
1454045031,1454044991,0,132121717,False,,Travessa Sarah Suzan Sacilotti de Oliveira,residential,False,118.44200000000001,0.019713805952073747,,"LINESTRING (-45.85539 -23.2112148, -45.855504 -23.2116142, -45.8555469 -23.2118755, -45.8555472 -23.2122635)",,,,
1454045031,3179135092,0,312091240,False,,Travessa Sarah Suzan Sacilotti de Oliveira,residential,False,36.239000000000004,0.005768015839929368,0.9993062571740949,"LINESTRING (-45.85539 -23.2112148, -45.8553353 -23.2111681, -45.8553119 -23.2111515, -45.8552864 -23.2111329, -45.8552406 -23.2111153, -45.8551831 -23.2111143, -45.8551251 -23.2111256, -45.855078 -23.2111445)",,,,
1454047338,3359546085,0,132139378,True,,Avenida Lívio Veneziani,residential,False,155.04000000000002,0.16594306473706152,0.9938341577564921,"LINESTRING (-45.8445979 -23.2117146, -45.8445765 -23.211795, -45.8445145 -23.2119463, -45.844437 -23.2120549, -45.8443406 -23.2121642, -45.8441885 -23.2122823, -45.8438508 -23.2124739, -45.8437041 -23.2125695, -45.8436129 -23.2126362, -45.8435632 -23.2126738)",,,,
1454047338,5327748882,0,399152323,False,,Avenida Lívio Veneziani,residential,True,34.147999999999996,0.16377821451968314,0.8151389358046723,"LINESTRING (-45.8445979 -23.2117146, -45.8447062 -23.2115975, -45.8448339 -23.2114987)",,,,
1454047376,3370572769,0,132122682,True,,,residential,False,11.845,0.17195819188851172,0.9970735995171909,"LINESTRING (-45.8433694 -23.2126211, -45.8433866 -23.2125997, -45.8434097 -23.2125835, -45.8434367 -23.2125738, -45.8434655 -23.2125714)",,,,roundabout
1454047425,1454067932,0,132124877,False,,Rua Brejauveira,residential,False,244.87400000000002,0.033643023048061466,0.9489633125850019,"LINESTRING (-45.8438039 -23.2124044, -45.8436481 -23.2122708, -45.8435399 -23.2121262, -45.8435006 -23.2120358, -45.8434809 -23.2118188, -45.8434022 -23.2115656, -45.8433679 -23.2115134, -45.843316 -23.2114656, -45.8431763 -23.2113706, -45.8431103 -23.2113187, -45.8430504 -23.2112643, -45.8429411 -23.2111417, -45.8428331 -23.2110089, -45.8426098 -23.2107111, -45.8425219 -23.210621)",,,,
1454047425,1454047338,0,330090730,True,,Avenida Lívio Veneziani,residential,False,113.15700000000001,0.16945387409921983,,"LINESTRING (-45.8438039 -23.2124044, -45.844042 -23.2122702, -45.8441969 -23.2121723, -45.8442918 -23.2120798, -45.8444177 -23.2119338, -45.8445979 -23.2117146)",,,,
1454052675,1454052681,0,329135249,True,,,residential,False,22.756,0.11820915966887023,0.9963137089405583,"LINESTRING (-45.8435389 -23.2127277, -45.8435948 -23.2129258)",,,,
1454052675,1454052692,0,132122682,True,,,residential,False,9.298,0.05061044607230064,0.9997624600411168,"LINESTRING (-45.8435389 -23.2127277, -45.843516 -23.212746, -45.8434884 -23.2127575, -45.8434774 -23.2127588, -45.8434583 -23.212761)",,,,roundabout
1454052681,1454061151,0,132124056,False,,Rua Hélio Siqueira Pinto,residential,False,29.877,0.11706271216723245,0.9908887343597909,"LINESTRING (-45.8435948 -23.2129258, -45.8437309 -23.2131636)",,,,
1454052681,1454052692,0,329135249,True,,,residential,False,23.03,0.050168329972689454,0.9997747449280261,"LINESTRING (-45.8435948 -23.2129258, -45.8434583 -23.212761)",,,,
1454052692,3370572767,0,132122682,True,,,residential,False,7.687999999999999,0.10079366497358283,0.9995579267838549,"LINESTRING (-45.8434583 -23.212761, -45.8434284 -23.2127564, -45.8434015 -23.2127441, -45.8433906 -23.2127348)",,,,roundabout
1454052710,1454061142,0,132124056,False,,Rua Hélio Siqueira Pinto,residential,True,35.947,0.0064125197455553,0.9977699593490255,"LINESTRING (-45.8441808 -23.2139327, -45.8440208 -23.2136448)",,,,
1454052710,1454052711,0,843936992,True,,Rua Hélio Siqueira Pinto,residential,False,21.501,0.00772100133007763,0.9994218087910007,"LINESTRING (-45.8441808 -23.2139327, -45.8442696 -23.214108)",,,,
1454052711,1454052712,0,132124058,True,,Rua Hélio Siqueira Pinto,residential,False,6.439,0.00791852778274077,0.9992724566561729,"LINESTRING (-45.8442696 -23.214108, -45.8442794 -23.2141152, -45.8442865 -23.2141248, -45.8442903 -23.2141358, -45.8442905 -23.2141474, -45.8442871 -23.2141586)",,,,
1454052712,1454052757,0,132124058,True,,Rua Hélio Siqueira Pinto,residential,False,6.02,0.0050255380575194636,0.99983732500282,"LINESTRING (-45.8442871 -23.2141586, -45.8442803 -23.2141684, -45.8442689 -23.2141769, -45.844255 -23.2141815, -45.8442382 -23.2141809)",,,,
1454052712,1454052716,0,330089121,True,,Rua Hélio Siqueira Pinto,residential,False,34.54600000000001,0.0029078786538139765,0.9997414556408653,"LINESTRING (-45.8442871 -23.2141586, -45.8442947 -23.2142311, -45.8442893 -23.214322, -45.8442769 -23.2143935, -45.844248 -23.214463)",,,,
1454052716,1454061211,0,132124060,False,,Rua Hélio Siqueira Pinto,residential,False,35.948,0.0031431237255786127,0.9994480755802676,"LINESTRING (-45.844248 -23.214463, -45.8441401 -23.2147707)",,,,
1454052716,1454052757,0,330089120,True,,Rua Hélio Siqueira Pinto,residential,False,31.384,0.00026939034800389143,0.9998671816134469,"LINESTRING (-45.844248 -23.214463, -45.8442382 -23.2141809)",,,,
1454052731,1454052710,0,132124057,True,,Rua Hélio Siqueira Pinto,residential,False,20.411,0.004801537671825325,,"LINESTRING (-45.8442183 -23.214113, -45.8441808 -23.2139327)",,,,
1454052731,1454052711,0,132124058,True,,Rua Hélio Siqueira Pinto,residential,False,5.625,0.0001826375240704346,,"LINESTRING (-45.8442183 -23.214113, -45.8442298 -23.214106, -45.844243 -23.2141027, -45.8442568 -23.2141034, -45.8442696 -23.214108)",,,,
1454052732,1454052731,0,132124058,True,,Rua Hélio Siqueira Pinto,residential,False,1.378,0.004969286267303061,,"LINESTRING (-45.8442099 -23.2141227, -45.8442183 -23.214113)",,,,
1454052733,1454052750,0,330089119,True,,Rua Pedro Medeiros,residential,False,20.046,0.003695502976367725,0.9997852195561662,"LINESTRING (-45.8442263 -23.2141769, -45.8440351 -23.2142172)",,,,
1454052733,1454052732,0,132124058,True,,Rua Hélio Siqueira Pinto,residential,False,6.918999999999999,0.0016292032863410384,,"LINESTRING (-45.8442263 -23.2141769, -45.8442157 -23.2141692, -45.8442082 -23.2141588, -45.8442046 -23.2141468, -45.8442052 -23.2141344, -45.8442099 -23.2141227)",,,,
1454052750,1454052732,0,330089118,True,,Rua Pedro Medeiros,residential,False,20.725,0.0033251940523693247,,"LINESTRING (-45.8440351 -23.2142172, -45.8442099 -23.2141227)",,,,
1454052750,1454061261,0,132124544,False,,Rua Antônio Cunha,residential,False,241.858,0.005336262907283096,0.999165507860148,"LINESTRING (-45.8440351 -23.2142172, -45.843249 -23.2144946, -45.8430424 -23.214587, -45.8428748 -23.2147503, -45.8427514 -23.2149371, -45.8426951 -23.2150985, -45.842574 -23.2156652)",,,,
1454052757,1454052733,0,132124058,True,,Rua Hélio Siqueira Pinto,residential,False,1.295,0.005309817334116066,,"LINESTRING (-45.8442382 -23.2141809, -45.8442263 -23.2141769)",,,,
1454052767,1454061211,0,132124060,False,,Rua Hélio Siqueira Pinto,residential,True,123.088,0.004965457685664938,0.9992806922982476,"LINESTRING (-45.8437834 -23.215828, -45.8441401 -23.2147707)",,,,
1454052767,1454052772,0,132124061,True,,Rua Helio Siqueira Pinto,residential,False,25.225,0.00982669287118099,0.999733279894699,"LINESTRING (-45.8437834 -23.215828, -45.8437525 -23.2160023, -45.8437499 -23.2160525)",,,,
1454052772,1454052778,0,132124067,True,,,residential,False,9.167,0.009938359835626229,0.9997588858532931,"LINESTRING (-45.8437499 -23.2160525, -45.8437546 -23.2160726, -45.8437516 -23.2160931, -45.8437412 -23.2161113, -45.8437246 -23.2161252)",,,,roundabout
1454052778,1454052784,0,329135247,True,,,residential,False,24.78,0.0033172532904532192,0.9998911639616631,"LINESTRING (-45.8437246 -23.2161252, -45.84366 -23.21634)",,,,
1454052778,1454052817,0,132124067,True,,,residential,False,9.482,0.006635995473765708,0.9999243610544376,"LINESTRING (-45.8437246 -23.2161252, -45.8437077 -23.2161321, -45.8436893 -23.2161343, -45.8436709 -23.2161317, -45.8436542 -23.2161244, -45.8436404 -23.2161129)",,,,roundabout
1454052784,1454052817,0,329135247,True,,,residential,False,25.332,0.003347031147638616,0.9997165447209694,"LINESTRING (-45.84366 -23.21634, -45.8436404 -23.2161129)",,,,
1454052784,1454061305,0,132124545,False,,Rua Adilson Aparecido da Cruz,residential,False,200.784,0.0016616044309451493,0.9978316879348463,"LINESTRING (-45.84366 -23.21634, -45.8435734 -23.2167935, -45.843518 -23.2170048, -45.8434045 -23.2171473, -45.8426844 -23.2178307)",,,,
1454052794,1454052767,0,132124061,True,,Rua Helio Siqueira Pinto,residential,False,24.21,0.003332142219045917,,"LINESTRING (-45.8436683 -23.2160183, -45.8437834 -23.215828)",,,,
1454052794,1454052772,0,132124067,True,,,residential,False,10.02,9.677803585254005e-05,,"LINESTRING (-45.8436683 -23.2160183, -45.8436852 -23.2160158, -45.8437054 -23.2160173, -45.843724 -23.2160245, -45.8437394 -23.2160366, -45.8437499 -23.2160525)",,,,roundabout
1454052801,1454052828,0,329135245,True,,Rua Jaime Pinto Machado,residential,False,17.461,0.009916026442737182,0.9994317135002109,"LINESTRING (-45.8436301 -23.2160971, -45.8434693 -23.216044)",,,,
1454052801,3359546072,0,132124067,True,,,residential,False,8.221,9.677803585254005e-05,0.9999205791071595,"LINESTRING (-45.8436301 -23.2160971, -45.8436256 -23.2160791, -45.8436274 -23.2160607, -45.8436352 -23.2160436, -45.8436484 -23.2160297)",,,,roundabout
1454052817,1454052801,0,132124067,True,,,residential,False,2.048,0.009997915549997023,,"LINESTRING (-45.8436404 -23.2161129, -45.8436301 -23.2160971)",,,,roundabout
1454052828,1454203501,0,132124068,False,,Rua Jaime Pinto Machado,residential,False,37.561,0.011549341909356203,0.9982017361287504,"LINESTRING (-45.8434693 -23.216044, -45.843138 -23.2158977)",,,,
1454052828,3359546072,0,329135245,True,,Rua Jaime Pinto Machado,residential,False,18.371,0.0033023643618605206,0.9997812055551657,"LINESTRING (-45.8434693 -23.216044, -45.8436484 -23.2160297)",,,,
1454052866,1454061177,0,132124068,False,,Rua Jaime Pinto Machado,residential,True,49.686,0.008918468227026383,0.9950845393208494,"LINESTRING (-45.8409662 -23.2153889, -45.8414461 -23.2154606)",,,,
1454052866,1454061043,0,330090729,True,,Avenida Madre Tereza de Calcutá,residential,False,20.607,0.07778414456724268,0.9974459405936165,"LINESTRING (-45.8409662 -23.2153889, -45.8409192 -23.2154639, -45.8408437 -23.2155342)",,,,
1454060955,3370554247,0,132124863,False,,Rua Paulo L Cursino,residential,True,27.681,5.955571437079388e-06,0.9996963956637758,"LINESTRING (-45.841706 -23.2133262, -45.841437 -23.2133554)",,,,
1454060955,8113824080,0,132124504,True,,Rua Me. Tereza de Calcuta,residential,False,55.785,0.08645703055208148,0.9988505004952778,"LINESTRING (-45.841706 -23.2133262, -45.8418126 -23.2132288, -45.8419132 -23.2131536, -45.8421503 -23.213043)",,,,
1454060964,1454067830,0,132124504,True,,Rua Me. Tereza de Calcuta,residential,False,60.656,0.07423619796319457,0.9992615894878059,"LINESTRING (-45.8407967 -23.2151818, -45.8408859 -23.2146425)",,,,
1454060964,1454061025,0,132124516,True,,Rua Rogério Coutinho,residential,False,12.931000000000001,0.0059569752503467,0.9983719843103301,"LINESTRING (-45.8407967 -23.2151818, -45.8408527 -23.2151758, -45.8409228 -23.2151731)",,,,
1454060964,1454061077,0,330089455,False,,Rua Rogério Coutinho,residential,False,119.623,0.0016616044309451493,0.9970535382248009,"LINESTRING (-45.8407967 -23.2151818, -45.8407015 -23.215199, -45.8406352 -23.2151971, -45.8396493 -23.2150077)",,,,
1454060966,1454060964,0,132124504,True,,Rua Me. Tereza de Calcuta,residential,False,39.79,0.08016339535635586,,"LINESTRING (-45.8407074 -23.2155301, -45.8407967 -23.2151818)",,,,
1454060972,8113975279,0,871066962,False,,,residential,True,10.025,0.0046245012208921445,0.9999205791071595,"LINESTRING (-45.8406355 -23.2158608, -45.840541 -23.2158366)",,,,
1454060972,1454061088,0,132124536,False,,Rua Henrique Toledo,residential,True,22.847,0.0005211125007444465,0.9996897540693774,"LINESTRING (-45.8406355 -23.2158608, -45.8407341 -23.2158713, -45.8407793 -23.2158923, -45.840835 -23.2159366)",,,,
1454060972,1454061059,0,"[786374201, 330089454]",True,,Rua Madre Tereza de Calcutá,residential,False,207.292,0.06169972008814246,0.9988507888464996,"LINESTRING (-45.8406355 -23.2158608, -45.8405627 -23.2159477, -45.8397854 -23.2166841, -45.8396186 -23.2168863, -45.8395663 -23.216983, -45.8395254 -23.2171044, -45.8394695 -23.2173386)",,,,
1454061025,1454052866,0,330090729,True,,Avenida Madre Tereza de Calcutá,residential,False,24.954,0.00923709129891013,,"LINESTRING (-45.8409228 -23.2151731, -45.8409665 -23.2152728, -45.8409739 -23.2153245, -45.8409662 -23.2153889)",,,,
1454061043,1454061088,0,132124522,False,,Rua Henrique Toledo,residential,False,44.754,0.03513489369304985,0.9993462381065252,"LINESTRING (-45.8408437 -23.2155342, -45.840835 -23.2159366)",,,,
1454061043,1454061047,0,330090729,True,,Avenida Madre Tereza de Calcutá,residential,False,5.81,0.04447761130537619,0.9997364999712283,"LINESTRING (-45.8408437 -23.2155342, -45.8407947 -23.2155607)",,,,
1454061047,1454060966,0,132124514,True,,,residential,False,9.548,0.012278814330806471,,"LINESTRING (-45.8407947 -23.2155607, -45.8407074 -23.2155301)",,,,
1454061047,1454060972,0,330090729,True,,Avenida Madre Tereza de Calcutá,residential,False,37.14,0.03221368590316241,,"LINESTRING (-45.8407947 -23.2155607, -45.8407156 -23.2157209, -45.8406355 -23.2158608)",,,,
1454061059,7352719593,0,132125409,True,,Via Cambuí,primary,False,57.793,0.0632630575903758,0.9977761493715561,"LINESTRING (-45.8394695 -23.2173386, -45.8395555 -23.2175647, -45.8396843 -23.2178187)",,,,
1454061077,1454060964,0,330089455,False,,Rua Rogério Coutinho,residential,True,119.62299999999999,0.0016764933595378477,,"LINESTRING (-45.8396493 -23.2150077, -45.8406352 -23.2151971, -45.8407015 -23.215199, -45.8407967 -23.2151818)",,,,
1454061088,1454061043,0,132124522,False,,Rua Henrique Toledo,residential,True,44.754,0.0018134715025906736,,"LINESTRING (-45.840835 -23.2159366, -45.8408437 -23.2155342)",,,,
1454061088,1454061106,0,132124522,False,,Rua Henrique Toledo,residential,False,124.297,0.0016616044309451493,0.9972236276401146,"LINESTRING (-45.840835 -23.2159366, -45.8408363 -23.216234, -45.8408075 -23.2163926, -45.84075 -23.2165323, -45.8406185 -23.2167211, -45.8403945 -23.2169198)",,,,
1454061088,1454060972,0,132124536,False,,Rua Henrique Toledo,residential,False,22.847,0.033872312548389016,,"LINESTRING (-45.840835 -23.2159366, -45.8407793 -23.2158923, -45.8407341 -23.2158713, -45.8406355 -23.2158608)",,,,
1454061106,1454061088,0,132124522,False,,Rua Henrique Toledo,residential,True,124.297,0.0016764933595378477,,"LINESTRING (-45.8403945 -23.2169198, -45.8406185 -23.2167211, -45.84075 -23.2165323, -45.8408075 -23.2163926, -45.8408363 -23.216234, -45.840835 -23.2159366)",,,,
1454061109,1454061111,0,132124528,False,,Rua Tiago E Bessa,residential,False,79.92,0.0016764933595378477,0.9972819721955608,"LINESTRING (-45.8409181 -23.2171993, -45.8414412 -23.216665)",,,,
1454061111,1454061125,0,132124528,False,,Rua Tiago E Bessa,residential,False,27.194,0.00016080042880114347,0.9998236019020627,"LINESTRING (-45.8414412 -23.216665, -45.841635 -23.2164974)",,,,
1454061111,1454061109,0,132124528,False,,Rua Tiago E Bessa,residential,True,79.92,0.0016616044309451493,,"LINESTRING (-45.8414412 -23.216665, -45.8409181 -23.2171993)",,,,
1454061111,1454061179,0,132139399,False,,Rua Paulo R Aparecido,residential,True,26.674,0.0031862307188374726,0.9996123012844175,"LINESTRING (-45.8414412 -23.216665, -45.8414599 -23.2165714, -45.8414693 -23.2164999, -45.8414689 -23.2164272)",,,,
1454061125,1454061111,0,132124528,False,,Rua Tiago E Bessa,residential,True,27.194,0.00016080042880114347,,"LINESTRING (-45.841635 -23.2164974, -45.8414412 -23.216665)",,,,
1454061125,1454203444,0,132124528,False,,Rua Tiago E Bessa,residential,False,114.309,0.0013019871756695053,0.9996592372727376,"LINESTRING (-45.841635 -23.2164974, -45.8418016 -23.2163229, -45.8418465 -23.2162636, -45.8418727 -23.2162071, -45.8420206 -23.215559)",,,,
1454061125,1454061179,0,132124538,False,,Rua Tiago Estrada Bessa,residential,False,18.972,0.000596251960375598,0.9999621805272187,"LINESTRING (-45.841635 -23.2164974, -45.8415672 -23.2164833, -45.8415115 -23.2164568, -45.8414689 -23.2164272)",,,,
1454061142,1454052710,0,132124056,False,,Rua Hélio Siqueira Pinto,residential,False,35.947,0.009317094475214914,,"LINESTRING (-45.8440208 -23.2136448, -45.8441808 -23.2139327)",,,,
1454061142,1454061151,0,132124056,False,,Rua Hélio Siqueira Pinto,residential,True,61.161,0.023034335287327953,0.9985526046743652,"LINESTRING (-45.8440208 -23.2136448, -45.8437309 -23.2131636)",,,,
1454061142,1454203444,0,132139402,False,,Rua Clarisse Franco Rodrigues,residential,True,323.88400000000007,0.014214460127449235,0.9997315117587086,"LINESTRING (-45.8440208 -23.2136448, -45.8427268 -23.2141065, -45.8426854 -23.2141339, -45.8426421 -23.2141758, -45.842384 -23.2144884, -45.8421954 -23.2147514, -45.8421721 -23.2148003, -45.8421486 -23.2148847, -45.8420206 -23.215559)",,,,
1454061151,1454061142,0,132124056,False,,Rua Hélio Siqueira Pinto,residential,False,61.161,0.023990729160462843,,"LINESTRING (-45.8437309 -23.2131636, -45.8440208 -23.2136448)",,,,
1454061151,1454052681,0,132124056,False,,Rua Hélio Siqueira Pinto,residential,True,29.877,0.04900699354245897,,"LINESTRING (-45.8437309 -23.2131636, -45.8435948 -23.2129258)",,,,
1454061151,1454061177,0,132124535,False,,Rua José Carlos Fraterno de Aguiar,residential,False,377.924,0.09272675838246741,0.9983450014535418,"LINESTRING (-45.8437309 -23.2131636, -45.8424582 -23.213612, -45.8423315 -23.2136788, -45.8422554 -23.2137425, -45.8419481 -23.2141174, -45.8416859 -23.2144706, -45.8416155 -23.2146, -45.8415672 -23.2147528, -45.8414461 -23.2154606)",,,,
1454061177,1454052866,0,132124068,False,,Rua Jaime Pinto Machado,residential,False,49.686,0.07745063256676624,,"LINESTRING (-45.8414461 -23.2154606, -45.8409662 -23.2153889)",,,,
1454061177,1454203444,0,132124068,False,,Rua Jaime Pinto Machado,residential,True,59.72,0.018027415480515285,0.9985325336699387,"LINESTRING (-45.8414461 -23.2154606, -45.8420206 -23.215559)",,,,
