u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ebc,vulnerability,junction,bridge
1454052767,1454052772,0,132124061,True,,Rua Helio Siqueira Pinto,residential,,False,25.225,"LINESTRING (-45.8437834 -23.215828, -45.8437525 -23.2160023, -45.8437499 -23.2160525)",0.011101417666303163,0.9997037281201587,,
1454052772,1454052778,0,132124067,True,,,residential,,False,9.167,"LINESTRING (-45.8437499 -23.2160525, -45.8437546 -23.2160726, -45.8437516 -23.2160931, -45.8437412 -23.2161113, -45.8437246 -23.2161252)",0.011234096692111959,0.9997253218188025,roundabout,
1454052778,1454052784,0,329135247,True,,,residential,,False,24.78,"LINESTRING (-45.8437246 -23.2161252, -45.84366 -23.21634)",0.0037513631406761176,0.9998760135584436,,
1454052778,1454052817,0,132124067,True,,,residential,,False,9.482,"LINESTRING (-45.8437246 -23.2161252, -45.8437077 -23.2161321, -45.8436893 -23.2161343, -45.8436709 -23.2161317, -45.8436542 -23.2161244, -45.8436404 -23.2161129)",0.007497273718647764,0.9999138318166789,roundabout,
1454052784,1454052817,0,329135247,True,,,residential,,False,25.332,"LINESTRING (-45.84366 -23.21634, -45.8436404 -23.2161129)",0.003780443475099964,0.9996903179744877,,
1454052784,1454061305,0,132124545,False,,Rua Adilson Aparecido da Cruz,residential,,False,200.784,"LINESTRING (-45.84366 -23.21634, -45.8435734 -23.2167935, -45.843518 -23.2170048, -45.8434045 -23.2171473, -45.8426844 -23.2178307)",0.0018793166121410397,0.9976960174543097,,
1454052794,1454052767,0,132124061,True,,Rua Helio Siqueira Pinto,residential,,False,24.21,"LINESTRING (-45.8436683 -23.2160183, -45.8437834 -23.215828)",0.00376226826608506,,,
1454052794,1454052772,0,132124067,True,,,residential,,False,10.02,"LINESTRING (-45.8436683 -23.2160183, -45.8436852 -23.2160158, -45.8437054 -23.2160173, -45.843724 -23.2160245, -45.8437394 -23.2160366, -45.8437499 -23.2160525)",0.00011813885859687387,,roundabout,
1454052801,1454052828,0,329135245,True,,Rua Jaime Pinto Machado,residential,,False,17.461,"LINESTRING (-45.8436301 -23.2160971, -45.8434693 -23.216044)",0.0111886586695747,0.9993817732165657,,
1454052801,3359546072,0,132124067,True,,,residential,,False,8.221,"LINESTRING (-45.8436301 -23.2160971, -45.8436256 -23.2160791, -45.8436274 -23.2160607, -45.8436352 -23.2160436, -45.8436484 -23.2160297)",0.00011813885859687387,0.9999095234075123,roundabout,
1454052817,1454052801,0,132124067,True,,,residential,,False,2.048,"LINESTRING (-45.8436404 -23.2161129, -45.8436301 -23.2160971)",0.011292257360959651,,roundabout,
1454052828,1454203501,0,132124068,False,,Rua Jaime Pinto Machado,residential,,False,37.561,"LINESTRING (-45.8434693 -23.216044, -45.843138 -23.2158977)",0.01302980734278444,0.9980500261450382,,
1454052828,3359546072,0,329135245,True,,Rua Jaime Pinto Machado,residential,,False,18.371,"LINESTRING (-45.8434693 -23.216044, -45.8436484 -23.2160297)",0.003733187931661214,0.9997591078863267,,
1454052866,1454061177,0,132124068,False,,Rua Jaime Pinto Machado,residential,,True,49.686,"LINESTRING (-45.8409662 -23.2153889, -45.8414461 -23.2154606)",0.007680843329698292,0.9952591414995725,,
1454052866,1454061043,0,330090729,True,,Avenida Madre Tereza de Calcutá,residential,,False,20.607,"LINESTRING (-45.8409662 -23.2153889, -45.8409192 -23.2154639, -45.8408437 -23.2155342)",0.054014799813055,0.9974154674878283,,
1454060955,3370554247,0,132124863,False,,Rua Paulo L Cursino,residential,,True,27.681,"LINESTRING (-45.841706 -23.2133262, -45.841437 -23.2133554)",7.2700836059614686e-06,0.9996639208507712,,
1454060955,8113824080,0,132124504,True,,Rua Me. Tereza de Calcuta,residential,,False,55.785,"LINESTRING (-45.841706 -23.2133262, -45.8418126 -23.2132288, -45.8419132 -23.2131536, -45.8421503 -23.213043)",0.061523082515448926,0.9987300454834513,,
1454060964,1454067830,0,132124504,True,,Rua Me. Tereza de Calcuta,residential,,False,60.656,"LINESTRING (-45.8407967 -23.2151818, -45.8408859 -23.2146425)",0.046812068338785894,0.9992690351526328,,
1454060964,1454061025,0,132124516,True,,Rua Rogério Coutinho,residential,,False,12.931000000000001,"LINESTRING (-45.8407967 -23.2151818, -45.8408527 -23.2151758, -45.8409228 -23.2151731)",0.0038148725138910525,0.9983671761000215,,
1454060964,1454061077,0,330089455,False,,Rua Rogério Coutinho,residential,,False,119.623,"LINESTRING (-45.8407967 -23.2151818, -45.8407015 -23.215199, -45.8406352 -23.2151971, -45.8396493 -23.2150077)",0.0018793166121410397,0.9968952581326899,,
1454060966,1454060964,0,132124504,True,,Rua Me. Tereza de Calcuta,residential,,False,39.79,"LINESTRING (-45.8407074 -23.2155301, -45.8407967 -23.2151818)",0.05059786051825309,,,
1454060972,8113975279,0,871066962,False,,,residential,,True,10.025,"LINESTRING (-45.8406355 -23.2158608, -45.840541 -23.2158366)",0.005430752453653217,0.9999095234075122,,
1454060972,1454061088,0,132124536,False,,Rua Henrique Toledo,residential,,True,22.847,"LINESTRING (-45.8406355 -23.2158608, -45.8407341 -23.2158713, -45.8407793 -23.2158923, -45.840835 -23.2159366)",0.000287168302435478,0.9997072457731286,,
1454060972,1454061059,0,"[786374201, 330089454]",True,,Rua Madre Tereza de Calcutá,residential,,False,207.292,"LINESTRING (-45.8406355 -23.2158608, -45.8405627 -23.2159477, -45.8397854 -23.2166841, -45.8396186 -23.2168863, -45.8395663 -23.216983, -45.8395254 -23.2171044, -45.8394695 -23.2173386)",0.03460196292257361,0.9990810529405497,,
1454061025,1454052866,0,330090729,True,,Avenida Madre Tereza de Calcutá,residential,,False,24.954,"LINESTRING (-45.8409228 -23.2151731, -45.8409665 -23.2152728, -45.8409739 -23.2153245, -45.8409662 -23.2153889)",0.007219193020719738,,,
1454061043,1454061088,0,132124522,False,,Rua Henrique Toledo,residential,,False,44.754,"LINESTRING (-45.8408437 -23.2155342, -45.840835 -23.2159366)",0.022537259178480554,0.9992684994650625,,
1454061043,1454061047,0,330090729,True,,Avenida Madre Tereza de Calcutá,residential,,False,5.81,"LINESTRING (-45.8408437 -23.2155342, -45.8407947 -23.2155607)",0.03345500337539594,0.999701724054219,,
1454061047,1454060966,0,132124514,True,,,residential,,False,9.548,"LINESTRING (-45.8407947 -23.2155607, -45.8407074 -23.2155301)",0.014451004829412683,,,
1454061047,1454060972,0,330090729,True,,Avenida Madre Tereza de Calcutá,residential,,False,37.14,"LINESTRING (-45.8407947 -23.2155607, -45.8407156 -23.2157209, -45.8406355 -23.2158608)",0.019018538713195202,,,
1454061059,7352719593,0,132125409,True,,Via Cambuí,primary,,False,57.793,"LINESTRING (-45.8394695 -23.2173386, -45.8395555 -23.2175647, -45.8396843 -23.2178187)",0.03512540894220283,0.9981878827745785,,
1454061077,1454060964,0,330089455,False,,Rua Rogério Coutinho,residential,,True,119.62299999999999,"LINESTRING (-45.8396493 -23.2150077, -45.8406352 -23.2151971, -45.8407015 -23.215199, -45.8407967 -23.2151818)",0.0018938567793529626,,,
1454061088,1454061043,0,132124522,False,,Rua Henrique Toledo,residential,,True,44.754,"LINESTRING (-45.840835 -23.2159366, -45.8408437 -23.2155342)",0.0019629225736095966,,,
1454061088,1454061106,0,132124522,False,,Rua Henrique Toledo,residential,,False,124.297,"LINESTRING (-45.840835 -23.2159366, -45.8408363 -23.216234, -45.8408075 -23.2163926, -45.84075 -23.2165323, -45.8406185 -23.2167211, -45.8403945 -23.2169198)",0.0018793166121410397,0.9970989750423334,,
1454061088,1454060972,0,132124536,False,,Rua Henrique Toledo,residential,,False,22.847,"LINESTRING (-45.840835 -23.2159366, -45.8407793 -23.2158923, -45.8407341 -23.2158713, -45.8406355 -23.2158608)",0.02089058524173028,,,
1454061106,1454061088,0,132124522,False,,Rua Henrique Toledo,residential,,True,124.297,"LINESTRING (-45.8403945 -23.2169198, -45.8406185 -23.2167211, -45.84075 -23.2165323, -45.8408075 -23.2163926, -45.8408363 -23.216234, -45.840835 -23.2159366)",0.0018938567793529626,,,
1454061109,1454061111,0,132124528,False,,Rua Tiago E Bessa,residential,,False,79.92,"LINESTRING (-45.8409181 -23.2171993, -45.8414412 -23.216665)",0.0018938567793529626,0.997112284022182,,
1454061111,1454061125,0,132124528,False,,Rua Tiago E Bessa,residential,,False,27.194,"LINESTRING (-45.8414412 -23.216665, -45.841635 -23.2164974)",0.00019629225736095965,0.9997990465952749,,
1454061111,1454061109,0,132124528,False,,Rua Tiago E Bessa,residential,,True,79.92,"LINESTRING (-45.8414412 -23.216665, -45.8409181 -23.2171993)",0.0018793166121410397,,,
1454061111,1454061179,0,132139399,False,,Rua Paulo R Aparecido,residential,,True,26.674,"LINESTRING (-45.8414412 -23.216665, -45.8414599 -23.2165714, -45.8414693 -23.2164999, -45.8414689 -23.2164272)",0.0035841512177390037,0.9995804235537066,,
1454061125,1454061111,0,132124528,False,,Rua Tiago E Bessa,residential,,True,27.194,"LINESTRING (-45.841635 -23.2164974, -45.8414412 -23.216665)",0.00019629225736095965,,,
1454061125,1454203444,0,132124528,False,,Rua Tiago E Bessa,residential,,False,114.309,"LINESTRING (-45.841635 -23.2164974, -45.8418016 -23.2163229, -45.8418465 -23.2162636, -45.8418727 -23.2162071, -45.8420206 -23.215559)",0.0015003029201502481,0.9996118017651692,,
1454061125,1454061179,0,132124538,False,,Rua Tiago Estrada Bessa,residential,,False,18.972,"LINESTRING (-45.841635 -23.2164974, -45.8415672 -23.2164833, -45.8415115 -23.2164568, -45.8414689 -23.2164272)",0.0006642433054646794,0.9999569159083393,,
1454061142,1454052710,0,132124056,False,,Rua Hélio Siqueira Pinto,residential,,False,35.947,"LINESTRING (-45.8440208 -23.2136448, -45.8441808 -23.2139327)",0.010624742517872297,,,
1454061142,1454061151,0,132124056,False,,Rua Hélio Siqueira Pinto,residential,,True,61.161,"LINESTRING (-45.8440208 -23.2136448, -45.8437309 -23.2131636)",0.026754600058853044,0.9983985898413055,,
1454061142,1454203444,0,132139402,False,,Rua Clarisse Franco Rodrigues,residential,,True,323.88400000000007,"LINESTRING (-45.8440208 -23.2136448, -45.8427268 -23.2141065, -45.8426854 -23.2141339, -45.8426421 -23.2141758, -45.842384 -23.2144884, -45.8421954 -23.2147514, -45.8421721 -23.2148003, -45.8421486 -23.2148847, -45.8420206 -23.215559)",0.016591542469405095,0.9996941371429335,,
1454061151,1454061142,0,132124056,False,,Rua Hélio Siqueira Pinto,residential,,False,61.161,"LINESTRING (-45.8437309 -23.2131636, -45.8440208 -23.2136448)",0.028013086150490595,,,
1454061151,1454052681,0,132124056,False,,Rua Hélio Siqueira Pinto,residential,,True,29.877,"LINESTRING (-45.8437309 -23.2131636, -45.8435948 -23.2129258)",0.0569666614737498,,,
1454061151,1454061177,0,132124535,False,,Rua José Carlos Fraterno de Aguiar,residential,,False,377.924,"LINESTRING (-45.8437309 -23.2131636, -45.8424582 -23.213612, -45.8423315 -23.2136788, -45.8422554 -23.2137425, -45.8419481 -23.2141174, -45.8416859 -23.2144706, -45.8416155 -23.2146, -45.8415672 -23.2147528, -45.8414461 -23.2154606)",0.07444807948624753,0.9982311068905553,,
1454061177,1454052866,0,132124068,False,,Rua Jaime Pinto Machado,residential,,False,49.686,"LINESTRING (-45.8414461 -23.2154606, -45.8409662 -23.2153889)",0.05446190995482165,,,
1454061177,1454203444,0,132124068,False,,Rua Jaime Pinto Machado,residential,,True,59.72,"LINESTRING (-45.8414461 -23.2154606, -45.8420206 -23.215559)",0.019319520174481967,0.9985484679526176,,
1454061177,1454061151,0,132124535,False,,Rua José Carlos Fraterno de Aguiar,residential,,True,377.924,"LINESTRING (-45.8414461 -23.2154606, -45.8415672 -23.2147528, -45.8416155 -23.2146, -45.8416859 -23.2144706, -45.8419481 -23.2141174, -45.8422554 -23.2137425, -45.8423315 -23.2136788, -45.8424582 -23.213612, -45.8437309 -23.2131636)",0.02937624413633139,,,
1454061177,1454061179,0,132139399,False,,Rua Paulo R Aparecido,residential,,False,107.88600000000001,"LINESTRING (-45.8414461 -23.2154606, -45.8414385 -23.2163015, -45.8414465 -23.2163619, -45.8414689 -23.2164272)",0.00598449048830725,0.9991447151325804,,
1454061179,1454061125,0,132124538,False,,Rua Tiago Estrada Bessa,residential,,True,18.972,"LINESTRING (-45.8414689 -23.2164272, -45.8415115 -23.2164568, -45.8415672 -23.2164833, -45.841635 -23.2164974)",0.0006608505997819005,,,
1454061179,1454061111,0,132139399,False,,Rua Paulo R Aparecido,residential,,False,26.674,"LINESTRING (-45.8414689 -23.2164272, -45.8414693 -23.2164999, -45.8414599 -23.2165714, -45.8414412 -23.216665)",0.003555070883315158,,,
1454061179,1454061177,0,132139399,False,,Rua Paulo R Aparecido,residential,,True,107.88600000000001,"LINESTRING (-45.8414689 -23.2164272, -45.8414465 -23.2163619, -45.8414385 -23.2163015, -45.8414461 -23.2154606)",0.006031503695625832,,,
1454061211,1454052767,0,132124060,False,,Rua Hélio Siqueira Pinto,residential,,False,123.088,"LINESTRING (-45.8441401 -23.2147707, -45.8437834 -23.215828)",0.012928026172300981,,,
1454061211,1454052716,0,132124060,False,,Rua Hélio Siqueira Pinto,residential,,True,35.948,"LINESTRING (-45.8441401 -23.2147707, -45.844248 -23.214463)",0.00045244153641100235,,,
1454061211,1454203501,0,132124539,False,,Rua Silvio de Souza Rezende Filho,residential,,False,181.724,"LINESTRING (-45.8441401 -23.2147707, -45.8437844 -23.2148822, -45.8436124 -23.2149395, -45.8434871 -23.2149988, -45.8433556 -23.215085, -45.8432892 -23.2151984, -45.8432496 -23.2153087, -45.843138 -23.2158977)",0.0107653840162019,0.9990665166549811,,
1454061244,1454203501,0,132139409,False,,Rua Jairo Veneziani,residential,,True,220.442,"LINESTRING (-45.8421511 -23.2175782, -45.8429056 -23.2168222, -45.8429901 -23.2166848, -45.843033 -23.2164826, -45.843138 -23.2158977)",0.0018938567793529626,0.9970598104361251,,
1454061261,1454203444,0,132124068,False,,Rua Jaime Pinto Machado,residential,,False,57.772,"LINESTRING (-45.842574 -23.2156652, -45.8420206 -23.215559)",0.036330840733239854,0.9943018591223398,,
1454061261,1454203501,0,132124068,False,,Rua Jaime Pinto Machado,residential,,True,63.169,"LINESTRING (-45.842574 -23.2156652, -45.843138 -23.2158977)",0.023903307888040726,0.9954955391578247,,
1454061261,1454052750,0,132124544,False,,Rua Antônio Cunha,residential,,True,241.858,"LINESTRING (-45.842574 -23.2156652, -45.8426951 -23.2150985, -45.8427514 -23.2149371, -45.8428748 -23.2147503, -45.8430424 -23.214587, -45.843249 -23.2144946, -45.8440351 -23.2142172)",0.005596752695989337,,,
1454061261,1454061284,0,132139405,False,,Rua Pedro Medeiros,residential,,False,229.23399999999998,"LINESTRING (-45.842574 -23.2156652, -45.8425093 -23.216111, -45.8424758 -23.2162731, -45.8424342 -23.2164373, -45.8423939 -23.2165162, -45.8423383 -23.2165784, -45.8421107 -23.2168304, -45.8415126 -23.2173881)",0.0018793166121410397,0.9969050358638059,,
1454061284,1454061261,0,132139405,False,,Rua Pedro Medeiros,residential,,True,229.234,"LINESTRING (-45.8415126 -23.2173881, -45.8421107 -23.2168304, -45.8423383 -23.2165784, -45.8423939 -23.2165162, -45.8424342 -23.2164373, -45.8424758 -23.2162731, -45.8425093 -23.216111, -45.842574 -23.2156652)",0.0018938567793529626,,,
1454061305,1454052784,0,132124545,False,,Rua Adilson Aparecido da Cruz,residential,,True,200.78400000000002,"LINESTRING (-45.8426844 -23.2178307, -45.8434045 -23.2171473, -45.843518 -23.2170048, -45.8435734 -23.2167935, -45.84366 -23.21634)",0.0018938567793529626,,,
1454067830,1454067832,0,132124857,False,,Rua Edison Coutinho,residential,,False,102.117,"LINESTRING (-45.8408859 -23.2146425, -45.8399018 -23.2144831)",0.0018793166121410397,0.9969925414282138,,
1454067830,1454067838,0,132124504,True,,Rua Me. Tereza de Calcuta,residential,,False,82.15599999999999,"LINESTRING (-45.8408859 -23.2146425, -45.8409188 -23.2144434, -45.8409771 -23.2143073, -45.8410878 -23.214139, -45.8412058 -23.2139775)",0.04684114867320974,0.9992517429618916,,
1454067832,1454067830,0,132124857,False,,Rua Edison Coutinho,residential,,True,102.117,"LINESTRING (-45.8399018 -23.2144831, -45.8408859 -23.2146425)",0.0018938567793529626,,,
1454067838,3370554248,0,132124504,True,,Rua Me. Tereza de Calcuta,residential,,False,63.994,"LINESTRING (-45.8412058 -23.2139775, -45.8415592 -23.2135024)",0.06146492184660124,0.9990106116844094,,
1454067838,3370554246,0,132124859,False,,Rua Cristiane Quitéria Oliveira Porto,residential,,True,9.884,"LINESTRING (-45.8412058 -23.2139775, -45.841297 -23.2140071)",0.001068702290076336,0.9989591654025161,,
1454067838,1454067843,0,132124859,False,,Rua Cristiane Quitéria Oliveira Porto,residential,,False,118.23,"LINESTRING (-45.8412058 -23.2139775, -45.8411314 -23.2139615, -45.8410482 -23.213956, -45.8400556 -23.214043)",0.0018793166121410397,0.9968722171226417,,
1454067843,1454067838,0,132124859,False,,Rua Cristiane Quitéria Oliveira Porto,residential,,True,118.23,"LINESTRING (-45.8400556 -23.214043, -45.8410482 -23.213956, -45.8411314 -23.2139615, -45.8412058 -23.2139775)",0.0018938567793529626,,,
1454067867,3370554247,0,330089457,False,,Rua Paulo L Cursino,residential,,True,124.431,"LINESTRING (-45.8402262 -23.2134736, -45.841437 -23.2133554)",0.0018938567793529626,0.9970971831295005,,
1454067877,8113824080,0,132124864,False,,Rua Pedro Rodolfo,residential,,True,178.49699999999996,"LINESTRING (-45.8405741 -23.2128593, -45.8407284 -23.2130716, -45.8407579 -23.2130988, -45.8407934 -23.2131068, -45.840837 -23.2131055, -45.8419689 -23.212965, -45.8420151 -23.2129684, -45.842054 -23.2129829, -45.8421503 -23.213043)",0.0018938567793529626,0.9968117968804907,,
1454067932,5327748891,0,132124877,False,,Rua Brejauveira,residential,,False,153.957,"LINESTRING (-45.8425219 -23.210621, -45.842451 -23.2105579, -45.8423531 -23.2104851, -45.8422713 -23.2104371, -45.8421687 -23.2104087, -45.842055 -23.2103979, -45.8414861 -23.2104648, -45.8410992 -23.2105086)",0.020272628135223555,0.9709285870833165,,
1454067932,1454047425,0,132124877,False,,Rua Brejauveira,residential,,True,244.874,"LINESTRING (-45.8425219 -23.210621, -45.8426098 -23.2107111, -45.8428331 -23.2110089, -45.8429411 -23.2111417, -45.8430504 -23.2112643, -45.8431103 -23.2113187, -45.8431763 -23.2113706, -45.843316 -23.2114656, -45.8433679 -23.2115134, -45.8434022 -23.2115656, -45.8434809 -23.2118188, -45.8435006 -23.2120358, -45.8435399 -23.2121262, -45.8436481 -23.2122708, -45.8438039 -23.2124044)",0.032977099236641216,,,
1454067932,5327749325,0,1135242008,False,,,unclassified,,False,911.101,"LINESTRING (-45.8425219 -23.210621, -45.8425961 -23.2105908, -45.8426872 -23.2105505, -45.8427708 -23.2105078, -45.8428234 -23.2104726, -45.8429712 -23.2103304, -45.8430899 -23.2101962, -45.8432251 -23.2100287, -45.8432984 -23.209901, -45.8433396 -23.2098323, -45.8434588 -23.2095207, -45.8435708 -23.2093561, -45.8437418 -23.2091725, -45.8440022 -23.208971, -45.8440825 -23.2088902, -45.8441314 -23.2088088, -45.8441281 -23.2087115, -45.8440952 -23.2086295, -45.8438842 -23.20832, -45.8437291 -23.2080052, -45.8436741 -23.2078413, -45.8436412 -23.2077001, -45.8436546 -23.2074407, -45.84365 -23.20722, -45.8436037 -23.2070672, -45.8434629 -23.2068829, -45.8433663 -23.2067701, -45.8432563 -23.2066817, -45.8431269 -23.2066111, -45.8422177 -23.2060688, -45.8413218 -23.2054611, -45.8411656 -23.2053631, -45.8401322 -23.2047869)",0.011166848418756816,0.9830902419816622,,
1454067970,1454067981,0,"[551694074, 132139415]",False,,Rua Brejauveira,residential,,False,339.07500000000005,"LINESTRING (-45.837389 -23.2132189, -45.8365797 -23.2141446, -45.8361337 -23.2146659, -45.8360352 -23.2147966, -45.8359654 -23.2149223, -45.8357281 -23.2154325, -45.8355624 -23.2157407)",0.0056161395856052345,0.9921572615942116,,
1454067970,5327749439,0,"[132124877, 132139415]",False,,Rua Brejauveira,residential,,True,324.364,"LINESTRING (-45.837389 -23.2132189, -45.8381367 -23.2126809, -45.8382386 -23.212623, -45.8384947 -23.2125127, -45.8386496 -23.2124067, -45.8387207 -23.2123414, -45.8387724 -23.2122914, -45.8390091 -23.2120351, -45.8395898 -23.2114373, -45.839738 -23.2112937)",0.009396583060705198,0.9868353719295417,,
1454067970,5327749494,0,551694073,False,,Rua Brejauveira,residential,,False,148.67200000000003,"LINESTRING (-45.837389 -23.2132189, -45.8371811 -23.2132793, -45.8370566 -23.2133279, -45.836868 -23.2134173, -45.8366393 -23.2134908, -45.8364163 -23.2135171, -45.8362333 -23.2134908, -45.8361239 -23.2134589, -45.8360117 -23.2134144)",0.0018793166121410397,0.9971570519850622,,
1454067981,1454067970,0,"[551694074, 132139415]",False,,Rua Brejauveira,residential,,True,339.07500000000005,"LINESTRING (-45.8355624 -23.2157407, -45.8357281 -23.2154325, -45.8359654 -23.2149223, -45.8360352 -23.2147966, -45.8361337 -23.2146659, -45.8365797 -23.2141446, -45.837389 -23.2132189)",0.005659760087241003,,,
1454067981,5327749507,0,551694075,False,,,residential,,False,232.4,"LINESTRING (-45.8355624 -23.2157407, -45.8354571 -23.2160297, -45.8354028 -23.2162312, -45.8353794 -23.2164013, -45.835374 -23.2166872, -45.8353985 -23.2168433, -45.8354443 -23.2169852, -45.8355135 -23.2170921, -45.8354632 -23.2171266, -45.8353242 -23.2172111, -45.8351927 -23.2172795, -45.8350904 -23.2173596, -45.8350269 -23.2174476, -45.8349869 -23.2175527)",0.0018793166121410397,0.9973421298018328,,
1454067981,5327789960,0,551698748,False,,,residential,,True,91.44099999999999,"LINESTRING (-45.8355624 -23.2157407, -45.8356905 -23.2157758, -45.8359004 -23.2158491, -45.8359721 -23.2158904, -45.8360781 -23.2159687, -45.8361347 -23.2160183, -45.8361579 -23.2160482, -45.836182 -23.2161018, -45.8362088 -23.2161351, -45.8362732 -23.2161924)",0.0018793166121410397,0.9973421298018328,,
1454139110,5355173610,0,132121030,False,,Estrada Municipal Glaudistom P de Oliveira,secondary,,False,345.413,"LINESTRING (-45.850275 -23.2199371, -45.8495803 -23.2206435, -45.8490211 -23.2211698, -45.8485667 -23.221681, -45.8480662 -23.2222842)",0.051548527808069795,0.9285237009612503,,
1454139110,1454021634,0,132121030,False,,Estrada Municipal Glaudistom P de Oliveira,secondary,,True,96.887,"LINESTRING (-45.850275 -23.2199371, -45.8506433 -23.2195135, -45.8506987 -23.2194323, -45.8507221 -23.2193384, -45.8507253 -23.2192015)",0.036115745483707495,,,
1454139110,1454017596,0,132129632,False,,Rua José Pinto da Cunha,residential,,True,325.053,"LINESTRING (-45.850275 -23.2199371, -45.8488575 -23.2189131, -45.8487502 -23.2187862, -45.8486912 -23.2186592, -45.8486469 -23.2183721, -45.8485504 -23.2177004)",0.06924905431790915,,,
1454185783,1454008398,0,330090731,True,,,residential,,False,21.882,"LINESTRING (-45.8478145 -23.2106983, -45.848026 -23.210729)",0.0013802380112085655,,,
1454185783,1454008402,0,330090732,False,,,residential,,False,22.421,"LINESTRING (-45.8478145 -23.2106983, -45.8477069 -23.2106646, -45.8476122 -23.2106214)",0.005276550735002206,,,
1454203444,1454061177,0,132124068,False,,Rua Jaime Pinto Machado,residential,,False,59.72,"LINESTRING (-45.8420206 -23.215559, -45.8414461 -23.2154606)",0.02096719807515882,,,
1454203444,1454061261,0,132124068,False,,Rua Jaime Pinto Machado,residential,,True,57.772,"LINESTRING (-45.8420206 -23.215559, -45.842574 -23.2156652)",0.03264558342420941,,,
1454203444,1454061125,0,132124528,False,,Rua Tiago E Bessa,residential,,True,114.309,"LINESTRING (-45.8420206 -23.215559, -45.8418727 -23.2162071, -45.8418465 -23.2162636, -45.8418016 -23.2163229, -45.841635 -23.2164974)",0.0014891554586211203,,,
1454203444,1454061142,0,132139402,False,,Rua Clarisse Franco Rodrigues,residential,,False,323.884,"LINESTRING (-45.8420206 -23.215559, -45.8421486 -23.2148847, -45.8421721 -23.2148003, -45.8421954 -23.2147514, -45.842384 -23.2144884, -45.8426421 -23.2141758, -45.8426854 -23.2141339, -45.8427268 -23.2141065, -45.8440208 -23.2136448)",0.01865480950649982,,,
1454203501,1454061261,0,132124068,False,,Rua Jaime Pinto Machado,residential,,False,63.169,"LINESTRING (-45.843138 -23.2158977, -45.842574 -23.2156652)",0.027186685361167365,,,
1454203501,1454052828,0,132124068,False,,Rua Jaime Pinto Machado,residential,,True,37.561,"LINESTRING (-45.843138 -23.2158977, -45.8434693 -23.216044)",0.005559796437659033,,,
1454203501,1454061211,0,132124539,False,,Rua Silvio de Souza Rezende Filho,residential,,True,181.72400000000002,"LINESTRING (-45.843138 -23.2158977, -45.8432496 -23.2153087, -45.8432892 -23.2151984, -45.8433556 -23.215085, -45.8434871 -23.2149988, -45.8436124 -23.2149395, -45.8437844 -23.2148822, -45.8441401 -23.2147707)",0.014981097782624485,,,
1454203501,1454061244,0,132139409,False,,Rua Jairo Veneziani,residential,,False,220.442,"LINESTRING (-45.843138 -23.2158977, -45.843033 -23.2164826, -45.8429901 -23.2166848, -45.8429056 -23.2168222, -45.8421511 -23.2175782)",0.0018793166121410397,,,
1454248242,1453990678,0,132115237,False,,Rua Netuno,residential,,False,131.659,"LINESTRING (-45.8563362 -23.2055891, -45.8551821 -23.205063)",0.015209179830000946,,,
1454248242,1453987119,0,132115237,False,,Rua Netuno,residential,,True,169.82,"LINESTRING (-45.8563362 -23.2055891, -45.857816 -23.2062838)",0.017202779456922328,,,
1454248242,2061113650,0,132116451,False,,Rua Vesta,residential,,False,63.819,"LINESTRING (-45.8563362 -23.2055891, -45.8560564 -23.2061022)",0.012144762544907081,0.9991068743633821,,
1454248242,1453990675,0,132116451,False,,Rua Vesta,residential,,True,61.018,"LINESTRING (-45.8563362 -23.2055891, -45.8566103 -23.2051016)",0.008039765269190315,,,
1454889053,1453958828,0,132214758,False,,Rua das Cidreiras,residential,,True,156.253,"LINESTRING (-45.8611533 -23.1974399, -45.8622149 -23.1979044, -45.8623617 -23.1979408, -45.8625623 -23.1979287)",0.0018938567793529621,,,
1454899412,1453950123,0,132110340,False,,Praça Benedito Ugolino da Silva Guerra,residential,,False,45.647,"LINESTRING (-45.8644229 -23.1954324, -45.864265 -23.1958164)",0.0042570753492236595,,,
1454899412,1453950289,0,132110340,False,,Praça Benedito Ugolino da Silva Guerra,residential,,True,129.151,"LINESTRING (-45.8644229 -23.1954324, -45.8649731 -23.1943868)",0.0014151996676533209,,,
1454899416,1453950122,0,885743517,False,,Rua Teodomiro Costa,residential,,True,48.334,"LINESTRING (-45.8642615 -23.1953022, -45.8642372 -23.1948681)",0.0040936629104568415,,,
1454899416,1454899412,0,132216057,True,,,residential,,False,24.872,"LINESTRING (-45.8642615 -23.1953022, -45.8642904 -23.1953719, -45.8643224 -23.1954169, -45.8643607 -23.1954316, -45.8644229 -23.1954324)",0.00376226826608506,,,
1455087455,3161589330,0,448343874,True,,Avenida dos Astronautas,secondary,60,False,461.918,"LINESTRING (-45.8625557 -23.201609, -45.8621479 -23.2020062, -45.86192 -23.2022502, -45.8617268 -23.2025313, -45.8615511 -23.2028994, -45.8614576 -23.2032267, -45.8613699 -23.2035815, -45.8612171 -23.2042557, -45.8611411 -23.204604, -45.861124 -23.204934, -45.8611205 -23.2050926, -45.8611012 -23.2052172, -45.861035 -23.2053982)",0.044053960962903156,0.9946303163015903,,
1455087457,3160449694,0,132231882,True,,,residential,,False,19.154,"LINESTRING (-45.8636349 -23.2005619, -45.8635392 -23.20071)",0.0016993820428934934,0.9998853142512462,,
