u,v,key,osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,ebc,vulnerability,maxspeed,bridge,junction
1454044978,3179135189,0,312071907,False,,,Rua Professor Waldemar Ramos,residential,False,57.337,"LINESTRING (-45.8564079 -23.2107636, -45.856374 -23.2102489)",0.0007526235067629361,0.9984300139094946,,,
1454044978,2061113653,0,312071907,False,,,Rua Professor Waldemar Ramos,residential,True,162.161,"LINESTRING (-45.8564079 -23.2107636, -45.8564832 -23.2122203)",7.1170071561506955e-06,0.9999774660752953,,,
1454044978,2061113654,0,"[312091235, 132121716]",False,,,"['Rua Chackler Elhage', 'Rua Oswaldo Ricci']",residential,False,218.546,"LINESTRING (-45.8564079 -23.2107636, -45.855907 -23.2107849, -45.8558423 -23.2108199, -45.8558193 -23.2108758, -45.8558771 -23.2122506)",0.0009665291107339096,0.9995697182089808,,,
1454044978,1446671022,0,132121716,False,,,Rua Chackler Elhage,residential,True,59.529,"LINESTRING (-45.8564079 -23.2107636, -45.8569067 -23.210743, -45.8569899 -23.2107427)",0.03494544349706725,,,,
1454044981,1454044977,0,312071906,False,,,Rua Tenente Benedito Dias Pereira,residential,True,57.639,"LINESTRING (-45.8571112 -23.2136478, -45.8565488 -23.2136871)",0.0021758876884910225,,,,
1454044981,1454044989,0,312071903,True,,,Avenida dos Astronautas,secondary,False,160.754,"LINESTRING (-45.8571112 -23.2136478, -45.8571161 -23.2135695, -45.8570548 -23.2122034)",0.003534666321549442,0.999931295356169,60,,
1454044982,2061113656,0,312071906,False,,,Rua Tenente Benedito Dias Pereira,residential,False,61.269,"LINESTRING (-45.8547733 -23.2137576, -45.8553726 -23.2137419)",0.00010030531960699885,0.99995548243096,,,
1454044982,2061113656,1,"[132144369, 132144370, 132144371]",False,,,"['Rua Francisco Cipriano do Amaral', 'Rua José Machado Faria']",residential,False,290.966,"LINESTRING (-45.8547733 -23.2137576, -45.8548026 -23.2145766, -45.8548106 -23.2146283, -45.8548314 -23.214669, -45.8551311 -23.2148487, -45.8552856 -23.2148826, -45.8553571 -23.2148625, -45.8554175 -23.2148314, -45.8554326 -23.2147824, -45.8553726 -23.2137419)",0.00010030531960699885,,,,
1454044982,1454045008,0,"[132121715, 132144371]",False,,,"['Rua Professor Luiz Gonzaga Rios', 'Rua José Machado Faria']",residential,True,211.981,"LINESTRING (-45.8547733 -23.2137576, -45.854694 -23.2125804, -45.8547223 -23.2124819, -45.8548166 -23.2123605, -45.8548681 -23.2123176, -45.8549286 -23.2122934, -45.8553104 -23.2122748)",0.0005543852032676551,0.999952817418684,,,
1454044989,2061113653,0,132121715,False,,,Rua Professor Luiz Gonzaga Rios,residential,False,58.446,"LINESTRING (-45.8570548 -23.2122034, -45.8569852 -23.2122069, -45.8564832 -23.2122203)",0.0009675967495923171,0.9999575981964524,,,
1454044989,1446671022,0,312071903,True,,,Avenida dos Astronautas,secondary,False,162.558,"LINESTRING (-45.8570548 -23.2122034, -45.8570346 -23.2117488, -45.8569899 -23.2107427)",0.0034128910405523557,,60,,
1454044991,1454045008,0,132121715,False,,,Rua Professor Luiz Gonzaga Rios,residential,False,24.232,"LINESTRING (-45.8555472 -23.2122635, -45.8553104 -23.2122748)",0.0009643583779720403,0.9997347191491777,,,
1454044991,2061113654,0,132121715,False,,,Rua Professor Luiz Gonzaga Rios,residential,True,33.744,"LINESTRING (-45.8555472 -23.2122635, -45.8558771 -23.2122506)",0.007003462252141605,0.9989629216688981,,,
1454044991,1454045031,0,132121717,False,,,Travessa Sarah Suzan Sacilotti de Oliveira,residential,True,118.442,"LINESTRING (-45.8555472 -23.2122635, -45.8555469 -23.2118755, -45.855504 -23.2116142, -45.85539 -23.2112148)",0.009735496833252555,0.9980676248933017,,,
1454045008,1454044991,0,132121715,False,,,Rua Professor Luiz Gonzaga Rios,residential,True,24.232,"LINESTRING (-45.8553104 -23.2122748, -45.8555472 -23.2122635)",0.0016313761959043205,,,,
1454045008,2061113656,0,132144369,False,,,Rua Francisco Cipriano do Amaral,residential,True,163.258,"LINESTRING (-45.8553104 -23.2122748, -45.8553726 -23.2137419)",0.0003148936761494009,0.9999198195472774,,,
1454045008,1454044982,0,"[132121715, 132144371]",False,,,"['Rua Professor Luiz Gonzaga Rios', 'Rua José Machado Faria']",residential,False,211.981,"LINESTRING (-45.8553104 -23.2122748, -45.8549286 -23.2122934, -45.8548681 -23.2123176, -45.8548166 -23.2123605, -45.8547223 -23.2124819, -45.854694 -23.2125804, -45.8547733 -23.2137576)",0.0003201719058766853,,,,
1454045031,1454012686,0,132121717,False,,,Travessa Sarah Suzan Sacilotti de Oliveira,residential,True,36.584,"LINESTRING (-45.85539 -23.2112148, -45.8552934 -23.210898)",0.008587845303462158,,,,
1454045031,1454044991,0,132121717,False,,,Travessa Sarah Suzan Sacilotti de Oliveira,residential,False,118.44200000000001,"LINESTRING (-45.85539 -23.2112148, -45.855504 -23.2116142, -45.8555469 -23.2118755, -45.8555472 -23.2122635)",0.0073548166116216935,,,,
1454045031,3179135092,0,312091240,False,,,Travessa Sarah Suzan Sacilotti de Oliveira,residential,False,36.239000000000004,"LINESTRING (-45.85539 -23.2112148, -45.8553353 -23.2111681, -45.8553119 -23.2111515, -45.8552864 -23.2111329, -45.8552406 -23.2111153, -45.8551831 -23.2111143, -45.8551251 -23.2111256, -45.855078 -23.2111445)",0.0012891262881476993,0.9997235088468576,,,
1454047338,3359546085,0,132139378,True,,,Avenida Lívio Veneziani,residential,False,155.04000000000002,"LINESTRING (-45.8445979 -23.2117146, -45.8445765 -23.211795, -45.8445145 -23.2119463, -45.844437 -23.2120549, -45.8443406 -23.2121642, -45.8441885 -23.2122823, -45.8438508 -23.2124739, -45.8437041 -23.2125695, -45.8436129 -23.2126362, -45.8435632 -23.2126738)",0.06590461320979273,0.9984512150797167,,,
1454047338,5327748882,0,399152323,False,,,Avenida Lívio Veneziani,residential,True,34.147999999999996,"LINESTRING (-45.8445979 -23.2117146, -45.8447062 -23.2115975, -45.8448339 -23.2114987)",0.062029784785988,0.9816214133415144,,,
1454047376,3370572769,0,132122682,True,,,,residential,False,11.845,"LINESTRING (-45.8433694 -23.2126211, -45.8433866 -23.2125997, -45.8434097 -23.2125835, -45.8434367 -23.2125738, -45.8434655 -23.2125714)",0.0754612436388979,0.9983264367040152,,,roundabout
1454047425,1454067932,0,132124877,False,,,Rua Brejauveira,residential,False,244.87400000000002,"LINESTRING (-45.8438039 -23.2124044, -45.8436481 -23.2122708, -45.8435399 -23.2121262, -45.8435006 -23.2120358, -45.8434809 -23.2118188, -45.8434022 -23.2115656, -45.8433679 -23.2115134, -45.843316 -23.2114656, -45.8431763 -23.2113706, -45.8431103 -23.2113187, -45.8430504 -23.2112643, -45.8429411 -23.2111417, -45.8428331 -23.2110089, -45.8426098 -23.2107111, -45.8425219 -23.210621)",0.017010240187129842,0.9725123893947041,,,
1454047425,1454047338,0,330090730,True,,,Avenida Lívio Veneziani,residential,False,113.15700000000001,"LINESTRING (-45.8438039 -23.2124044, -45.844042 -23.2122702, -45.8441969 -23.2121723, -45.8442918 -23.2120798, -45.8444177 -23.2119338, -45.8445979 -23.2117146)",0.07092296540899279,,,,
1454052675,1454052681,0,329135249,True,,,,residential,False,22.756,"LINESTRING (-45.8435389 -23.2127277, -45.8435948 -23.2129258)",0.06139272862686259,0.9990529457427296,,,
1454052675,1454052692,0,132122682,True,,,,residential,False,9.298,"LINESTRING (-45.8435389 -23.2127277, -45.843516 -23.212746, -45.8434884 -23.2127575, -45.8434774 -23.2127588, -45.8434583 -23.212761)",0.00911421587724089,0.999918257681727,,,roundabout
1454052681,1454061151,0,132124056,False,,,Rua Hélio Siqueira Pinto,residential,False,29.877,"LINESTRING (-45.8435948 -23.2129258, -45.8437309 -23.2131636)",0.061621659023718786,0.9976795776266305,,,
1454052681,1454052692,0,329135249,True,,,,residential,False,23.03,"LINESTRING (-45.8435948 -23.2129258, -45.8434583 -23.212761)",0.010377134916219739,0.9999360888470304,,,
1454052692,3370572767,0,132122682,True,,,,residential,False,7.687999999999999,"LINESTRING (-45.8434583 -23.212761, -45.8434284 -23.2127564, -45.8434015 -23.2127441, -45.8433906 -23.2127348)",0.019493723129179356,0.9998154216434262,,,roundabout
1454052710,1454061142,0,132124056,False,,,Rua Hélio Siqueira Pinto,residential,True,35.947,"LINESTRING (-45.8441808 -23.2139327, -45.8440208 -23.2136448)",0.0025260018820906587,0.999228248108575,,,
1454052710,1454052711,0,843936992,True,,,Rua Hélio Siqueira Pinto,residential,False,21.501,"LINESTRING (-45.8441808 -23.2139327, -45.8442696 -23.214108)",0.0028772323405744224,0.9997952497335855,,,
1454052711,1454052712,0,132124058,True,,,Rua Hélio Siqueira Pinto,residential,False,6.439,"LINESTRING (-45.8442696 -23.214108, -45.8442794 -23.2141152, -45.8442865 -23.2141248, -45.8442903 -23.2141358, -45.8442905 -23.2141474, -45.8442871 -23.2141586)",0.0029159804906467935,0.9997795515419896,,,
1454052712,1454052757,0,132124058,True,,,Rua Hélio Siqueira Pinto,residential,False,6.02,"LINESTRING (-45.8442871 -23.2141586, -45.8442803 -23.2141684, -45.8442689 -23.2141769, -45.844255 -23.2141815, -45.8442382 -23.2141809)",0.001956356064470569,0.9999557829469505,,,
1454052712,1454052716,0,330089121,True,,,Rua Hélio Siqueira Pinto,residential,False,34.54600000000001,"LINESTRING (-45.8442871 -23.2141586, -45.8442947 -23.2142311, -45.8442893 -23.214322, -45.8442769 -23.2143935, -45.844248 -23.214463)",0.0009619967618949886,0.9999285821323217,,,
1454052716,1454061211,0,132124060,False,,,Rua Hélio Siqueira Pinto,residential,False,35.948,"LINESTRING (-45.844248 -23.214463, -45.8441401 -23.2147707)",0.0014709083954005076,0.9998202959014797,,,
1454052716,1454052757,0,330089120,True,,,Rua Hélio Siqueira Pinto,residential,False,31.384,"LINESTRING (-45.844248 -23.214463, -45.8442382 -23.2141809)",0.0003599718204172745,0.9999623157154867,,,
1454052731,1454052710,0,132124057,True,,,Rua Hélio Siqueira Pinto,residential,False,20.411,"LINESTRING (-45.8442183 -23.214113, -45.8441808 -23.2139327)",0.0017840538860619494,,,,
1454052731,1454052711,0,132124058,True,,,Rua Hélio Siqueira Pinto,residential,False,5.625,"LINESTRING (-45.8442183 -23.214113, -45.8442298 -23.214106, -45.844243 -23.2141027, -45.8442568 -23.2141034, -45.8442696 -23.214108)",3.6375814353659115e-05,,,,
1454052732,1454052731,0,132124058,True,,,Rua Hélio Siqueira Pinto,residential,False,1.378,"LINESTRING (-45.8442099 -23.2141227, -45.8442183 -23.214113)",0.0018180573646968921,,,,
1454052733,1454052750,0,330089119,True,,,Rua Pedro Medeiros,residential,False,20.046,"LINESTRING (-45.8442263 -23.2141769, -45.8440351 -23.2142172)",0.0020110299301593776,0.9998905820617954,,,
1454052733,1454052732,0,132124058,True,,,Rua Hélio Siqueira Pinto,residential,False,6.918999999999999,"LINESTRING (-45.8442263 -23.2141769, -45.8442157 -23.2141692, -45.8442082 -23.2141588, -45.8442046 -23.2141468, -45.8442052 -23.2141344, -45.8442099 -23.2141227)",0.0003100426261658499,,,,
1454052750,1454052732,0,330089118,True,,,Rua Pedro Medeiros,residential,False,20.725,"LINESTRING (-45.8440351 -23.2142172, -45.8442099 -23.2141227)",0.0015056424028123251,,,,
1454052750,1454061261,0,132124544,False,,,Rua Antônio Cunha,residential,False,241.858,"LINESTRING (-45.8440351 -23.2142172, -45.843249 -23.2144946, -45.8430424 -23.214587, -45.8428748 -23.2147503, -45.8427514 -23.2149371, -45.8426951 -23.2150985, -45.842574 -23.2156652)",0.0027589087654848795,0.9995925622160658,,,
1454052757,1454052733,0,132124058,True,,,Rua Hélio Siqueira Pinto,residential,False,1.295,"LINESTRING (-45.8442382 -23.2141809, -45.8442263 -23.2141769)",0.0023187002206065104,,,,
1454052767,1454061211,0,132124060,False,,,Rua Hélio Siqueira Pinto,residential,True,123.088,"LINESTRING (-45.8437834 -23.215828, -45.8441401 -23.2147707)",0.0022522362229568556,0.9997344487517735,,,
1454052767,1454052772,0,132124061,True,,,Rua Helio Siqueira Pinto,residential,False,25.225,"LINESTRING (-45.8437834 -23.215828, -45.8437525 -23.2160023, -45.8437499 -23.2160525)",0.004487273011953013,0.9999043808771166,,,
1454052772,1454052778,0,132124067,True,,,,residential,False,9.167,"LINESTRING (-45.8437499 -23.2160525, -45.8437546 -23.2160726, -45.8437516 -23.2160931, -45.8437412 -23.2161113, -45.8437246 -23.2161252)",0.004508920575386305,0.9999315891847473,,,roundabout
1454052778,1454052784,0,329135247,True,,,,residential,False,24.78,"LINESTRING (-45.8437246 -23.2161252, -45.84366 -23.21634)",0.0015040608456665136,0.999969120177256,,,
1454052778,1454052817,0,132124067,True,,,,residential,False,9.482,"LINESTRING (-45.8437246 -23.2161252, -45.8437077 -23.2161321, -45.8436893 -23.2161343, -45.8436709 -23.2161317, -45.8436542 -23.2161244, -45.8436404 -23.2161129)",0.0030072320654385087,0.9999785391193289,,,roundabout
1454052784,1454052817,0,329135247,True,,,,residential,False,25.332,"LINESTRING (-45.84366 -23.21634, -45.8436404 -23.2161129)",0.0015088055171039471,0.9998838751355407,,,
1454052784,1454061305,0,132124545,False,,,Rua Adilson Aparecido da Cruz,residential,False,200.784,"LINESTRING (-45.84366 -23.21634, -45.8435734 -23.2167935, -45.843518 -23.2170048, -45.8434045 -23.2171473, -45.8426844 -23.2178307)",0.0007526235067629361,0.9988709385926229,,,
1454052794,1454052767,0,132124061,True,,,Rua Helio Siqueira Pinto,residential,False,24.21,"LINESTRING (-45.8436683 -23.2160183, -45.8437834 -23.215828)",0.0015058400974555513,,,,
1454052794,1454052772,0,132124067,True,,,,residential,False,10.02,"LINESTRING (-45.8436683 -23.2160183, -45.8436852 -23.2160158, -45.8437054 -23.2160173, -45.843724 -23.2160245, -45.8437394 -23.2160366, -45.8437499 -23.2160525)",1.92752277145748e-05,,,,roundabout
1454052801,1454052828,0,329135245,True,,,Rua Jaime Pinto Machado,residential,False,17.461,"LINESTRING (-45.8436301 -23.2160971, -45.8434693 -23.216044)",0.004501507026265315,0.9997615401776888,,,
1454052801,3359546072,0,132124067,True,,,,residential,False,8.221,"LINESTRING (-45.8436301 -23.2160971, -45.8436256 -23.2160791, -45.8436274 -23.2160607, -45.8436352 -23.2160436, -45.8436484 -23.2160297)",1.92752277145748e-05,0.9999774660752953,,,roundabout
1454052817,1454052801,0,132124067,True,,,,residential,False,2.048,"LINESTRING (-45.8436404 -23.2161129, -45.8436301 -23.2160971)",0.004518409918261172,,,,roundabout
1454052828,1454203501,0,132124068,False,,,Rua Jaime Pinto Machado,residential,False,37.561,"LINESTRING (-45.8434693 -23.216044, -45.843138 -23.2158977)",0.005247903151766618,0.9992306587280066,,,
1454052828,3359546072,0,329135245,True,,,Rua Jaime Pinto Machado,residential,False,18.371,"LINESTRING (-45.8434693 -23.216044, -45.8436484 -23.2160297)",0.0015010954260181175,0.9999163447014661,,,
1454052866,1454061177,0,132124068,False,,,Rua Jaime Pinto Machado,residential,True,49.686,"LINESTRING (-45.8409662 -23.2153889, -45.8414461 -23.2154606)",0.01788730795400818,0.9956974151954862,,,
1454052866,1454061043,0,330090729,True,,,Avenida Madre Tereza de Calcutá,residential,False,20.607,"LINESTRING (-45.8409662 -23.2153889, -45.8409192 -23.2154639, -45.8408437 -23.2155342)",0.07433402491684916,0.9988327947884316,,,
1454060955,3370554247,0,132124863,False,,,Rua Paulo L Cursino,residential,True,27.681,"LINESTRING (-45.841706 -23.2133262, -45.841437 -23.2133554)",1.1861678593584493e-06,0.9999178823191669,,,
1454060955,8113824080,0,132124504,True,,,Rua Me. Tereza de Calcuta,residential,False,55.785,"LINESTRING (-45.841706 -23.2133262, -45.8418126 -23.2132288, -45.8419132 -23.2131536, -45.8421503 -23.213043)",0.05931676572004356,0.9996912318927981,,,
1454060964,1454067830,0,132124504,True,,,Rua Me. Tereza de Calcuta,residential,False,60.656,"LINESTRING (-45.8407967 -23.2151818, -45.8408859 -23.2146425)",0.05953479890574422,0.9993739738753252,,,
1454060964,1454061025,0,132124516,True,,,Rua Rogério Coutinho,residential,False,12.931000000000001,"LINESTRING (-45.8407967 -23.2151818, -45.8408527 -23.2151758, -45.8409228 -23.2151731)",0.0196372806956825,0.9986755122200122,,,
1454060964,1454061077,0,330089455,False,,,Rua Rogério Coutinho,residential,False,119.623,"LINESTRING (-45.8407967 -23.2151818, -45.8407015 -23.215199, -45.8406352 -23.2151971, -45.8396493 -23.2150077)",0.0007526235067629361,0.9983799425976218,,,
1454060966,1454060964,0,132124504,True,,,Rua Me. Tereza de Calcuta,residential,False,39.79,"LINESTRING (-45.8407074 -23.2155301, -45.8407967 -23.2151818)",0.07916733492998916,,,,
1454060972,8113975279,0,871066962,False,,,,residential,True,10.025,"LINESTRING (-45.8406355 -23.2158608, -45.840541 -23.2158366)",0.000628905000882497,0.9999774660752953,,,
1454060972,1454061088,0,132124536,False,,,Rua Henrique Toledo,residential,True,22.847,"LINESTRING (-45.8406355 -23.2158608, -45.8407341 -23.2158713, -45.8407793 -23.2158923, -45.840835 -23.2159366)",0.0020744663755584802,0.9997188691684711,,,
1454060972,1454061059,0,"[786374201, 330089454]",True,,,Rua Madre Tereza de Calcutá,residential,False,207.292,"LINESTRING (-45.8406355 -23.2158608, -45.8405627 -23.2159477, -45.8397854 -23.2166841, -45.8396186 -23.2168863, -45.8395663 -23.216983, -45.8395254 -23.2171044, -45.8394695 -23.2173386)",0.07512909457608007,0.9989904786033305,,,
1454061025,1454052866,0,330090729,True,,,Avenida Madre Tereza de Calcutá,residential,False,24.954,"LINESTRING (-45.8409228 -23.2151731, -45.8409665 -23.2152728, -45.8409739 -23.2153245, -45.8409662 -23.2153889)",0.023237771791769928,,,,
1454061043,1454061088,0,132124522,False,,,Rua Henrique Toledo,residential,False,44.754,"LINESTRING (-45.8408437 -23.2155342, -45.840835 -23.2159366)",0.036883601012343274,0.9998378389691531,,,
1454061043,1454061047,0,330090729,True,,,Avenida Madre Tereza de Calcutá,residential,False,5.81,"LINESTRING (-45.8408437 -23.2155342, -45.8407947 -23.2155607)",0.0386913322124244,0.9999306193982389,,,
1454061047,1454060966,0,132124514,True,,,,residential,False,9.548,"LINESTRING (-45.8407947 -23.2155607, -45.8407074 -23.2155301)",0.0017267187594961371,,,,
1454061047,1454060972,0,330090729,True,,,Avenida Madre Tereza de Calcutá,residential,False,37.14,"LINESTRING (-45.8407947 -23.2155607, -45.8407156 -23.2157209, -45.8406355 -23.2158608)",0.03696698578864698,,,,
1454061059,7352719593,0,132125409,True,,,Via Cambuí,primary,False,57.793,"LINESTRING (-45.8394695 -23.2173386, -45.8395555 -23.2175647, -45.8396843 -23.2178187)",0.2077629683024708,0.9976974440335871,,,
1454061077,1454060964,0,330089455,False,,,Rua Rogério Coutinho,residential,True,119.62299999999999,"LINESTRING (-45.8396493 -23.2150077, -45.8406352 -23.2151971, -45.8407015 -23.215199, -45.8407967 -23.2151818)",0.000754995842481653,,,,
1454061088,1454061043,0,132124522,False,,,Rua Henrique Toledo,residential,True,44.754,"LINESTRING (-45.840835 -23.2159366, -45.8408437 -23.2155342)",0.0012385359721997719,,,,
1454061088,1454061106,0,132124522,False,,,Rua Henrique Toledo,residential,False,124.297,"LINESTRING (-45.840835 -23.2159366, -45.8408363 -23.216234, -45.8408075 -23.2163926, -45.84075 -23.2165323, -45.8406185 -23.2167211, -45.8403945 -23.2169198)",0.0007526235067629361,0.9983942970890114,,,
1454061088,1454060972,0,132124536,False,,,Rua Henrique Toledo,residential,False,22.847,"LINESTRING (-45.840835 -23.2159366, -45.8407793 -23.2158923, -45.8407341 -23.2158713, -45.8406355 -23.2158608)",0.037724276087139415,,,,
1454061106,1454061088,0,132124522,False,,,Rua Henrique Toledo,residential,True,124.297,"LINESTRING (-45.8403945 -23.2169198, -45.8406185 -23.2167211, -45.84075 -23.2165323, -45.8408075 -23.2163926, -45.8408363 -23.216234, -45.840835 -23.2159366)",0.000754995842481653,,,,
1454061109,1454061111,0,132124528,False,,,Rua Tiago E Bessa,residential,False,79.92,"LINESTRING (-45.8409181 -23.2171993, -45.8414412 -23.216665)",0.000754995842481653,0.9986059666627302,,,
1454061111,1454061125,0,132124528,False,,,Rua Tiago E Bessa,residential,False,27.194,"LINESTRING (-45.8414412 -23.216665, -45.841635 -23.2164974)",3.202653220267813e-05,0.9999499509346351,,,
1454061111,1454061109,0,132124528,False,,,Rua Tiago E Bessa,residential,True,79.92,"LINESTRING (-45.8414412 -23.216665, -45.8409181 -23.2171993)",0.0007526235067629361,,,,
1454061111,1454061179,0,132139399,False,,,Rua Paulo R Aparecido,residential,True,26.674,"LINESTRING (-45.8414412 -23.216665, -45.8414599 -23.2165714, -45.8414693 -23.2164999, -45.8414689 -23.2164272)",0.0014767789849012693,0.999836446973891,,,
1454061125,1454061111,0,132124528,False,,,Rua Tiago E Bessa,residential,True,27.194,"LINESTRING (-45.841635 -23.2164974, -45.8414412 -23.216665)",3.202653220267813e-05,,,,
1454061125,1454203444,0,132124528,False,,,Rua Tiago E Bessa,residential,False,114.309,"LINESTRING (-45.841635 -23.2164974, -45.8418016 -23.2163229, -45.8418465 -23.2162636, -45.8418727 -23.2162071, -45.8420206 -23.215559)",0.00046757324911315593,0.9999033161002877,,,
1454061125,1454061179,0,132124538,False,,,Rua Tiago Estrada Bessa,residential,False,18.972,"LINESTRING (-45.841635 -23.2164974, -45.8415672 -23.2164833, -45.8415115 -23.2164568, -45.8414689 -23.2164272)",0.0003315875766652766,0.9999892695596644,,,
1454061142,1454052710,0,132124056,False,,,Rua Hélio Siqueira Pinto,residential,False,35.947,"LINESTRING (-45.8440208 -23.2136448, -45.8441808 -23.2139327)",0.003616808000884373,,,,
1454061142,1454061151,0,132124056,False,,,Rua Hélio Siqueira Pinto,residential,True,61.161,"LINESTRING (-45.8440208 -23.2136448, -45.8437309 -23.2131636)",0.005245239922501439,0.9996152928214078,,,
1454061142,1454203444,0,132139402,False,,,Rua Clarisse Franco Rodrigues,residential,True,323.88400000000007,"LINESTRING (-45.8440208 -23.2136448, -45.8427268 -23.2141065, -45.8426854 -23.2141339, -45.8426421 -23.2141758, -45.842384 -23.2144884, -45.8421954 -23.2147514, -45.8421721 -23.2148003, -45.8421486 -23.2148847, -45.8420206 -23.215559)",0.0032688613642371904,0.9999238223898375,,,
1454061151,1454061142,0,132124056,False,,,Rua Hélio Siqueira Pinto,residential,False,61.161,"LINESTRING (-45.8437309 -23.2131636, -45.8440208 -23.2136448)",0.005309063777915086,,,,
1454061151,1454052681,0,132124056,False,,,Rua Hélio Siqueira Pinto,residential,True,29.877,"LINESTRING (-45.8437309 -23.2131636, -45.8435948 -23.2129258)",0.010603692977357203,,,,
1454061151,1454061177,0,132124535,False,,,Rua José Carlos Fraterno de Aguiar,residential,False,377.924,"LINESTRING (-45.8437309 -23.2131636, -45.8424582 -23.213612, -45.8423315 -23.2136788, -45.8422554 -23.2137425, -45.8419481 -23.2141174, -45.8416859 -23.2144706, -45.8416155 -23.2146, -45.8415672 -23.2147528, -45.8414461 -23.2154606)",0.0588027848471049,0.9995006516096397,,,
1454061177,1454052866,0,132124068,False,,,Rua Jaime Pinto Machado,residential,False,49.686,"LINESTRING (-45.8414461 -23.2154606, -45.8409662 -23.2153889)",0.06898118874336871,,,,
1454061177,1454203444,0,132124068,False,,,Rua Jaime Pinto Machado,residential,True,59.72,"LINESTRING (-45.8414461 -23.2154606, -45.8420206 -23.215559)",0.014226986557784267,0.9986677120685858,,,
1454061177,1454061151,0,132124535,False,,,Rua José Carlos Fraterno de Aguiar,residential,True,377.924,"LINESTRING (-45.8414461 -23.2154606, -45.8415672 -23.2147528, -45.8416155 -23.2146, -45.8416859 -23.2144706, -45.8419481 -23.2141174, -45.8422554 -23.2137425, -45.8423315 -23.2136788, -45.8424582 -23.213612, -45.8437309 -23.2131636)",0.007846270320438277,,,,
1454061177,1454061179,0,132139399,False,,,Rua Paulo R Aparecido,residential,False,107.88600000000001,"LINESTRING (-45.8414461 -23.2154606, -45.8414385 -23.2163015, -45.8414465 -23.2163619, -45.8414689 -23.2164272)",0.0025430014258981935,0.9996628527973263,,,
1454061179,1454061125,0,132124538,False,,,Rua Tiago Estrada Bessa,residential,True,18.972,"LINESTRING (-45.8414689 -23.2164272, -45.8415115 -23.2164568, -45.8415672 -23.2164833, -45.841635 -23.2164974)",0.0003364128960623124,,,,
1454061179,1454061111,0,132139399,False,,,Rua Paulo R Aparecido,residential,False,26.674,"LINESTRING (-45.8414689 -23.2164272, -45.8414693 -23.2164999, -45.8414599 -23.2165714, -45.8414412 -23.216665)",0.0014720343134638355,,,,
1454061179,1454061177,0,132139399,False,,,Rua Paulo R Aparecido,residential,True,107.88600000000001,"LINESTRING (-45.8414689 -23.2164272, -45.8414465 -23.2163619, -45.8414385 -23.2163015, -45.8414461 -23.2154606)",0.002545293113657305,,,,
1454061211,1454052767,0,132124060,False,,,Rua Hélio Siqueira Pinto,residential,False,123.088,"LINESTRING (-45.8441401 -23.2147707, -45.8437834 -23.215828)",0.0052312968017356005,,,,
1454061211,1454052716,0,132124060,False,,,Rua Hélio Siqueira Pinto,residential,True,35.948,"LINESTRING (-45.8441401 -23.2147707, -45.844248 -23.214463)",0.0008665111182040826,,,,
1454061211,1454203501,0,132124539,False,,,Rua Silvio de Souza Rezende Filho,residential,False,181.724,"LINESTRING (-45.8441401 -23.2147707, -45.8437844 -23.2148822, -45.8436124 -23.2149395, -45.8434871 -23.2149988, -45.8433556 -23.215085, -45.8432892 -23.2151984, -45.8432496 -23.2153087, -45.843138 -23.2158977)",0.004432670692896942,0.9996014783077177,,,
1454061244,1454203501,0,132139409,False,,,Rua Jairo Veneziani,residential,True,220.442,"LINESTRING (-45.8421511 -23.2175782, -45.8429056 -23.2168222, -45.8429901 -23.2166848, -45.843033 -23.2164826, -45.843138 -23.2158977)",0.0007549958424816529,0.9986210371489331,,,
1454061261,1454203444,0,132124068,False,,,Rua Jaime Pinto Machado,residential,False,57.772,"LINESTRING (-45.842574 -23.2156652, -45.8420206 -23.215559)",0.015294786342267455,0.9970035111855619,,,
1454061261,1454203501,0,132124068,False,,,Rua Jaime Pinto Machado,residential,True,63.169,"LINESTRING (-45.842574 -23.2156652, -45.843138 -23.2158977)",0.010490681739751989,0.9977364508378576,,,
1454061261,1454052750,0,132124544,False,,,Rua Antônio Cunha,residential,True,241.858,"LINESTRING (-45.842574 -23.2156652, -45.8426951 -23.2150985, -45.8427514 -23.2149371, -45.8428748 -23.2147503, -45.8430424 -23.214587, -45.843249 -23.2144946, -45.8440351 -23.2142172)",0.00225114890241911,,,,
1454061261,1454061284,0,132139405,False,,,Rua Pedro Medeiros,residential,False,229.23399999999998,"LINESTRING (-45.842574 -23.2156652, -45.8425093 -23.216111, -45.8424758 -23.2162731, -45.8424342 -23.2164373, -45.8423939 -23.2165162, -45.8423383 -23.2165784, -45.8421107 -23.2168304, -45.8415126 -23.2173881)",0.0007526235067629361,0.9985543498382227,,,
1454061284,1454061261,0,132139405,False,,,Rua Pedro Medeiros,residential,True,229.234,"LINESTRING (-45.8415126 -23.2173881, -45.8421107 -23.2168304, -45.8423383 -23.2165784, -45.8423939 -23.2165162, -45.8424342 -23.2164373, -45.8424758 -23.2162731, -45.8425093 -23.216111, -45.842574 -23.2156652)",0.0007549958424816529,,,,
1454061305,1454052784,0,132124545,False,,,Rua Adilson Aparecido da Cruz,residential,True,200.78400000000002,"LINESTRING (-45.8426844 -23.2178307, -45.8434045 -23.2171473, -45.843518 -23.2170048, -45.8435734 -23.2167935, -45.84366 -23.21634)",0.0007549958424816529,,,,
