osmid,y,x,highway,street_count,dc,cc,nbc,vulnerability,com,geometry
1454008413,-23.2112141,-45.8529603,,3,0.01160541586073501,0.06440983775472968,0.026110495987827564,0.9966290661633496,0.04744929668263836,POINT (-45.8529603 -23.2112141)
1454008414,-23.2096016,-45.8527484,,3,0.01160541586073501,0.07060068623795127,0.05846582305941237,0.9977498688183377,0.05297178533727346,POINT (-45.8527484 -23.2096016)
1454011088,-23.2081667,-45.8486362,,3,0.01160541586073501,0.06426347024057931,0.15477360441112425,0.9952175285911455,0.04285035299334204,POINT (-45.8486362 -23.2081667)
1454011089,-23.2099513,-45.8506892,,3,0.01160541586073501,0.06413392311649599,0.1986860503163897,0.9914543045868555,0.039946873878713866,POINT (-45.8506892 -23.2099513)
1454011096,-23.2112869,-45.8481896,,3,0.01160541586073501,0.06904923328481127,0.09633998777009979,0.9949108515967933,0.046203411397412,POINT (-45.8481896 -23.2112869)
1454012659,-23.2108463,-45.8503877,,4,0.015473887814313346,0.07113344714583966,0.10035557353933977,0.9978859403035019,0.07754015022419859,POINT (-45.8503877 -23.2108463)
1454012664,-23.2101303,-45.8528205,,4,0.015473887814313346,0.07136281337104004,0.12401252036597517,0.9956029353484813,0.0769146880621384,POINT (-45.8528205 -23.2101303)
1454012686,-23.210898,-45.8552934,,4,0.015473887814313346,0.07164404613309341,0.11215245284921042,0.9949691699781792,0.06803379364596665,POINT (-45.8552934 -23.210898)
1454012689,-23.2113075,-45.8549289,,3,0.01160541586073501,0.06691612301506884,0.035776045957867306,0.9978364795341729,0.04921467354343036,POINT (-45.8549289 -23.2113075)
1454012726,-23.2106666,-45.8528867,,4,0.015473887814313346,0.0678888967425485,0.05462266051105928,0.9964961448504618,0.07232626700128958,POINT (-45.8528867 -23.2106666)
1454012743,-23.2113665,-45.8505721,,4,0.015473887814313346,0.06770829313323073,0.0613847560348107,0.9949098186576126,0.07785547888935906,POINT (-45.8505721 -23.2113665)
1454012745,-23.2116363,-45.8493341,,3,0.01160541586073501,0.06663580936976418,0.01149774255404076,0.9990417405630742,0.05480544752652619,POINT (-45.8493341 -23.2116363)
1454012747,-23.2117717,-45.8487518,,3,0.01160541586073501,0.0655629762719769,0.025901915095173502,0.9983731331428933,0.04170696487879512,POINT (-45.8487518 -23.2117717)
1454012796,-23.2118831,-45.8507258,,4,0.015473887814313346,0.06438539688535652,0.04926113822259486,0.9953685449257322,0.06925225218974228,POINT (-45.8507258 -23.2118831)
1454012811,-23.2103089,-45.850216,,3,0.01160541586073501,0.07038591645127609,0.030251949263408854,0.9985995479279032,0.05214516799462161,POINT (-45.850216 -23.2103089)
1454012823,-23.2105823,-45.8490845,,3,0.01160541586073501,0.06934081838654524,0.029640240132542427,0.9972937059287621,0.04831017063468771,POINT (-45.8490845 -23.2105823)
1454017530,-23.2120341,-45.8535937,,3,0.01160541586073501,0.0586643941195838,0.004062529229525764,0.9997608693446458,0.03961003688081586,POINT (-45.8535937 -23.2120341)
1454017531,-23.2136079,-45.8527623,,3,0.01160541586073501,0.05932070245608072,0.02653995346311391,0.9992416189266946,0.04013876729542045,POINT (-45.8527623 -23.2136079)
1454017532,-23.2118068,-45.8530963,,3,0.01160541586073501,0.05679247436970084,0.002161074946824576,0.9998224359726012,0.04103988350579066,POINT (-45.8530963 -23.2118068)
1454017533,-23.2133955,-45.8522986,,3,0.01160541586073501,0.05844884002475929,0.026620906112655614,0.9989965733756884,0.04366869671457585,POINT (-45.8522986 -23.2133955)
1454017534,-23.2116016,-45.8526369,,3,0.01160541586073501,0.057149539438152985,0.008131840120954427,0.998397913031734,0.043646254575076274,POINT (-45.8526369 -23.2116016)
1454017536,-23.2131735,-45.8518077,,4,0.015473887814313346,0.058977053386123114,0.06900513730887657,0.9868576363502997,0.05506535630078789,POINT (-45.8518077 -23.2131735)
1454017537,-23.2129576,-45.8513332,,3,0.01160541586073501,0.059114034116319665,0.04456963937607382,0.9949446233546151,0.044873011713499174,POINT (-45.8513332 -23.2129576)
1454017538,-23.2117188,-45.8513896,,3,0.01160541586073501,0.06187321596883781,0.024682144167159865,0.9979806070259948,0.047853265599146065,POINT (-45.8513896 -23.2117188)
1454017540,-23.2127462,-45.8508729,,3,0.01160541586073501,0.06082338962547839,0.041915536772576235,0.9963838992822406,0.046757570688897486,POINT (-45.8508729 -23.2127462)
1454017543,-23.2125256,-45.8503858,,4,0.015473887814313346,0.06289768290814639,0.04507839651368768,0.9834779298495057,0.058899291241180984,POINT (-45.8503858 -23.2125256)
1454017553,-23.2129178,-45.8499691,,3,0.01160541586073501,0.059210299845949596,0.015278964808900484,0.9880794838375899,0.0262582189859981,POINT (-45.8499691 -23.2129178)
1454017557,-23.2132917,-45.8497379,,3,0.01160541586073501,0.05591903194283518,0.01148171472268454,0.9916298386638593,0.0188417919936544,POINT (-45.8497379 -23.2132917)
1454017559,-23.2137124,-45.8495151,,3,0.01160541586073501,0.05296336986532396,0.007676967597798869,0.9948057199095852,0.020526907168662203,POINT (-45.8495151 -23.2137124)
1454017561,-23.214089,-45.8493069,,3,0.01160541586073501,0.050284594268065655,0.0,1.0008909584561831,0.016929966925569744,POINT (-45.8493069 -23.214089)
1454017575,-23.2131911,-45.8484467,turning_circle,1,0.0038684719535783366,0.050284594268065655,0.0,1.0008909584561831,0.010092706046308134,POINT (-45.8484467 -23.2131911)
1454017582,-23.2159663,-45.85022,,3,0.01160541586073501,0.057239508352145356,0.06420669256796149,0.9871310215824436,0.041107518028069875,POINT (-45.85022 -23.2159663)
1454017584,-23.2165405,-45.8512413,,4,0.007736943907156673,0.05184670480501412,0.01706864788591841,0.9994622984943226,0.06221940889186345,POINT (-45.8512413 -23.2165405)
1454017585,-23.2170402,-45.8510206,,3,0.01160541586073501,0.05462877739596788,0.03305782756152623,0.9976039265200287,0.040465211873942857,POINT (-45.8510206 -23.2170402)
1454017586,-23.2175102,-45.8507534,,3,0.01160541586073501,0.05391705833869597,0.023293759231906606,0.9989247135592606,0.03910503739583169,POINT (-45.8507534 -23.2175102)
1454017587,-23.2180168,-45.8504653,,3,0.01160541586073501,0.05330725183533654,0.020235086498877747,0.9986333883548094,0.03887076245206206,POINT (-45.8504653 -23.2180168)
1454017590,-23.2146357,-45.8489594,turning_circle,1,0.0038684719535783366,0.05051914924331368,0.0,1.0005399956253782,0.011968540685611756,POINT (-45.8489594 -23.2146357)
1454017591,-23.2151793,-45.8486543,,3,0.01160541586073501,0.05322364573145427,0.007399755667939734,0.9966267845196103,0.0286995970007942,POINT (-45.8486543 -23.2151793)
1454017592,-23.2156703,-45.8483879,,3,0.01160541586073501,0.05520943034442827,0.01801757536104314,0.9981881725565146,0.0364344790822361,POINT (-45.8483879 -23.2156703)
1454017594,-23.216338,-45.8483853,,3,0.01160541586073501,0.056333659559055844,0.03341154735845713,0.9964273404316771,0.039301325477813,POINT (-45.8483853 -23.216338)
1454017595,-23.2170215,-45.8484751,,3,0.01160541586073501,0.0580886623046478,0.04623355774129029,0.994521247430312,0.042899837345597026,POINT (-45.8484751 -23.2170215)
1454017596,-23.2177004,-45.8485504,,4,0.015473887814313346,0.060577287608666985,0.17659934279810363,0.9683170211857037,0.052689592906682785,POINT (-45.8485504 -23.2177004)
1454017599,-23.2162348,-45.850754,,3,0.01160541586073501,0.054470941442014836,0.019266480209928948,0.9942369979224838,0.03358390236647386,POINT (-45.850754 -23.2162348)
1454017600,-23.2156987,-45.8496876,,3,0.01160541586073501,0.054965008938087534,0.021323713592285933,0.9951899532162597,0.031298697530805754,POINT (-45.8496876 -23.2156987)
1454017601,-23.2154306,-45.8491543,,3,0.01160541586073501,0.052771195083519455,0.007201151081037275,0.996779540189046,0.02837308466526413,POINT (-45.8491543 -23.2154306)
1454017604,-23.2152054,-45.8512914,turning_circle,1,0.0038684719535783366,0.05164156921737127,0.0,1.0002684682417662,0.012884810151209073,POINT (-45.8512914 -23.2152054)
1454017605,-23.2148857,-45.8501256,turning_circle,1,0.0038684719535783366,0.05208543413236761,0.0,1.0003324887204323,0.012483548969692875,POINT (-45.8501256 -23.2148857)
1454017606,-23.2147478,-45.8495084,turning_circle,1,0.0038684719535783366,0.05011133567391501,0.0,1.0005858242715873,0.011912112354393881,POINT (-45.8495084 -23.2147478)
1454021527,-23.2156402,-45.8495713,,3,0.01160541586073501,0.054302426688247134,0.017623866184609392,0.9985262455539926,0.03453258091522694,POINT (-45.8495713 -23.2156402)
1454021529,-23.2161387,-45.8492883,,3,0.01160541586073501,0.05464637120511311,0.010940502054998991,0.9993189028862579,0.03748463116613474,POINT (-45.8492883 -23.2161387)
1454021533,-23.2160473,-45.8503811,,3,0.01160541586073501,0.05609156449318222,0.04664820563818107,0.9939290979534677,0.03800673370906362,POINT (-45.8503811 -23.2160473)
1454021539,-23.2165566,-45.8500914,,3,0.01160541586073501,0.05591903194283518,0.03266549467402915,0.997457589504254,0.03862745824011253,POINT (-45.8500914 -23.2165566)
1454021548,-23.2175643,-45.849561,,3,0.01160541586073501,0.05524538178593756,0.017243920203105473,0.9987869735956673,0.04000430150626935,POINT (-45.849561 -23.2175643)
1454021549,-23.2180769,-45.849302,,3,0.01160541586073501,0.05749813032594924,0.03115477421502613,0.9969586793663422,0.04298332302406484,POINT (-45.849302 -23.2180769)
1454021550,-23.217082,-45.8498884,,3,0.01160541586073501,0.05503632260521447,0.009543903219062136,0.9993311726086127,0.038879175731793045,POINT (-45.8498884 -23.217082)
1454021551,-23.2171159,-45.8499569,,3,0.01160541586073501,0.05414070918694199,0.006432085287408307,0.9997159718293945,0.03888263669626218,POINT (-45.8499569 -23.2171159)
1454021553,-23.2176163,-45.849665,,3,0.01160541586073501,0.05368958419740836,0.015273955005437502,0.9992594875141249,0.03903532368360179,POINT (-45.849665 -23.2176163)
1454021561,-23.2165992,-45.8501732,,3,0.01160541586073501,0.0557292476215928,0.02315255746031545,0.9983481551164269,0.03906490358930083,POINT (-45.8501732 -23.2165992)
1454021562,-23.2168068,-45.8493325,,3,0.01160541586073501,0.05459947954259666,0.008340291761002075,0.9993602994702903,0.03904433681923066,POINT (-45.8493325 -23.2168068)
1454021563,-23.2172949,-45.8490372,,3,0.01160541586073501,0.055637878213534664,0.009386664115215614,0.9991532485515722,0.03999540437058725,POINT (-45.8490372 -23.2172949)
1454021572,-23.2162609,-45.8495231,,3,0.01160541586073501,0.05518548870074031,0.015335539734843853,0.999044274144654,0.03855847177985446,POINT (-45.8495231 -23.2162609)
1454021582,-23.2167481,-45.8492139,,3,0.01160541586073501,0.05536555881831941,0.014199049362826469,0.9992340807199807,0.038904256049985576,POINT (-45.8492139 -23.2167481)
1454021589,-23.2185536,-45.8502746,,3,0.005802707930367505,0.05195783890738273,0.007698181974530315,0.9994123025624939,0.03882520344022359,POINT (-45.8502746 -23.2185536)
1454021591,-23.2173348,-45.8477721,,3,0.01160541586073501,0.06067838214037771,0.1529526359148002,0.9734700685882228,0.033317323222050464,POINT (-45.8477721 -23.2173348)
1454021600,-23.2110361,-45.8481239,,3,0.01160541586073501,0.06807046640487144,0.09790562117120523,0.9946809659901862,0.041736471764960155,POINT (-45.8481239 -23.2110361)
1454021601,-23.2189427,-45.8482063,turning_circle,1,0.0038684719535783366,0.05718806288907186,0.0,0.999972447733099,0.012993310861090727,POINT (-45.8482063 -23.2189427)
1454021602,-23.2181361,-45.8503974,,3,0.007736943907156673,0.05072050097405626,0.013418083273049193,0.9989281087316227,0.038796003124959365,POINT (-45.8503974 -23.2181361)
1454021608,-23.2185482,-45.8505594,,3,0.005802707930367505,0.05195783890738273,0.05016979078374849,0.9979093253026927,0.038842958535012406,POINT (-45.8505594 -23.2185482)
1454021610,-23.2184971,-45.8509403,,3,0.007736943907156673,0.05413495137462816,0.09249936507270504,0.9806490597581475,0.04049667724312933,POINT (-45.8509403 -23.2184971)
1454021634,-23.2192015,-45.8507253,,3,0.007736943907156673,0.05856989388742707,0.07643617468778212,0.9890577312806946,0.03981481347912024,POINT (-45.8507253 -23.2192015)
1454021651,-23.2164465,-45.8512923,,4,0.007736943907156673,0.05158923155727462,0.020902774638670307,0.9981386420212116,0.06179321915133156,POINT (-45.8512923 -23.2164465)
1454021656,-23.2162393,-45.8516256,,3,0.005802707930367505,0.051510923676950884,0.022342449422906228,0.9956541856949046,0.04079171562069475,POINT (-45.8516256 -23.2162393)
1454021673,-23.2165742,-45.8552113,,3,0.005802707930367505,0.05054925002737127,0.06390100771491748,0.9935701254588117,0.0452810302395569,POINT (-45.8552113 -23.2165742)
1454034399,-23.2229597,-45.8475276,,3,0.009671179883945842,0.04872041996321101,0.033070062325381476,0.9984843883080604,0.0388437563245231,POINT (-45.8475276 -23.2229597)
1454036969,-23.2206477,-45.8550799,,4,0.009671179883945842,0.04779633312447217,0.037410222961930036,0.9978661714886297,0.05456754790843646,POINT (-45.8550799 -23.2206477)
1454044923,-23.2102514,-45.8572045,,3,0.005802707930367505,0.04402239451488616,0.09469139885353575,0.9686055891917907,0.03900036453263953,POINT (-45.8572045 -23.2102514)
1454044940,-23.210246,-45.8569939,,3,0.005802707930367505,0.06130687074257843,0.08782492695365786,0.990483757343969,0.041031350768427795,POINT (-45.8569939 -23.210246)
1454044963,-23.2153668,-45.8561979,,3,0.007736943907156673,0.06223633057533055,0.06986834060420899,0.9963336270475853,0.048502427024063904,POINT (-45.8561979 -23.2153668)
1454044968,-23.2143757,-45.8567663,,3,0.005802707930367505,0.0585901182982998,0.0029068874937256926,0.9991076212166202,0.04890641737158344,POINT (-45.8567663 -23.2143757)
1454044977,-23.2136871,-45.8565488,,4,0.013539651837524178,0.06238124359995449,0.010148658242759628,0.9991644499833635,0.07271587936244985,POINT (-45.8565488 -23.2136871)
1454044978,-23.2107636,-45.8564079,,4,0.015473887814313346,0.061895786451316714,0.064787201565892,0.9944517674779879,0.06355364317714758,POINT (-45.8564079 -23.2107636)
1454044981,-23.2136478,-45.8571112,,3,0.007736943907156673,0.060577287608666985,0.00768852548072542,0.9992587855160548,0.05426577639972437,POINT (-45.8571112 -23.2136478)
1454044982,-23.2137576,-45.8547733,,3,0.01160541586073501,0.06100562653111561,0.0,0.9999349295023008,0.026613482749100956,POINT (-45.8547733 -23.2137576)
1454044989,-23.2122034,-45.8570548,,3,0.007736943907156673,0.06071456915262747,0.0064658751578266045,0.9992406089284251,0.051947656745084926,POINT (-45.8570548 -23.2122034)
1454044991,-23.2122635,-45.8555472,,3,0.01160541586073501,0.06624556842473044,0.05318636627970105,0.9925416042768435,0.04860780871457043,POINT (-45.8555472 -23.2122635)
1454045008,-23.2122748,-45.8553104,,3,0.01160541586073501,0.06338325834586336,0.004825414016408573,0.9991732971736885,0.03777209788348448,POINT (-45.8553104 -23.2122748)
1454045031,-23.2112148,-45.85539,,3,0.01160541586073501,0.06846414899470459,0.053233643736058135,0.9923893962482921,0.049492931979253044,POINT (-45.85539 -23.2112148)
1454047338,-23.2117146,-45.8445979,,3,0.007736943907156673,0.060642238238697715,0.3084394164305099,0.8307063097034728,0.03691201530829791,POINT (-45.8445979 -23.2117146)
1454047376,-23.2126211,-45.8433694,,3,0.005802707930367505,0.04920074886677253,0.1582549892792347,0.9964836804187699,0.03684998415569271,POINT (-45.8433694 -23.2126211)
1454047425,-23.2124044,-45.8438039,,3,0.007736943907156673,0.04538435697000969,0.18908281228914578,0.9527723683939965,0.036806122599639376,POINT (-45.8438039 -23.2124044)
1454052675,-23.2127277,-45.8435389,,3,0.005802707930367505,0.05500658610067308,0.15797385032911998,0.9908806086270371,0.03907556707984918,POINT (-45.8435389 -23.2127277)
1454052681,-23.2129258,-45.8435948,,3,0.007736943907156673,0.0542619068090426,0.15984634283743643,0.9900786089385327,0.04045136087094294,POINT (-45.8435948 -23.2129258)
1454052692,-23.212761,-45.8434583,,3,0.005802707930367505,0.05391705833869597,0.11387825023401471,0.999646494866099,0.03922381372173536,POINT (-45.8434583 -23.212761)
1454052710,-23.2139327,-45.8441808,,3,0.007736943907156673,0.04748866011527462,0.01451646242591321,0.9987527814068594,0.04061757891362959,POINT (-45.8441808 -23.2139327)
1454052711,-23.214108,-45.8442696,,3,0.005802707930367505,0.0453722210335706,0.007332853522858462,0.9999330963437348,0.03925716648623687,POINT (-45.8442696 -23.214108)
1454052712,-23.2141586,-45.8442871,,3,0.005802707930367505,0.04340674919208908,0.007336602042193325,1.0003544210871718,0.039107967242843315,POINT (-45.8442871 -23.2141586)
1454052716,-23.214463,-45.844248,,3,0.007736943907156673,0.042023524129086824,0.001961189615816038,1.0004359413843869,0.03972552384230671,POINT (-45.844248 -23.214463)
1454052731,-23.214113,-45.8442183,,3,0.005802707930367505,0.04041531939465095,0.0038761653432608394,1.0003992537959492,0.039430619259886925,POINT (-45.8442183 -23.214113)
1454052732,-23.2141227,-45.8442099,,3,0.005802707930367505,0.042113919729927084,0.0038724168239259783,1.0005793078612124,0.040172291800803596,POINT (-45.8442099 -23.2141227)
1454052733,-23.2141769,-45.8442263,,3,0.005802707930367505,0.040166570486516895,0.004205624492611134,1.0006454339422564,0.040150749119156406,POINT (-45.8442263 -23.2141769)
1454052750,-23.2142172,-45.8440351,,3,0.007736943907156673,0.04393500326045474,0.007988933656919802,1.0001399328628326,0.04355556515982131,POINT (-45.8440351 -23.2142172)
1454052757,-23.2141809,-45.8442382,,3,0.005802707930367505,0.04184389213116553,0.004201875973276269,1.000727657218306,0.03925987733484625,POINT (-45.8442382 -23.2141809)
1454052767,-23.215828,-45.8437834,,3,0.007736943907156673,0.0405214892354425,0.015130898295173407,1.00053341842594,0.0396145958927714,POINT (-45.8437834 -23.215828)
1454052772,-23.2160525,-45.8437499,,3,0.005802707930367505,0.03897335179355552,0.009556850044232528,1.00090149855614,0.03855325821467048,POINT (-45.8437499 -23.2160525)
1454052778,-23.2161252,-45.8437246,,3,0.005802707930367505,0.037514256597805926,0.00956059856356739,1.0010868584758377,0.03645471182508131,POINT (-45.8437246 -23.2161252)
1454052784,-23.21634,-45.84366,,3,0.007736943907156673,0.03618103260897212,0.0038422323182342975,0.9990195907446419,0.030642685899129694,POINT (-45.84366 -23.21634)
1454052794,-23.2160183,-45.8436683,,3,0.005802707930367505,0.03893162124478995,0.0020223261811584425,1.000997361534292,0.03909807614418605,POINT (-45.8436683 -23.2160183)
1454052801,-23.2160971,-45.8436301,,3,0.005802707930367505,0.03492972948436345,0.00957559264090684,1.000359026260187,0.03936622306847002,POINT (-45.8436301 -23.2160971)
1454052817,-23.2161129,-45.8436404,,3,0.005802707930367505,0.03619132227341832,0.00957184412157198,1.0007827347024978,0.03659261673916463,POINT (-45.8436404 -23.2161129)
1454052828,-23.216044,-45.8434693,,3,0.007736943907156673,0.042190712621270506,0.015145892372512857,0.9994633962471063,0.0423292068414132,POINT (-45.8434693 -23.216044)
1454052866,-23.2153889,-45.8409662,,3,0.007736943907156673,0.04803538244556276,0.05752654487191845,0.9950796866255806,0.04564075449683969,POINT (-45.8409662 -23.2153889)
1454060955,-23.2133262,-45.841706,,3,0.007736943907156673,0.04339934758083627,0.060808480650143194,0.999612442279367,0.03515656858737507,POINT (-45.841706 -23.2133262)
1454060964,-23.2151818,-45.8407967,,4,0.009671179883945842,0.04073225156242528,0.05166386063219313,0.9953157550963724,0.04612880816504942,POINT (-45.8407967 -23.2151818)
1454060966,-23.2155301,-45.8407074,,3,0.005802707930367505,0.04243692770117788,0.049733373174738825,0.9987618110542216,0.04328341871560884,POINT (-45.8407074 -23.2155301)
1454060972,-23.2158608,-45.8406355,,4,0.01160541586073501,0.04243692770117788,0.03558844256518675,0.999623052447938,0.05341288028536171,POINT (-45.8406355 -23.2158608)
1454061025,-23.2151731,-45.8409228,,3,0.005802707930367505,0.04748866011527462,0.005416610438876644,0.997808495115017,0.043165402978501057,POINT (-45.8409228 -23.2151731)
1454061043,-23.2155342,-45.8408437,,3,0.007736943907156673,0.046061980614933364,0.05165261507418855,0.9983844796241786,0.04064033378517902,POINT (-45.8408437 -23.2155342)
1454061047,-23.2155607,-45.8407947,,3,0.005802707930367505,0.044030010187321916,0.030447241196870086,1.0004375953088611,0.04400497287946974,POINT (-45.8407947 -23.2155607)
1454061059,-23.2173386,-45.8394695,,3,0.005802707930367505,0.04083026772885447,0.030198071761654146,0.9991003165535336,0.04208527537346615,POINT (-45.8394695 -23.2173386)
1454061077,-23.2150077,-45.8396493,,1,0.0038684719535783366,0.039129137349191226,0.0,1.0007337249246078,0.01641071025002493,POINT (-45.8396493 -23.2150077)
1454061088,-23.2159366,-45.840835,,3,0.01160541586073501,0.044182878897285706,0.02150900394344234,0.9976839925844362,0.03594520998736538,POINT (-45.840835 -23.2159366)
1454061106,-23.2169198,-45.8403945,turning_circle,1,0.0038684719535783366,0.042302912638213966,0.0,1.0009432658259816,0.013481397858169871,POINT (-45.8403945 -23.2169198)
1454061109,-23.2171993,-45.8409181,turning_circle,1,0.0038684719535783366,0.04367864662567605,0.0,1.0009510467556297,0.012961173529912608,POINT (-45.8409181 -23.2171993)
1454061111,-23.216665,-45.8414412,,3,0.01160541586073501,0.045685778834646265,0.0038422323182342975,0.9977323213407747,0.03405243475765852,POINT (-45.8414412 -23.216665)
1454061125,-23.2164974,-45.841635,,3,0.01160541586073501,0.04578851738559222,0.00048155978388536526,1.0003044318266618,0.044851507561653806,POINT (-45.841635 -23.2164974)
1454061142,-23.2136448,-45.8440208,,3,0.01160541586073501,0.04980246040266399,0.053164214421018575,0.9977606275775964,0.04681516588924583,POINT (-45.8440208 -23.2136448)
1454061151,-23.2131636,-45.8437309,,3,0.01160541586073501,0.052138783957352115,0.15753750482844986,0.9904643173167182,0.04629342439564669,POINT (-45.8437309 -23.2131636)
1454061177,-23.2154606,-45.8414461,,4,0.015473887814313346,0.050136013766928854,0.10604814669634151,0.994873352000248,0.06138678560548563,POINT (-45.8414461 -23.2154606)
1454061179,-23.2164272,-45.8414689,,3,0.01160541586073501,0.047755975961687645,0.008516885830097121,0.9999501335211542,0.044353472322457475,POINT (-45.8414689 -23.2164272)
1454061211,-23.2147707,-45.8441401,,3,0.01160541586073501,0.042208204624844835,0.022714242160061078,0.9996881872722388,0.042357886484777146,POINT (-45.8441401 -23.2147707)
1454061244,-23.2175782,-45.8421511,turning_circle,1,0.0038684719535783366,0.04214879090632017,0.0,1.000895985753091,0.01744714418989455,POINT (-45.8421511 -23.2175782)
1454061261,-23.2156652,-45.842574,,4,0.015473887814313346,0.04592898563345923,0.06711129461005763,0.9924954549200594,0.05555197455590755,POINT (-45.842574 -23.2156652)
1454061284,-23.2173881,-45.8415126,turning_circle,1,0.0038684719535783366,0.04390090105870019,0.0,1.0007390710129878,0.01848631176594474,POINT (-45.8415126 -23.2173881)
1454061305,-23.2178307,-45.8426844,turning_circle,1,0.0038684719535783366,0.03491056496643774,0.0,1.0015423413772175,0.012348204858390405,POINT (-45.8426844 -23.2178307)
1454067830,-23.2146425,-45.8408859,,3,0.007736943907156673,0.03917732223317391,0.04775988484548603,0.997192924282048,0.035973999906473576,POINT (-45.8408859 -23.2146425)
1454067832,-23.2144831,-45.8399018,turning_circle,1,0.0038684719535783366,0.03769203611815095,0.0,1.0008317584748068,0.01363605180991413,POINT (-45.8399018 -23.2144831)
1454067838,-23.2139775,-45.8412058,,4,0.01160541586073501,0.047373750374651344,0.06378105648268934,0.9960746497815599,0.04492598301609217,POINT (-45.8412058 -23.2139775)
1454067843,-23.214043,-45.8400556,turning_circle,1,0.0038684719535783366,0.045219059054422014,0.0,1.0007081085793161,0.01621454718325033,POINT (-45.8400556 -23.214043)
1454067867,-23.2134736,-45.8402262,turning_circle,1,0.0038684719535783366,0.04158749573330299,0.0,1.000936253188274,0.012422142732958174,POINT (-45.8402262 -23.2134736)
1454067877,-23.2128593,-45.8405741,,1,0.0038684719535783366,0.03997729896926323,0.0,1.0006450439192096,0.012315518226434872,POINT (-45.8405741 -23.2128593)
1454067932,-23.210621,-45.8425219,,3,0.01160541586073501,0.04352924130114834,0.0637735594440196,0.9549359158890821,0.0317282816603095,POINT (-45.8425219 -23.210621)
1454067970,-23.2132189,-45.837389,,3,0.01160541586073501,0.03860389411312215,0.01530145592490966,0.990175095096269,0.02551748069327229,POINT (-45.837389 -23.2132189)
1454067981,-23.2157407,-45.8355624,,3,0.01160541586073501,0.03717182326388408,0.007676967597798869,0.9957111502728827,0.020539720329181266,POINT (-45.8355624 -23.2157407)
1454139110,-23.2199371,-45.850275,,3,0.01160541586073501,0.0595357833655706,0.14465107442094646,0.9312318370092706,0.04294168099852085,POINT (-45.850275 -23.2199371)
1454185783,-23.2106983,-45.8478145,,3,0.007736943907156673,0.06217551579035406,0.00485639141570047,0.9989899999975613,0.04369757803065863,POINT (-45.8478145 -23.2106983)
1454203444,-23.215559,-45.8420206,,4,0.015473887814313346,0.04797200525639701,0.0732641142463016,0.9943903044183336,0.06382694371690005,POINT (-45.8420206 -23.215559)
1454203501,-23.2158977,-45.843138,,4,0.015473887814313346,0.04401478147649189,0.048658993983090926,0.9938337340701803,0.05082937839986201,POINT (-45.843138 -23.2158977)
1454248242,-23.2055891,-45.8563362,,4,0.015473887814313346,0.05894290733853968,0.051806701867051955,0.9971849479516324,0.06865954316212017,POINT (-45.8563362 -23.2055891)
1454889053,-23.1974399,-45.8611533,turning_circle,1,0.0038684719535783366,0.03886622491987697,0.0,1.0010519859348908,0.012160199529527044,POINT (-45.8611533 -23.1974399)
1454899412,-23.1954324,-45.8644229,,3,0.009671179883945842,0.03753085215480562,0.00384389237679688,1.00096094539259,0.040364120572148394,POINT (-45.8644229 -23.1954324)
1454899416,-23.1953022,-45.8642615,,3,0.007736943907156673,0.03753638727052788,0.006088969856906601,1.000541013221791,0.03974820039366183,POINT (-45.8642615 -23.1953022)
1455087455,-23.201609,-45.8625557,,3,0.005802707930367505,0.04082044488978578,0.04259346805847187,0.9953690480430367,0.048529713092488526,POINT (-45.8625557 -23.201609)
1455087457,-23.2005619,-45.8636349,,3,0.005802707930367505,0.0019342359767891683,0.0019192418994497173,0.9992111406661031,0.043891846801253284,POINT (-45.8636349 -23.2005619)
1455133624,-23.2057939,-45.860633,,3,0.005802707930367505,0.04601201733486655,0.09468765033420089,0.9772211686792797,0.032290393209662496,POINT (-45.860633 -23.2057939)
2024367581,-23.2010985,-45.8597549,,4,0.015473887814313346,0.05189956645346948,0.07848859735948743,0.9939549552956859,0.05843860693704494,POINT (-45.8597549 -23.2010985)
2024367591,-23.2042631,-45.8575499,,4,0.015473887814313346,0.052493652446697806,0.01973380821053029,0.9983221316493993,0.06879169626242712,POINT (-45.8575499 -23.2042631)
2024367592,-23.2045128,-45.8580922,,4,0.015473887814313346,0.054876126323375234,0.03189816303965501,0.9980258080230481,0.06633132292538904,POINT (-45.8580922 -23.2045128)
2024367597,-23.2057838,-45.8580931,,4,0.015473887814313346,0.059745416405590224,0.10796051050442701,0.995908284146315,0.06177506512146013,POINT (-45.8580931 -23.2057838)
2061113646,-23.2015928,-45.8555553,,4,0.015473887814313346,0.044931675150112864,0.01006969466366422,0.9965562258211151,0.05760140568009149,POINT (-45.8555553 -23.2015928)
2061113647,-23.2019377,-45.855893,,4,0.015473887814313346,0.046567646855331504,0.010326547179041703,0.9993975041853232,0.06251971428506946,POINT (-45.855893 -23.2019377)
2061113648,-23.2055854,-45.8548991,,4,0.015473887814313346,0.05771980358040919,0.06085119997852631,0.9972304882949087,0.07460319630618648,POINT (-45.8548991 -23.2055854)
2061113649,-23.2061036,-45.8546189,,4,0.015473887814313346,0.05466984725331636,0.012735353143851939,0.9989469439971227,0.06521699643372683,POINT (-45.8546189 -23.2061036)
2061113650,-23.2061022,-45.8560564,,4,0.015473887814313346,0.06065669063103297,0.08635672245770559,0.9958361219977813,0.07536735866692273,POINT (-45.8560564 -23.2061022)
