u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,bridge,tunnel,width,access,junction,est_width
1953466362,1953466364,0,782703170,True,2,Rua Haddock Lobo,residential,40,False,25.698999999999998,"LINESTRING (-46.6609831 -23.5572404, -46.6611003 -23.5573527, -46.6611574 -23.5574074)",,,,,,,
1953466363,1953466357,0,230628516,False,4,Rua Augusta,secondary,50,True,18.924,"LINESTRING (-46.6602466 -23.5581761, -46.6601968 -23.5581242, -46.660124 -23.5580483)",,,,,,,
1953466363,60624611,0,230628532,False,3,Rua Augusta,secondary,50,False,133.909,"LINESTRING (-46.6602466 -23.5581761, -46.6603722 -23.5582927, -46.660513 -23.5584234, -46.6605939 -23.5584985, -46.6606213 -23.5585246, -46.6607383 -23.5586333, -46.6610999 -23.5589697, -46.6611701 -23.5590326)",,,,,,,
1953466363,60609673,0,230628541,True,4,Avenida Paulista,primary,50,False,135.528,"LINESTRING (-46.6602466 -23.5581761, -46.6598461 -23.5585314, -46.6595809 -23.5587666, -46.6592911 -23.5590237)",,,,,,,
1953466364,1953466363,0,"[578287066, 196799733]",True,"['4', '2']",Avenida Paulista,primary,50,False,126.217,"LINESTRING (-46.6611574 -23.5574074, -46.6609501 -23.5575778, -46.6605837 -23.5578771, -46.6602466 -23.5581761)",,,,,,,
1953466364,2006973645,0,799528125,True,2,Rua Haddock Lobo,residential,40,False,130.374,"LINESTRING (-46.6611574 -23.5574074, -46.6612726 -23.5575178, -46.6619773 -23.5581972, -46.6620391 -23.5582568)",,,,,,,
1953466365,165459105,0,230628517,True,4,Avenida Paulista,primary,50,False,140.946,"LINESTRING (-46.657927 -23.5600082, -46.6583412 -23.5596373, -46.6585191 -23.5594787, -46.6589174 -23.5591236)",,,,,,,
1953466365,165460240,0,230628518,True,3,Alameda Ministro Rocha Azevedo,residential,40,False,250.106,"LINESTRING (-46.657927 -23.5600082, -46.6578045 -23.5598862, -46.6575294 -23.5596122, -46.6568138 -23.5588719, -46.6564497 -23.5584954, -46.6562914 -23.5583316)",,,,,,,
1953466367,1953466365,0,230628528,True,3,Alameda Ministro Rocha Azevedo,residential,40,False,17.634,"LINESTRING (-46.6580486 -23.560121, -46.657986 -23.5600635, -46.657927 -23.5600082)",,,,,,,
1953466367,1953466354,0,230628537,True,4,Avenida Paulista,primary,50,False,129.994,"LINESTRING (-46.6580486 -23.560121, -46.6579026 -23.5602514, -46.6573153 -23.560776, -46.6571368 -23.5609384)",,,,,,,
1953466370,1990934598,0,230628531,True,4,Avenida Paulista,primary,50,False,200.325,"LINESTRING (-46.6523365 -23.5649907, -46.6520661 -23.5652089, -46.6513836 -23.5657771, -46.6513595 -23.5657972, -46.6508779 -23.5661982)",,,,,,,
1953466370,1953466360,0,230628535,True,2,Alameda Campinas,residential,40,False,20.262,"LINESTRING (-46.6523365 -23.5649907, -46.6522717 -23.564924, -46.6522037 -23.5648551)",,,,,,,
1953466373,303863453,0,230628521,True,4,Avenida Paulista,primary,50,False,115.656,"LINESTRING (-46.6465297 -23.5696202, -46.6462552 -23.569836, -46.6459275 -23.5700955, -46.6456683 -23.5702973)",,,,,,,
1953466373,303863647,0,230628525,True,2,Rua Teixeira da Silva,residential,40,False,18.25,"LINESTRING (-46.6465297 -23.5696202, -46.6464674 -23.569554, -46.6464138 -23.5694951)",,,,,,,
1953466375,1953466365,0,230628517,True,4,Avenida Paulista,primary,50,False,129.52,"LINESTRING (-46.6570167 -23.5608209, -46.6571958 -23.5606585, -46.6575709 -23.5603241, -46.6577797 -23.5601379, -46.657927 -23.5600082)",,,,,,,
1953466375,1953466354,0,230628523,True,,Rua Peixoto Gomide,residential,40,False,17.906,"LINESTRING (-46.6570167 -23.5608209, -46.6570743 -23.5608786, -46.6571368 -23.5609384)",,,,,,,
1953466378,1953466358,0,27667660,True,3,Rua Maria Figueiredo,residential,40,False,18.922,"LINESTRING (-46.6472956 -23.5688325, -46.647355 -23.5688989, -46.6474133 -23.5689641)",,,,,,,
1953466378,1953466359,0,"[230628539, 944328835]",True,4,Avenida Paulista,primary,50,False,218.62199999999999,"LINESTRING (-46.6472956 -23.5688325, -46.6473926 -23.5687597, -46.6476548 -23.5685629, -46.6483472 -23.5680425, -46.6487679 -23.567718, -46.6487839 -23.5677057, -46.6489481 -23.567579)",,,,,,,
1954046171,4231981402,0,79159684,False,,Rua Goiás,residential,,True,22.534,"LINESTRING (-46.661906 -23.5496128, -46.6620878 -23.5494975)",,,,,,,
1954046171,444959936,0,358278702,False,,Rua Goiás,residential,,False,91.824,"LINESTRING (-46.661906 -23.5496128, -46.6611407 -23.5500484)",,,,,,,
1954046206,1954046216,0,856727653,False,,Rua Itaquera,residential,,False,36.302,"LINESTRING (-46.662228 -23.5500415, -46.6620922 -23.5497397)",,,,,,,
1954046206,4503509300,0,453637962,False,,Rua Itaquera,residential,,True,41.221000000000004,"LINESTRING (-46.662228 -23.5500415, -46.6621388 -23.550012, -46.6620757 -23.5500021, -46.6620181 -23.549996, -46.6619396 -23.5500003, -46.6618323 -23.5500175)",,,,,,,
1954046206,444959947,0,856727653,False,,Rua Itaquera,residential,,True,23.651,"LINESTRING (-46.662228 -23.5500415, -46.6622856 -23.5501036, -46.6623786 -23.5502033)",,,,,,,
1954046216,1954046206,0,856727653,False,,Rua Itaquera,residential,,True,36.302,"LINESTRING (-46.6620922 -23.5497397, -46.662228 -23.5500415)",,,,,,,
1954046216,1954046171,0,184855993,True,,Rua Itaquera,residential,40,False,26.708,"LINESTRING (-46.6620922 -23.5497397, -46.6620647 -23.5496732, -46.6620384 -23.549637, -46.6620109 -23.5496229, -46.661906 -23.5496128)",,,,,,,
1954046216,4503509300,0,423640299,False,,Rua Itápolis,residential,40,False,40.726,"LINESTRING (-46.6620922 -23.5497397, -46.6620163 -23.5498309, -46.6619546 -23.5498947, -46.6618323 -23.5500175)",,,,,,,
1954972577,60685783,0,"[255838496, 454570247]",True,3,Rua da Consolação,primary,40,False,101.90199999999999,"LINESTRING (-46.6469321 -23.5473367, -46.6468234 -23.5473196, -46.646601 -23.5472954, -46.6465672 -23.5472921, -46.6463868 -23.5472844, -46.6462045 -23.5472948, -46.646135 -23.547302, -46.646067 -23.5473082, -46.64594 -23.5473332)",,,,,,,
1954972577,2390822412,0,"[78407458, 972584167]",True,2,Rua Rego Freitas,tertiary,40,False,26.238999999999997,"LINESTRING (-46.6469321 -23.5473367, -46.646849 -23.5472485, -46.6467565 -23.5471644)",,,,,,,
1954972582,2140878099,0,230628800,True,3,Rua Amaral Gurgel,secondary,50,False,89.422,"LINESTRING (-46.6479441 -23.5454018, -46.6479467 -23.5454704, -46.6479675 -23.5460561, -46.6479713 -23.5462056)",,,,,,,
1954972582,298937175,0,"[409861328, 230628803]",True,"['3', '2']",Rua Major Sertório,tertiary,40,False,21.149,"LINESTRING (-46.6479441 -23.5454018, -46.6478411 -23.5454036, -46.6477367 -23.5454068)",,,,,,,
1954972591,60686002,0,935568388,False,4,Rua Martins Fontes,secondary,40,True,30.494,"LINESTRING (-46.6453838 -23.5497309, -46.6451005 -23.5496428)",,,,,,,
1954972591,1464773891,0,38630156,True,,Rua Avanhandava,residential,,False,168.628,"LINESTRING (-46.6453838 -23.5497309, -46.6452694 -23.5498615, -46.645217 -23.5499182, -46.6451656 -23.5499807, -46.6451332 -23.550042, -46.6451093 -23.5501428, -46.6451111 -23.5502232, -46.645123 -23.5502766, -46.6451602 -23.5503512, -46.6451994 -23.5504063, -46.6452401 -23.5504496, -46.6452939 -23.5504854, -46.6453529 -23.5505146, -46.645503 -23.5505629, -46.6458412 -23.5506737, -46.6459306 -23.5507052)",,,,,,,
1954972591,60686006,0,"[935568387, 251629004]",False,"['3', '2']",Rua Martins Fontes,secondary,40,False,84.18599999999999,"LINESTRING (-46.6453838 -23.5497309, -46.6457868 -23.5498553, -46.6460658 -23.549939, -46.646167 -23.5499711)",,,,,,,
1954972601,148564774,0,424389513,True,,Rua Doutor Cesário Mota Júnior,residential,,False,80.458,"LINESTRING (-46.6489282 -23.5453795, -46.6489289 -23.54531, -46.6489208 -23.5447556, -46.6489182 -23.544656)",,,,,,,
1954972601,1954972582,0,424389521,True,2,Rua Major Sertório,tertiary,40,False,100.348,"LINESTRING (-46.6489282 -23.5453795, -46.6488711 -23.5453813, -46.6480142 -23.5454, -46.6479441 -23.5454018)",,,,,,,
1954972633,445798594,0,424389522,True,2,Rua Maria Borba,residential,,False,104.58399999999999,"LINESTRING (-46.6479636 -23.5471747, -46.6480464 -23.5471719, -46.6489072 -23.5471532, -46.648928 -23.5471527, -46.6489892 -23.5471499)",,,,,,,
1954972633,2390822317,0,542137841,True,2,Rua Amaral Gurgel,secondary,40,False,50.075,"LINESTRING (-46.6479636 -23.5471747, -46.6479778 -23.547206, -46.6479978 -23.547233, -46.6480146 -23.5472535, -46.6480373 -23.5472719, -46.6483128 -23.5474849)",,,,,,,
1955005707,4505383253,0,"[230624850, 453860210]",True,1,,trunk_link,,False,206.55199999999996,"LINESTRING (-46.6478622 -23.5401701, -46.6478708 -23.540074, -46.6478835 -23.5399892, -46.6479009 -23.5399096, -46.6479814 -23.5396932, -46.6482412 -23.5391159, -46.6484112 -23.5387348, -46.6484431 -23.5386638, -46.6484686 -23.5386063, -46.6484836 -23.5385593, -46.648488 -23.5385178, -46.6484803 -23.5384784, -46.6484662 -23.538448, -46.6484501 -23.5384255)",,viaduct,,,,,
1955005707,1955005759,0,679365054,True,2,Elevado Presidente João Goulart,trunk,50,False,482.15799999999996,"LINESTRING (-46.6478622 -23.5401701, -46.6480469 -23.5397784, -46.6484877 -23.5387581, -46.6485889 -23.538535, -46.6487076 -23.5382719, -46.6489188 -23.5378099, -46.6489732 -23.5376805, -46.6490395 -23.5375606, -46.6490928 -23.5374776, -46.6491475 -23.5374072, -46.6492045 -23.5373417, -46.6492729 -23.5372824, -46.6493591 -23.5372188, -46.6494523 -23.5371616, -46.6496687 -23.537037, -46.6501426 -23.5367718, -46.650333 -23.5366529)",,viaduct,,,,,
1955005723,409011547,0,398378585,True,3,Rua das Palmeiras,secondary,,False,199.29299999999998,"LINESTRING (-46.65231 -23.536506, -46.6514739 -23.5371458, -46.6509087 -23.5375783, -46.650809 -23.5376543)",,,,,,,
1955005725,2283841571,0,935896353,True,2,Avenida São João,primary,50,False,209.51999999999998,"LINESTRING (-46.6516499 -23.5360729, -46.651525 -23.5361427, -46.6512069 -23.5363204, -46.6507989 -23.5365484, -46.6505699 -23.5366763, -46.6499936 -23.5369983, -46.6498949 -23.5370535)",,,,,,,
1955005725,1955005723,0,935896354,True,,Alameda Nothmann,residential,,False,82.751,"LINESTRING (-46.6516499 -23.5360729, -46.6517451 -23.5361354, -46.6522497 -23.5364665, -46.65231 -23.536506)",,,,,,,
1955005806,457046781,0,255838493,True,3,Largo do Arouche,secondary,50,False,14.966000000000001,"LINESTRING (-46.6473883 -23.5413676, -46.6472827 -23.5413098, -46.6472617 -23.5412995)",,,,,,,
1955027468,461875242,0,8579021,True,4,Avenida Cruzeiro do Sul,primary,50,False,69.285,"LINESTRING (-46.6254351 -23.5319336, -46.6254475 -23.5318896, -46.6254663 -23.5318174, -46.6254804 -23.5317368, -46.6254844 -23.5316643, -46.6254844 -23.5313151)",,,,,,,
1955031871,452091618,0,289934629,True,3,Rua Vidal de Negreiros,secondary,,False,100.78200000000001,"LINESTRING (-46.6229697 -23.5289151, -46.623072 -23.5289619, -46.62375 -23.5292718, -46.6238135 -23.5293008, -46.6238544 -23.5293195)",,,,,,,
1955039938,4230265779,0,379089474,True,3,Avenida do Estado,trunk,50,False,56.322,"LINESTRING (-46.6287302 -23.5259131, -46.6289002 -23.5255555, -46.6289113 -23.5255283, -46.6289448 -23.5254465)",BR-050,,,,,,
1955039938,1955039998,0,"[453398864, 453398865, 22909403]",True,1,,trunk_link,,False,111.759,"LINESTRING (-46.6287302 -23.5259131, -46.6287655 -23.5258993, -46.6288533 -23.5257638, -46.6288925 -23.5257326, -46.6289219 -23.5257184, -46.6289641 -23.5257103, -46.6290002 -23.5257124, -46.6290258 -23.5257172, -46.629051 -23.5257258, -46.629078 -23.52574, -46.6291041 -23.5257586, -46.6291174 -23.5257726, -46.629137 -23.5257992, -46.6291517 -23.5258397, -46.629156 -23.5258658, -46.6291554 -23.5258921, -46.6291473 -23.5259261, -46.6290245 -23.5262114, -46.6290302 -23.5262777)",,yes,,,,,
1955039998,5935030508,0,279006651,True,3,Avenida do Estado,trunk,50,False,95.89500000000001,"LINESTRING (-46.6290302 -23.5262777, -46.6289534 -23.5263859, -46.6286096 -23.527048)",BR-050,,,,,,
1955096666,1698661788,0,157618036,True,1,Praça Íris Meimberg,primary_link,,False,62.09700000000001,"LINESTRING (-46.6600462 -23.5226291, -46.6599836 -23.5226613, -46.6599115 -23.5226908, -46.6598354 -23.5227379, -46.6597907 -23.5227911, -46.6597876 -23.5227988, -46.6597777 -23.5228238, -46.6597697 -23.522851, -46.659759 -23.5229045, -46.6597523 -23.5229746, -46.6597556 -23.5230557)",,,,,,,
1955096666,2444436533,0,247657275,True,4,Avenida Marquês de São Vicente,primary,50,False,46.44,"LINESTRING (-46.6600462 -23.5226291, -46.6598535 -23.5226576, -46.6597095 -23.5226789, -46.6595967 -23.5226966)",,,,,,,
1955096823,2444436531,0,23059202,True,4,Avenida Doutor Abraão Ribeiro,primary,50,False,51.722,"LINESTRING (-46.6592863 -23.5221749, -46.6594239 -23.5223727, -46.6594804 -23.5224816, -46.6595358 -23.5225791)",,,,,,,
1955096823,5521299344,0,157618030,True,1,Praça Íris Meimberg,primary_link,,False,70.06700000000001,"LINESTRING (-46.6592863 -23.5221749, -46.6593074 -23.5221836, -46.6593302 -23.522199, -46.6593878 -23.5222687, -46.6594234 -23.5223185, -46.659468 -23.5223631, -46.6595122 -23.5223997, -46.6595628 -23.5224298, -46.6595998 -23.522446, -46.659647 -23.5224704, -46.6597161 -23.5224981, -46.6597778 -23.5225159, -46.6598284 -23.522534)",,,,,,,
1955745231,457051391,0,865090514,False,,Rua Lopes Chaves,residential,,True,62.692,"LINESTRING (-46.6564684 -23.5273594, -46.6569011 -23.52776)",,,,,,,
1955745233,260686510,0,184995916,False,,Travessa Camaragibe,residential,,True,63.272,"LINESTRING (-46.6595701 -23.5290942, -46.6600046 -23.5295005)",,,,,,,
1955747996,457051437,0,244843118,True,2,Rua Olímpia de Almeida Prado,residential,,False,106.20400000000001,"LINESTRING (-46.6571801 -23.5319565, -46.6566329 -23.5313127, -46.6565398 -23.5312031)",,,,,,,
1955748019,1955747996,0,184996778,True,2,Rua Oscar Thompson,residential,,False,117.791,"LINESTRING (-46.6562481 -23.5325826, -46.6571801 -23.5319565)",,,,,,,
1955748019,148497421,0,578286512,True,2,Rua Lopes de Oliveira,residential,,False,65.795,"LINESTRING (-46.6562481 -23.5325826, -46.6565799 -23.5329814, -46.6566399 -23.5330528)",,,,,,,
1955792528,457051450,0,231338668,True,3,Praça Marechal Deodoro,secondary,,False,78.399,"LINESTRING (-46.6554152 -23.5341463, -46.6552961 -23.5342325, -46.6552205 -23.5342872, -46.655084 -23.5343861, -46.6548117 -23.5345833)",,,,,,,
1955792528,158842316,0,231338669,True,,Rua Doutor Albuquerque Lins,residential,,False,15.094999999999999,"LINESTRING (-46.6554152 -23.5341463, -46.6553371 -23.5340541, -46.6553245 -23.534039)",,,,,,,
1955792528,4505383456,0,"[15807957, 935475710]",True,2,,trunk_link,40,False,194.34500000000003,"LINESTRING (-46.6554152 -23.5341463, -46.6553045 -23.5341295, -46.6552627 -23.534139, -46.6552133 -23.5341664, -46.6550611 -23.5342476, -46.6539644 -23.5347977, -46.653901 -23.5348252, -46.6538692 -23.5348359, -46.6538283 -23.5348458, -46.6537669 -23.5348541, -46.6537083 -23.5348584)",,viaduct,,,,,
1964678692,1944434915,0,230629153,False,4,Avenida Angélica,secondary,50,False,118.13399999999999,"LINESTRING (-46.6566485 -23.5436045, -46.6565924 -23.5434767, -46.6562922 -23.5427595, -46.6562828 -23.5427388, -46.6562265 -23.5426151)",,,,,,,
1964678692,396034408,0,424426359,True,3,Avenida Higienópolis,tertiary,,False,281.07400000000007,"LINESTRING (-46.6566485 -23.5436045, -46.6567432 -23.5435559, -46.6568348 -23.5435085, -46.6575764 -23.543125, -46.6576254 -23.543097, -46.6576834 -23.5430611, -46.6577622 -23.5430116, -46.6578753 -23.5429407, -46.6579114 -23.5429184, -46.6579355 -23.5429028, -46.6581464 -23.5427705, -46.6588681 -23.5423178, -46.6589744 -23.5422511)",,,,,,,
1964678692,2098758067,0,"[230629149, 428733941]",False,4,Avenida Angélica,secondary,50,True,109.371,"LINESTRING (-46.6566485 -23.5436045, -46.6567146 -23.5437327, -46.6568253 -23.5439557, -46.6568455 -23.5439962, -46.6570313 -23.5443739, -46.6570932 -23.5444996)",,,,,,,
1964864764,8005577827,0,37923483,True,3,Avenida Baronesa de Porto Carreiro,secondary,40,False,5.679,"LINESTRING (-46.6561967 -23.5196705, -46.656141 -23.5196706)",,,,,,,
1964865033,445160716,0,935542064,True,3,Avenida Doutor Abraão Ribeiro,primary,50,False,58.556,"LINESTRING (-46.6568699 -23.5198841, -46.6565006 -23.5194808)",,,,,,,
1964865033,1964864764,0,185797064,True,2,,primary_link,40,False,76.015,"LINESTRING (-46.6568699 -23.5198841, -46.6567482 -23.5198008, -46.6566644 -23.5197387, -46.6565873 -23.5196938, -46.6565145 -23.5196717, -46.656423 -23.519668, -46.6563251 -23.5196704, -46.6561967 -23.5196705)",,,,,,,
1964889325,158845028,0,230629145,False,4,Avenida Angélica,secondary,50,True,193.277,"LINESTRING (-46.655224 -23.5398745, -46.6552589 -23.5399883, -46.6553258 -23.5402117, -46.655526 -23.5408802, -46.6555727 -23.541036, -46.6556226 -23.5411835, -46.6557059 -23.5414293, -46.6557229 -23.5414796, -46.6557482 -23.5415446)",,,,,,,
1964889325,1964889341,0,"[426255053, 230629150]",False,2,Avenida Angélica,secondary,40,False,334.81199999999995,"LINESTRING (-46.655224 -23.5398745, -46.6551976 -23.5397809, -46.6550795 -23.5393923, -46.654847 -23.5386214, -46.6544935 -23.5374496, -46.6544714 -23.5373791, -46.6544657 -23.5373601, -46.654396 -23.5371295, -46.65438 -23.5370766, -46.654346 -23.5369731)",,,,,,,
1964889325,11225554248,0,230629159,True,2,Rua Baronesa de Itu,residential,,False,158.28699999999998,"LINESTRING (-46.655224 -23.5398745, -46.6553172 -23.5398616, -46.6554279 -23.5398419, -46.6566581 -23.5395565, -46.6567322 -23.5395383)",,,,,,,
1964889341,20944550,0,"[426255020, 230629156]",True,2,Alameda Barros,tertiary,,False,85.051,"LINESTRING (-46.654346 -23.5369731, -46.654177 -23.5370194, -46.653662 -23.5371601, -46.653643 -23.5371663, -46.6536208 -23.5371736, -46.6535506 -23.5372021)",,,,,,,
1964889341,1964889325,0,"[426255053, 230629150]",False,2,Avenida Angélica,secondary,40,True,334.812,"LINESTRING (-46.654346 -23.5369731, -46.65438 -23.5370766, -46.654396 -23.5371295, -46.6544657 -23.5373601, -46.6544714 -23.5373791, -46.6544935 -23.5374496, -46.654847 -23.5386214, -46.6550795 -23.5393923, -46.6551976 -23.5397809, -46.655224 -23.5398745)",,,,,,,
1964889341,165452024,0,"[426255056, 230629144, 935617321]",False,"['3', '2']",Avenida Angélica,secondary,40,False,189.453,"LINESTRING (-46.654346 -23.5369731, -46.6543085 -23.5368552, -46.6542614 -23.5367027, -46.65396 -23.5357282, -46.6538904 -23.5354882, -46.6538428 -23.535333)",,,,,,,
1970494500,445160704,0,584709941,True,3,Avenida Presidente Castelo Branco,trunk,50,False,77.649,"LINESTRING (-46.6419331 -23.5210472, -46.6411867 -23.521186)",BR-050,,,,,,
1970712857,25876402,0,640548997,True,1,,trunk_link,40,False,63.307,"LINESTRING (-46.6307891 -23.5205057, -46.630716 -23.52053, -46.6306 -23.5205626, -46.6305383 -23.5205822, -46.6304525 -23.5206148, -46.6304022 -23.5206499, -46.6303774 -23.5206855, -46.6303492 -23.5207569, -46.6303373 -23.5208216)",,,,,,,
1970712857,5233398708,0,640548999,False,2,,trunk_link,40,False,52.868,"LINESTRING (-46.6307891 -23.5205057, -46.6308635 -23.5204826, -46.6309427 -23.5204421, -46.6310097 -23.5203898, -46.6310909 -23.5203099, -46.6311284 -23.5202453, -46.631156 -23.520194)",,,,,,,
1970712894,64094955,0,970178774,True,4,Avenida Rudge,primary,50,False,21.658,"LINESTRING (-46.65257 -23.5194774, -46.6526729 -23.519307)",,,,,,,
1990911134,1990911135,0,230628524,True,3,Rua Pamplona,residential,40,False,18.994,"LINESTRING (-46.6536937 -23.5636344, -46.6537554 -23.5636944, -46.6538213 -23.5637589)",,,,,,,
1990911134,2021000708,0,230628533,True,4,Avenida Paulista,primary,50,False,181.573,"LINESTRING (-46.6536937 -23.5636344, -46.653925 -23.5634464, -46.6539536 -23.5634232, -46.6544859 -23.5629907, -46.654855 -23.5626908, -46.6550268 -23.5625512)",,,,,,,
1990911135,1953466370,0,230628536,True,4,Avenida Paulista,primary,50,False,204.121,"LINESTRING (-46.6538213 -23.5637589, -46.6534538 -23.5640563, -46.6534504 -23.5640591, -46.6528221 -23.564581, -46.6523365 -23.5649907)",,,,,,,
1990911135,142799348,0,426696443,True,3,Rua Pamplona,residential,40,False,132.10299999999998,"LINESTRING (-46.6538213 -23.5637589, -46.6539427 -23.563883, -46.6546151 -23.5645704, -46.6546855 -23.5646443)",,,,,,,
1990911144,26359231,0,188462858,True,2,,trunk_link,,False,58.57,"LINESTRING (-46.6079923 -23.5695371, -46.6079461 -23.569279, -46.6079192 -23.5691985, -46.6078891 -23.5691598, -46.6078656 -23.5691464, -46.6078402 -23.5691364, -46.607811 -23.5691298, -46.607781 -23.5691277, -46.607751 -23.5691303)",,,,,,,
1990911144,597269,0,944310443,True,3,Avenida Teresa Cristina,secondary,50,False,62.693000000000005,"LINESTRING (-46.6079923 -23.5695371, -46.6080473 -23.5692299, -46.608054 -23.5690898, -46.6080476 -23.5690182, -46.608044 -23.5689779)",SP-160,,,,,,
1990934596,151275041,0,978822149,True,3,Rua São Carlos do Pinhal,tertiary,50,False,199.05,"LINESTRING (-46.6498687 -23.5651533, -46.649955 -23.5650801, -46.6499704 -23.5650677, -46.6512566 -23.5640317, -46.6513337 -23.5639696)",,,,,,,
1990934596,1990934597,0,978822150,True,3,Alameda Joaquim Eugênio de Lima,residential,40,False,138.605,"LINESTRING (-46.6498687 -23.5651533, -46.6499694 -23.5652595, -46.6506476 -23.5659655, -46.6506704 -23.5659892, -46.6507674 -23.5660888)",,,,,,,
1990934597,1953466360,0,230628530,True,4,Avenida Paulista,primary,50,False,200.629,"LINESTRING (-46.6507674 -23.5660888, -46.6512683 -23.5656562, -46.6514756 -23.5654764, -46.6519361 -23.5650771, -46.6522037 -23.5648551)",,,,,,,
1990934597,1990934598,0,230628538,True,3,Alameda Joaquim Eugênio de Lima,residential,40,False,16.581,"LINESTRING (-46.6507674 -23.5660888, -46.6508136 -23.5661367, -46.6508779 -23.5661982)",,,,,,,
1990934598,1953466361,0,241318602,True,4,Avenida Paulista,primary,50,False,253.304,"LINESTRING (-46.6508779 -23.5661982, -46.6507567 -23.5662981, -46.6507412 -23.5663109, -46.6507056 -23.5663403, -46.6503527 -23.5666314, -46.6499657 -23.5669543, -46.6495375 -23.5673037, -46.6491888 -23.5675913, -46.6491491 -23.567624, -46.6490304 -23.5677219)",,,,,,,
1990934598,1990934599,0,426601878,True,3,Alameda Joaquim Eugênio de Lima,residential,40,False,131.75199999999998,"LINESTRING (-46.6508779 -23.5661982, -46.6509644 -23.5662835, -46.650972 -23.566291, -46.6514004 -23.566714, -46.6516889 -23.5669986, -46.6517576 -23.5670664)",,,,,,,
1990934599,142799353,0,196799722,True,3,Alameda Santos,tertiary,40,False,259.342,"LINESTRING (-46.6517576 -23.5670664, -46.6516776 -23.5671335, -46.651529 -23.5672582, -46.6513675 -23.5673948, -46.6499923 -23.5685579, -46.6498851 -23.5686456)",,,,,,,
1990934599,1990934601,0,426603437,True,,Alameda Joaquim Eugênio de Lima,residential,50,False,133.672,"LINESTRING (-46.6517576 -23.5670664, -46.6518216 -23.5671345, -46.6525629 -23.5678797, -46.6526392 -23.5679564)",,,,,,,
1990934601,184038866,0,8578861,False,2,Alameda Jaú,residential,50,True,255.747,"LINESTRING (-46.6526392 -23.5679564, -46.652549 -23.5680321, -46.6508803 -23.5694302, -46.6507866 -23.5695077)",,,,,,,
1990934601,151275042,0,"[426601875, 679352125]",False,4,Alameda Jaú,residential,50,False,197.018,"LINESTRING (-46.6526392 -23.5679564, -46.6527083 -23.5678983, -46.6540705 -23.5667655)",,,,,,,
1990934601,1990934602,0,426603437,True,,Alameda Joaquim Eugênio de Lima,residential,50,False,116.524,"LINESTRING (-46.6526392 -23.5679564, -46.6527245 -23.5680421, -46.6533157 -23.5686365, -46.6534097 -23.5687306)",,,,,,,
1990934602,303857363,0,426600396,True,2,Alameda Fernão Cardim,residential,40,False,251.82500000000002,"LINESTRING (-46.6534097 -23.5687306, -46.6533005 -23.5688157, -46.6517184 -23.5700485, -46.6516301 -23.5701137, -46.6515245 -23.5701945)",,,,,,,
1990934602,1990934603,0,426603437,True,,Alameda Joaquim Eugênio de Lima,residential,50,False,115.926,"LINESTRING (-46.6534097 -23.5687306, -46.6534832 -23.5688049, -46.6540973 -23.5694222, -46.6541758 -23.5695012)",,,,,,,
1990934603,303857124,0,426600403,False,2,Alameda Sarutaiá,residential,40,False,246.89999999999998,"LINESTRING (-46.6541758 -23.5695012, -46.6540573 -23.5695944, -46.6524444 -23.5708743, -46.6523458 -23.5709561)",,,,,,,
1990934603,303856987,0,426600403,False,2,Alameda Sarutaiá,residential,40,True,194.862,"LINESTRING (-46.6541758 -23.5695012, -46.6542473 -23.569445, -46.655643 -23.5683776)",,,,,,,
1990934603,303857450,0,426603437,True,,Alameda Joaquim Eugênio de Lima,residential,50,False,115.00099999999999,"LINESTRING (-46.6541758 -23.5695012, -46.6542379 -23.5695635, -46.6549361 -23.5702654)",,,,,,,
1997444089,1997444090,0,189098324,False,,Rua Imaculada Conceição,residential,,False,191.64399999999998,"LINESTRING (-46.6525099 -23.5394022, -46.6525992 -23.539327, -46.6526108 -23.5393172, -46.6530568 -23.5389416, -46.6537678 -23.5383428, -46.6538943 -23.5382362)",,,,,,,
1997444089,457551668,0,917069933,True,,Rua Martim Francisco,residential,,False,118.486,"LINESTRING (-46.6525099 -23.5394022, -46.6524605 -23.5393514, -46.6518337 -23.5387081, -46.6518039 -23.5386773, -46.651736 -23.5386072)",,,,,,,
1997444090,1849075703,0,27238811,True,,Rua Barão de Tatuí,residential,,False,193.32599999999996,"LINESTRING (-46.6538943 -23.5382362, -46.6539414 -23.5383758, -46.6543297 -23.5395277, -46.6543754 -23.5396631, -46.6544051 -23.5397515, -46.6544156 -23.5397825, -46.65442 -23.5397956, -46.6544543 -23.5398973)",,,,,,,
1997444090,1997444089,0,189098324,False,,Rua Imaculada Conceição,residential,,True,191.64399999999998,"LINESTRING (-46.6538943 -23.5382362, -46.6537678 -23.5383428, -46.6530568 -23.5389416, -46.6526108 -23.5393172, -46.6525992 -23.539327, -46.6525099 -23.5394022)",,,,,,,
2006965189,3052434208,0,955371070,True,2,Alameda Casa Branca,residential,,False,93.488,"LINESTRING (-46.6616645 -23.5676945, -46.6622961 -23.5683042)",,,,,,,
2006965189,2006965197,0,424211900,True,2,Alameda Lorena,residential,40,False,180.185,"LINESTRING (-46.6616645 -23.5676945, -46.662826 -23.5666497, -46.6629263 -23.5665595)",,,,,,,
