u,v,key,osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,ebc,name,bridge,ref,tunnel,width,access,junction,est_width
445160813,2395182759,0,217325662,True,2,tertiary,50,False,161.27499999999998,"LINESTRING (-46.6385176 -23.5301797, -46.6388634 -23.5292261, -46.6390167 -23.5288034)",0.0014080177026100501,Rua da Graça,,,,,,,
445160815,445160817,0,915562045,False,2,tertiary,50,False,90.476,"LINESTRING (-46.6350552 -23.5297469, -46.6341997 -23.5299633)",0.011765216912140419,Rua Três Rios,,,,,,,
445160815,445160821,0,38881358,True,,residential,,False,125.109,"LINESTRING (-46.6350552 -23.5297469, -46.6347513 -23.5287524, -46.6347241 -23.5286635)",0.001663896896923774,Rua Amazonas,,,,,,,
445160817,445160815,0,915562045,False,2,tertiary,50,True,90.476,"LINESTRING (-46.6341997 -23.5299633, -46.6350552 -23.5297469)",7.044855708642566e-06,Rua Três Rios,,,,,,,
445160817,9167845195,0,"[285514960, 104291529]",True,2,tertiary,50,False,217.50200000000004,"LINESTRING (-46.6341997 -23.5299633, -46.6342197 -23.5300305, -46.6342893 -23.5302651, -46.6343037 -23.5303137, -46.6343384 -23.5304335, -46.6343761 -23.5305577, -46.6345636 -23.5311742, -46.6345905 -23.5312612, -46.6347574 -23.5318114, -46.6347686 -23.5318485)",0.012328122605934737,Rua Afonso Pena,,,,,,,
445160820,445160803,0,37923510,True,,residential,,False,112.719,"LINESTRING (-46.6355729 -23.528385, -46.6356619 -23.5283559, -46.6364975 -23.5280817, -46.6366139 -23.5280435)",0.001123661509384003,Rua Guarani,,,,,,,
445160820,461875361,0,342086197,True,2,tertiary,50,False,84.401,"LINESTRING (-46.6355729 -23.528385, -46.635547 -23.5283031, -46.6353427 -23.5276559)",0.002454455978939024,Rua Prates,,,,,,,
445160821,445160820,0,37923510,True,,residential,,False,91.91,"LINESTRING (-46.6347241 -23.5286635, -46.6348086 -23.5286358, -46.635455 -23.5284237, -46.6355729 -23.528385)",0.0003388746727440618,Rua Guarani,,,,,,,
445160821,461875425,0,38881358,True,,residential,,False,86.86400000000002,"LINESTRING (-46.6347241 -23.5286635, -46.6347038 -23.528589, -46.634548 -23.5280171, -46.6345366 -23.5279755, -46.6345176 -23.5279056)",0.0015807028622203815,Rua Amazonas,,,,,,,
445160822,445160817,0,931227275,True,2,tertiary,50,False,118.449,"LINESTRING (-46.6338976 -23.5289347, -46.6341997 -23.5299633)",0.0005710099263012528,Rua Afonso Pena,,,,,,,
445160822,445160821,0,37923510,True,,residential,,False,89.497,"LINESTRING (-46.6338976 -23.5289347, -46.6339774 -23.5289085, -46.6344075 -23.5287675, -46.634665 -23.5286829, -46.6347241 -23.5286635)",0.0002567400148389616,Rua Guarani,,,,,,,
445798502,444959885,0,27238788,True,3,tertiary,,False,64.707,"LINESTRING (-46.6546298 -23.5444228, -46.6550747 -23.5442528, -46.6552157 -23.5441989)",0.0004474807595985894,Avenida Higienópolis,,,,,,,
445798502,1849075711,0,27238797,False,,residential,,False,87.388,"LINESTRING (-46.6546298 -23.5444228, -46.654609 -23.5443246, -46.6546076 -23.544285, -46.6545876 -23.543718, -46.6545848 -23.5436391)",0.0024185779676840847,Rua Martim Francisco,,,,,,,
445798556,2441819550,0,37954250,True,2,residential,,False,81.13499999999999,"LINESTRING (-46.6502901 -23.5446186, -46.6502933 -23.5447025, -46.6503062 -23.5453481)",0.0026700498585010574,Rua Doutor Vila Nova,,,,,,,
445798556,148564776,0,424394662,True,2,residential,40,False,163.04,"LINESTRING (-46.6502901 -23.5446186, -46.6503817 -23.5446164, -46.6517494 -23.5445795, -46.6517907 -23.5445783, -46.651832 -23.5445771, -46.651888 -23.5445682)",0.0025237112617445714,Rua General Jardim,,,,,,,
445798565,445798556,0,37954250,True,2,residential,,False,96.929,"LINESTRING (-46.6502654 -23.5437472, -46.6502846 -23.5444477, -46.6502875 -23.5445191, -46.6502885 -23.5445521, -46.6502901 -23.5446186)",0.0008334610774371762,Rua Doutor Vila Nova,,,,,,,
445798565,148564382,0,424389523,True,2,tertiary,40,False,135.96,"LINESTRING (-46.6502654 -23.5437472, -46.6508922 -23.5437323, -46.651482 -23.5437183, -46.6515987 -23.5437162)",0.008011789945764573,Rua Marquês de Itu,,,,,,,
445798593,457026745,0,491421503,True,,residential,,False,116.28000000000002,"LINESTRING (-46.6488297 -23.5417098, -46.648835 -23.5418036, -46.6488538 -23.5425683, -46.6488558 -23.5426722, -46.6488558 -23.5427552)",0.00945982078440882,Rua Doutor Cesário Mota Júnior,,,,,,,
445798593,165455653,0,932946871,True,3,tertiary,,False,102.774,"LINESTRING (-46.6488297 -23.5417098, -46.6480458 -23.5417449, -46.6479023 -23.541752, -46.6478228 -23.5417563)",0.01033582107013853,Rua Jaguaribe,,,,,,,
445798594,2140878098,0,424389513,True,,residential,,False,106.138,"LINESTRING (-46.6489892 -23.5471499, -46.6489621 -23.5461957)",0.005964575889244399,Rua Doutor Cesário Mota Júnior,,,,,,,
452091575,60734266,0,928981786,True,3,secondary,50,False,22.941,"LINESTRING (-46.6243564 -23.5345207, -46.6245727 -23.5344638)",0.06290845881367799,Rua João Teodoro,,,,,,,
452091575,2582635509,0,38306028,True,,residential,40,False,89.06,"LINESTRING (-46.6243564 -23.5345207, -46.6243372 -23.5344563, -46.6243149 -23.5343816, -46.6241778 -23.5339216, -46.6241261 -23.5337481)",0.0016659671248541947,Rua Canindé,,,,,,,
452091580,452091581,0,379089474,True,3,trunk,50,False,153.873,"LINESTRING (-46.6264632 -23.5303839, -46.6271054 -23.5291316)",0.005347522202418939,Avenida do Estado,,BR-050,,,,,
452091581,452091582,0,379089474,True,3,trunk,50,False,111.59,"LINESTRING (-46.6271054 -23.5291316, -46.6275706 -23.5282232)",0.0053483697038575724,Avenida do Estado,,BR-050,,,,,
452091582,452091583,0,379089474,True,3,trunk,50,False,245.448,"LINESTRING (-46.6275706 -23.5282232, -46.628087 -23.5272134, -46.6285839 -23.5262209)",0.0004474807595985894,Avenida do Estado,,BR-050,,,,,
452091582,452091611,0,938162736,False,,residential,,True,99.73700000000001,"LINESTRING (-46.6275706 -23.5282232, -46.6274755 -23.5281804, -46.6267839 -23.5278692, -46.6266924 -23.527828)",0.004901948321057275,Rua Tapajós,,,,,,,
452091610,60634934,0,38306000,False,,residential,,True,168.29,"LINESTRING (-46.6270495 -23.5271015, -46.6269717 -23.527066, -46.6257893 -23.5265263, -46.6257235 -23.5264962, -46.6255716 -23.5264274)",0.0006697380118802752,Rua João Pacheco,,,,,,,
452091610,452091611,0,"[38306016, 938162737, 1008734738]",False,,residential,,True,88.608,"LINESTRING (-46.6270495 -23.5271015, -46.6270136 -23.527173, -46.6268776 -23.5274504, -46.6267604 -23.5276895, -46.626734 -23.5277433, -46.6266924 -23.527828)",0.00022398756771889624,Rua Victor Ayrosa,,,,,,,
452091611,60634935,0,38306006,False,,residential,,True,122.06899999999999,"LINESTRING (-46.6266924 -23.527828, -46.6266098 -23.5277909, -46.6258336 -23.5274416, -46.6257633 -23.52741, -46.6256175 -23.5273444)",0.00422945592950144,Rua Tapajós,,,,,,,
452091611,452091610,0,"[38306016, 938162737, 1008734738]",False,,residential,,False,88.60799999999999,"LINESTRING (-46.6266924 -23.527828, -46.626734 -23.5277433, -46.6267604 -23.5276895, -46.6268776 -23.5274504, -46.6270136 -23.527173, -46.6270495 -23.5271015)",0.0008941140177585452,Rua Victor Ayrosa,,,,,,,
452091611,452091582,0,938162736,False,,residential,,False,99.73700000000001,"LINESTRING (-46.6266924 -23.527828, -46.6267839 -23.5278692, -46.6274755 -23.5281804, -46.6275706 -23.5282232)",2.11875359658423e-06,Rua Tapajós,,,,,,,
452091611,452091612,0,938162738,False,,residential,,True,111.852,"LINESTRING (-46.6266924 -23.527828, -46.6266586 -23.5278958, -46.6262861 -23.5286421, -46.6262359 -23.5287427)",0.000447763260078134,Rua Victor Ayrosa,,,,,,,
452091612,452091581,0,129869954,True,2,residential,,False,98.631,"LINESTRING (-46.6262359 -23.5287427, -46.6263037 -23.5287731, -46.6269725 -23.5290721, -46.6271054 -23.5291316)",1.9068782369258072e-06,Rua Iguaçú,,,,,,,
452091612,452091611,0,938162738,False,,residential,,False,111.852,"LINESTRING (-46.6262359 -23.5287427, -46.6262861 -23.5286421, -46.6266586 -23.5278958, -46.6266924 -23.527828)",0.00044684513351961417,Rua Victor Ayrosa,,,,,,,
452091617,2581691978,0,289934629,True,3,secondary,,False,41.964,"LINESTRING (-46.6250827 -23.5298903, -46.6253072 -23.5299834, -46.6254614 -23.5300378)",0.009639913981186935,Rua Vidal de Negreiros,,,,,,,
452091618,461875200,0,38881340,False,,residential,,True,170.965,"LINESTRING (-46.6238544 -23.5293195, -46.623842 -23.5293993, -46.624232 -23.5307486, -46.6242491 -23.5308076)",0.00012347389709694035,Rua Madeira,,,,,,,
452091618,452091617,0,289934629,True,3,secondary,,False,140.391,"LINESTRING (-46.6238544 -23.5293195, -46.6239705 -23.5293725, -46.6250827 -23.5298903)",0.008146029556372048,Rua Vidal de Negreiros,,,,,,,
452091619,452091625,0,252059488,True,2,tertiary,50,False,43.019,"LINESTRING (-46.6226188 -23.528755, -46.6227128 -23.5290646, -46.622732 -23.5291277)",0.0002407716274598377,Rua Canindé,,,,,,,
452091619,1955031871,0,289934629,True,3,secondary,,False,39.959,"LINESTRING (-46.6226188 -23.528755, -46.6226926 -23.5287892, -46.6229697 -23.5289151)",0.002744742865363391,Rua Vidal de Negreiros,,,,,,,
452091620,461879259,0,38881812,True,2,tertiary,40,False,104.32100000000001,"LINESTRING (-46.6240119 -23.533365, -46.6239232 -23.5333876, -46.6231026 -23.5335965, -46.6230259 -23.533616)",0.0028773053828097177,Rua Vítor Hugo,,,,,,,
452091621,461875257,0,38881347,True,2,tertiary,30,False,111.279,"LINESTRING (-46.6237141 -23.5323728, -46.6237862 -23.5323542, -46.6246813 -23.5321238, -46.624765 -23.5321023)",0.0016559150477662413,Rua Pasteur,,,,,,,
452091621,452091620,0,252059773,True,2,tertiary,30,False,114.434,"LINESTRING (-46.6237141 -23.5323728, -46.6237267 -23.5324103, -46.6237315 -23.5324307, -46.6237677 -23.5325514, -46.6239181 -23.5330526, -46.6239249 -23.533075, -46.6240119 -23.533365)",0.0011748956960942743,Rua Canindé,,,,,,,
452091622,452091621,0,251831068,True,2,tertiary,50,False,19.375,"LINESTRING (-46.6236637 -23.5322048, -46.6237141 -23.5323728)",0.0028318701206588247,Rua Canindé,,,,,,,
452091623,452091622,0,251831068,True,2,tertiary,50,False,133.274,"LINESTRING (-46.6233137 -23.53105, -46.6233391 -23.5311339, -46.6236436 -23.5321379, -46.6236637 -23.5322048)",0.0009239756986446055,Rua Canindé,,,,,,,
452091623,461875204,0,928981779,True,2,tertiary,,False,104.75099999999999,"LINESTRING (-46.6233137 -23.53105, -46.6232738 -23.5310603, -46.6232473 -23.5310671, -46.6232208 -23.5310739, -46.6225072 -23.531258, -46.6224437 -23.5312744, -46.6224261 -23.5312789, -46.6223246 -23.5313051)",0.004412752865814894,Rua Hannemann,,,,,,,
452091624,452091623,0,255618327,True,2,tertiary,50,False,109.66099999999999,"LINESTRING (-46.6230261 -23.5300997, -46.623055 -23.5301952, -46.6232876 -23.5309639, -46.6233137 -23.53105)",0.0007058849461079206,Rua Canindé,,,,,,,
452091624,461875212,0,928981777,False,2,residential,30,False,104.13199999999999,"LINESTRING (-46.6230261 -23.5300997, -46.6229941 -23.5301079, -46.6229286 -23.5301246, -46.6222073 -23.5303081, -46.6221687 -23.5303179, -46.622144 -23.5303242, -46.6220419 -23.5303502)",0.0004231341723682431,Rua Camomil,,,,,,,
452091625,452091624,0,255618327,True,2,tertiary,50,False,112.16199999999999,"LINESTRING (-46.622732 -23.5291277, -46.6227697 -23.5292523, -46.622783 -23.5292963, -46.6229958 -23.5299998, -46.6230078 -23.5300393, -46.6230261 -23.5300997)",0.0006197644602045175,Rua Canindé,,,,,,,
452091625,1955031871,0,255618328,True,1,tertiary,30,False,35.866,"LINESTRING (-46.622732 -23.5291277, -46.6228042 -23.5291113, -46.6228297 -23.5291043, -46.6228471 -23.529092, -46.6229275 -23.5289845, -46.6229697 -23.5289151)",0.0048536352305646275,Praça Antônio Amandio Freire,,,,,,,
452091626,2581847765,0,38881344,True,2,tertiary,40,False,103.47399999999999,"LINESTRING (-46.6224495 -23.5281747, -46.6224195 -23.528183, -46.6223609 -23.5281976, -46.6216082 -23.5283916, -46.6215702 -23.5284016, -46.6214725 -23.5284267)",0.00014042039461361987,Rua Itaqui,,,,,,,
452091626,452091619,0,976397369,True,2,secondary,50,False,66.795,"LINESTRING (-46.6224495 -23.5281747, -46.6225847 -23.5286382, -46.6226188 -23.528755)",0.0029865738696215212,Rua Canindé,,,,,,,
452091627,452091626,0,251829241,True,2,secondary,50,False,91.335,"LINESTRING (-46.6222242 -23.5273797, -46.6223038 -23.5276616, -46.6223368 -23.5277786, -46.6224265 -23.5280962, -46.6224495 -23.5281747)",0.003128053641033433,Rua Canindé,,,,,,,
452091629,452091627,0,251831618,True,2,secondary,40,False,110.25800000000001,"LINESTRING (-46.6212591 -23.5269324, -46.6213363 -23.5269679, -46.622188 -23.5273603, -46.6222242 -23.5273797)",0.0031291130178317255,Rua Araguaia,,,,,,,
452091918,4783942173,0,38306044,False,2,residential,,False,103.484,"LINESTRING (-46.6155835 -23.5296037, -46.6155884 -23.5295177, -46.6156298 -23.5287897, -46.6156362 -23.5286743)",0.00014280399240977713,Rua Capitão Mor Passos,,,,,,,
452091918,437564794,0,38882054,True,2,tertiary,40,False,135.931,"LINESTRING (-46.6155835 -23.5296037, -46.615879 -23.5296417, -46.6159644 -23.5296585, -46.6160521 -23.5296753, -46.6162189 -23.5297242, -46.6162964 -23.5297529, -46.6163763 -23.5297859, -46.6165432 -23.5298672, -46.6166363 -23.5299188, -46.6167192 -23.5299642, -46.6167451 -23.5299798, -46.6167543 -23.5299853, -46.6168172 -23.5300233)",0.012214973086636492,Rua Coronel Morais,,,,,,,
452091935,2931798711,0,251803950,False,2,residential,40,False,68.501,"LINESTRING (-46.6154102 -23.5274698, -46.6154691 -23.5274583, -46.6155188 -23.5274512, -46.6159782 -23.527384, -46.616073 -23.5273692)",0.003123360614404643,Rua Cachoeira,,,,,,,
452091935,452091995,0,251803950,False,2,residential,40,True,123.762,"LINESTRING (-46.6154102 -23.5274698, -46.615336 -23.5274832, -46.6153039 -23.527489, -46.6142735 -23.5276753, -46.6142192 -23.5276851)",0.0011125948439868907,Rua Cachoeira,,,,,,,
452091935,452091943,0,251820752,True,2,residential,40,False,73.27199999999999,"LINESTRING (-46.6154102 -23.5274698, -46.6154026 -23.5274303, -46.615287 -23.5268206)",0.002233378166159437,Rua Capitão Mor Passos,,,,,,,
452091943,452091994,0,38891059,True,,residential,,False,137.113,"LINESTRING (-46.615287 -23.5268206, -46.6139634 -23.5270391)",0.002232318789361145,Rua Imbaúba,,,,,,,
452091993,461984333,0,38891052,False,,residential,,False,72.744,"LINESTRING (-46.6137717 -23.5265629, -46.6144414 -23.5263372)",2.1187535965842302e-07,Rua Indá,,,,,,,
452091993,452091994,0,418353745,True,2,residential,40,False,56.443,"LINESTRING (-46.6137717 -23.5265629, -46.6139634 -23.5270391)",0.0008928427656005947,Rua Guarantã,,,,,,,
452091994,929634047,0,38891059,True,,residential,,False,71.076,"LINESTRING (-46.6139634 -23.5270391, -46.6133043 -23.5272474)",0.001342866029515085,Rua Imbaúba,,,,,,,
452091994,452091995,0,418353745,True,2,residential,40,False,76.43,"LINESTRING (-46.6139634 -23.5270391, -46.6141782 -23.527573, -46.6142003 -23.5276278, -46.6142192 -23.5276851)",0.0017812361486483623,Rua Guarantã,,,,,,,
452091995,452091935,0,251803950,False,2,residential,40,False,123.76199999999999,"LINESTRING (-46.6142192 -23.5276851, -46.6142735 -23.5276753, -46.6153039 -23.527489, -46.615336 -23.5274832, -46.6154102 -23.5274698)",2.6272544597644455e-05,Rua Cachoeira,,,,,,,
452091995,452091996,0,251803951,True,2,residential,40,False,131.96699999999998,"LINESTRING (-46.6142192 -23.5276851, -46.6142392 -23.5277717, -46.6143173 -23.5281859, -46.614437 -23.5288549)",0.0028950951822812147,Rua Guarantã,,,,,,,
452091996,3869505934,0,38882044,True,2,tertiary,,False,49.2,"LINESTRING (-46.614437 -23.5288549, -46.6140783 -23.5289161, -46.6139666 -23.5289502)",0.005503004232856068,Rua Rio Bonito,,,,,,,
452092021,3951047013,0,558877762,False,,residential,,False,115.176,"LINESTRING (-46.6166103 -23.526792, -46.6166566 -23.5266536, -46.616677 -23.5266198, -46.6166995 -23.5266026, -46.6167471 -23.526586, -46.6168172 -23.5265722, -46.6168766 -23.5265603, -46.6169492 -23.5265407, -46.6170026 -23.5265262, -46.6170448 -23.5265079, -46.6171958 -23.5264097, -46.6172306 -23.5263842, -46.6173573 -23.5262934, -46.6174793 -23.5262159)",0.000447268884238931,Rua Sacramento,,,,,,,
452092021,2931798713,0,558877762,False,,residential,,True,39.801,"LINESTRING (-46.6166103 -23.526792, -46.616566 -23.5269666, -46.6165513 -23.5270373, -46.6165312 -23.5271424)",0.0008919952641619608,Rua Sacramento,,,,,,,
452096681,437564757,0,252067063,False,2,secondary,50,False,22.148,"LINESTRING (-46.612591 -23.5336193, -46.6124334 -23.5337564)",0.0004502351392741489,Rua Bresser,,,,,,,
452096698,2581896521,0,37253797,True,2,tertiary,50,False,121.079,"LINESTRING (-46.6142943 -23.5321574, -46.6141733 -23.5322648, -46.6135012 -23.5328614, -46.6134382 -23.532912)",0.0019162788072663922,Rua Bresser,,,,,,,
452096698,461884800,0,38882245,False,2,tertiary,40,False,150.324,"LINESTRING (-46.6142943 -23.5321574, -46.6142515 -23.5321115, -46.6133846 -23.5311833, -46.6133353 -23.5311305)",0.00046594922844881526,Rua Coronel Emídio Piedade,,,,,,,
452096698,437564791,0,38882245,False,2,tertiary,40,True,53.976,"LINESTRING (-46.6142943 -23.5321574, -46.6143642 -23.5322322, -46.6145729 -23.5324555, -46.6146388 -23.532526)",4.0962569533961786e-06,Rua Coronel Emídio Piedade,,,,,,,
455606166,455607248,0,"[38508528, 782055751]",True,1,trunk_link,50,False,176.67299999999997,"LINESTRING (-46.6426423 -23.5551814, -46.6428262 -23.5550531, -46.6430095 -23.5549463, -46.6432463 -23.5548447, -46.6437211 -23.5546637, -46.6439838 -23.5545655, -46.6441043 -23.5545189, -46.6441823 -23.5544695)",0.017303640734449264,,yes,,,,,,
455606166,130009861,0,"[524255618, 904101255]",True,3,trunk,50,False,318.46000000000004,"LINESTRING (-46.6426423 -23.5551814, -46.643218 -23.5549766, -46.6439827 -23.5546901, -46.6442242 -23.5546015, -46.6444165 -23.5545157, -46.6446459 -23.5543808, -46.6447962 -23.554267, -46.6449683 -23.5540872, -46.6450693 -23.5539641, -46.6452189 -23.553715)",0.051174741303205325,Viaduto Júlio de Mesquita Filho,viaduct,,,,,,
455606212,3278570084,0,425846511,True,3,secondary,50,False,223.89100000000002,"LINESTRING (-46.6397111 -23.5515961, -46.6390382 -23.551916, -46.6380287 -23.5523959, -46.6378862 -23.5524632, -46.6377596 -23.5525201)",0.02803801015668114,Rua Maria Paula,,,,,,,
455606269,455606272,0,"[171849130, 425850171, 171849132]",True,3,secondary,,False,124.675,"LINESTRING (-46.6415279 -23.5509324, -46.6412996 -23.5510382, -46.6406734 -23.5513284, -46.6405998 -23.5513614, -46.6404349 -23.5514356)",0.0014358810780331285,Viaduto Jacareí,yes,,,,,,
455606272,8681118741,0,369630800,True,3,secondary,50,False,16.843,"LINESTRING (-46.6404349 -23.5514356, -46.6402866 -23.5515024)",0.002671444554985789,Rua Maria Paula,,,,,,,
455606272,4511071312,0,936913396,True,1,tertiary,,False,26.988999999999997,"LINESTRING (-46.6404349 -23.5514356, -46.6404804 -23.5514656, -46.640513 -23.5514924, -46.6405448 -23.5515481, -46.6405739 -23.5516323)",0.0026702776512144703,Rua Santo Amaro,,,,,,,
455606284,4511071307,0,38508502,True,,residential,,False,201.24200000000002,"LINESTRING (-46.638712 -23.5522383, -46.6393971 -23.5535043, -46.6395543 -23.5537788, -46.6395977 -23.5538557)",0.0007834473197423992,Rua Francisca Miquelina,,,,,,,
455606284,2429561624,0,976120033,True,3,secondary,50,False,101.17200000000001,"LINESTRING (-46.638712 -23.5522383, -46.6381022 -23.5525282, -46.6380228 -23.5525649, -46.6379603 -23.5525945, -46.6378303 -23.5526561)",0.004286734379558425,Rua Maria Paula,,,,,,,
455606385,8892740570,0,38508498,True,,residential,,False,229.22299999999998,"LINESTRING (-46.6397196 -23.5538285, -46.639719 -23.5537192, -46.6397173 -23.5536746, -46.6397187 -23.552015, -46.6397199 -23.5519802, -46.6397244 -23.5518529, -46.6396905 -23.551773)",0.001525951485907043,Rua Genebra,,,,,,,
455606385,598667181,0,369631338,False,,residential,,False,84.545,"LINESTRING (-46.6397196 -23.5538285, -46.6397526 -23.5538302, -46.6398149 -23.5538383, -46.6405185 -23.5540282)",0.0017613274318176028,Rua Aguiar de Barros,,,,,,,
455606415,395763941,0,38508516,True,2,tertiary,,False,66.21900000000001,"LINESTRING (-46.6397948 -23.550956, -46.6401365 -23.5512102, -46.6401725 -23.551237, -46.6402131 -23.5512673, -46.6402991 -23.5513314)",0.0020401143599478194,Rua Santo Amaro,,,,,,,
455606415,455606212,0,425849974,True,,residential,,False,74.207,"LINESTRING (-46.6397948 -23.550956, -46.6397477 -23.5509943, -46.6397168 -23.5510419, -46.63971 -23.5514511, -46.6397111 -23.5515961)",0.014449167168843577,Rua Genebra,,,,,,,
455606486,455606529,0,72916477,True,,residential,50,False,30.219,"LINESTRING (-46.6403789 -23.555865, -46.6400869 -23.555912)",0.0008448227918999884,Rua Jaceguaí,,,,5,,,
455606486,4339336566,0,"[779618544, 780219128, 369467231]",True,2,residential,,False,53.319,"LINESTRING (-46.6403789 -23.555865, -46.6403663 -23.5558222, -46.6402743 -23.5555102, -46.6402424 -23.5554021)",0.000492945344215198,Praça Pérola Byington,viaduct,,,,,,
455606507,455606486,0,"[38508504, 72916477]",True,,residential,50,False,152.706,"LINESTRING (-46.6418575 -23.5556441, -46.6412753 -23.5557364, -46.6403789 -23.555865)",0.0013388275129134735,Rua Jaceguaí,,,,5,,,
455606507,457593237,0,425926846,True,2,tertiary,40,False,203.774,"LINESTRING (-46.6418575 -23.5556441, -46.6418945 -23.5558896, -46.641964 -23.5562074, -46.6420311 -23.5565144, -46.6420614 -23.5566528, -46.6422163 -23.557363, -46.6422296 -23.5574442)",0.0077300677350457155,Rua Humaitá,,,,,,,
455606529,6707729735,0,72916500,True,2,tertiary,50,False,32.619,"LINESTRING (-46.6400869 -23.555912, -46.6400525 -23.5560965, -46.6400292 -23.5562005)",0.0022858798122284874,Rua Santo Amaro,,,,,,,
455606555,395763863,0,46892974,True,1,tertiary,,False,67.714,"LINESTRING (-46.6420455 -23.5546592, -46.6420011 -23.5552668)",0.0033670160291644417,Rua Abolição,,,,,,,
455606559,455606555,0,46892974,True,1,tertiary,,False,37.115,"LINESTRING (-46.642067 -23.554326, -46.6420455 -23.5546592)",0.0028608462023930873,Rua Abolição,,,,,,,
455606559,455606563,0,"[46892975, 425934935, 425934936, 425934937, 425934938]",False,,residential,,True,172.987,"LINESTRING (-46.642067 -23.554326, -46.6421496 -23.5543289, -46.6424442 -23.5543278, -46.6424721 -23.554323, -46.6424866 -23.5543141, -46.6424954 -23.5543013, -46.6424985 -23.5542958, -46.6425006 -23.5542836, -46.6425513 -23.5535741, -46.6425449 -23.5535554, -46.6425248 -23.5535363, -46.6424882 -23.5535293, -46.6421905 -23.5535131, -46.6421151 -23.5535071)",0.00014452319667885896,Rua Jardim Francisco Matos,,,,,,,
455606563,455606559,0,46892974,True,1,tertiary,,False,91.19,"LINESTRING (-46.6421151 -23.5535071, -46.642067 -23.554326)",0.001503214387935119,Rua Abolição,,,,,,,
455606563,455606559,1,"[46892975, 425934935, 425934936, 425934937, 425934938]",False,,residential,,False,172.98699999999997,"LINESTRING (-46.6421151 -23.5535071, -46.6421905 -23.5535131, -46.6424882 -23.5535293, -46.6425248 -23.5535363, -46.6425449 -23.5535554, -46.6425513 -23.5535741, -46.6425006 -23.5542836, -46.6424985 -23.5542958, -46.6424954 -23.5543013, -46.6424866 -23.5543141, -46.6424721 -23.554323, -46.6424442 -23.5543278, -46.6421496 -23.5543289, -46.642067 -23.554326)",0.001503214387935119,Rua Jardim Francisco Matos,,,,,,,
455606563,455607086,0,38508522,True,,residential,,False,65.163,"LINESTRING (-46.6421151 -23.5535071, -46.6420513 -23.5534989, -46.6414796 -23.5534437)",0.0013346417213693418,Rua Comendador José Xavier Gouveira,,,,,,,
455606573,455606563,0,46892974,True,1,tertiary,,False,101.31700000000001,"LINESTRING (-46.6421949 -23.552599, -46.6421439 -23.5530875, -46.6421151 -23.5535071)",0.004197606677359006,Rua Abolição,,,,,,,
455606590,455606606,0,38508505,False,2,tertiary,,True,54.187,"LINESTRING (-46.6423305 -23.5511707, -46.6423567 -23.551042, -46.6423768 -23.5509747, -46.6424789 -23.5507038)",0.002648770770597405,Praça General Craveiro Lopes,,,,,,,
455606590,455606573,0,46892974,True,1,tertiary,,False,159.43,"LINESTRING (-46.6423305 -23.5511707, -46.6423131 -23.5513059, -46.642269 -23.5518276, -46.6421949 -23.552599)",0.002459915390337739,Rua Abolição,,,,,,,
455606606,455606590,0,38508505,False,2,tertiary,,False,54.187000000000005,"LINESTRING (-46.6424789 -23.5507038, -46.6423768 -23.5509747, -46.6423567 -23.551042, -46.6423305 -23.5511707)",0.0026466750474492527,Praça General Craveiro Lopes,,,,,,,
455606606,60686029,0,425850167,False,2,tertiary,,False,40.903999999999996,"LINESTRING (-46.6424789 -23.5507038, -46.6422266 -23.5506006, -46.6421124 -23.550554)",0.0036230957954400786,Rua Santo Antônio,,,,,,,
455606606,395763887,0,810899020,False,2,tertiary,,True,107.324,"LINESTRING (-46.6424789 -23.5507038, -46.642904 -23.5508775, -46.6434406 -23.5510967)",0.004711906205691053,Rua Santo Antônio,,,,,,,
455606646,5539086397,0,38508509,True,1,tertiary,,False,49.143,"LINESTRING (-46.640729 -23.549895, -46.6404378 -23.5497927, -46.6403547 -23.5497712, -46.6402732 -23.5497529)",0.001679351153576141,Rua Santo Antônio,,,,,,,
455606646,60686036,0,447927890,False,2,tertiary,,True,143.73099999999997,"LINESTRING (-46.640729 -23.549895, -46.6409089 -23.5499993, -46.6418158 -23.5504291, -46.6419158 -23.5504735, -46.6419753 -23.5504978)",0.0029315562954533264,Rua Santo Antônio,,,,,,,
455606656,140806274,0,810899019,False,4,tertiary,,True,54.382,"LINESTRING (-46.6450027 -23.551735, -46.64549 -23.5519341)",0.0300128026053591,Rua Santo Antônio,,,,,,,
455606656,455607280,0,425934927,False,,residential,,False,60.824,"LINESTRING (-46.6450027 -23.551735, -46.6449955 -23.5518655, -46.6449725 -23.5522813)",0.0012741506788391842,Rua Conselheiro Ramalho,,,,,,,
455606656,395763887,0,"[933600356, 933600357]",False,"['3', '2']",tertiary,,False,174.33100000000002,"LINESTRING (-46.6450027 -23.551735, -46.6442306 -23.5514195, -46.6441564 -23.5513892, -46.6434406 -23.5510967)",0.00322294714973316,Rua Santo Antônio,,,,,,,
455606720,455606646,0,425854842,True,1,tertiary,,False,30.139,"LINESTRING (-46.6404913 -23.5497338, -46.640729 -23.549895)",0.0025205887228358765,Rua Santo Antônio,,,,,,,
455606932,598667181,0,369630801,False,2,tertiary,,False,40.422,"LINESTRING (-46.640611 -23.5536747, -46.6405185 -23.5540282)",0.0032268373174718147,Rua Santo Amaro,,,,,,,
