u,v,key,osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,ebc,name,bridge,ref,tunnel,width,access,junction
445044395,60685370,0,8579186,True,,residential,,False,49.019,"LINESTRING (-46.6315097 -23.5569438, -46.6319013 -23.5569723, -46.6319891 -23.5569787)",0.008299159035365562,Rua São Paulo,,,,,,
445044395,4293910188,0,560266874,False,,residential,,True,63.732,"LINESTRING (-46.6315097 -23.5569438, -46.6315021 -23.5570242, -46.6314556 -23.5575148)",0.0010682050598016988,Rua Sinimbú,,,,,,
445044403,1938339274,0,371375600,True,3,secondary,40,False,129.06599999999997,"LINESTRING (-46.6252459 -23.558717, -46.6261502 -23.5583139, -46.6262294 -23.558285, -46.6262991 -23.5582678, -46.626401 -23.5582524)",0.013590558445600462,Rua Otto de Alencar,,,,,,
445044565,445044045,0,1183062616,False,,residential,,False,97.454,"LINESTRING (-46.620731 -23.5592384, -46.6198041 -23.5594534)",0.0007843137254901962,Rua Jerônimo de Albuquerque,,,,,,
445044565,445043502,0,142906168,False,,residential,,False,232.129,"LINESTRING (-46.620731 -23.5592384, -46.620594 -23.5588884, -46.6204331 -23.5584776, -46.6199972 -23.557364, -46.6199618 -23.5572735)",1.3338668800853676e-06,Rua Alexandre Levi,,,,,,
445044598,445044310,0,37916640,False,,residential,,False,154.181,"LINESTRING (-46.6228086 -23.5584163, -46.6243085 -23.558596)",0.008580765639589169,Rua Professor Demóstenes Batista Figueira Marqués,,,,,,
452091575,60734266,0,928981786,True,3,secondary,50,False,22.941,"LINESTRING (-46.6243564 -23.5345207, -46.6245727 -23.5344638)",0.03495098039215686,Rua João Teodoro,,,,,,
452091575,2582635509,0,38306028,True,,residential,40,False,89.06,"LINESTRING (-46.6243564 -23.5345207, -46.6243372 -23.5344563, -46.6243149 -23.5343816, -46.6241778 -23.5339216, -46.6241261 -23.5337481)",0.003134587168200614,Rua Canindé,,,,,,
452091620,461879259,0,38881812,True,2,tertiary,40,False,104.32100000000001,"LINESTRING (-46.6240119 -23.533365, -46.6239232 -23.5333876, -46.6231026 -23.5335965, -46.6230259 -23.533616)",0.003154261704681873,Rua Vítor Hugo,,,,,,
455606166,455607248,0,"[38508528, 782055751]",True,1,trunk_link,50,False,176.67299999999997,"LINESTRING (-46.6426423 -23.5551814, -46.6428262 -23.5550531, -46.6430095 -23.5549463, -46.6432463 -23.5548447, -46.6437211 -23.5546637, -46.6439838 -23.5545655, -46.6441043 -23.5545189, -46.6441823 -23.5544695)",0.01881954387371558,,yes,,,,,
455606166,130009861,0,"[524255618, 904101255]",True,3,trunk,50,False,318.46000000000004,"LINESTRING (-46.6426423 -23.5551814, -46.643218 -23.5549766, -46.6439827 -23.5546901, -46.6442242 -23.5546015, -46.6444165 -23.5545157, -46.6446459 -23.5543808, -46.6447962 -23.554267, -46.6449683 -23.5540872, -46.6450693 -23.5539641, -46.6452189 -23.553715)",0.054625979534584354,Viaduto Júlio de Mesquita Filho,viaduct,,,,,
455606212,3278570084,0,425846511,True,3,secondary,50,False,223.89100000000002,"LINESTRING (-46.6397111 -23.5515961, -46.6390382 -23.551916, -46.6380287 -23.5523959, -46.6378862 -23.5524632, -46.6377596 -23.5525201)",0.05616037483331884,Rua Maria Paula,,,,,,
455606269,455606272,0,"[171849130, 425850171, 171849132]",True,3,secondary,,False,124.675,"LINESTRING (-46.6415279 -23.5509324, -46.6412996 -23.5510382, -46.6406734 -23.5513284, -46.6405998 -23.5513614, -46.6404349 -23.5514356)",0.002905784006724384,Viaduto Jacareí,yes,,,,,
455606272,8681118741,0,369630800,True,3,secondary,50,False,16.843,"LINESTRING (-46.6404349 -23.5514356, -46.6402866 -23.5515024)",0.0049089846729200096,Rua Maria Paula,,,,,,
455606272,4511071312,0,936913396,True,1,tertiary,,False,26.988999999999997,"LINESTRING (-46.6404349 -23.5514356, -46.6404804 -23.5514656, -46.640513 -23.5514924, -46.6405448 -23.5515481, -46.6405739 -23.5516323)",0.004600656340869943,Rua Santo Amaro,,,,,,
455606284,4511071307,0,38508502,True,,residential,,False,201.24200000000002,"LINESTRING (-46.638712 -23.5522383, -46.6393971 -23.5535043, -46.6395543 -23.5537788, -46.6395977 -23.5538557)",0.001533227644410702,Rua Francisca Miquelina,,,,,,
455606284,2429561624,0,976120033,True,3,secondary,50,False,101.17200000000001,"LINESTRING (-46.638712 -23.5522383, -46.6381022 -23.5525282, -46.6380228 -23.5525649, -46.6379603 -23.5525945, -46.6378303 -23.5526561)",0.007984316813839851,Rua Maria Paula,,,,,,
455606385,8892740570,0,38508498,True,,residential,,False,229.22299999999998,"LINESTRING (-46.6397196 -23.5538285, -46.639719 -23.5537192, -46.6397173 -23.5536746, -46.6397187 -23.552015, -46.6397199 -23.5519802, -46.6397244 -23.5518529, -46.6396905 -23.551773)",0.0029068598135224785,Rua Genebra,,,,,,
455606385,598667181,0,369631338,False,,residential,,False,84.545,"LINESTRING (-46.6397196 -23.5538285, -46.6397526 -23.5538302, -46.6398149 -23.5538383, -46.6405185 -23.5540282)",0.003422902494331068,Rua Aguiar de Barros,,,,,,
455606415,395763941,0,38508516,True,2,tertiary,,False,66.21900000000001,"LINESTRING (-46.6397948 -23.550956, -46.6401365 -23.5512102, -46.6401725 -23.551237, -46.6402131 -23.5512673, -46.6402991 -23.5513314)",0.003269013377161898,Rua Santo Amaro,,,,,,
455606415,455606212,0,425849974,True,,residential,,False,74.207,"LINESTRING (-46.6397948 -23.550956, -46.6397477 -23.5509943, -46.6397168 -23.5510419, -46.63971 -23.5514511, -46.6397111 -23.5515961)",0.02495515000774738,Rua Genebra,,,,,,
455606486,455606529,0,72916477,True,,residential,50,False,30.219,"LINESTRING (-46.6403789 -23.555865, -46.6400869 -23.555912)",0.0016143512960739848,Rua Jaceguaí,,,,5,,
455606486,4339336566,0,"[779618544, 780219128, 369467231]",True,2,residential,,False,53.319,"LINESTRING (-46.6403789 -23.555865, -46.6403663 -23.5558222, -46.6402743 -23.5555102, -46.6402424 -23.5554021)",0.0006655678144273582,Praça Pérola Byington,viaduct,,,,,
455606507,455606486,0,"[38508504, 72916477]",True,,residential,50,False,152.706,"LINESTRING (-46.6418575 -23.5556441, -46.6412753 -23.5557364, -46.6403789 -23.555865)",0.002275917509861089,Rua Jaceguaí,,,,5,,
455606507,457593237,0,425926846,True,2,tertiary,40,False,203.774,"LINESTRING (-46.6418575 -23.5556441, -46.6418945 -23.5558896, -46.641964 -23.5562074, -46.6420311 -23.5565144, -46.6420614 -23.5566528, -46.6422163 -23.557363, -46.6422296 -23.5574442)",0.01689796212357737,Rua Humaitá,,,,,,
455606529,6707729735,0,72916500,True,2,tertiary,50,False,32.619,"LINESTRING (-46.6400869 -23.555912, -46.6400525 -23.5560965, -46.6400292 -23.5562005)",0.003803188302738118,Rua Santo Amaro,,,,,,
455606555,395763863,0,46892974,True,1,tertiary,,False,67.714,"LINESTRING (-46.6420455 -23.5546592, -46.6420011 -23.5552668)",0.007181851587713935,Rua Abolição,,,,,,
455606559,455606555,0,46892974,True,1,tertiary,,False,37.115,"LINESTRING (-46.642067 -23.554326, -46.6420455 -23.5546592)",0.006337786183774593,Rua Abolição,,,,,,
455606559,455606563,0,"[46892975, 425934935, 425934936, 425934937, 425934938]",False,,residential,,True,172.987,"LINESTRING (-46.642067 -23.554326, -46.6421496 -23.5543289, -46.6424442 -23.5543278, -46.6424721 -23.554323, -46.6424866 -23.5543141, -46.6424954 -23.5543013, -46.6424985 -23.5542958, -46.6425006 -23.5542836, -46.6425513 -23.5535741, -46.6425449 -23.5535554, -46.6425248 -23.5535363, -46.6424882 -23.5535293, -46.6421905 -23.5535131, -46.6421151 -23.5535071)",0.0003797077272467428,Rua Jardim Francisco Matos,,,,,,
455606563,455606559,0,46892974,True,1,tertiary,,False,91.19,"LINESTRING (-46.6421151 -23.5535071, -46.642067 -23.554326)",0.00335674615519054,Rua Abolição,,,,,,
455606563,455606559,1,"[46892975, 425934935, 425934936, 425934937, 425934938]",False,,residential,,False,172.98699999999997,"LINESTRING (-46.6421151 -23.5535071, -46.6421905 -23.5535131, -46.6424882 -23.5535293, -46.6425248 -23.5535363, -46.6425449 -23.5535554, -46.6425513 -23.5535741, -46.6425006 -23.5542836, -46.6424985 -23.5542958, -46.6424954 -23.5543013, -46.6424866 -23.5543141, -46.6424721 -23.554323, -46.6424442 -23.5543278, -46.6421496 -23.5543289, -46.642067 -23.554326)",0.00335674615519054,Rua Jardim Francisco Matos,,,,,,
455606563,455607086,0,38508522,True,,residential,,False,65.163,"LINESTRING (-46.6421151 -23.5535071, -46.6420513 -23.5534989, -46.6414796 -23.5534437)",0.002530071047177888,Rua Comendador José Xavier Gouveira,,,,,,
455606573,455606563,0,46892974,True,1,tertiary,,False,101.31700000000001,"LINESTRING (-46.6421949 -23.552599, -46.6421439 -23.5530875, -46.6421151 -23.5535071)",0.00885985402967195,Rua Abolição,,,,,,
455606590,455606606,0,38508505,False,2,tertiary,,True,54.187,"LINESTRING (-46.6423305 -23.5511707, -46.6423567 -23.551042, -46.6423768 -23.5509747, -46.6424789 -23.5507038)",0.004562062250437604,Praça General Craveiro Lopes,,,,,,
455606590,455606573,0,46892974,True,1,tertiary,,False,159.43,"LINESTRING (-46.6423305 -23.5511707, -46.6423131 -23.5513059, -46.642269 -23.5518276, -46.6421949 -23.552599)",0.0058898972638968755,Rua Abolição,,,,,,
455606606,455606590,0,38508505,False,2,tertiary,,False,54.187000000000005,"LINESTRING (-46.6424789 -23.5507038, -46.6423768 -23.5509747, -46.6423567 -23.551042, -46.6423305 -23.5511707)",0.006142054537062548,Praça General Craveiro Lopes,,,,,,
455606606,60686029,0,425850167,False,2,tertiary,,False,40.903999999999996,"LINESTRING (-46.6424789 -23.5507038, -46.6422266 -23.5506006, -46.6421124 -23.550554)",0.00810838314679851,Rua Santo Antônio,,,,,,
455606606,395763887,0,810899020,False,2,tertiary,,True,107.324,"LINESTRING (-46.6424789 -23.5507038, -46.642904 -23.5508775, -46.6434406 -23.5510967)",0.007677415099684006,Rua Santo Antônio,,,,,,
455606646,5539086397,0,38508509,True,1,tertiary,,False,49.143,"LINESTRING (-46.640729 -23.549895, -46.6404378 -23.5497927, -46.6403547 -23.5497712, -46.6402732 -23.5497529)",0.0032068806961864198,Rua Santo Antônio,,,,,,
455606646,60686036,0,447927890,False,2,tertiary,,True,143.73099999999997,"LINESTRING (-46.640729 -23.549895, -46.6409089 -23.5499993, -46.6418158 -23.5504291, -46.6419158 -23.5504735, -46.6419753 -23.5504978)",0.003477291604842626,Rua Santo Antônio,,,,,,
455606656,140806274,0,810899019,False,4,tertiary,,True,54.382,"LINESTRING (-46.6450027 -23.551735, -46.64549 -23.5519341)",0.04204935886863805,Rua Santo Antônio,,,,,,
455606656,455607280,0,425934927,False,,residential,,False,60.824,"LINESTRING (-46.6450027 -23.551735, -46.6449955 -23.5518655, -46.6449725 -23.5522813)",0.0021504980780190884,Rua Conselheiro Ramalho,,,,,,
455606656,395763887,0,"[933600356, 933600357]",False,"['3', '2']",tertiary,,False,174.33100000000002,"LINESTRING (-46.6450027 -23.551735, -46.6442306 -23.5514195, -46.6441564 -23.5513892, -46.6434406 -23.5510967)",0.00585893900609787,Rua Santo Antônio,,,,,,
455606720,455606646,0,425854842,True,1,tertiary,,False,30.139,"LINESTRING (-46.6404913 -23.5497338, -46.640729 -23.549895)",0.0027269914847946044,Rua Santo Antônio,,,,,,
455606932,598667181,0,369630801,False,2,tertiary,,False,40.422,"LINESTRING (-46.640611 -23.5536747, -46.6405185 -23.5540282)",0.005684101074074561,Rua Santo Amaro,,,,,,
455606932,4511071312,0,369630801,False,2,tertiary,,True,228.21900000000002,"LINESTRING (-46.640611 -23.5536747, -46.640655 -23.5534211, -46.6406697 -23.5532477, -46.6406901 -23.552807, -46.6406829 -23.5526604, -46.640663 -23.5522528, -46.6405927 -23.5517666, -46.6405739 -23.5516323)",0.0015104234612037734,Rua Santo Amaro,,,,,,
455606942,455607108,0,38508531,True,,residential,,False,99.383,"LINESTRING (-46.6404379 -23.5543368, -46.6414096 -23.5542632)",0.003963182890353762,Rua do Bixiga,,,,,,
455606942,395763951,0,369630802,True,3,tertiary,,False,77.215,"LINESTRING (-46.6404379 -23.5543368, -46.640276 -23.5549615, -46.6402628 -23.5550124)",0.002537881232676725,Rua Santo Amaro,,,,,,
455607039,455606269,0,425850171,True,3,secondary,,False,7.214,"LINESTRING (-46.6415911 -23.5509032, -46.6415279 -23.5509324)",0.0010866208917429412,Viaduto Jacareí,,,,,,
455607039,8684540085,0,435979834,True,,residential,,False,32.143,"LINESTRING (-46.6415911 -23.5509032, -46.6417023 -23.5510895, -46.6417332 -23.5511086, -46.6417587 -23.5511184, -46.641775 -23.5511269)",0.001470334165412197,Rua Jacareí,,,,,,
455607086,8684540081,0,234827302,True,,residential,,False,253.13899999999998,"LINESTRING (-46.6414796 -23.5534437, -46.6415417 -23.5533204, -46.6415622 -23.5532307, -46.6415895 -23.5528896, -46.6416405 -23.5519197, -46.6416742 -23.5512418, -46.6416608 -23.5511857)",0.004642727524280149,Rua Japurá,,,,,,
455607095,455606932,0,38508532,True,,residential,,False,76.672,"LINESTRING (-46.6413558 -23.553771, -46.6412966 -23.5537648, -46.640611 -23.5536747)",0.001866532815812528,Rua Doutor Nestor Esteves Natividade,,,,,,
455607095,455607086,0,234827302,True,,residential,,False,38.572,"LINESTRING (-46.6413558 -23.553771, -46.6413957 -23.5536387, -46.6414796 -23.5534437)",0.0021086548764619973,Rua Japurá,,,,,,
455607108,455607123,0,38508521,False,,residential,,True,20.336,"LINESTRING (-46.6414096 -23.5542632, -46.6414177 -23.5542974, -46.6414489 -23.5544425)",0.0007823129251700681,Rua Japurá,,,,,,
455607108,455607095,0,234827302,True,,residential,,False,55.256,"LINESTRING (-46.6414096 -23.5542632, -46.6413618 -23.5540514, -46.6413556 -23.5539843, -46.6413558 -23.553771)",0.003971186091634277,Rua Japurá,,,,,,
455607123,455607108,0,38508521,False,,residential,,False,20.336,"LINESTRING (-46.6414489 -23.5544425, -46.6414177 -23.5542974, -46.6414096 -23.5542632)",0.0007863145258103242,Rua Japurá,,,,,,
455607167,4512194999,0,"[454561009, 46892970]",True,,residential,,False,61.30500000000001,"LINESTRING (-46.644908 -23.55284, -46.6448185 -23.552832, -46.6443094 -23.5527865)",0.004492208523621086,Rua São Domingos,,,,,,
455607167,455607280,0,938452937,False,,residential,,True,62.473,"LINESTRING (-46.644908 -23.55284, -46.6449197 -23.5527255, -46.6449725 -23.5522813)",0.01709537229162583,Rua Conselheiro Ramalho,,,,,,
455607206,7284616871,0,366428463,True,,residential,40,False,4.896,"LINESTRING (-46.644763 -23.5541016, -46.644788 -23.554064)",0.019792101512414673,Rua Quatorze de Julho,,,,,,
455607206,130009861,0,38508529,True,1,trunk_link,50,False,64.31,"LINESTRING (-46.644763 -23.5541016, -46.6448171 -23.5540659, -46.6448781 -23.5540167, -46.6449438 -23.5539454, -46.645033 -23.5538397, -46.6450638 -23.5538096, -46.6451047 -23.5537684, -46.645151 -23.553737, -46.6452189 -23.553715)",0.017264961389527274,,,,,,,
455607248,455607206,0,366428463,True,,residential,40,False,73.246,"LINESTRING (-46.6441823 -23.5544695, -46.6443033 -23.5544372, -46.6443863 -23.5543992, -46.6444493 -23.5543685, -46.6446513 -23.5542083, -46.644763 -23.5541016)",0.03705306130130161,Rua Quatorze de Julho,,,,,,
455607280,455606656,0,425934927,False,,residential,,True,60.824,"LINESTRING (-46.6449725 -23.5522813, -46.6449955 -23.5518655, -46.6450027 -23.551735)",0.01969341825419259,Rua Conselheiro Ramalho,,,,,,
455607280,455607167,0,938452937,False,,residential,,False,62.473,"LINESTRING (-46.6449725 -23.5522813, -46.6449197 -23.5527255, -46.644908 -23.55284)",0.0017874761015517317,Rua Conselheiro Ramalho,,,,,,
457026724,2395189449,0,237876568,False,3,primary,,False,141.079,"LINESTRING (-46.6422371 -23.541241, -46.6423181 -23.5411945, -46.6429889 -23.5408097, -46.6431727 -23.5407043, -46.6432737 -23.5406463, -46.6434103 -23.540568)",0.0032569807835314143,Praça Júlio Mesquita,,,,,,
457026724,457545317,0,292218189,True,2,tertiary,,False,81.769,"LINESTRING (-46.6422371 -23.541241, -46.6423755 -23.5413259, -46.6427612 -23.5415842, -46.642891 -23.5416667)",0.022181552182178363,Rua Aurora,,,,,,
457026724,4699224032,0,757992309,False,3,primary,,True,24.834999999999997,"LINESTRING (-46.6422371 -23.541241, -46.6421754 -23.5412724, -46.6420241 -23.5413494)",0.0014892988941608363,Avenida São João,,,,,,
457026773,457026804,0,78407131,True,2,residential,,False,68.556,"LINESTRING (-46.6454903 -23.5427269, -46.6455047 -23.5433433)",0.004046685257519594,Rua Bento Freitas,,,,,,
457026779,457026773,0,230628804,True,2,residential,,False,107.268,"LINESTRING (-46.6465406 -23.5427858, -46.6464633 -23.5427812, -46.6454903 -23.5427269)",0.0024910742074607624,Rua Santa Isabel,,,,,,
457026779,457046790,0,935971618,True,3,tertiary,,False,113.132,"LINESTRING (-46.6465406 -23.5427858, -46.6465407 -23.5427214, -46.6465295 -23.5422277, -46.646521 -23.5418555, -46.6465633 -23.5417777)",0.012267723582657328,Rua Rego Freitas,,,,,,
457026783,457026779,0,230628804,True,2,residential,,False,113.444,"LINESTRING (-46.6476532 -23.542789, -46.6475982 -23.5427902, -46.6466485 -23.5427925, -46.6465406 -23.5427858)",0.004182266124342939,Rua Santa Isabel,,,,,,
457026783,457046381,0,230628807,True,3,secondary,50,False,114.35,"LINESTRING (-46.6476532 -23.542789, -46.6476515 -23.5427143, -46.6476403 -23.5423419, -46.6476337 -23.5421229, -46.6476266 -23.5418861, -46.6476187 -23.5418114, -46.6476139 -23.5417615)",0.009795604584116711,Rua Amaral Gurgel,,,,,,
457026789,457026783,0,230628804,True,2,residential,,False,21.722,"LINESTRING (-46.6478662 -23.5427836, -46.6477749 -23.5427859, -46.6476532 -23.542789)",0.00018590769641189811,Rua Santa Isabel,,,,,,
457026789,165455651,0,230628808,True,3,secondary,50,False,114.029,"LINESTRING (-46.6478662 -23.5427836, -46.6478676 -23.5428293, -46.6478851 -23.5434172, -46.6478949 -23.5437486, -46.6478967 -23.5438087)",0.003009540554646833,Rua Amaral Gurgel,,,,,,
457026804,60685803,0,78407131,True,2,residential,,False,58.29,"LINESTRING (-46.6455047 -23.5433433, -46.645518 -23.5437688, -46.6455211 -23.5438673)",0.03214072702751039,Rua Bento Freitas,,,,,,
457026816,457026804,0,779551881,True,,residential,,False,126.003,"LINESTRING (-46.6444951 -23.5426898, -46.6445801 -23.5427455, -46.6453923 -23.5432776, -46.6455047 -23.5433433)",0.02809004016935053,Rua Aurora,,,,,,
457026816,60685800,0,932955211,True,1,tertiary,40,False,91.369,"LINESTRING (-46.6444951 -23.5426898, -46.6444326 -23.5427473, -46.6438715 -23.5432527, -46.6438562 -23.5432661)",0.013982988091081332,Rua do Arouche,,,,,,
457026831,8080096154,0,38627954,True,2,tertiary,40,False,43.036,"LINESTRING (-46.6435826 -23.5421176, -46.6433097 -23.5424129)",0.0014276877417633749,Avenida Vieira de Carvalho,,,,,,
457026831,457026816,0,231286683,True,1,tertiary,,False,112.703,"LINESTRING (-46.6435826 -23.5421176, -46.6437274 -23.5422047, -46.6444197 -23.5426421, -46.6444951 -23.5426898)",0.03768878039434123,Rua Aurora,,,,,,
457026836,2395197764,0,"[333520473, 933029769]",True,"['1', '2']",tertiary,,False,64.224,"LINESTRING (-46.641581 -23.5408312, -46.6416601 -23.5408812, -46.6419686 -23.5410763, -46.6420663 -23.5411362, -46.6421009 -23.5411574)",0.011053060624555263,Rua Aurora,,,,,,
457026836,457046444,0,662540604,True,,residential,,False,127.24900000000001,"LINESTRING (-46.641581 -23.5408312, -46.6416355 -23.5407594, -46.642063 -23.5401956, -46.6421211 -23.5401198, -46.6422229 -23.5399845, -46.6422421 -23.5399592, -46.6422934 -23.5398915)",0.009852493324532287,Rua Conselheiro Nébias,,,,,,
457026838,457026836,0,333520473,True,1,tertiary,,False,97.09,"LINESTRING (-46.6407999 -23.5403316, -46.6408833 -23.540385, -46.6414904 -23.5407733, -46.641581 -23.5408312)",0.012685768032093817,Rua Aurora,,,,,,
457026838,457055165,0,426253578,True,,residential,,False,110.024,"LINESTRING (-46.6407999 -23.5403316, -46.6407389 -23.540412, -46.6401833 -23.5411437)",0.00115287747192273,Rua Guaianases,,,,,,
457026846,60685649,0,8579588,True,,residential,40,False,89.96100000000001,"LINESTRING (-46.6387651 -23.53902, -46.6387095 -23.5390963, -46.6383262 -23.5396214, -46.6382755 -23.5396931)",0.012792382971497884,Rua Santa Ifigênia,,,,,,
457026846,60685721,0,38582847,True,2,tertiary,,False,142.417,"LINESTRING (-46.6387651 -23.53902, -46.6388418 -23.5390694, -46.6397944 -23.539683, -46.6399082 -23.5397563)",0.012082874481392555,Rua Aurora,,,,,,
457026848,457026846,0,38582847,True,2,tertiary,,False,109.613,"LINESTRING (-46.6378843 -23.5384546, -46.6379462 -23.5384946, -46.6387651 -23.53902)",0.012077692581052586,Rua Aurora,,,,,,
457026848,457046458,0,38584790,True,,residential,40,False,113.14099999999999,"LINESTRING (-46.6378843 -23.5384546, -46.6379268 -23.5383954, -46.6384859 -23.5376921, -46.6385345 -23.5376301)",0.010149200251755735,Rua dos Andradas,,,,,,
457026853,457055193,0,38584792,True,2,tertiary,,False,103.664,"LINESTRING (-46.6369951 -23.5378923, -46.6368693 -23.537891, -46.6360495 -23.5378816, -46.6359783 -23.5378808)",0.01887572178091955,Rua Washington Luís,,,,,,
457026853,299350911,0,91863362,False,4,tertiary,,True,94.623,"LINESTRING (-46.6369951 -23.5378923, -46.6369489 -23.5379816, -46.6368936 -23.5380886, -46.6366415 -23.5385763, -46.6365974 -23.5386612)",0.0018238215791737205,Rua General Couto de Magalhães,,,,,,
457026853,2457482515,0,932955208,True,1,tertiary,,False,26.448,"LINESTRING (-46.6369951 -23.5378923, -46.6369924 -23.537784, -46.6369897 -23.5376545)",0.0085407496305891,Rua General Couto de Magalhães,,,,,,
457026853,457026848,0,"[933029770, 38582847]",True,"['1', '2']",tertiary,,False,110.12,"LINESTRING (-46.6369951 -23.5378923, -46.6370485 -23.5379264, -46.6376394 -23.5383, -46.6378177 -23.5384127, -46.6378843 -23.5384546)",0.01191117835004046,Rua Aurora,,,,,,
457026959,457026846,0,8579588,True,,residential,40,False,116.14800000000001,"LINESTRING (-46.6393994 -23.5381523, -46.6393468 -23.538226, -46.6388256 -23.5389374, -46.6387651 -23.53902)",0.012793563271197586,Rua Santa Ifigênia,,,,,,
457026959,457046458,0,932955209,True,1,tertiary,,False,105.574,"LINESTRING (-46.6393994 -23.5381523, -46.6393258 -23.5381079, -46.6386104 -23.5376759, -46.6385345 -23.5376301)",0.01847302933898494,Rua Vitória,,,,,,
457026962,457026959,0,8579588,True,,residential,40,False,95.29700000000001,"LINESTRING (-46.6399202 -23.5374406, -46.6398642 -23.5375172, -46.6394513 -23.5380813, -46.6393994 -23.5381523)",0.012636583855499024,Rua Santa Ifigênia,,,,,,
457026962,457055171,0,333520469,True,,residential,,False,101.23400000000001,"LINESTRING (-46.6399202 -23.5374406, -46.6391619 -23.5369342, -46.6391175 -23.5369046)",0.005366914919543936,Rua dos Gusmões,,,,,,
457026966,457026962,0,8579588,True,,residential,40,False,103.40899999999999,"LINESTRING (-46.6404835 -23.5366672, -46.6404287 -23.5367425, -46.6399868 -23.5373492, -46.6399202 -23.5374406)",0.00917184776933672,Rua Santa Ifigênia,,,,,,
457026966,457039825,0,426253567,True,,residential,,False,146.95000000000002,"LINESTRING (-46.6404835 -23.5366672, -46.6415362 -23.5374174, -46.6415707 -23.5374416, -46.6416179 -23.5374822)",0.006662937514892755,Rua General Osório,,,,,,
457039410,457046519,0,252694228,True,2,residential,,False,107.001,"LINESTRING (-46.6473189 -23.5333144, -46.6473756 -23.533351, -46.647542 -23.5334603, -46.6480847 -23.5338167, -46.6481739 -23.5338725)",0.001322941134982794,Alameda Nothmann,,,,,,
457039413,457039410,0,252694228,True,2,residential,,False,107.32700000000001,"LINESTRING (-46.6464582 -23.5327586, -46.6465216 -23.5327996, -46.6467687 -23.532959, -46.6472225 -23.5332519, -46.6473189 -23.5333144)",0.0001901538393135032,Alameda Nothmann,,,,,,
457039413,8955917278,0,252694229,True,,residential,,False,58.774,"LINESTRING (-46.6464582 -23.5327586, -46.6463946 -23.5328444, -46.6461342 -23.5331958)",0.0005981614868169491,Rua Guaianases,,,,,,
457039470,929571260,0,"[426253552, 312285777, 426253553, 426253495, 79659544, 426253498]",True,,residential,,False,185.531,"LINESTRING (-46.6411639 -23.5330592, -46.6411169 -23.5331227, -46.6407876 -23.533567, -46.6407523 -23.5336153, -46.6407381 -23.5336451, -46.6407256 -23.533688, -46.6407254 -23.5337275, -46.6407307 -23.5337539, -46.6407419 -23.5337726, -46.6408312 -23.5338365, -46.6413535 -23.5341921, -46.6414688 -23.5342704)",0.000199053166240041,"['Praça Júlio Prestes', 'Alameda Cleveland']",,,,,,
457039470,457039493,0,"[426253584, 426253586]",True,,residential,,False,102.514,"LINESTRING (-46.6411639 -23.5330592, -46.6412249 -23.5330976, -46.6419932 -23.5335806)",0.0005892621598904113,Rua Helvétia,,,,,,
457039493,2391261342,0,"[426253504, 426253503]",True,,residential,,False,79.14800000000001,"LINESTRING (-46.6419932 -23.5335806, -46.6420597 -23.5334932, -46.642369 -23.5330859, -46.6424369 -23.5329965)",4.001600640256103e-06,Alameda Dino Bueno,,,,,,
457039493,457039586,0,426253583,True,,residential,,False,104.635,"LINESTRING (-46.6419932 -23.5335806, -46.6420986 -23.5336468, -46.6427445 -23.5340528, -46.6428398 -23.5341126)",0.0019453823857585363,Rua Helvétia,,,,,,
457039560,457039919,0,246708360,True,,residential,,False,132.02700000000002,"LINESTRING (-46.6470579 -23.5366945, -46.6471325 -23.5366084, -46.6477648 -23.5358342, -46.6478373 -23.5357463)",0.004307027606515349,Rua Barão de Campinas,,,,,,
457039560,457039564,0,426253589,False,1,residential,,False,98.392,"LINESTRING (-46.6470579 -23.5366945, -46.6469692 -23.5366427, -46.6465618 -23.5364018, -46.6463373 -23.5362702, -46.6462464 -23.5362155)",0.007587442490477473,Rua Helvétia,,,,,,
457039564,2391261322,0,426253484,False,,residential,,True,164.14000000000001,"LINESTRING (-46.6462464 -23.5362155, -46.6461872 -23.5362872, -46.6456546 -23.5369314, -46.6453167 -23.5373402, -46.6452741 -23.5373921)",0.0085769163436339,Alameda Barão de Limeira,,,,,,
457039564,457039560,0,426253589,False,1,residential,,True,98.392,"LINESTRING (-46.6462464 -23.5362155, -46.6463373 -23.5362702, -46.6465618 -23.5364018, -46.6469692 -23.5366427, -46.6470579 -23.5366945)",0.0007344325175957828,Rua Helvétia,,,,,,
457039564,457039920,0,921118088,False,,residential,,False,135.07299999999998,"LINESTRING (-46.6462464 -23.5362155, -46.6462903 -23.5361627, -46.6463121 -23.5361363, -46.6466994 -23.5356681, -46.646992 -23.5353142, -46.647047 -23.5352476)",0.003152710240507453,Alameda Barão de Limeira,,,,,,
457039569,457039925,0,426253564,True,1,residential,,False,136.46699999999998,"LINESTRING (-46.6454764 -23.5357581, -46.6455215 -23.5357008, -46.6455542 -23.5356574, -46.6461691 -23.5348416, -46.64624 -23.5347501)",0.001608596224141742,Rua Conselheiro Nébias,,,,,,
457039569,457039564,0,426253591,True,1,residential,,False,93.536,"LINESTRING (-46.6454764 -23.5357581, -46.6455448 -23.5357987, -46.6461347 -23.5361467, -46.6462464 -23.5362155)",0.002029633735218602,Rua Helvétia,,,,,,
