u,v,key,osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,ebc,name,bridge,ref,tunnel,width,access,junction
457026831,8080096154,0,38627954,True,2,tertiary,40,False,43.036,"LINESTRING (-46.6435826 -23.5421176, -46.6433097 -23.5424129)",0.0012644982915880755,Avenida Vieira de Carvalho,,,,,,
457026831,457026816,0,231286683,True,1,tertiary,,False,112.703,"LINESTRING (-46.6435826 -23.5421176, -46.6437274 -23.5422047, -46.6444197 -23.5426421, -46.6444951 -23.5426898)",0.033694467705209674,Rua Aurora,,,,,,
457026836,2395197764,0,"[333520473, 933029769]",True,"['1', '2']",tertiary,,False,64.224,"LINESTRING (-46.641581 -23.5408312, -46.6416601 -23.5408812, -46.6419686 -23.5410763, -46.6420663 -23.5411362, -46.6421009 -23.5411574)",0.009751967477905622,Rua Aurora,,,,,,
457026836,457046444,0,662540604,True,,residential,,False,127.24900000000001,"LINESTRING (-46.641581 -23.5408312, -46.6416355 -23.5407594, -46.642063 -23.5401956, -46.6421211 -23.5401198, -46.6422229 -23.5399845, -46.6422421 -23.5399592, -46.6422934 -23.5398915)",0.008513515012706462,Rua Conselheiro Nébias,,,,,,
457026838,457026836,0,333520473,True,1,tertiary,,False,97.09,"LINESTRING (-46.6407999 -23.5403316, -46.6408833 -23.540385, -46.6414904 -23.5407733, -46.641581 -23.5408312)",0.011314105253826947,Rua Aurora,,,,,,
457026838,457055165,0,426253578,True,,residential,,False,110.024,"LINESTRING (-46.6407999 -23.5403316, -46.6407389 -23.540412, -46.6401833 -23.5411437)",0.0009466591432714242,Rua Guaianases,,,,,,
457026846,60685649,0,8579588,True,,residential,40,False,89.96100000000001,"LINESTRING (-46.6387651 -23.53902, -46.6387095 -23.5390963, -46.6383262 -23.5396214, -46.6382755 -23.5396931)",0.010598141541858832,Rua Santa Ifigênia,,,,,,
457026846,60685721,0,38582847,True,2,tertiary,,False,142.417,"LINESTRING (-46.6387651 -23.53902, -46.6388418 -23.5390694, -46.6397944 -23.539683, -46.6399082 -23.5397563)",0.01183739098489802,Rua Aurora,,,,,,
457026848,457026846,0,38582847,True,2,tertiary,,False,109.613,"LINESTRING (-46.6378843 -23.5384546, -46.6379462 -23.5384946, -46.6387651 -23.53902)",0.011811566471500666,Rua Aurora,,,,,,
457026848,457046458,0,38584790,True,,residential,40,False,113.14099999999999,"LINESTRING (-46.6378843 -23.5384546, -46.6379268 -23.5383954, -46.6384859 -23.5376921, -46.6385345 -23.5376301)",0.010204125701270269,Rua dos Andradas,,,,,,
457026853,457055193,0,38584792,True,2,tertiary,,False,103.664,"LINESTRING (-46.6369951 -23.5378923, -46.6368693 -23.537891, -46.6360495 -23.5378816, -46.6359783 -23.5378808)",0.018030623561244685,Rua Washington Luís,,,,,,
457026853,299350911,0,91863362,False,4,tertiary,,True,94.623,"LINESTRING (-46.6369951 -23.5378923, -46.6369489 -23.5379816, -46.6368936 -23.5380886, -46.6366415 -23.5385763, -46.6365974 -23.5386612)",0.0013437346499763905,Rua General Couto de Magalhães,,,,,,
457026853,2457482515,0,932955208,True,1,tertiary,,False,26.448,"LINESTRING (-46.6369951 -23.5378923, -46.6369924 -23.537784, -46.6369897 -23.5376545)",0.004337816455528509,Rua General Couto de Magalhães,,,,,,
457026853,457026848,0,"[933029770, 38582847]",True,"['1', '2']",tertiary,,False,110.12,"LINESTRING (-46.6369951 -23.5378923, -46.6370485 -23.5379264, -46.6376394 -23.5383, -46.6378177 -23.5384127, -46.6378843 -23.5384546)",0.011686787022032923,Rua Aurora,,,,,,
457026959,457026846,0,8579588,True,,residential,40,False,116.14800000000001,"LINESTRING (-46.6393994 -23.5381523, -46.6393468 -23.538226, -46.6388256 -23.5389374, -46.6387651 -23.53902)",0.010634798179002354,Rua Santa Ifigênia,,,,,,
457026959,457046458,0,932955209,True,1,tertiary,,False,105.574,"LINESTRING (-46.6393994 -23.5381523, -46.6393258 -23.5381079, -46.6386104 -23.5376759, -46.6385345 -23.5376301)",0.016009366647259278,Rua Vitória,,,,,,
457026962,457026959,0,8579588,True,,residential,40,False,95.29700000000001,"LINESTRING (-46.6399202 -23.5374406, -46.6398642 -23.5375172, -46.6394513 -23.5380813, -46.6393994 -23.5381523)",0.011212949758439419,Rua Santa Ifigênia,,,,,,
457026962,457055171,0,333520469,True,,residential,,False,101.23400000000001,"LINESTRING (-46.6399202 -23.5374406, -46.6391619 -23.5369342, -46.6391175 -23.5369046)",0.00501777786202419,Rua dos Gusmões,,,,,,
457026966,457026962,0,8579588,True,,residential,40,False,103.40899999999999,"LINESTRING (-46.6404835 -23.5366672, -46.6404287 -23.5367425, -46.6399868 -23.5373492, -46.6399202 -23.5374406)",0.0078005626755938565,Rua Santa Ifigênia,,,,,,
457026966,457039825,0,426253567,True,,residential,,False,146.95000000000002,"LINESTRING (-46.6404835 -23.5366672, -46.6415362 -23.5374174, -46.6415707 -23.5374416, -46.6416179 -23.5374822)",0.007117551724167098,Rua General Osório,,,,,,
457039402,339681873,0,230513599,True,2,residential,,False,144.479,"LINESTRING (-46.6490254 -23.5344127, -46.6491817 -23.5343373, -46.649234 -23.5343183, -46.6492881 -23.5343074, -46.6493011 -23.5343048, -46.6493849 -23.5342912, -46.650258 -23.5342043, -46.6502683 -23.5342033, -46.6504098 -23.5341929)",0.0013088816193302859,Rua Doutor Carvalho de Mendonça,,,,,,
457039402,457039662,0,237455907,True,,residential,,False,195.297,"LINESTRING (-46.6490254 -23.5344127, -46.6491833 -23.5341979, -46.6497912 -23.533371, -46.6500961 -23.5329563)",0.0010336836568708302,Rua Adolfo Gordo,,,,,,
457039402,4011418239,0,398378584,True,2,residential,,False,102.566,"LINESTRING (-46.6490254 -23.5344127, -46.6491141 -23.534469, -46.6491481 -23.5344905, -46.6497854 -23.5348938, -46.6498533 -23.5349368)",0.0012069796809641411,Alameda Nothmann,,,,,,
457039410,457039680,0,230634583,True,1,residential,,False,193.928,"LINESTRING (-46.6473189 -23.5333144, -46.6473654 -23.5332521, -46.6483139 -23.5319723, -46.6483882 -23.531872)",0.0037229362351880032,Rua Conselheiro Nébias,,,,,,
457039410,457046519,0,252694228,True,2,residential,,False,107.001,"LINESTRING (-46.6473189 -23.5333144, -46.6473756 -23.533351, -46.647542 -23.5334603, -46.6480847 -23.5338167, -46.6481739 -23.5338725)",0.0024831031194761494,Alameda Nothmann,,,,,,
457039413,457039410,0,252694228,True,2,residential,,False,107.32700000000001,"LINESTRING (-46.6464582 -23.5327586, -46.6465216 -23.5327996, -46.6467687 -23.532959, -46.6472225 -23.5332519, -46.6473189 -23.5333144)",0.0014199379868960812,Alameda Nothmann,,,,,,
457039413,8955917278,0,252694229,True,,residential,,False,58.774,"LINESTRING (-46.6464582 -23.5327586, -46.6463946 -23.5328444, -46.6461342 -23.5331958)",0.0018012392551350284,Rua Guaianases,,,,,,
457039419,457039935,0,842467683,True,,residential,,False,192.465,"LINESTRING (-46.6446803 -23.5316325, -46.6446225 -23.5317152, -46.6436936 -23.5329775, -46.6436257 -23.5330681)",0.0006634460871446074,Alameda Barão de Piracicaba,,,,,,
457039419,64075381,0,842467684,True,2,tertiary,,False,99.822,"LINESTRING (-46.6446803 -23.5316325, -46.6447611 -23.5316824, -46.645429 -23.5320998, -46.6454893 -23.5321382)",0.0009372286611015786,Alameda Nothmann,,,,,,
457039438,457039419,0,207129449,True,2,tertiary,,False,102.00900000000001,"LINESTRING (-46.6438527 -23.5311169, -46.6439107 -23.531153, -46.6446103 -23.5315884, -46.6446803 -23.5316325)",0.0016115068719923676,Alameda Nothmann,,,,,,
457039442,457039470,0,"[426253496, 426253498]",True,,residential,,False,141.737,"LINESTRING (-46.6419351 -23.5319988, -46.6413574 -23.5327776, -46.6412172 -23.532982, -46.6411639 -23.5330592)",0.003579111425631064,Alameda Cleveland,,,,,,
457039442,457039488,0,426253510,False,,residential,,True,105.268,"LINESTRING (-46.6419351 -23.5319988, -46.6420259 -23.5320564, -46.6422341 -23.5321881, -46.6426542 -23.5324537, -46.6426812 -23.5324708, -46.6427851 -23.5325363)",1.0832123746181676e-05,Alameda Glete,,,,,,
457039470,929571260,0,"[426253552, 312285777, 426253553, 426253495, 79659544, 426253498]",True,,residential,,False,185.531,"LINESTRING (-46.6411639 -23.5330592, -46.6411169 -23.5331227, -46.6407876 -23.533567, -46.6407523 -23.5336153, -46.6407381 -23.5336451, -46.6407256 -23.533688, -46.6407254 -23.5337275, -46.6407307 -23.5337539, -46.6407419 -23.5337726, -46.6408312 -23.5338365, -46.6413535 -23.5341921, -46.6414688 -23.5342704)",0.0013892341986538135,"['Praça Júlio Prestes', 'Alameda Cleveland']",,,,,,
457039470,457039493,0,"[426253584, 426253586]",True,,residential,,False,102.514,"LINESTRING (-46.6411639 -23.5330592, -46.6412249 -23.5330976, -46.6419932 -23.5335806)",0.002179045103231069,Rua Helvétia,,,,,,
457039488,457039442,0,426253510,False,,residential,,False,105.268,"LINESTRING (-46.6427851 -23.5325363, -46.6426812 -23.5324708, -46.6426542 -23.5324537, -46.6422341 -23.5321881, -46.6420259 -23.5320564, -46.6419351 -23.5319988)",0.0036007756731234277,Alameda Glete,,,,,,
457039488,457039438,0,866538636,True,,residential,,False,191.72099999999998,"LINESTRING (-46.6427851 -23.5325363, -46.6428644 -23.5324313, -46.6436597 -23.5313772, -46.6438087 -23.5311757, -46.6438527 -23.5311169)",0.0016223389957385492,Alameda Dino Bueno,,,,,,
457039493,2391261342,0,"[426253504, 426253503]",True,,residential,,False,79.14800000000001,"LINESTRING (-46.6419932 -23.5335806, -46.6420597 -23.5334932, -46.642369 -23.5330859, -46.6424369 -23.5329965)",9.02676978848473e-06,Alameda Dino Bueno,,,,,,
457039493,457039586,0,426253583,True,,residential,,False,104.635,"LINESTRING (-46.6419932 -23.5335806, -46.6420986 -23.5336468, -46.6427445 -23.5340528, -46.6428398 -23.5341126)",0.0026083958859121886,Rua Helvétia,,,,,,
457039560,457039919,0,246708360,True,,residential,,False,132.02700000000002,"LINESTRING (-46.6470579 -23.5366945, -46.6471325 -23.5366084, -46.6477648 -23.5358342, -46.6478373 -23.5357463)",0.008591727733366918,Rua Barão de Campinas,,,,,,
457039560,457039564,0,426253589,False,1,residential,,False,98.392,"LINESTRING (-46.6470579 -23.5366945, -46.6469692 -23.5366427, -46.6465618 -23.5364018, -46.6463373 -23.5362702, -46.6462464 -23.5362155)",0.009555901450639675,Rua Helvétia,,,,,,
457039564,2391261322,0,426253484,False,,residential,,True,164.14000000000001,"LINESTRING (-46.6462464 -23.5362155, -46.6461872 -23.5362872, -46.6456546 -23.5369314, -46.6453167 -23.5373402, -46.6452741 -23.5373921)",0.009956511913578565,Alameda Barão de Limeira,,,,,,
457039564,457039560,0,426253589,False,1,residential,,True,98.392,"LINESTRING (-46.6462464 -23.5362155, -46.6463373 -23.5362702, -46.6465618 -23.5364018, -46.6469692 -23.5366427, -46.6470579 -23.5366945)",0.0006136402498366034,Rua Helvétia,,,,,,
457039564,457039920,0,921118088,False,,residential,,False,135.07299999999998,"LINESTRING (-46.6462464 -23.5362155, -46.6462903 -23.5361627, -46.6463121 -23.5361363, -46.6466994 -23.5356681, -46.646992 -23.5353142, -46.647047 -23.5352476)",0.005309902126571301,Alameda Barão de Limeira,,,,,,
457039569,457039925,0,426253564,True,1,residential,,False,136.46699999999998,"LINESTRING (-46.6454764 -23.5357581, -46.6455215 -23.5357008, -46.6455542 -23.5356574, -46.6461691 -23.5348416, -46.64624 -23.5347501)",0.003001737824547674,Rua Conselheiro Nébias,,,,,,
457039569,457039564,0,426253591,True,1,residential,,False,93.536,"LINESTRING (-46.6454764 -23.5357581, -46.6455448 -23.5357987, -46.6461347 -23.5361467, -46.6462464 -23.5362155)",0.0017007252266103695,Rua Helvétia,,,,,,
457039575,457039931,0,"[246708366, 246708367]",True,,residential,,False,139.814,"LINESTRING (-46.644618 -23.5352363, -46.6446852 -23.5351429, -46.6450585 -23.5346458, -46.6452319 -23.5344123, -46.6453213 -23.5342937, -46.6453916 -23.5341981)",0.0013323425487195874,Rua Guaianases,,,,,,
457039575,457039569,0,"[426253593, 426253588]",True,1,residential,,False,105.0,"LINESTRING (-46.644618 -23.5352363, -46.6446858 -23.5352793, -46.6453758 -23.5356979, -46.6454764 -23.5357581)",0.0028478138700214228,Rua Helvétia,,,,,,
457039582,64095067,0,246708369,True,2,residential,,False,19.167,"LINESTRING (-46.6436693 -23.5346361, -46.6438245 -23.5347334)",0.006690088554034088,Rua Helvétia,,,,,,
457039582,64075373,0,"[426253548, 936127815]",True,"['3', '4']",primary,50,False,140.447,"LINESTRING (-46.6436693 -23.5346361, -46.6437441 -23.5345334, -46.64377 -23.534498, -46.644015 -23.5341617, -46.6442254 -23.533873, -46.6443614 -23.5336861, -46.6444345 -23.5335858)",0.005438841142426675,Avenida Rio Branco,,,,,,
457039586,64095088,0,"[426253488, 426253493]",False,,residential,,False,227.40399999999997,"LINESTRING (-46.6428398 -23.5341126, -46.6428246 -23.5341328, -46.6427881 -23.5341811, -46.642601 -23.5344316, -46.6416794 -23.5356655, -46.6416244 -23.5357378, -46.6415781 -23.5357991)",0.003340841847586199,Alameda Barão de Piracicaba,,,,,,
457039586,4255588261,0,426253488,False,,residential,,True,78.422,"LINESTRING (-46.6428398 -23.5341126, -46.6428654 -23.5340786, -46.6429013 -23.534031, -46.6432218 -23.5336047, -46.6432707 -23.5335397, -46.6432765 -23.533532)",0.0007564372062628092,Alameda Barão de Piracicaba,,,,,,
457039586,457039582,0,426253597,True,2,residential,,False,102.663,"LINESTRING (-46.6428398 -23.5341126, -46.6429366 -23.5341737, -46.6430549 -23.5342483, -46.6435739 -23.5345758, -46.6435873 -23.5345842, -46.6436693 -23.5346361)",0.00216744681749475,Rua Helvétia,,,,,,
457039662,457039666,0,38583169,True,1,residential,,False,103.543,"LINESTRING (-46.6500961 -23.5329563, -46.649386 -23.5325061, -46.6493066 -23.5324558, -46.6492607 -23.5324267)",0.0010228515331246466,Alameda Ribeiro da Silva,,,,,,
457039666,457039680,0,38583169,True,1,residential,,False,108.24300000000001,"LINESTRING (-46.6492607 -23.5324267, -46.6492218 -23.532402, -46.6491589 -23.5323621, -46.6484927 -23.5319386, -46.6484512 -23.5319122, -46.6483882 -23.531872)",0.0014002587848275406,Alameda Ribeiro da Silva,,,,,,
457039666,457039711,0,426253485,False,,residential,,False,165.771,"LINESTRING (-46.6492607 -23.5324267, -46.6492957 -23.5323804, -46.649338 -23.5323245, -46.6496772 -23.5318764, -46.6501286 -23.531283, -46.6501893 -23.5312029)",0.0006544408096651429,Alameda Barão de Limeira,,,,,,
457039666,457046519,0,426253485,False,,residential,,True,195.247,"LINESTRING (-46.6492607 -23.5324267, -46.6492348 -23.5324612, -46.6491989 -23.532509, -46.6482287 -23.5337997, -46.6481739 -23.5338725)",0.0007194937306074896,Alameda Barão de Limeira,,,,,,
457039680,457039684,0,38583169,True,1,residential,,False,107.321,"LINESTRING (-46.6483882 -23.531872, -46.6483192 -23.5318284, -46.6475889 -23.5313629, -46.6475236 -23.5313214)",0.005112362896269362,Alameda Ribeiro da Silva,,,,,,
457039684,64095053,0,38583169,True,1,residential,,False,103.677,"LINESTRING (-46.6475236 -23.5313214, -46.6474541 -23.531276, -46.6467896 -23.5308591, -46.6467515 -23.5308352, -46.6466852 -23.5307937)",0.003780256434961154,Alameda Ribeiro da Silva,,,,,,
457039684,457039413,0,410073901,True,,residential,,False,193.226,"LINESTRING (-46.6475236 -23.5313214, -46.6474588 -23.5314094, -46.6467598 -23.5323519, -46.6465028 -23.5326984, -46.6464921 -23.5327128, -46.6464582 -23.5327586)",0.0013212743375620288,Rua Guaianases,,,,,,
457039711,457039666,0,426253485,False,,residential,,True,165.77100000000002,"LINESTRING (-46.6501893 -23.5312029, -46.6501286 -23.531283, -46.6496772 -23.5318764, -46.649338 -23.5323245, -46.6492957 -23.5323804, -46.6492607 -23.5324267)",0.0006436086859189612,Alameda Barão de Limeira,,,,,,
457039768,457039919,0,237529440,True,,residential,,False,117.917,"LINESTRING (-46.6487894 -23.5363485, -46.6487141 -23.5363009, -46.6481087 -23.5359181, -46.6479453 -23.5358148, -46.6479259 -23.5358026, -46.647904 -23.5357887, -46.6478373 -23.5357463)",0.0032761914817974478,Alameda Glete,,,,,,
457039825,64095075,0,333520467,True,,residential,,False,17.321,"LINESTRING (-46.6416179 -23.5374822, -46.6417441 -23.5375865)",0.0059441393852724496,Rua General Osório,,,,,,
457039825,64075364,0,"[333520466, 426253540, 426253543]",True,3,primary,50,False,133.054,"LINESTRING (-46.6416179 -23.5374822, -46.6416664 -23.5374137, -46.6421255 -23.5367656, -46.6422649 -23.5365688, -46.6423288 -23.5364787)",0.012490439405424431,Avenida Rio Branco,,,,,,
457039856,2395197770,0,38583177,True,1,residential,,False,63.101,"LINESTRING (-46.6443126 -23.5400503, -46.6444064 -23.5399012, -46.6444403 -23.5398536, -46.6445891 -23.5396749, -46.6446609 -23.5395822)",0.0017354390442386243,Rua Barão de Campinas,,,,,,
457039856,8077296048,0,237455902,False,3,primary,,False,56.853,"LINESTRING (-46.6443126 -23.5400503, -46.6444666 -23.53997, -46.6447566 -23.5398187, -46.6447973 -23.5397974)",0.0005497978431209223,Avenida São João,,,,,,
457039856,2395189449,0,"[231112328, 933973495]",False,"['3', '4']",primary,,True,108.511,"LINESTRING (-46.6443126 -23.5400503, -46.6439457 -23.5402608, -46.6435465 -23.5404898, -46.6434853 -23.540525, -46.6434103 -23.540568)",0.004299114507482517,Avenida São João,,,,,,
457039860,457046632,0,231112326,True,3,primary,,False,135.346,"LINESTRING (-46.6448972 -23.5397299, -46.6458739 -23.539158, -46.6460157 -23.5390741)",0.0020753726948730205,Avenida São João,,,,,,
457039860,4823032881,0,358285994,True,2,tertiary,,False,11.157,"LINESTRING (-46.6448972 -23.5397299, -46.6449327 -23.5397439, -46.6449627 -23.5397569, -46.6449943 -23.5397756)",0.0030019068430729738,Largo do Arouche,,,,,,
457039865,457039768,0,237529440,True,,residential,,False,118.81899999999999,"LINESTRING (-46.6497459 -23.5369591, -46.6496184 -23.5368781, -46.649602 -23.5368675, -46.6487894 -23.5363485)",0.0014477187008961334,Alameda Glete,,,,,,
457039865,457051441,0,237529441,True,3,primary,50,False,35.936,"LINESTRING (-46.6497459 -23.5369591, -46.6498908 -23.5368775, -46.6500463 -23.53679)",0.0006548921481545672,Avenida São João,,,,,,
457039899,64095126,0,237876558,False,,residential,,False,134.39700000000002,"LINESTRING (-46.6438777 -23.539088, -46.6439467 -23.5390038, -46.64424 -23.5386471, -46.6444248 -23.5384224, -46.6445835 -23.5382294, -46.6446712 -23.5381228)",0.0009195208928338417,Alameda Barão de Limeira,,,,,,
457039899,457046500,0,237876558,False,,residential,,True,85.56300000000002,"LINESTRING (-46.6438777 -23.539088, -46.6438123 -23.5391676, -46.6434278 -23.5396362, -46.6433887 -23.5396838, -46.6433731 -23.5397029)",0.02667992990792028,Alameda Barão de Limeira,,,,,,
457039899,2395197770,0,426253573,True,,residential,,False,96.931,"LINESTRING (-46.6438777 -23.539088, -46.6439609 -23.5391408, -46.6439884 -23.5391583, -46.6445423 -23.5395117, -46.6446609 -23.5395822)",0.0037092623946757904,Rua General Osório,,,,,,
457039906,457039899,0,426253573,True,,residential,,False,81.12899999999999,"LINESTRING (-46.6432293 -23.538665, -46.6432836 -23.5387026, -46.6437771 -23.5390235, -46.6438777 -23.539088)",0.006166531929571697,Rua General Osório,,,,,,
457039906,64095122,0,662540604,True,,residential,,False,137.325,"LINESTRING (-46.6432293 -23.538665, -46.6432613 -23.5386234, -46.6432849 -23.5385929, -46.6439114 -23.537784, -46.644009 -23.5376579)",0.004100871400454752,Rua Conselheiro Nébias,,,,,,
457039911,457039906,0,426253573,True,,residential,,False,98.099,"LINESTRING (-46.6424469 -23.5381514, -46.642503 -23.5381883, -46.6431487 -23.5386122, -46.6431856 -23.5386364, -46.6432293 -23.538665)",0.005230865470025024,Rua General Osório,,,,,,
457039911,457055161,0,426253578,True,,residential,,False,84.951,"LINESTRING (-46.6424469 -23.5381514, -46.6423866 -23.5382308, -46.6420337 -23.5386953, -46.6420232 -23.5387091, -46.6419972 -23.5387433, -46.6419706 -23.5387783)",0.003111408608553407,Rua Guaianases,,,,,,
457039914,2457482475,0,38584790,True,,residential,40,False,131.561,"LINESTRING (-46.639732 -23.536153, -46.6397737 -23.536099, -46.6404192 -23.5352916, -46.6404374 -23.5352688, -46.6404944 -23.5351984)",0.004018753225407052,Rua dos Andradas,,,,,,
457039914,457026966,0,426253567,True,,residential,,False,95.595,"LINESTRING (-46.639732 -23.536153, -46.6397839 -23.5361885, -46.6404835 -23.5366672)",0.009601696820499135,Rua General Osório,,,,,,
457039916,457055173,0,38584791,True,,residential,,False,106.70500000000001,"LINESTRING (-46.6388393 -23.5355356, -46.638799 -23.5355868, -46.6386221 -23.5358119, -46.6383849 -23.5361137, -46.6382726 -23.5362565, -46.6382273 -23.5363141)",0.001014156834883156,Rua do Triunfo,,,,,,
457039916,457039914,0,426253567,True,,residential,,False,113.996,"LINESTRING (-46.6388393 -23.5355356, -46.6388963 -23.535575, -46.6396813 -23.536118, -46.639732 -23.536153)",0.002941557440663114,Rua General Osório,,,,,,
457039916,60734133,0,840614252,True,,residential,,False,63.73899999999999,"LINESTRING (-46.6388393 -23.5355356, -46.6387798 -23.5354958, -46.6385204 -23.5353109, -46.6384859 -23.5352726, -46.6384568 -23.535223, -46.6384387 -23.5351717, -46.6384288 -23.5351281)",6.0930696072271926e-06,Largo General Osório,,,,,,
457039919,457039920,0,246510526,True,,residential,,False,97.806,"LINESTRING (-46.6478373 -23.5357463, -46.6477719 -23.535705, -46.6477293 -23.5356781, -46.6472934 -23.5354031, -46.6471467 -23.5353105, -46.647047 -23.5352476)",0.00844550426354742,Alameda Glete,,,,,,
457039919,2453466136,0,246510570,True,,residential,,False,109.04999999999998,"LINESTRING (-46.6478373 -23.5357463, -46.647918 -23.5356554, -46.647966 -23.5356039, -46.648376 -23.5351581, -46.6485252 -23.5349953)",0.003411582827870796,Rua Barão de Campinas,,,,,,
457039920,457039925,0,426253512,True,,residential,,False,99.146,"LINESTRING (-46.647047 -23.5352476, -46.6469569 -23.5351906, -46.64684 -23.5351194, -46.646341 -23.5348156, -46.64624 -23.5347501)",0.01147451060477485,Alameda Glete,,,,,,
457039920,2453466134,0,921118087,False,,residential,,False,109.197,"LINESTRING (-46.647047 -23.5352476, -46.6471088 -23.5351728, -46.6476942 -23.5344651)",0.0012185426255635957,Alameda Barão de Limeira,,,,,,
457039920,457039564,0,921118088,False,,residential,,True,135.073,"LINESTRING (-46.647047 -23.5352476, -46.646992 -23.5353142, -46.6466994 -23.5356681, -46.6463121 -23.5361363, -46.6462903 -23.5361627, -46.6462464 -23.5362155)",0.004172804657599206,Alameda Barão de Limeira,,,,,,
457039925,457039410,0,230634583,True,1,residential,,False,193.86499999999998,"LINESTRING (-46.64624 -23.5347501, -46.6463247 -23.5346391, -46.6472435 -23.5334146, -46.6473189 -23.5333144)",0.004796933491514264,Rua Conselheiro Nébias,,,,,,
457039925,457039931,0,426253512,True,,residential,,False,106.061,"LINESTRING (-46.64624 -23.5347501, -46.646132 -23.5346819, -46.6456563 -23.5343699, -46.6456351 -23.5343559, -46.6456153 -23.5343429, -46.6454845 -23.5342567, -46.6453916 -23.5341981)",0.009668482814062107,Alameda Glete,,,,,,
457039931,64095064,0,426253515,True,2,residential,,False,101.111,"LINESTRING (-46.6453916 -23.5341981, -46.6452737 -23.5341226, -46.6446601 -23.5337302, -46.6446207 -23.533705, -46.6445782 -23.5336778)",0.012769568246678135,Alameda Glete,,,,,,
457039935,4255588261,0,426253488,False,,residential,,False,62.675000000000004,"LINESTRING (-46.6436257 -23.5330681, -46.6435655 -23.5331482, -46.6433304 -23.5334607, -46.6432765 -23.533532)",0.0023852209338788557,Alameda Barão de Piracicaba,,,,,,
457039935,457039488,0,454861240,True,,residential,,False,104.119,"LINESTRING (-46.6436257 -23.5330681, -46.6435262 -23.5330048, -46.6431798 -23.5327858, -46.6428722 -23.5325914, -46.6427851 -23.5325363)",0.004567996851462698,Alameda Glete,,,,,,
457039972,457039560,0,426253558,True,,residential,,False,85.432,"LINESTRING (-46.6465451 -23.5373021, -46.6466221 -23.5372099, -46.6469865 -23.5367735, -46.6470579 -23.5366945)",0.008580922976308103,Rua Barão de Campinas,,,,,,
457039976,64095102,0,230634574,True,,residential,,False,12.045,"LINESTRING (-46.6454474 -23.5386698, -46.6455205 -23.5385847)",0.0014556612794206075,Rua Barão de Campinas,,,,,,
457039976,64095126,0,"[936126163, 230634573]",True,2,secondary,50,False,99.80300000000001,"LINESTRING (-46.6454474 -23.5386698, -46.6453651 -23.5386118, -46.6451684 -23.5384732, -46.6448033 -23.5382159, -46.6446712 -23.5381228)",0.011862506394176301,Avenida Duque de Caxias,,,,,,
457046367,298937175,0,255838492,True,3,secondary,50,False,58.505,"LINESTRING (-46.6477501 -23.5459328, -46.6477389 -23.5454769, -46.6477367 -23.5454068)",0.024780659825400887,Rua Amaral Gurgel,,,,,,
457046381,2391088759,0,75499301,True,2,tertiary,,False,24.457,"LINESTRING (-46.6476139 -23.5417615, -46.6475281 -23.541762, -46.647374 -23.5417636)",0.001248534770904786,Largo do Arouche,,,,,,
457046381,2391088196,0,133119296,True,3,secondary,,False,20.602999999999998,"LINESTRING (-46.6476139 -23.5417615, -46.6476059 -23.5417077, -46.6475952 -23.5416441, -46.6475888 -23.5416109, -46.6475804 -23.5415789)",0.008505486725121499,Largo do Arouche,,,,,,
457046407,457026831,0,38627954,True,2,tertiary,40,False,140.454,"LINESTRING (-46.6444816 -23.5411604, -46.6435826 -23.5421176)",0.013069718165878255,Avenida Vieira de Carvalho,,,,,,
457046407,1539025072,0,231286685,True,2,tertiary,,False,12.315000000000001,"LINESTRING (-46.6444816 -23.5411604, -46.6444306 -23.5411359, -46.6443732 -23.5411116)",0.00554912558353821,Rua Vitória,,,,,,
457046433,2395197773,0,231112330,False,,residential,,True,96.60300000000001,"LINESTRING (-46.6429113 -23.5402643, -46.6428239 -23.5403692, -46.642566 -23.5406829, -46.6423401 -23.5409575)",0.012146445701047958,Praça Júlio de Mesquita,,,,,,
457046433,457046500,0,237876558,False,,residential,,False,78.188,"LINESTRING (-46.6429113 -23.5402643, -46.6429337 -23.5402355, -46.6429782 -23.5401816, -46.6432913 -23.5398023, -46.6433731 -23.5397029)",0.0008237343528737632,Alameda Barão de Limeira,,,,,,
457046433,457046444,0,237876582,True,2,tertiary,,False,75.406,"LINESTRING (-46.6429113 -23.5402643, -46.6427929 -23.5401929, -46.6423551 -23.5399289, -46.6422934 -23.5398915)",0.014112493061653419,Rua Vitória,,,,,,
457046444,457046451,0,237876582,True,2,tertiary,,False,97.406,"LINESTRING (-46.6422934 -23.5398915, -46.6422186 -23.5398465, -46.6418041 -23.5395965, -46.641552 -23.5394444, -46.6414951 -23.5394101)",0.016964659744428012,Rua Vitória,,,,,,
457046444,457046583,0,662540604,True,,residential,,False,81.04499999999999,"LINESTRING (-46.6422934 -23.5398915, -46.6423346 -23.5398382, -46.6426976 -23.5393675, -46.6427524 -23.5392964)",0.0056505162061856636,Rua Conselheiro Nébias,,,,,,
457046451,64095080,0,237876582,True,2,tertiary,,False,93.987,"LINESTRING (-46.6414951 -23.5394101, -46.6414288 -23.5393698, -46.6411096 -23.5391743, -46.6408287 -23.5390057, -46.6407262 -23.5389437)",0.01996692791298193,Rua Vitória,,,,,,
457046451,457026838,0,426253578,True,,residential,,False,124.587,"LINESTRING (-46.6414951 -23.5394101, -46.641439 -23.5394845, -46.6408612 -23.5402503, -46.6407999 -23.5403316)",0.0033167642806243114,Rua Guaianases,,,,,,
