u,v,key,osmid,oneway,lanes,name,highway,reversed,length,geometry,ebc,maxspeed,ref,bridge,tunnel,width,access,junction,est_width
466929618,1439849952,0,39081839,False,,Rua Lima Barreto,residential,False,62.073,"LINESTRING (-46.6100351 -23.5705468, -46.6094346 -23.5704536)",2.7593205512144875e-06,,,,,,,,
466929618,466929625,0,39081839,False,,Rua Lima Barreto,residential,True,97.119,"LINESTRING (-46.6100351 -23.5705468, -46.6108887 -23.5706718, -46.610976 -23.5706851)",0.0013731955817443985,,,,,,,,
466929625,466929618,0,39081839,False,,Rua Lima Barreto,residential,False,97.119,"LINESTRING (-46.610976 -23.5706851, -46.6108887 -23.5706718, -46.6100351 -23.5705468)",1.5767546006939927e-06,,,,,,,,
466929625,1938712074,0,553570061,True,2,Avenida Dom Pedro I,primary,False,54.199,"LINESTRING (-46.610976 -23.5706851, -46.6109962 -23.5704589, -46.6110007 -23.5704084, -46.6110194 -23.5701993)",0.0041431304341599225,50,,,,,,,
466929628,1439849952,0,39081839,False,,Rua Lima Barreto,residential,True,11.114,"LINESTRING (-46.6093278 -23.5704334, -46.6094346 -23.5704536)",0.0013700420725430104,,,,,,,,
466929628,1439849950,0,130808665,False,,Rua Cora,residential,True,116.352,"LINESTRING (-46.6093278 -23.5704334, -46.6094321 -23.5693914)",0.00027443413825078945,,,,,,,,
466929628,466929629,0,39081839,False,,Rua Lima Barreto,residential,False,120.061,"LINESTRING (-46.6093278 -23.5704334, -46.6087656 -23.5703237, -46.6081756 -23.5702086)",1.8132677907980917e-06,,,,,,,,
466929629,1439849953,0,35797655,True,2,Avenida Teresa Cristina,secondary,False,101.104,"LINESTRING (-46.6081756 -23.5702086, -46.6080958 -23.5711149)",0.002770565554255799,50,SP-160,,,,,,
466929629,466929628,0,39081839,False,,Rua Lima Barreto,residential,True,120.061,"LINESTRING (-46.6081756 -23.5702086, -46.6087656 -23.5703237, -46.6093278 -23.5704334)",0.0013686229934023856,,,,,,,,
466929683,418517417,0,39081846,True,3,Rua Luís Gama,secondary,False,18.758,"LINESTRING (-46.6113134 -23.5679263, -46.6114812 -23.567857)",0.00046475208389668867,40,,,,,,,
466929683,466929712,0,377630750,True,2,Rua da Independência,secondary,False,14.148,"LINESTRING (-46.6113134 -23.5679263, -46.611175 -23.5679361)",0.009123312447022433,,,,,,,,
466929683,1938712253,0,"[944395360, 944395361]",True,"['3', '2']",Avenida Dom Pedro I,primary,False,181.822,"LINESTRING (-46.6113134 -23.5679263, -46.6113186 -23.5678043, -46.6113915 -23.5670013, -46.6114537 -23.5662963)",0.0006079571551625865,50,,,,,,,
466929712,466929713,0,"[1031681187, 39081847]",True,3,Rua Almirante Pestana,secondary,False,168.511,"LINESTRING (-46.611175 -23.5679361, -46.6110836 -23.5679205, -46.6110511 -23.5679149, -46.6104207 -23.5676982, -46.609906 -23.5674969, -46.6096352 -23.5673909)",0.00023657888821246114,50,,,,,,,
466929712,1938712288,0,553570061,True,2,Avenida Dom Pedro I,primary,False,160.511,"LINESTRING (-46.611175 -23.5679361, -46.6111879 -23.5678014, -46.6112935 -23.5664967)",0.01209255432505617,50,,,,,,,
466929713,26359247,0,235497098,True,3,Avenida do Estado,trunk,False,93.703,"LINESTRING (-46.6096352 -23.5673909, -46.6094826 -23.5676485, -46.6093576 -23.5678596, -46.609198 -23.5681322)",0.009499549421156684,50,BR-050,,,,,,
466929753,1448778062,0,39081849,False,,Rua Oliveira Lima,residential,False,151.001,"LINESTRING (-46.6175426 -23.5717681, -46.6174069 -23.5709832, -46.6173418 -23.5706545, -46.617302 -23.5704282)",0.0002747494891709283,,,,,,,,
466929787,1468509798,0,237587397,True,3,Rua da Independência,secondary,False,63.574999999999996,"LINESTRING (-46.6171449 -23.5671546, -46.6170716 -23.5671549, -46.6169266 -23.5671411, -46.6166455 -23.5671143, -46.6165243 -23.5671009)",0.007754846286471085,40,,,,,,,
466929787,8560971199,0,"[649598137, 922148062]",False,,Rua Oliveira Lima,residential,False,14.732,"LINESTRING (-46.6171449 -23.5671546, -46.617177 -23.5672164, -46.6172031 -23.5672758)",0.008274748492299049,40,,,,,yes,,
477229679,303863292,0,426927686,True,3,Alameda Santos,tertiary,False,115.78500000000001,"LINESTRING (-46.6482478 -23.5699059, -46.6481643 -23.5699702, -46.6477537 -23.5702881, -46.6474832 -23.5704976, -46.6473798 -23.5705777)",0.0011370294344695798,40,,,,,,,
477229679,303860476,0,426927738,True,3,Rua Maria Figueiredo,residential,False,188.173,"LINESTRING (-46.6482478 -23.5699059, -46.6482984 -23.5699598, -46.6483323 -23.5699975, -46.6493378 -23.5711135, -46.6494243 -23.5712101)",0.001684530001747045,40,,,,,,,
477231122,445160815,0,342086196,True,2,Rua Três Rios,tertiary,False,92.856,"LINESTRING (-46.6359322 -23.5295215, -46.6350552 -23.5297469)",0.008665846624813157,50,,,,,,,
477231122,445160820,0,342086197,True,2,Rua Prates,tertiary,False,131.575,"LINESTRING (-46.6359322 -23.5295215, -46.6355991 -23.5284681, -46.6355729 -23.528385)",0.003867107186598805,50,,,,,,,
477359022,296284526,0,27030009,True,,Largo Nossa Senhora da Conceição,residential,False,95.48200000000001,"LINESTRING (-46.6286977 -23.5642067, -46.6293662 -23.564131, -46.6294266 -23.5641242, -46.6294829 -23.5641223, -46.6295432 -23.5641273, -46.629628 -23.5641373)",0.002483125212753424,,,,,,,,
477359022,296284527,0,430126494,False,,Rua dos Parecis,residential,True,179.84500000000003,"LINESTRING (-46.6286977 -23.5642067, -46.6279626 -23.5642838, -46.6276972 -23.5643117, -46.6270246 -23.5644002, -46.6269489 -23.5644174)",0.00020068615620750596,,,,,,,,
477359023,466919189,0,942941888,False,,Rua Scuvero,residential,True,76.625,"LINESTRING (-46.626537 -23.5631058, -46.626323 -23.5624452)",0.011242265410705493,,,,,,,,
477359023,296284524,0,27030023,False,,Rua Mazzini,residential,False,107.472,"LINESTRING (-46.626537 -23.5631058, -46.6261045 -23.5631903, -46.6257352 -23.5632625, -46.6256822 -23.5632834, -46.6256386 -23.5633184, -46.6255548 -23.5633958)",0.0023768631709143334,,,,,,,,
477359023,466919103,0,921115815,False,,Rua Scuvero,residential,False,36.045,"LINESTRING (-46.626537 -23.5631058, -46.6266014 -23.5633238, -46.6266294 -23.5634187)",0.0017830737079896142,,,,,,,,
477359174,8722417564,0,1031693266,True,,,residential,False,6.337,"LINESTRING (-46.6203968 -23.5680926, -46.6204011 -23.568074, -46.6204121 -23.5680579, -46.6204285 -23.5680463)",0.001018868633129168,,,,,,,roundabout,
477359869,296284491,0,"[1002086274, 942627861, 27029999]",False,3,Rua Bueno de Andrade,residential,False,214.32100000000003,"LINESTRING (-46.6300897 -23.5668682, -46.6301867 -23.56676, -46.6302363 -23.5667006, -46.6303338 -23.5665839, -46.631175 -23.5655772, -46.6312203 -23.565523, -46.6312608 -23.5654747, -46.631308 -23.5654183, -46.6313727 -23.5653412)",0.014898089245708589,,,,,,,,
477359869,296284473,0,27029999,False,,Rua Bueno de Andrade,residential,True,110.18,"LINESTRING (-46.6300897 -23.5668682, -46.6300731 -23.5668877, -46.6295375 -23.5675215, -46.6293802 -23.5676006)",0.0008233574157272132,,,,,,,,
477359869,4849861793,0,445750758,False,,Rua Dom Raimundo Brito,residential,True,222.22899999999998,"LINESTRING (-46.6300897 -23.5668682, -46.6303616 -23.5669752, -46.6305709 -23.5670577, -46.6309432 -23.5672066, -46.6310842 -23.5672851, -46.6313284 -23.5674186, -46.6313954 -23.5674572, -46.6315234 -23.5675335, -46.6317993 -23.5676937, -46.632004 -23.5678133)",0.00036414133875070165,,,,,,,,
477359870,748729280,0,211455039,False,4,Avenida da Aclimação,tertiary,False,54.767,"LINESTRING (-46.6323891 -23.5695146, -46.6326893 -23.5691061)",6.711085424178198e-05,50,,,,,,,
477359870,296285860,0,27030005,False,2,Avenida Turmalina,residential,True,118.254,"LINESTRING (-46.6323891 -23.5695146, -46.6323549 -23.5695581, -46.6317914 -23.5703108, -46.6317322 -23.5703912)",1.0227975364275551e-05,,,,,,,,
477359870,296284449,0,207174087,True,,Rua Espirito Santo,residential,False,132.124,"LINESTRING (-46.6323891 -23.5695146, -46.6323233 -23.5694389, -46.6322979 -23.5694143, -46.6322704 -23.5693903, -46.6314555 -23.5688021, -46.6313926 -23.5687589)",0.001815649376838772,,,,,,,,
477359871,296285367,0,27030077,True,2,Praça General Polidoro,residential,False,27.293,"LINESTRING (-46.6306759 -23.5717835, -46.6306339 -23.5717447, -46.6305994 -23.5716995, -46.6305708 -23.5716469, -46.6305567 -23.5716101, -46.6305466 -23.5715734)",0.0009628707876097615,,,,,,,roundabout,
598617885,2451555632,0,755536601,True,2,Rua Doutor Rodrigo Silva,secondary,False,41.132,"LINESTRING (-46.6356738 -23.553884, -46.6356874 -23.5542537)",0.001151557816581004,,,,,,,,
598667181,455606932,0,369630801,False,2,Rua Santo Amaro,tertiary,True,40.422,"LINESTRING (-46.6405185 -23.5540282, -46.640611 -23.5536747)",0.0003223583333202465,,,,,,,,
598667181,455606942,0,369630802,True,3,Rua Santo Amaro,tertiary,False,35.285,"LINESTRING (-46.6405185 -23.5540282, -46.6404379 -23.5543368)",0.0021804316531881243,,,,,,,,
598667181,455606385,0,369631338,False,,Rua Aguiar de Barros,residential,True,84.545,"LINESTRING (-46.6405185 -23.5540282, -46.6398149 -23.5538383, -46.6397526 -23.5538302, -46.6397196 -23.5538285)",0.0005254232801799121,,,,,,,,
598668807,2451555637,0,755536600,True,2,Avenida da Liberdade,primary,False,148.868,"LINESTRING (-46.6348984 -23.5531597, -46.6355195 -23.5543714)",0.0012289654634674739,40,,,,,,,
598668807,60641305,0,"[424630794, 46892580, 424630796]",True,,Rua Alvares Machado,residential,False,73.321,"LINESTRING (-46.6348984 -23.5531597, -46.6349919 -23.5531196, -46.635479 -23.5529259, -46.6355562 -23.552893)",0.00238543099902975,,,,,,,,
598670833,455606555,0,"[46892976, 425934939, 425934940]",True,,Rua Jardim Heloísa,residential,False,85.033,"LINESTRING (-46.6428795 -23.5546765, -46.642667 -23.5546721, -46.6421116 -23.5546614, -46.6420455 -23.5546592)",0.0003130295605049004,,,,,,,,
598670833,2441819595,0,"[425934932, 425934934]",True,,Rua Jaceguaí,residential,False,27.246,"LINESTRING (-46.6428795 -23.5546765, -46.6429684 -23.5545917, -46.6430814 -23.5545175)",0.0026296037496631036,,,,,,,,
599043055,599043071,0,46932090,False,1,Rua Abelardo Pinto Piolin,residential,True,99.885,"LINESTRING (-46.6369058 -23.5437327, -46.6377826 -23.5433317)",0.0002747494891709282,,,,,,,,
599043066,4249862475,0,425692611,False,,Rua Varnhagen,residential,True,61.739,"LINESTRING (-46.633451 -23.5440992, -46.6330885 -23.544544)",0.00027474948917092823,,,,,,,,
599043071,599043055,0,46932090,False,1,Rua Abelardo Pinto Piolin,residential,False,99.885,"LINESTRING (-46.6377826 -23.5433317, -46.6369058 -23.5437327)",0.00027443413825078945,,,,,,,,
599043071,1477495382,0,134364406,True,2,Largo do Paissandú,secondary,False,41.836,"LINESTRING (-46.6377826 -23.5433317, -46.6378864 -23.5434783, -46.6378967 -23.5434853, -46.6379276 -23.5435056, -46.6379766 -23.5435261, -46.638088 -23.5435525)",0.0007824835874557288,,,,,,,,
599043086,25872254,0,72470713,True,,Rua Comendador Assad Abdalla,residential,False,136.43099999999998,"LINESTRING (-46.6304446 -23.5426999, -46.6302812 -23.5427114, -46.6297741 -23.5427335, -46.6292744 -23.5427699, -46.6291191 -23.5428224)",0.014715067373880463,,,,,,,,
599043086,599043087,0,424586836,False,,Rua Comendador Assad Abdalla,residential,True,48.117,"LINESTRING (-46.6304446 -23.5426999, -46.6306087 -23.5426806, -46.6308457 -23.5426403, -46.6309096 -23.542627)",0.00033876410155532613,,,,,,,,
599043086,175993584,0,"[424586858, 424586860]",True,3,Rua da Cantareira,tertiary,False,79.829,"LINESTRING (-46.6304446 -23.5426999, -46.6305071 -23.5428461, -46.6305883 -23.5430251, -46.6307197 -23.5433718)",0.0027593947778722654,50,,,,,,,
599043087,248110869,0,488673698,True,,Rua Barão de Duprat,residential,False,77.615,"LINESTRING (-46.6309096 -23.542627, -46.6309644 -23.5433232)",0.0006980163935000497,40,,,,,,,
599043087,599043086,0,424586836,False,,Rua Comendador Assad Abdalla,residential,False,48.117,"LINESTRING (-46.6309096 -23.542627, -46.6308457 -23.5426403, -46.6306087 -23.5426806, -46.6304446 -23.5426999)",0.008007526294566048,,,,,,,,
617798750,4247740324,0,237455942,True,1,Viaduto do Chá,secondary,False,42.047,"LINESTRING (-46.6370328 -23.547233, -46.6369951 -23.5472913, -46.6369433 -23.5473632, -46.6369095 -23.5474385, -46.6368988 -23.5474863, -46.6368896 -23.5475799)",0.0024661361162342595,40,,,,,,,
617798750,60641488,0,"[8579208, 48651855, 779584031]",False,"['3', '2']",Viaduto do Chá,secondary,True,228.75199999999998,"LINESTRING (-46.6370328 -23.547233, -46.6370427 -23.5472255, -46.6377768 -23.5466741, -46.6382757 -23.5463059, -46.6382921 -23.5462938, -46.6386039 -23.5460555, -46.6387668 -23.5459273)",0.014210657359775275,40,,yes,,,,,
617887905,4680398715,0,470252930,True,3,Viaduto Nove de Julho,secondary,False,8.151,"LINESTRING (-46.6426447 -23.5482794, -46.6426257 -23.5483506)",0.0040747314113023575,50,,,,,,,
617887905,8681062441,0,981327957,True,2,Rua Martins Fontes,secondary,False,18.285,"LINESTRING (-46.6426447 -23.5482794, -46.6425967 -23.5483121, -46.6425457 -23.5483407, -46.6424921 -23.548365)",0.0027330879904994988,,,,,,,,
618352974,1944434932,0,801981836,True,,Rua Itambé,residential,False,38.551,"LINESTRING (-46.6547994 -23.5482494, -46.6546291 -23.5480781, -46.6545446 -23.5479932)",0.009034460303215433,,,,,,,,
618352978,2441819561,0,312277540,True,1,Rua Piauí,residential,False,245.759,"LINESTRING (-46.6536358 -23.5470678, -46.6535929 -23.5470936, -46.6535607 -23.5471225, -46.6535275 -23.5471653, -46.6530427 -23.5479635, -46.6524886 -23.5488549, -46.6524185 -23.5489676)",0.000749341338037605,,,,,,,,
618352978,2441819554,0,424419378,True,2,Rua Itambé,residential,False,116.56500000000001,"LINESTRING (-46.6536358 -23.5470678, -46.6535607 -23.546989, -46.6529823 -23.5463408, -46.6529096 -23.5462581)",0.00338714978501469,,,,,,,,
619187087,2099094545,0,38631699,True,,Rua dos Franceses,residential,False,93.024,"LINESTRING (-46.6478772 -23.560943, -46.647753 -23.5617718)",0.0005398238899371677,,,,,,,,
619187087,3782986213,0,48799749,False,,Rua dos Holandeses,residential,True,95.757,"LINESTRING (-46.6478772 -23.560943, -46.6469438 -23.5608452)",0.0013478291814335026,,,,,,,,
619194403,461894924,0,37431965,True,,Rua Joli,residential,False,111.541,"LINESTRING (-46.6094712 -23.5395111, -46.609504 -23.5394094, -46.6097485 -23.5385408)",0.001128946999587683,40,,,,,,,
619194403,155430745,0,616383173,False,5,Avenida Celso Garcia,primary,True,101.341,"LINESTRING (-46.6094712 -23.5395111, -46.610307 -23.5397235, -46.6104292 -23.5397545)",0.0032279738516591766,40,,,,,,,
619194403,155430743,0,"[616383180, 596158526]",False,5,Avenida Celso Garcia,primary,False,150.274,"LINESTRING (-46.6094712 -23.5395111, -46.6093918 -23.5394909, -46.6086702 -23.5393199, -46.6086325 -23.5393114, -46.6084308 -23.5392712, -46.6081265 -23.5392195, -46.6080362 -23.539205)",0.0047938033434605214,40,,,,,,,
619194405,2389060471,0,48800589,True,1,Praça Senador Morais Barros,residential,False,142.466,"LINESTRING (-46.6061343 -23.5389198, -46.6061188 -23.53902, -46.6060159 -23.5397171, -46.6060166 -23.5397256, -46.6060208 -23.5397311, -46.6060263 -23.5397347, -46.6064365 -23.5398143, -46.6065127 -23.5398254)",0.0002698746895304493,20,,,,,,,
619194405,461884672,0,527066461,False,5,Avenida Celso Garcia,secondary,False,50.864,"LINESTRING (-46.6061343 -23.5389198, -46.6057824 -23.5388701, -46.6056412 -23.53885)",0.00027443413825078945,40,,,,,,,
619194405,155430742,0,527066462,False,5,Avenida Celso Garcia,secondary,True,54.684,"LINESTRING (-46.6061343 -23.5389198, -46.606308 -23.538945, -46.6065705 -23.5389832, -46.6066641 -23.5389968)",0.0005491836274217177,40,,,,,,,
627949654,457026848,0,38584790,True,,Rua dos Andradas,residential,False,90.094,"LINESTRING (-46.6373843 -23.5391225, -46.6378356 -23.5385283, -46.6378843 -23.5384546)",0.005138899266312813,40,,,,,,,
627949654,627949655,0,679146640,False,,Rua dos Andradas,residential,True,94.244,"LINESTRING (-46.6373843 -23.5391225, -46.6373125 -23.5392179, -46.6369439 -23.5397006, -46.6368191 -23.5397854)",0.0012009830351037236,40,,,,,,,
627949654,60685649,0,933018384,True,3,Rua dos Timbiras,tertiary,False,110.863,"LINESTRING (-46.6373843 -23.5391225, -46.6374815 -23.539186, -46.6381808 -23.5396426, -46.6381935 -23.5396509, -46.6382755 -23.5396931)",0.005052034254926465,,,,,,,,
627949655,627949654,0,679146640,False,,Rua dos Andradas,residential,False,94.244,"LINESTRING (-46.6368191 -23.5397854, -46.6369439 -23.5397006, -46.6373125 -23.5392179, -46.6373843 -23.5391225)",0.0006080539868369626,40,,,,,,,
627949655,60685648,0,929401514,True,3,Avenida Ipiranga,primary,False,117.846,"LINESTRING (-46.6368191 -23.5397854, -46.6368469 -23.5398021, -46.6369214 -23.5398503, -46.6376549 -23.5403249, -46.6377462 -23.540384, -46.6377642 -23.5403957)",0.003413900258180841,50,,,,,,,
627949664,627949665,0,936115302,True,2,Avenida Senador Queirós,primary_link,False,13.491,"LINESTRING (-46.6360409 -23.5387677, -46.6361693 -23.5387383)",0.01572400624833448,,,,,,,,
627949664,457055197,0,447927889,True,2,Avenida Cásper Líbero,secondary,False,100.459,"LINESTRING (-46.6360409 -23.5387677, -46.6360208 -23.5386739, -46.6358761 -23.537962, -46.6358594 -23.5378797)",0.002029802840276075,,,,,,,,
627949665,299350911,0,255818940,True,2,Rua dos Timbiras,tertiary,False,44.476,"LINESTRING (-46.6361693 -23.5387383, -46.6362749 -23.5387193, -46.6365124 -23.5386765, -46.6365974 -23.5386612)",0.01756283750958789,40,,,,,,,
627949665,1923540510,0,289934630,True,4,Avenida Cásper Líbero,secondary,False,35.965,"LINESTRING (-46.6361693 -23.5387383, -46.6361899 -23.5388306, -46.6362399 -23.5390552)",0.00025392350302375706,,,,,,,,
627949673,60685862,0,8579818,True,4,Avenida Senador Queirós,primary,False,58.746,"LINESTRING (-46.6337149 -23.5393724, -46.6342911 -23.5393642)",0.009035358000454451,,,,,,,,
627949673,627949674,0,333520072,True,3,Avenida Prestes Maia,primary,False,13.223,"LINESTRING (-46.6337149 -23.5393724, -46.6337054 -23.5392538)",0.004906131234931569,40,,,,,,,
627949674,60685857,0,27271632,True,3,Avenida Senador Queirós,primary,False,130.062,"LINESTRING (-46.6337054 -23.5392538, -46.6342459 -23.5392487, -46.634356 -23.5392342, -46.6348095 -23.5391117, -46.6348773 -23.5390934, -46.6349547 -23.5390727)",0.02128065961679904,50,,,,,,,
627949674,2390923104,0,251628569,True,1,Avenida Prestes Maia,trunk_link,False,27.332,"LINESTRING (-46.6337054 -23.5392538, -46.6337 -23.5391405, -46.6336944 -23.5390082)",0.010721599714665004,40,,,,,no,,
627949679,4395377730,0,441840123,False,,Rua Doutor Luiz Silveira,residential,True,85.15,"LINESTRING (-46.6339596 -23.5385899, -46.6347902 -23.538509)",0.0017505154938196072,30,,,,,,,
627949679,2390923104,0,"[338720618, 442099967]",True,2,Avenida Prestes Maia,trunk_link,False,86.624,"LINESTRING (-46.6339596 -23.5385899, -46.6339877 -23.5388783, -46.6339983 -23.5389938, -46.6339948 -23.5390156, -46.6339868 -23.539034, -46.6339715 -23.5390531, -46.6339532 -23.5390697, -46.6339322 -23.5390835, -46.6339091 -23.539094, -46.6338844 -23.5391009, -46.6338589 -23.5391042, -46.6338331 -23.5391037, -46.6338077 -23.5390995, -46.6337834 -23.5390916, -46.6337607 -23.5390802, -46.6337404 -23.5390657, -46.6337228 -23.5390484, -46.6337084 -23.5390287, -46.6336944 -23.5390082)",0.01506948856197311,"['40', '30']",,,,,,,
627981911,10572763502,0,1134045574,True,3,Rua Brigadeiro Tobias,tertiary,False,27.322,"LINESTRING (-46.6364031 -23.5429216, -46.6362663 -23.5427103)",0.0006922133678509087,40,,,,,,,
627981911,60685916,0,8579842,True,2,Praça Pedro Lessa,secondary,False,80.803,"LINESTRING (-46.6364031 -23.5429216, -46.6362411 -23.5429737, -46.6361307 -23.5430156, -46.6360226 -23.5430788, -46.6359502 -23.5431589, -46.6358705 -23.5432818, -46.6358142 -23.5433618)",0.018256110937803414,,,,,,,,
627981921,4163450840,0,929401516,True,3,Rua Brigadeiro Tobias,tertiary,False,98.026,"LINESTRING (-46.6360078 -23.5419782, -46.6357175 -23.5412643, -46.6356742 -23.5411514)",0.0042728507104713535,40,,,,,,,
631977641,3064409130,0,279753892,True,,Praça Doutor Mário Margarido,residential,False,43.926,"LINESTRING (-46.6293295 -23.5548514, -46.6292989 -23.5547845, -46.6292034 -23.5545754, -46.6291623 -23.5544873)",0.0034020518901581504,20,,,,,,,
631977641,3375721633,0,424630872,False,1,Vila Suíça,living_street,False,39.962,"LINESTRING (-46.6293295 -23.5548514, -46.6293963 -23.5548233, -46.629435 -23.554813, -46.6294736 -23.5548026, -46.6297092 -23.5547716)",0.0008228293883721601,20,,,,,,,
631977642,175993428,0,424630819,True,3,Rua Glicério,tertiary,False,115.229,"LINESTRING (-46.6287025 -23.555125, -46.6291233 -23.5559557, -46.6291677 -23.556069)",0.006198271240548229,40,,,,,,,
631977642,631977641,0,424632409,True,,Praça Doutor Mário Margarido,residential,False,70.783,"LINESTRING (-46.6287025 -23.555125, -46.6288103 -23.555078, -46.629272 -23.5548765, -46.6293295 -23.5548514)",0.0012251134172146343,,,,,,,,
660826332,296284497,0,27030027,False,,Rua Senador Carlos Teixeira de Carvalho,residential,False,107.686,"LINESTRING (-46.6246777 -23.5687084, -46.6247656 -23.5686659, -46.6255355 -23.5682933, -46.6256122 -23.5682565)",0.005070820081925921,,,,,,,,
660826332,296284761,0,27030027,False,,Rua Senador Carlos Teixeira de Carvalho,residential,True,119.35900000000001,"LINESTRING (-46.6246777 -23.5687084, -46.6246011 -23.5687444, -46.6241956 -23.5689349, -46.6240293 -23.568989, -46.6236953 -23.5690664, -46.6235889 -23.5690854)",0.0033159408260674088,,,,,,,,
660826332,296285491,0,27030089,False,,Rua Paulo Orozimbo,residential,False,158.637,"LINESTRING (-46.6246777 -23.5687084, -46.6246927 -23.5687821, -46.6247025 -23.5688306, -46.6249629 -23.5701109)",0.0008710061007346031,,,,,,,,
660826332,4293820110,0,27030089,False,,Rua Paulo Orozimbo,residential,True,57.531,"LINESTRING (-46.6246777 -23.5687084, -46.6246572 -23.5686101, -46.6246446 -23.5685494, -46.6245718 -23.5682002)",0.0007663025084341938,,,,,,,,
661211978,60641414,0,22999494,False,4,Rua Conselheiro Furtado,tertiary,True,35.589,"LINESTRING (-46.6332863 -23.553132, -46.6332639 -23.5534514)",0.0008493052288680121,50,,,,,,,
661211978,60641359,0,153916345,True,5,Rua Anita Garibaldi,tertiary,False,20.708,"LINESTRING (-46.6332863 -23.553132, -46.6331555 -23.5529895)",0.005917750563446133,50,,,,,,,
661211979,10573115224,0,246490209,True,4,Viaduto Vinte e Cinco de Março,primary,False,24.209,"LINESTRING (-46.6291378 -23.5493739, -46.6289019 -23.5493991)",0.018255481369588412,50,,,,,,,
661211979,8659537221,0,425691413,True,3,Parque Dom Pedro II,tertiary,False,29.726,"LINESTRING (-46.6291378 -23.5493739, -46.6290571 -23.54951, -46.6289951 -23.549607)",0.003790485292842795,50,,,,,,,
661211990,60685391,0,"[425691401, 25619255]",True,3,Avenida Rangel Pestana,primary,False,169.297,"LINESTRING (-46.6293357 -23.5490647, -46.6294089 -23.5491452, -46.6295512 -23.5492394, -46.6297229 -23.5493257, -46.6306102 -23.5496976, -46.6307917 -23.5497736)",0.01486713164004511,40,,,,,,,
661211990,661211979,0,211556999,True,3,Parque Dom Pedro II,tertiary,False,39.865,"LINESTRING (-46.6293357 -23.5490647, -46.6291958 -23.5492792, -46.6291378 -23.5493739)",0.008535868286517057,50,,,,,,,
661211993,8002929481,0,37916367,True,1,Avenida Rangel Pestana,primary,False,168.014,"LINESTRING (-46.6259975 -23.5478212, -46.6251643 -23.5474342, -46.6248179 -23.5472766, -46.6247407 -23.5472415, -46.6245017 -23.547211)",0.00023683417701620682,40,,,,,,,
661211993,2389060528,0,858532500,True,1,,primary_link,False,13.876000000000001,"LINESTRING (-46.6259975 -23.5478212, -46.6259929 -23.5477857, -46.6259993 -23.5477242, -46.6260136 -23.5477003)",0.000392200192070243,,,,,,,,
661212028,8659531010,0,"[710195116, 262851652, 279007742]",True,4,Avenida Mercúrio,primary,False,213.065,"LINESTRING (-46.6266973 -23.5448692, -46.6268456 -23.5444244, -46.6269752 -23.5439424, -46.6270105 -23.5437688, -46.6270218 -23.5436267, -46.6270287 -23.5435261, -46.6270307 -23.5434901, -46.6270403 -23.5433608, -46.6270429 -23.5433182, -46.6270477 -23.5429918)",0.006072633487114923,50,,,,,,,
661212039,8659531007,0,51835035,True,,Praça São Vito,residential,False,23.715,"LINESTRING (-46.6270579 -23.5428084, -46.6271182 -23.5428176, -46.6271782 -23.5428271, -46.6272138 -23.54283, -46.6272884 -23.542836)",0.00012008628736993812,,,,,,,,
661212039,661212047,0,702319653,True,,Praça São Vito,residential,False,18.907,"LINESTRING (-46.6270579 -23.5428084, -46.6269873 -23.5427836, -46.6269673 -23.5427757, -46.6269502 -23.5427655, -46.6269013 -23.5427226)",0.0015472295690225153,,,,,,,,
661212039,2389060487,0,702319654,True,4,Avenida Mercúrio,primary,False,180.4,"LINESTRING (-46.6270579 -23.5428084, -46.6270742 -23.5426934, -46.627122 -23.5425485, -46.6272033 -23.5424062, -46.6273295 -23.5422565, -46.6274442 -23.5421562, -46.6276342 -23.5419901, -46.6278726 -23.541793, -46.6279615 -23.5417194, -46.6280653 -23.5416288, -46.6281314 -23.5415711)",0.01633777902592327,50,,,,,,,
661212047,2389060577,0,702319649,True,,Praça São Vito,residential,False,7.486,"LINESTRING (-46.6269013 -23.5427226, -46.6268354 -23.5426929)",0.00027577067580097437,,,,,,,,
661212047,304023095,0,"[702319650, 702319651]",True,4,Avenida Mercúrio,primary,False,129.613,"LINESTRING (-46.6269013 -23.5427226, -46.6269588 -23.5425043, -46.626972 -23.5424798, -46.6270997 -23.5422931, -46.6271151 -23.5422718, -46.6271798 -23.5422106, -46.627332 -23.542061, -46.6276364 -23.541806)",0.0021624780143157454,50,,,,,,,
661212053,304024099,0,27683324,True,,Rua Professor Eurípedes Simoes de Paula,residential,False,80.482,"LINESTRING (-46.6276464 -23.5412943, -46.6268831 -23.5411094)",0.0011177337589782536,40,,,,,,,
661212053,5839259644,0,527543531,False,,Rua Professor Eurípedes Simoes de Paula,residential,True,13.472,"LINESTRING (-46.6276464 -23.5412943, -46.6277741 -23.5413255)",2.3651319010409892e-07,,,,,,,,
661212055,445042754,0,231245219,True,3,Largo do Pari,secondary,False,71.137,"LINESTRING (-46.6269719 -23.5397914, -46.6270092 -23.5395087, -46.6270276 -23.5393426, -46.6270468 -23.5391554)",0.01705558013339031,,,,,,,,
661212055,2814556790,0,554958541,False,2,Largo do Pari,secondary,True,44.054,"LINESTRING (-46.6269719 -23.5397914, -46.6269353 -23.5400345, -46.6269197 -23.5401846)",0.01077622290647706,,,,,,,,
