osmid,y,x,ref,highway,street_count,dc,cc,nbc,vul,com,eff,geometry
1453979234,-23.2025939,-45.8566703,,,3,0.005008347245409015,0.031598714787481545,0.0028746967644408144,7.930374275665816e-05,0.01833023614798799,0.0574442971015807,POINT (-45.8566703 -23.2025939)
1453979238,-23.2037534,-45.8578272,,,3,0.005008347245409015,0.03260962005378488,0.0014297637321305859,2.8919105644901514e-05,0.021269920934804946,0.0574442971015807,POINT (-45.8578272 -23.2037534)
1453979239,-23.2029973,-45.8562027,,,3,0.005008347245409015,0.03164999475305682,0.0010104335744390448,6.051711864346899e-05,0.021038542361960445,0.0574442971015807,POINT (-45.8562027 -23.2029973)
1453979243,-23.2033994,-45.8557231,,,4,0.00667779632721202,0.03260780265312425,0.008439469987104731,0.0006277073485207798,0.03019276719656979,0.0574442971015807,POINT (-45.8557231 -23.2033994)
1453979249,-23.204768,-45.858645,,,3,0.005008347245409015,0.03584620775670925,0.009289261190755068,0.00023643700480445576,0.022779905691328303,0.0574442971015807,POINT (-45.858645 -23.204768)
1453979250,-23.2023909,-45.8546211,,,4,0.00667779632721202,0.03037807907606482,0.005736314176520821,0.001607532180507268,0.024769052980053198,0.0574442971015807,POINT (-45.8546211 -23.2023909)
1453979257,-23.2047751,-45.8572779,,,3,0.005008347245409015,0.03313972262843435,0.0006932978234008808,4.841157162878829e-05,0.021249530927219446,0.0574442971015807,POINT (-45.8572779 -23.2047751)
1453979262,-23.2038243,-45.8552445,,,3,0.005008347245409015,0.032713547833659956,0.0009367412717214093,3.6522565115920436e-05,0.021692549378043054,0.0574442971015807,POINT (-45.8552445 -23.2038243)
1453987112,-23.2033421,-45.8587304,,,3,0.005008347245409015,0.03464892828408198,0.012929554067009845,0.0005302251424348622,0.0224704518656216,0.0574442971015807,POINT (-45.8587304 -23.2033421)
1453987113,-23.2055327,-45.8575443,,,3,0.005008347245409015,0.03533636134712416,0.0056313781312559655,0.000295567849147951,0.02237124644216898,0.0574442971015807,POINT (-45.8575443 -23.2055327)
1453987117,-23.2038477,-45.8591431,,,3,0.005008347245409015,0.03578372545212736,0.018785074780948725,0.0008767873489561572,0.021397591758845105,0.0574442971015807,POINT (-45.8591431 -23.2038477)
1453987119,-23.2062838,-45.857816,,,3,0.005008347245409015,0.036707560261309266,0.04086222869057417,0.000970138405015046,0.022614564630421698,0.0574442971015807,POINT (-45.857816 -23.2062838)
1453987128,-23.2042407,-45.8547653,,,3,0.005008347245409015,0.03328962493271932,0.001587805138016129,0.00013419925683588792,0.021700205174697108,0.0574442971015807,POINT (-45.8547653 -23.2042407)
1453987130,-23.2065026,-45.8596293,,,3,0.00333889816360601,0.038374827206572544,0.09548897879235947,0.0016789430729633019,0.01951720569242814,0.0574442971015807,POINT (-45.8596293 -23.2065026)
1453987131,-23.2063243,-45.8592457,,,3,0.005008347245409015,0.03826690231891222,0.01586096341707022,0.00031909561884668926,0.01935481030350903,0.0574442971015807,POINT (-45.8592457 -23.2063243)
1453987139,-23.204905,-45.8599962,,,3,0.005008347245409015,0.03807391182436444,0.036635507877867,0.0013341996268282808,0.021396012935144974,0.0574442971015807,POINT (-45.8599962 -23.204905)
1453987149,-23.2018734,-45.8540935,,,1,0.001669449081803005,0.029472926630481747,0.0,-0.0002619015842812606,0.008104043628916648,0.0574442971015807,POINT (-45.8540935 -23.2018734)
1453987150,-23.2027198,-45.8549598,,,3,0.005008347245409015,0.03125353505542097,0.003684786156251819,1.0814268947804216e-05,0.024474996294351934,0.0574442971015807,POINT (-45.8549598 -23.2027198)
1453987151,-23.2010765,-45.8569075,,,3,0.005008347245409015,0.03029942014526196,0.0029111836167080257,0.00014930954811970265,0.020816201756030647,0.0574442971015807,POINT (-45.8569075 -23.2010765)
1453987165,-23.2030571,-45.8553072,,,4,0.00667779632721202,0.03218891442274411,0.011492503017180942,0.00087634464042643,0.031182684534538072,0.0574442971015807,POINT (-45.8553072 -23.2030571)
1453987174,-23.2022622,-45.8562382,,,3,0.005008347245409015,0.03124518987503716,0.003084679406189901,0.0013382736326226104,0.019606642435932707,0.0574442971015807,POINT (-45.8562382 -23.2022622)
1453987175,-23.2020314,-45.8565086,,,1,0.001669449081803005,0.030288440389553677,0.0,-0.0002346540601081171,0.006637431089787515,0.0574442971015807,POINT (-45.8565086 -23.2020314)
1453987179,-23.2011453,-45.8551151,,,1,0.001669449081803005,0.029042803752947724,0.0,-0.0002588122796785867,0.008135709399442647,0.0574442971015807,POINT (-45.8551151 -23.2011453)
1453987183,-23.2069501,-45.8592497,,,3,0.00333889816360601,0.03735081253822391,0.09569580758188752,0.0015650085989038602,0.018680067557606882,0.0574442971015807,POINT (-45.8592497 -23.2069501)
1453987185,-23.20465,-45.8542826,,,4,0.00667779632721202,0.033310472999801215,0.013137794854956319,0.000532414024532135,0.030772126828273003,0.0574442971015807,POINT (-45.8542826 -23.20465)
1453987188,-23.2043493,-45.8538015,,,4,0.00667779632721202,0.03231246495858001,0.01370474482496369,0.0006949800993703875,0.03396767340366245,0.0574442971015807,POINT (-45.8538015 -23.2043493)
1453987190,-23.2040333,-45.8534374,,,3,0.005008347245409015,0.03132297248273507,0.003842532471456171,-3.7305012106068436e-05,0.02513411819616192,0.0574442971015807,POINT (-45.8534374 -23.2040333)
1453987194,-23.203213,-45.8526019,,,1,0.001669449081803005,0.029576473713730077,0.0,-0.00028892590443873846,0.007771418084261716,0.0574442971015807,POINT (-45.8526019 -23.203213)
1453987200,-23.2042336,-45.8518151,,,1,0.001669449081803005,0.029193513609510682,0.0,-0.0003404547730361693,0.006384637435918756,0.0574442971015807,POINT (-45.8518151 -23.2042336)
1453987203,-23.2052127,-45.8528025,,,4,0.00667779632721202,0.031854188267592676,0.004112151913485024,0.0001564146486417964,0.033211470263377514,0.0574442971015807,POINT (-45.8528025 -23.2052127)
1453987206,-23.2054979,-45.8532924,,,4,0.00667779632721202,0.03238400415149214,0.00660784041264771,0.0002743626946200289,0.02942452253298692,0.0574442971015807,POINT (-45.8532924 -23.2054979)
1453987210,-23.2073818,-45.8573253,,,4,0.00667779632721202,0.036855546645984776,0.025844589910350855,0.0011591225929409332,0.027016058360536215,0.0574442971015807,POINT (-45.8573253 -23.2073818)
1453987212,-23.2077105,-45.8578184,,,4,0.00667779632721202,0.03802689477479581,0.049437172790522003,0.001666679526728288,0.02675178793097251,0.0574442971015807,POINT (-45.8578184 -23.2077105)
1453987215,-23.2080552,-45.8582902,,,3,0.00333889816360601,0.03847830081253548,0.09965037431902582,0.0011063327529514143,0.020134840595287633,0.0574442971015807,POINT (-45.8582902 -23.2080552)
1453987228,-23.2060541,-45.8518351,,,3,0.005008347245409015,0.030883177778042142,0.00013147719906270725,-0.00014609770168926833,0.024271510726513186,0.0574442971015807,POINT (-45.8518351 -23.2060541)
1453987252,-23.209305,-45.8571516,,,4,0.004173622704507512,0.03774964855829463,0.10033660977364707,0.0031430977505707597,0.02486331073513803,0.0574442971015807,POINT (-45.8571516 -23.209305)
1453990675,-23.2051016,-45.8566103,,,3,0.005008347245409015,0.03436200170347145,0.00392149642544433,0.00027054415091487186,0.021155088816068156,0.0574442971015807,POINT (-45.8566103 -23.2051016)
1453990676,-23.2081686,-45.8549599,,,3,0.005008347245409015,0.03378850791204715,0.0020917310284919587,-9.728867190478352e-06,0.020209196090284254,0.0574442971015807,POINT (-45.8549599 -23.2081686)
1453990678,-23.205063,-45.8551821,,,3,0.005008347245409015,0.034369066467236954,0.015611278393320075,0.00017799826674975682,0.02632799347941056,0.0574442971015807,POINT (-45.8551821 -23.205063)
1453990679,-23.2074872,-45.8538537,,,3,0.005008347245409015,0.03227859445023769,0.0013180889676159269,-0.00010406147793707387,0.020187746594924914,0.0574442971015807,POINT (-45.8538537 -23.2074872)
1453990680,-23.2066779,-45.8586438,,,3,0.005008347245409015,0.036928822735191616,0.022765351821538986,0.0006247343939393115,0.020111859186059147,0.0574442971015807,POINT (-45.8586438 -23.2066779)
1453990681,-23.2090675,-45.8567195,,,3,0.005008347245409015,0.03788040549059651,0.048476194584143005,0.0015897622740506305,0.02070255264705397,0.0574442971015807,POINT (-45.8567195 -23.2090675)
1453990682,-23.2064096,-45.8580812,,,3,0.005008347245409015,0.036823072755051194,0.022126639764057016,0.0006554392365665736,0.019979976673291763,0.0574442971015807,POINT (-45.8580812 -23.2064096)
1453990683,-23.2087967,-45.8561702,,,3,0.005008347245409015,0.03612508045227269,0.004181414771620937,0.00025375819831589293,0.018996537876293816,0.0574442971015807,POINT (-45.8561702 -23.2087967)
1453990684,-23.2068817,-45.8577039,,,3,0.005008347245409015,0.03628864373906893,0.02148537080390468,0.0010022940854574741,0.023424226530760987,0.0574442971015807,POINT (-45.8577039 -23.2068817)
1453990686,-23.207151,-45.8568478,,,3,0.005008347245409015,0.03555323446692847,0.0023278345757495747,0.00015758768732028429,0.020220771592494424,0.0574442971015807,POINT (-45.8568478 -23.207151)
1453990687,-23.2087069,-45.8560003,,,3,0.005008347245409015,0.034878199881073525,0.0029271075843638537,6.776229453446937e-05,0.01821060787754295,0.0574442971015807,POINT (-45.8560003 -23.2087069)
1453990688,-23.2069008,-45.856314,,,3,0.005008347245409015,0.03452013705852902,0.001197416373850923,2.9837436656372755e-05,0.02044971838831976,0.0574442971015807,POINT (-45.856314 -23.2069008)
1453990689,-23.2084417,-45.8554694,,,3,0.005008347245409015,0.03388341120631292,0.002077624927490383,-1.280399821281015e-06,0.01843364806944912,0.0574442971015807,POINT (-45.8554694 -23.2084417)
1453990690,-23.2050771,-45.8538011,,,3,0.005008347245409015,0.03342369625849805,0.010486638271205802,0.000371462560872104,0.02627731946145329,0.0574442971015807,POINT (-45.8538011 -23.2050771)
1453990692,-23.206372,-45.8551915,,,3,0.005008347245409015,0.033310472999801215,0.0004899789707175478,-4.50707108219794e-05,0.022585566087438603,0.0574442971015807,POINT (-45.8551915 -23.206372)
1453990693,-23.2078389,-45.854415,,,3,0.005008347245409015,0.03271995095517761,0.0006316291789005611,-0.0001093749023953618,0.01931898113326155,0.0574442971015807,POINT (-45.854415 -23.2078389)
1453990694,-23.2058613,-45.8540883,,,3,0.005008347245409015,0.03230622031445893,0.0019451569191111834,-0.00011135247639226655,0.02050596294139795,0.0574442971015807,POINT (-45.8540883 -23.2058613)
1453990695,-23.2071701,-45.8533629,,,3,0.005008347245409015,0.03131291426304567,0.0006822709055587062,-0.00017699362894090597,0.018518459838036228,0.0574442971015807,POINT (-45.8533629 -23.2071701)
1453990699,-23.2056103,-45.8535393,,,3,0.005008347245409015,0.031374201839558594,0.0007083514948517267,-0.00014160557917411887,0.020731794734613097,0.0574442971015807,POINT (-45.8535393 -23.2056103)
1453990700,-23.2068494,-45.8528467,,,3,0.005008347245409015,0.03043655012250993,9.612151789381175e-05,-0.00021464445601806681,0.01875337622693765,0.0574442971015807,POINT (-45.8528467 -23.2068494)
1454006732,-23.209641,-45.8569025,,,3,0.0025041736227045075,0.03944460345210061,0.051308748145034035,0.0007101160895997971,0.019843397784412,0.0574442971015807,POINT (-45.8569025 -23.209641)
1454006734,-23.2101369,-45.8561957,,,3,0.0025041736227045075,0.03925933053781174,0.05312794588631931,0.0009629548306941271,0.02097608290962979,0.0574442971015807,POINT (-45.8561957 -23.2101369)
1454006735,-23.2103783,-45.8558198,,,4,0.00333889816360601,0.03776548671970362,0.053126551192015405,0.0008446428571320133,0.029326316404744535,0.0574442971015807,POINT (-45.8558198 -23.2103783)
1454006737,-23.2106256,-45.8555415,,,3,0.00333889816360601,0.038851343205618276,0.03150345026918243,0.0005265594307927509,0.02547878507162803,0.0574442971015807,POINT (-45.8555415 -23.2106256)
1454006738,-23.2117353,-45.8545376,,,3,0.005008347245409015,0.03597072349482084,0.012883119761746747,0.0009779584500627931,0.018448424838406575,0.0574442971015807,POINT (-45.8545376 -23.2117353)
1454006744,-23.2099786,-45.8560786,,,3,0.0025041736227045075,0.03616527401440279,0.07961563339252295,0.0028839280676162884,0.020286324559332665,0.0574442971015807,POINT (-45.8560786 -23.2099786)
1454006745,-23.2099582,-45.855503,,,3,0.00333889816360601,0.03808878347796422,0.0747645849398501,0.003232974477360238,0.018962986419673623,0.0574442971015807,POINT (-45.855503 -23.2099582)
1454006760,-23.2101163,-45.8556745,,,4,0.00333889816360601,0.0379455089827491,0.04406438922093895,0.0005394990236465241,0.026175893613776407,0.0574442971015807,POINT (-45.8556745 -23.2101163)
1454006763,-23.2103103,-45.8556773,,,3,0.0025041736227045075,0.03738422433820059,0.0207386342426843,0.0001342844262357712,0.024830604377031155,0.0574442971015807,POINT (-45.8556773 -23.2103103)
1454006767,-23.210222,-45.8553087,,,3,0.00333889816360601,0.03869460685857005,0.025197190662624,0.0005767385662343427,0.023128273044680597,0.0574442971015807,POINT (-45.8553087 -23.210222)
1454006785,-23.2112599,-45.8526658,,,3,0.00333889816360601,0.034909415453759446,0.00804842573708604,0.0006631103461472973,0.017567712462575234,0.0574442971015807,POINT (-45.8526658 -23.2112599)
1454006787,-23.2115503,-45.8518511,,,3,0.00333889816360601,0.033893225373208304,0.004468405127711992,0.00022683329025688495,0.01759949113811208,0.0574442971015807,POINT (-45.8518511 -23.2115503)
1454006788,-23.2121613,-45.8496187,,,3,0.005008347245409015,0.03580562424681059,0.011339351982113692,0.00039084105525290816,0.022219826052795887,0.0574442971015807,POINT (-45.8496187 -23.2121613)
1454008396,-23.2104728,-45.8485276,,,3,0.00333889816360601,0.03740214811768896,0.03613773260103816,0.0007397988645706151,0.018994116618491624,0.0574442971015807,POINT (-45.8485276 -23.2104728)
1454008398,-23.210729,-45.848026,,,3,0.0025041736227045075,0.035132662984057914,0.0002960586674357756,2.2524861858538198e-05,0.017396460489062113,0.0574442971015807,POINT (-45.848026 -23.210729)
1454008399,-23.2107629,-45.8481288,,,3,0.00333889816360601,0.03661223384781505,0.0019357800061855681,0.0001541934018542627,0.01717323904602462,0.0574442971015807,POINT (-45.8481288 -23.2107629)
1454008400,-23.2108527,-45.8480851,,,3,0.00333889816360601,0.03649689994417119,0.002806404450793619,0.0002144681014205827,0.01716358819515871,0.0574442971015807,POINT (-45.8480851 -23.2108527)
1454008401,-23.2107849,-45.8479871,,,3,0.0025041736227045075,0.03520030099599966,0.0013904698501206504,5.19439976397901e-05,0.017395334823033945,0.0574442971015807,POINT (-45.8479871 -23.2107849)
1454008402,-23.2106214,-45.8476122,,,4,0.005843071786310518,0.03746561668779869,0.08641182209207898,0.005337980649825269,0.024139972100668376,0.0574442971015807,POINT (-45.8476122 -23.2106214)
1454008412,-23.2093152,-45.8530138,,,3,0.005008347245409015,0.03760890936588085,0.07667809630634513,0.0033852696651925653,0.014818116262281217,0.0574442971015807,POINT (-45.8530138 -23.2093152)
1454008413,-23.2112141,-45.8529603,,,3,0.005008347245409015,0.036158568877387574,0.01230731640965135,0.0010130188479773065,0.02049936253679484,0.0574442971015807,POINT (-45.8529603 -23.2112141)
1454008414,-23.2096016,-45.8527484,,,3,0.005008347245409015,0.03876254160626794,0.026002330733095276,0.0006172466986001533,0.022885225027447314,0.0574442971015807,POINT (-45.8527484 -23.2096016)
1454011088,-23.2081667,-45.8486362,,,3,0.005008347245409015,0.03741889249200617,0.05222074063168051,0.0016456272306413155,0.018512532171093343,0.0574442971015807,POINT (-45.8486362 -23.2081667)
1454011089,-23.2099513,-45.8506892,,,3,0.005008347245409015,0.03743205930744432,0.0732247766207941,0.0023040536617964244,0.01725812317906759,0.0574442971015807,POINT (-45.8506892 -23.2099513)
1454011096,-23.2112869,-45.8481896,,,3,0.005008347245409015,0.038046677266550165,0.04619341033938914,0.0015472002545260735,0.019961107240042134,0.0574442971015807,POINT (-45.8481896 -23.2112869)
1454012659,-23.2108463,-45.8503877,,,4,0.00667779632721202,0.03850362298081724,0.04477493013875359,0.000570644076629089,0.033499414366795044,0.0574442971015807,POINT (-45.8503877 -23.2108463)
1454012664,-23.2101303,-45.8528205,,,4,0.00667779632721202,0.038683094413554275,0.05568012920764444,0.001230084488301279,0.033229198012668014,0.0574442971015807,POINT (-45.8528205 -23.2101303)
1454012686,-23.210898,-45.8552934,,,4,0.00667779632721202,0.03889137217528639,0.046344809378475516,0.0014140431822818472,0.029392414603215584,0.0574442971015807,POINT (-45.8552934 -23.210898)
1454012689,-23.2113075,-45.8549289,,,3,0.005008347245409015,0.036973162059149314,0.011659763368727314,0.000653888841946994,0.021262052456667214,0.0574442971015807,POINT (-45.8549289 -23.2113075)
1454012726,-23.2106666,-45.8528867,,,4,0.00667779632721202,0.03740214811768896,0.02519518710346319,0.0009438592142172971,0.03124687765373203,0.0574442971015807,POINT (-45.8528867 -23.2106666)
1454012743,-23.2113665,-45.8505721,,,4,0.00667779632721202,0.03723789479410695,0.026930554178507794,0.0015311939809125128,0.033635644758895515,0.0574442971015807,POINT (-45.8505721 -23.2113665)
1454012745,-23.2116363,-45.8493341,,,3,0.005008347245409015,0.03699654133896161,0.005319907332660931,0.00020444415177080499,0.0236774160346184,0.0574442971015807,POINT (-45.8493341 -23.2116363)
1454012747,-23.2117717,-45.8487518,,,3,0.005008347245409015,0.03677562481567669,0.01321934647071632,0.0004851206543980283,0.018018521975590826,0.0574442971015807,POINT (-45.8487518 -23.2117717)
1454012796,-23.2118831,-45.8507258,,,4,0.00667779632721202,0.036023877289967574,0.020670184154381287,0.0013913133095053388,0.029918821213003915,0.0574442971015807,POINT (-45.8507258 -23.2118831)
1454012811,-23.2103089,-45.850216,,,3,0.005008347245409015,0.038609067111324294,0.013763105459123518,0.0003873383849714409,0.022528104303854275,0.0574442971015807,POINT (-45.850216 -23.2103089)
1454012823,-23.2105823,-45.8490845,,,3,0.005008347245409015,0.03837734433144262,0.013119178026526714,0.0007641736224699444,0.02087128342863278,0.0574442971015807,POINT (-45.8490845 -23.2105823)
1454017530,-23.2120341,-45.8535937,,,3,0.005008347245409015,0.03397983581641887,0.0018288300142769438,-2.2114345697574894e-05,0.01711259308111979,0.0574442971015807,POINT (-45.8535937 -23.2120341)
1454017531,-23.2136079,-45.8527623,,,3,0.005008347245409015,0.034133469634502554,0.007336150957720444,0.00012283753918243223,0.01734101873146609,0.0574442971015807,POINT (-45.8527623 -23.2136079)
1454017532,-23.2118068,-45.8530963,,,3,0.005008347245409015,0.033171663624277606,0.0007899261749664073,-5.1684431040709184e-05,0.017730324984153174,0.0574442971015807,POINT (-45.8530963 -23.2118068)
1454017533,-23.2133955,-45.8522986,,,3,0.005008347245409015,0.033691224404296234,0.007097781042726211,0.00018655949308859178,0.01886604245050114,0.0574442971015807,POINT (-45.8522986 -23.2133955)
1454017534,-23.2116016,-45.8526369,,,3,0.005008347245409015,0.03313972262843435,0.002702274233303402,0.00037021369262901197,0.01885634684728114,0.0574442971015807,POINT (-45.8526369 -23.2116016)
1454017536,-23.2131735,-45.8518077,,,4,0.00667779632721202,0.03368734471470569,0.0209218354875462,0.0037571583454983353,0.023789703556144473,0.0574442971015807,POINT (-45.8518077 -23.2131735)
1454017537,-23.2129576,-45.8513332,,,3,0.005008347245409015,0.03385988037877302,0.016109828477835302,0.0013556235891001574,0.019386338671887608,0.0574442971015807,POINT (-45.8513332 -23.2129576)
1454017538,-23.2117188,-45.8513896,,,3,0.005008347245409015,0.035080001379321185,0.010134539499202982,0.0005508470601705505,0.02067388789021232,0.0574442971015807,POINT (-45.8513896 -23.2117188)
1454017540,-23.2127462,-45.8508729,,,3,0.005008347245409015,0.03462022502988216,0.01586084746956876,0.0009207382831785094,0.02020051844608087,0.0574442971015807,POINT (-45.8508729 -23.2127462)
1454017543,-23.2125256,-45.8503858,,,4,0.00667779632721202,0.03547132698808744,0.019066094588611547,0.006823182527706397,0.025446065773942775,0.0574442971015807,POINT (-45.8503858 -23.2125256)
1454017553,-23.2129178,-45.8499691,,,3,0.005008347245409015,0.03425136418481492,0.0065773783373291326,0.005028851284094136,0.011344251405128139,0.0574442971015807,POINT (-45.8499691 -23.2129178)
1454017557,-23.2132917,-45.8497379,,,3,0.005008347245409015,0.03311065351885959,0.004937217835908636,0.0035556056182849422,0.008140157008100984,0.0574442971015807,POINT (-45.8497379 -23.2132917)
1454017559,-23.2137124,-45.8495151,,,3,0.005008347245409015,0.03204171977026333,0.003295662640184211,0.0022004150404558104,0.008868171737587183,0.0574442971015807,POINT (-45.8495151 -23.2137124)
1454017561,-23.214089,-45.8493069,,,3,0.005008347245409015,0.03103635270429453,0.0,-0.00039539398298399234,0.007314197554166083,0.0574442971015807,POINT (-45.8493069 -23.214089)
1454017575,-23.2131911,-45.8484467,,turning_circle,1,0.001669449081803005,0.03103635270429453,0.0,-0.00039539398298399234,0.004360318375302432,0.0574442971015807,POINT (-45.8484467 -23.2131911)
1454017582,-23.2159663,-45.85022,,,3,0.005008347245409015,0.033417969100126135,0.019029362044024514,0.003753996895308289,0.017759544902987444,0.0574442971015807,POINT (-45.85022 -23.2159663)
1454017584,-23.2165405,-45.8512413,,,4,0.00333889816360601,0.03378265506120494,0.008446694330215634,9.103176664911491e-05,0.026880445364574138,0.0574442971015807,POINT (-45.8512413 -23.2165405)
1454017585,-23.2170402,-45.8510206,,,3,0.005008347245409015,0.034432780308675165,0.014083187790090452,0.0006839628175048341,0.017482051508159315,0.0574442971015807,POINT (-45.8510206 -23.2170402)
1454017586,-23.2175102,-45.8507534,,,3,0.005008347245409015,0.034228320882499684,0.009107888797019431,0.00024310482242898652,0.016894419840953512,0.0574442971015807,POINT (-45.8507534 -23.2175102)
1454017587,-23.2180168,-45.8504653,,,3,0.005008347245409015,0.034055983876892224,0.007545544497568467,0.0003367409591691928,0.016793206891341582,0.0574442971015807,POINT (-45.8504653 -23.2180168)
1454017590,-23.2146357,-45.8489594,,turning_circle,1,0.001669449081803005,0.032259017643767346,0.0,-0.00023687935705684883,0.005170729009917747,0.0574442971015807,POINT (-45.8489594 -23.2146357)
1454017591,-23.2151793,-45.8486543,,,3,0.005008347245409015,0.033346544869340196,0.003785233547870525,0.0013966813211320826,0.012398991947711586,0.0574442971015807,POINT (-45.8486543 -23.2151793)
1454017592,-23.2156703,-45.8483879,,,3,0.005008347245409015,0.03433981705628644,0.009830767144461608,0.0006351450142400634,0.01574066832411689,0.0574442971015807,POINT (-45.8483879 -23.2156703)
1454017594,-23.216338,-45.8483853,,,3,0.005008347245409015,0.03522361175190442,0.018781747059328655,0.0014039424098282352,0.01697923187893761,0.0574442971015807,POINT (-45.8483853 -23.216338)
1454017595,-23.2170215,-45.8484751,,,3,0.005008347245409015,0.0362537908111044,0.025856140333462795,0.0022322742278611733,0.018533976432843973,0.0574442971015807,POINT (-45.8484751 -23.2170215)
1454017596,-23.2177004,-45.8485504,,,4,0.00667779632721202,0.03745002899603203,0.07663413187099025,0.01066531672334883,0.022764216183489255,0.0574442971015807,POINT (-45.8485504 -23.2177004)
1454017599,-23.2162348,-45.850754,,,3,0.005008347245409015,0.033739796032812894,0.0065991791457641015,0.002143602333023602,0.014509142148361711,0.0574442971015807,POINT (-45.850754 -23.2162348)
1454017600,-23.2156987,-45.8496876,,,3,0.005008347245409015,0.03304333453844681,0.007959451732156828,0.001744221895393078,0.013521872661901886,0.0574442971015807,POINT (-45.8496876 -23.2156987)
1454017601,-23.2154306,-45.8491543,,,3,0.005008347245409015,0.032646010657572166,0.002663911780139327,0.0012973506466169467,0.012257929829060918,0.0574442971015807,POINT (-45.8491543 -23.2154306)
1454017604,-23.2152054,-45.8512914,,turning_circle,1,0.001669449081803005,0.0326268954693996,0.0,-0.00015490671781844025,0.0055665818674291425,0.0574442971015807,POINT (-45.8512914 -23.2152054)
1454017605,-23.2148857,-45.8501256,,turning_circle,1,0.001669449081803005,0.03197517777926595,0.0,-0.00019448093154077336,0.00539322632722744,0.0574442971015807,POINT (-45.8501256 -23.2148857)
1454017606,-23.2147478,-45.8495084,,turning_circle,1,0.001669449081803005,0.03160298177033021,0.0,-0.0002661748523266564,0.005146350458872462,0.0574442971015807,POINT (-45.8495084 -23.2147478)
1454021527,-23.2156402,-45.8495713,,,3,0.005008347245409015,0.03289656197492386,0.006808439428314541,0.0003535425623753516,0.014918996599748232,0.0574442971015807,POINT (-45.8495713 -23.2156402)
1454021529,-23.2161387,-45.8492883,,,3,0.005008347245409015,0.03358485752855797,0.005201896946315413,0.00014490744429778872,0.016194361177102316,0.0574442971015807,POINT (-45.8492883 -23.2161387)
1454021533,-23.2160473,-45.8503811,,,3,0.005008347245409015,0.03392565249942064,0.013899247070759098,0.0017281332879790408,0.016419923321708167,0.0574442971015807,POINT (-45.8503811 -23.2160473)
1454021539,-23.2165566,-45.8500914,,,3,0.005008347245409015,0.034198310956834815,0.010990146831359788,0.0006839689395077625,0.01668809289254452,0.0574442971015807,POINT (-45.8500914 -23.2165566)
1454021548,-23.2175643,-45.849561,,,3,0.005008347245409015,0.03503588748196104,0.008630633068642937,0.00037416339823576235,0.017282937234604816,0.0574442971015807,POINT (-45.849561 -23.2175643)
1454021549,-23.2180769,-45.849302,,,3,0.005008347245409015,0.036152983162171866,0.015067680085796871,0.0009822353296133467,0.018570044475209,0.0574442971015807,POINT (-45.849302 -23.2180769)
1454021550,-23.217082,-45.8498884,,,3,0.005008347245409015,0.03435594850293649,0.003842527893410187,0.00013493930737142718,0.016796841661338668,0.0574442971015807,POINT (-45.8498884 -23.217082)
1454021551,-23.2171159,-45.8499569,,,3,0.005008347245409015,0.03420230923947087,0.0028697029775597315,2.0997087122477932e-05,0.0167983368848033,0.0574442971015807,POINT (-45.8499569 -23.2171159)
1454021553,-23.2176163,-45.849665,,,3,0.005008347245409015,0.034078795643475455,0.007721537693603412,0.0001977182696268145,0.016864302687420778,0.0574442971015807,POINT (-45.849665 -23.2176163)
1454021561,-23.2165992,-45.8501732,,,3,0.005008347245409015,0.03453847715495917,0.0074848473183272346,0.0004033965418182898,0.016877080959119637,0.0574442971015807,POINT (-45.8501732 -23.2165992)
1454021562,-23.2168068,-45.8493325,,,3,0.005008347245409015,0.03423633242663673,0.003768705842134931,0.00014452066865183313,0.016868196684516463,0.0574442971015807,POINT (-45.8493325 -23.2168068)
1454021563,-23.2172949,-45.8490372,,,3,0.005008347245409015,0.03510420609617858,0.004575656034189095,0.00023655947407945203,0.01727909344044911,0.0574442971015807,POINT (-45.8490372 -23.2172949)
1454021572,-23.2162609,-45.8495231,,,3,0.005008347245409015,0.03401440631387759,0.0073573054734757904,0.00023508708325748604,0.016658288988324263,0.0574442971015807,POINT (-45.8495231 -23.2162609)
1454021582,-23.2167481,-45.8492139,,,3,0.005008347245409015,0.034366038355653945,0.0072514110961044735,0.00020803299518700632,0.01680767797818292,0.0574442971015807,POINT (-45.8492139 -23.2167481)
1454021589,-23.2185536,-45.8502746,,,3,0.0025041736227045075,0.03491462348232185,0.0035419373431557484,0.0001721925139148685,0.016773526310900382,0.0574442971015807,POINT (-45.8502746 -23.2185536)
1454021591,-23.2173348,-45.8477721,,,3,0.005008347245409015,0.03663745283227455,0.050649421734770536,0.00757570238707626,0.01439407449172988,0.0574442971015807,POINT (-45.8477721 -23.2173348)
1454021600,-23.2110361,-45.8481239,,,3,0.005008347245409015,0.037838758480517924,0.04709088484113242,0.0016286282336671757,0.01803127386836411,0.0574442971015807,POINT (-45.8481239 -23.2110361)
1454021601,-23.2189427,-45.8482063,,turning_circle,1,0.001669449081803005,0.035328893364229716,0.0,-2.2708679687152708e-05,0.0056134672552410995,0.0574442971015807,POINT (-45.8482063 -23.2189427)
1454021602,-23.2181361,-45.8503974,,,3,0.00333889816360601,0.03294565026212109,0.004113065203882795,0.00026718651859422706,0.016760908836732473,0.0574442971015807,POINT (-45.8503974 -23.2181361)
1454021608,-23.2185482,-45.8505594,,,3,0.0025041736227045075,0.03491462348232185,0.025958689470391753,0.0007819015045402706,0.0167812515701636,0.0574442971015807,POINT (-45.8505594 -23.2185482)
