osmid,y,x,street_count,dc,cc,nbc,vul,com,eff,highway,geometry
30243363,41.3856333,2.1517023,4,0.0038314176245210726,0.04213700209371806,0.016225183304567497,0.0007084995079591539,0.042070674276322675,0.0734744981509805,,POINT (2.1517023 41.3856333)
30243365,41.3873692,2.1539291,4,0.0038314176245210726,0.045247820105020355,0.031830757995035035,0.0011640593807033066,0.04885390330796543,0.0734744981509805,traffic_signals,POINT (2.1539291 41.3873692)
30243366,41.3907785,2.1584894,4,0.0038314176245210726,0.0473278658892883,0.006804851669961863,0.0004070793129316437,0.04952781397583305,0.0734744981509805,traffic_signals,POINT (2.1584894 41.3907785)
30243367,41.3916003,2.1595883,4,0.0038314176245210726,0.04843231911228812,0.01795891399216048,0.000933738621145978,0.04564876579500099,0.0734744981509805,traffic_signals,POINT (2.1595883 41.3916003)
30243368,41.3921677,2.160339,3,0.0028735632183908046,0.04977202797746751,0.0034434442717069676,0.00030991683730027185,0.0326217551989461,0.0734744981509805,,POINT (2.160339 41.3921677)
30243370,41.3932895,2.1618471,3,0.0028735632183908046,0.049683768523169275,0.000955726566920813,0.0003336339955515304,0.03262358070306319,0.0734744981509805,,POINT (2.1618471 41.3932895)
30243371,41.3939403,2.1627175,4,0.005747126436781609,0.054593368474658524,0.03790386552831891,0.0004945319678276086,0.048954486767693164,0.0734744981509805,traffic_signals,POINT (2.1627175 41.3939403)
30243373,41.3950144,2.1641149,4,0.0038314176245210726,0.050247018829234796,0.023994954090613942,0.0009978953295612762,0.045222755585652745,0.0734744981509805,,POINT (2.1641149 41.3950144)
30243375,41.3958637,2.1652492,4,0.0038314176245210726,0.049724707167449,0.0204826426540044,0.0005232324781394524,0.04677986648837864,0.0734744981509805,,POINT (2.1652492 41.3958637)
30243389,41.4018166,2.1731911,4,0.0038314176245210726,0.03570646329165003,0.0046314773384112575,0.0005212234556259942,0.03250608593946262,0.0734744981509805,,POINT (2.1731911 41.4018166)
30243877,41.3769273,2.1541459,4,0.0019157088122605363,0.034761906459626145,0.005448587818636223,-0.0003746461389671885,0.02035056483630615,0.0734744981509805,traffic_signals,POINT (2.1541459 41.3769273)
30243878,41.3777867,2.1552875,4,0.0038314176245210726,0.03620911589498952,0.00740822731789031,-0.0001530266924783223,0.035358327512593435,0.0734744981509805,traffic_signals,POINT (2.1552875 41.3777867)
30243879,41.378639,2.1564196,4,0.0038314176245210726,0.03760277548678727,0.014345966304932452,-8.22869990469531e-05,0.044035894570478115,0.0734744981509805,traffic_signals,POINT (2.1564196 41.378639)
30243880,41.3794974,2.1575586,4,0.0038314176245210726,0.03925477633129061,0.01592869380101065,8.744445157048459e-05,0.046805302167938725,0.0734744981509805,traffic_signals,POINT (2.1575586 41.3794974)
30243881,41.3803572,2.1586997,4,0.0038314176245210726,0.04076418316346287,0.019280878100892265,4.653879993271133e-05,0.04554885503610444,0.0734744981509805,,POINT (2.1586997 41.3803572)
30243883,41.3820382,2.1609632,4,0.0038314176245210726,0.04375630012721529,0.03484434815553917,0.00041286423285091697,0.04899872652592934,0.0734744981509805,traffic_signals,POINT (2.1609632 41.3820382)
30243888,41.3769185,2.1564515,4,0.0019157088122605363,0.034761906459626145,0.0011964784144082323,-0.0003392621633797274,0.020013788058281173,0.0734744981509805,,POINT (2.1564515 41.3769185)
30243889,41.377767,2.1575542,4,0.0038314176245210726,0.03345444370920438,0.0037172365183646655,-8.940909020303681e-05,0.03489319465145868,0.0734744981509805,,POINT (2.1575542 41.377767)
